step,fraction_of_training,wall_seconds,gradient_norm,embedding_l2_mean,embedding_finite,total_loss,checkpoint_state_sha256,L_rna_recon_raw,rna_recon_coefficient,rna_recon_contribution,rna_recon_contribution_fraction,L_mod2_recon_raw,mod2_recon_coefficient,mod2_recon_contribution,mod2_recon_contribution_fraction,L_corr1_raw,corr1_coefficient,corr1_contribution,corr1_contribution_fraction,L_corr2_raw,corr2_coefficient,corr2_contribution,corr2_contribution_fraction,cross_omics_rna_attention,cross_omics_modality2_attention,rna_spatial_attention,rna_feature_attention,modality2_spatial_attention,modality2_feature_attention
0,0.0,0.0371195413172245,1.267773048473051,2.272970199584961,True,4.0,5433a390e72bc7bf9cc8e07c3d33f178a13bc7e6ac6235caef81251a9d5caf94,1.0023996829986572,0.9976060616933993,1.0,0.25,1.0317693948745728,0.9692088222103117,1.0,0.25,0.08276732265949249,12.082062918743318,1.0,0.25,0.11229388415813446,8.905204477412813,1.0,0.25,0.5010280013084412,0.49897199869155884,0.500251293182373,0.49974876642227173,0.5002002120018005,0.49979984760284424
1,0.000625,0.1334296204149723,1.2677730468415276,2.2604382038116455,True,3.9428640007972717,1d17240da7b0666578cc879f367fedb0a544b4ed7f6215699e8f37c730477dd9,1.0023425817489624,0.9976060616933993,0.9999430179595947,0.25360829532984147,1.030825138092041,0.9692088222103117,0.9990848302841187,0.2533906394139127,0.08070513606071472,12.082062918743318,0.9750845432281494,0.24730362067547376,0.10878487676382065,8.905204477412813,0.9687516093254089,0.24569744458077208,0.5008541345596313,0.49914589524269104,0.5002402663230896,0.4997597336769104,0.5001317858695984,0.4998682141304016
5,0.003125,0.3311460167169571,0.9924164773254078,2.2144381999969482,True,3.744892716407776,50bcea6cfe096b61907ec560cf4a54d84a14e6eb462398d5c933f02085cb5e86,1.0021419525146484,0.9976060616933993,0.999742865562439,0.2669616838907538,1.0275081396102905,0.9692088222103117,0.9958699941635132,0.265927509698805,0.07417251169681549,12.082062918743318,0.8961569666862488,0.239301105412139,0.09580048173666,8.905204477412813,0.853122889995575,0.22780970099830214,0.5001229047775269,0.4998771846294403,0.5001721978187561,0.4998278021812439,0.4998624920845032,0.5001375079154968
10,0.00625,0.5571587197482586,0.7690447722599103,2.1650335788726807,True,3.5519136786460876,da82d2c859b7ceab2a16f6bde2aa7aea49300ccca716eacce01218cda7700586,1.0019484758377075,0.9976060616933993,0.9995498657226562,0.2814116434562855,1.0240997076034546,0.9692088222103117,0.9925664663314819,0.2794455485499937,0.06865212321281433,12.082062918743318,0.8294592499732971,0.23352460814573314,0.08201249688863754,8.905204477412813,0.7303380966186523,0.20561819984798768,0.499146431684494,0.5008535981178284,0.5000465512275696,0.4999535083770752,0.4995500147342682,0.5004500150680542
20,0.0125,0.9088809005916119,0.5191903392020226,2.0874123573303223,True,3.2821675539016724,ad068c8496b7c670fed57d3847665a9dd0d56deb59aefe0b725825345dad72f4,1.0017000436782837,0.9976060616933993,0.9993020296096802,0.30446405102681645,1.0185167789459229,0.9692088222103117,0.9871554374694824,0.30076326734020714,0.06144445762038231,12.082062918743318,0.7423757910728455,0.22618461089542707,0.062136054039001465,8.905204477412813,0.5533342957496643,0.1685880707375493,0.49719902873039246,0.5028010010719299,0.49974992871284485,0.5002501010894775,0.4990815222263336,0.5009185075759888
40,0.025,1.5042808633297682,0.29967876203155785,1.9847809076309204,True,2.9955611526966095,e8b4eacc39d40ff12e1b26890819451afebcf0baba45d2119f41867b5402345d,1.0014657974243164,0.9976060616933993,0.9990683197975159,0.33351624916692246,1.0097931623458862,0.9692088222103117,0.9787004590034485,0.3267169018140126,0.052228622138500214,12.082062918743318,0.631029486656189,0.21065485045702875,0.043431106954813004,8.905204477412813,0.3867628872394562,0.1291119985620362,0.4941628873348236,0.5058372020721436,0.4992556869983673,0.5007443428039551,0.49888941645622253,0.5011106133460999
80,0.05,2.6063560992479324,0.17991531412740144,1.8693764209747314,True,2.748785525560379,00f09f5b4a8690d119e6b2b87d3ae14214c13ebfe4780ffedbe1916a9556c858,1.0012661218643188,0.9976060616933993,0.9988691210746765,0.36338561586067825,0.996737003326416,0.9692088222103117,0.9660463333129883,0.35144478327971623,0.04034721851348877,12.082062918743318,0.4874776303768158,0.17734291229485302,0.0332830585539341,8.905204477412813,0.29639244079589844,0.10782668856475247,0.4900234341621399,0.5099765658378601,0.49888187646865845,0.5011181235313416,0.49987608194351196,0.500123918056488
320,0.2,8.868866356089711,0.08344406772421571,1.7090049982070923,True,2.278368890285492,a6a745012ead0b8cdb6af713af6bfb036c597b53f2af4f14c3ffb1e6ab9fa64f,1.0014008283615112,0.9976060616933993,0.999003529548645,0.43847312601931837,0.9440789222717285,0.9692088222103117,0.915009617805481,0.40160731728163007,0.014681948348879814,12.082062918743318,0.17738822102546692,0.07785755054057081,0.020995307713747025,8.905204477412813,0.18696752190589905,0.08206200615848078,0.4870721399784088,0.5129278898239136,0.4994274079799652,0.5005726218223572,0.5110895037651062,0.4889105260372162
800,0.5,21.49709085188806,0.04363730640485129,1.7755217552185059,True,2.0057438760995865,16b65e53e6d9b5e92e22382a4fbbb40afc6826772769642b4a8e29eb6da2fd17,0.9999808669090271,0.9976060616933993,0.9975869655609131,0.4973650810794659,0.8745877742767334,0.9692088222103117,0.8476582169532776,0.4226153832769777,0.004643371794372797,12.082062918743318,0.05610150843858719,0.027970424891778013,0.011723165400326252,8.905204477412813,0.10439718514680862,0.05204911075177838,0.46023938059806824,0.5397606492042542,0.501732587814331,0.49826744198799133,0.5482230186462402,0.45177698135375977
1600,1.0,41.98512457124889,0.018151265776765953,1.7735404968261719,True,1.8611841443926096,15c708e1a56b6a57479c9074fbf15eb02ebd7b6246627873fbef5b0e4c41c8d4,0.9964534640312195,0.9976060616933993,0.9940679669380188,0.5341051125612448,0.8270761370658875,0.9692088222103117,0.8016095161437988,0.4306986595382807,0.0015381260309368372,12.082062918743318,0.018583735451102257,0.009984898865107724,0.005269157234579325,8.905204477412813,0.04692292585968971,0.0252113290353668,0.3388606011867523,0.6611394286155701,0.5045336484909058,0.49546635150909424,0.6925358772277832,0.3074641525745392
