fraction_of_training,state_file_saved,state_sha256,step
0.0,False,7738537747df9a95a022d0659f696a41c6125cd1632673ceb3bd9af5bd1352cd,0
0.005,False,752e87ae5e5e92b8221488c1674078be5d82b5efbc0b789b798de159555cdec7,1
0.025,False,04c399d244fae5066608da07c6e964b69612ebfc2dd3eabf3c3441fd859285ab,5
0.05,False,e6b42e4fd7663962a88af90ce649f02c4559b76124af9218652abc2174a8725a,10
0.1,False,9d5f9502a7a21359660588788fd7717683264a824bb3da20d35a9691734d2c1d,20
0.2,False,cc9635cfebf22823fe6c27e30eff58cb88e9774bd3269748dbdfc77045ec4314,40
0.4,False,43271a3766ec9b20b337a2cc43edd53c3c77718fe9667c5ba2640b2c3a1a02fc,80
0.5,False,f1505cd202db09b336feeea794282f0d5f4baa48f2c6bc9934ec4d7fc2efa7a0,100
1.0,False,ffa7cc28e4a4a99e0879cb3fe1aea75a1942e5906b62d1fb08ae131fbf7ed0a0,200
