step,fraction_of_training,diagnostic_parameter_state_unchanged,diagnostic_grad_fields_unchanged,diagnostic_rng_state_unchanged,diagnostic_optimizer_state_unchanged,rna_recon_raw_rms_gradient,rna_recon_weighted_gradient_influence,rna_recon_weighted_gradient_share,mod2_recon_raw_rms_gradient,mod2_recon_weighted_gradient_influence,mod2_recon_weighted_gradient_share,corr1_raw_rms_gradient,corr1_weighted_gradient_influence,corr1_weighted_gradient_share,corr2_raw_rms_gradient,corr2_weighted_gradient_influence,corr2_weighted_gradient_share
0,0.0,True,True,True,True,2.1561219006229255e-05,8.131586403048783e-05,0.24999999322919847,0.0020183594890972535,8.13158668443641e-05,0.2500000018802662,0.0019525214260648993,8.131586712502405e-05,0.25000000274313583,0.0005544109349667206,8.131586693125281e-05,0.25000000214739954
1,0.005,True,True,True,True,2.0289138552452577e-05,7.651834672938994e-05,0.25364577804898886,0.00198539696301613,7.998786933146052e-05,0.26514667682001175,0.0016305068960930096,6.790505873031458e-05,0.22509414005017206,0.0005267769232776608,7.726276574662492e-05,0.2561134050808273
5,0.025,True,True,True,True,1.2547242596214205e-05,4.732060244907894e-05,0.20764951959921546,0.0017253983801022003,6.951302069217842e-05,0.3050330005446101,0.0011719052946893426,4.880586402481981e-05,0.2141670581917058,0.00042440227249469396,6.224739906613023e-05,0.27315042166446857
10,0.05,True,True,True,True,1.1464326854631664e-05,4.32364999141731e-05,0.20373848641744094,0.0014627857443168955,5.893285683211376e-05,0.2777026603694786,0.001527756629185486,6.362586008010974e-05,0.2998169707414291,0.0003164942983003437,4.6420455697966754e-05,0.2187418824716514
20,0.1,True,True,True,True,1.0853532661052155e-05,4.093295401626383e-05,0.23241368049008937,0.0014763751693655004,5.94803489333539e-05,0.33772414292266456,0.001220385845163714,5.0824913827754454e-05,0.28857935048143957,0.00016965132816991314,2.4882887324368966e-05,0.14128282610580667
40,0.2,True,True,True,True,1.5986817830961504e-05,6.0292597772281156e-05,0.3279428683754618,0.0013561873630592773,5.46382106984628e-05,0.29718758523280003,0.0013179168564721902,5.488674825899703e-05,0.2985394281374378,9.56793533848578e-05,1.4033362398197344e-05,0.07633011825430035
80,0.4,True,True,True,True,1.550824645411473e-05,5.848771628588131e-05,0.31817607663316094,0.001254750825280046,5.055152542571264e-05,0.2750028048480567,0.0015379731510514077,6.405134341844293e-05,0.3484424840995708,7.316570551998087e-05,1.0731268809391582e-05,0.05837863441921146
100,0.5,True,True,True,True,1.2789883951974827e-05,4.823569873781398e-05,0.286743764034605,0.0011812588120596397,4.759067192392754e-05,0.28290931317441564,0.001522319413169465,6.339941855215177e-05,0.37688658792036495,6.131443886365843e-05,8.993034655604272e-06,0.053460334870614586
200,1.0,True,True,True,True,8.452318956907315e-06,3.187702971912765e-05,0.24828963410370725,0.0009686783613780197,3.902620968877186e-05,0.30397447345181605,0.0012115398118253476,5.0456506668722216e-05,0.39300485927680534,4.790814952587376e-05,7.026724160847149e-06,0.054731033167671264
