corr1_raw_rms_gradient,corr1_weighted_gradient_influence,corr1_weighted_gradient_share,corr2_raw_rms_gradient,corr2_weighted_gradient_influence,corr2_weighted_gradient_share,diagnostic_grad_fields_unchanged,diagnostic_optimizer_state_unchanged,diagnostic_parameter_state_unchanged,diagnostic_rng_state_unchanged,fraction_of_training,mod2_recon_raw_rms_gradient,mod2_recon_weighted_gradient_influence,mod2_recon_weighted_gradient_share,rna_recon_raw_rms_gradient,rna_recon_weighted_gradient_influence,rna_recon_weighted_gradient_share,step
0.0028914858633600476,0.0001386294143004677,0.25000000191303395,0.00014178201238571663,0.0001386294131488331,0.24999999983621174,True,True,True,True,0.0,0.0010997528365480143,0.00013862941405546237,0.25000000147119894,4.8672016180383575e-05,0.00013862941145386323,0.24999999677955545,0
0.002597228968228439,0.00012452156008513842,0.25690725788547264,0.00013683242087924534,0.00013378987846934305,0.2760292337077118,True,True,True,True,0.005,0.0008855094292471986,0.00011162294766381042,0.2302954233933157,4.0291672786641764e-05,0.00011476021178582222,0.23676808501349986,1
0.0017606934607653987,8.441469706683376e-05,0.25599479006687753,0.00011833230897762657,0.00011570112649753423,0.3508735636969391,True,True,True,True,0.025,0.0004859872473077425,6.12611535007921e-05,0.1857796885449186,2.4005957720160008e-05,6.837464422674506e-05,0.20735195769126472,5
0.0013597526670603391,6.519198942547327e-05,0.2443314298377728,9.874688571201273e-05,9.655119564313852e-05,0.3618618160288382,True,True,True,True,0.05,0.00036625910139428806,4.616881442028776e-05,0.17303494709452644,2.068152062959718e-05,5.8905861269981873e-05,0.2207718070388626,10
0.0010809211011228934,5.182368727874507e-05,0.2354222361074427,7.075054041727546e-05,6.917736413083794e-05,0.3142557121438202,True,True,True,True,0.1,0.00032967425842634783,4.155710970318406e-05,0.1887837050239858,2.0213436799667485e-05,5.757264783551608e-05,0.26153834672475135,20
0.0014419145882480864,6.913116103145953e-05,0.2778619019764427,4.337829382067931e-05,4.2413754146744194e-05,0.1704754588428292,True,True,True,True,0.2,0.0003675541343452601,4.6332059881640055e-05,0.1862244766197462,3.192145675873467e-05,9.091985725047598e-05,0.3654381625609819,40
0.002686327859820134,0.0001287933178387192,0.3470808401274194,2.4319395096466915e-05,2.3778640277625632e-05,0.06408026893895936,True,True,True,True,0.4,0.000715068150009955,9.013796132298097e-05,0.2429098020638754,4.506856512996066e-05,0.00012836593076155802,0.34592908886974577,80
0.0027766856043199275,0.00013312543004312112,0.37135195720921255,1.976287321290731e-05,1.9323435106752214e-05,0.053902514677874144,True,True,True,True,0.5,0.0007116676278909974,8.970930829007456e-05,0.2502431519102929,4.084295398648026e-05,0.00011633039100330019,0.3245023762026203,100
0.0024071477524936847,0.00011540830522169985,0.40185840586844734,1.1076028748561756e-05,1.082974729724887e-05,0.03770980759547849,True,True,True,True,1.0,0.0006227481908362716,7.850056297259883e-05,0.2733435088171862,2.894699082837171e-05,8.244787491492656e-05,0.28708827771888784,200
