fraction_of_training,state_file_saved,state_sha256,step
0.0,False,bb0b5521ab97b7c76c56720839435ddb3ad257f525aaefec31df79912fe04229,0
0.005,False,42aee874740816082659572ca6f6fce6ba18ea600ae22d9caa36c97573c931a0,1
0.025,False,06f4dec90bd1e8869c4ec49bb16cf7e759f06e75f2d2454a1a795ae28545aeaa,5
0.05,False,4ffc48b0c237e743cd98f120c4d68b61299283054f6c4879190fb48598069607,10
0.1,False,fa6e4dcd0278add541f035ebad20ff85e2b57dca155ca27f780ea3e94746a41c,20
0.2,False,bdf4625d86b43db8488419f7ec4dc890f69d7f81178c8da153116da9d7a26f44,40
0.4,False,45b2a17e9b82657e49b775e3eda942edc7caddaa94326be3ada083fbab86cde5,80
0.5,False,4b4d08b44772970dcc1da7b1017e677e37bd3cc507db8f5e80da3fbfadf40bd4,100
1.0,False,0b4ad0e7f37f3019465a12cd823939c8fe37460d55eca02847a3b23b0275e4e2,200
