source,stage,dataset,graph_id,seed,attempt,views_path,views_size_bytes,views_sha256,run_manifest_path,run_manifest_sha256,observation_ids_path,observation_ids_sha256,ordered_observation_sha256,observation_count,base_cache_dir,base_cache_manifest_sha256,coordinates_path,coordinates_sha256
night6d,,d1,G00_SP18_F20_CORR_UNION,0,1,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/d1/seed_0/attempt_001/views.npz,2466294,68140a8c5df00c66773e1de25375b28ef1fdd1175170335bca2350164ae45d3a,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/d1/seed_0/attempt_001/run_manifest.json,9694bfa267696f029407947c1ac9be677d2f8d1d5c3217ebd1532d77ae8af752,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/d1/seed_0/attempt_001/observation_ids.csv,9987fde7a974faa2ad2f493677414f6de2a3a6b2531c56b02e462eef09f99c6e,ee9d54caeaf34a3d0f4029b7eb1b5708652a27d588c7147f14bbf6b5ea29df15,3359,/root/autodl-fs/night6d_cache_20260817/base/d1,1a329b86859faa791c95178cc7324225e569e4b102c4c0524c08af37266e9a21,/root/autodl-fs/night6d_cache_20260817/base/d1/coordinates.npy,56ebfa3c9c91fc4ba4dece5465d1cfa5b74404ca8620db30e20aab68e5d599d3
night6d,,d1,G04_SP10_F10_EUC_UNION,0,1,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/d1/seed_0/attempt_001/views.npz,2466443,7cd9d913fd2c5f1c2fc985b6bf38f9dde4f582472e1b5dd4d5b6bedef926dc6b,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/d1/seed_0/attempt_001/run_manifest.json,de321334c9ce246cbc4ee897b22149f280dffa38a45fb822ca6299d157d9fc82,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/d1/seed_0/attempt_001/observation_ids.csv,9987fde7a974faa2ad2f493677414f6de2a3a6b2531c56b02e462eef09f99c6e,ee9d54caeaf34a3d0f4029b7eb1b5708652a27d588c7147f14bbf6b5ea29df15,3359,/root/autodl-fs/night6d_cache_20260817/base/d1,1a329b86859faa791c95178cc7324225e569e4b102c4c0524c08af37266e9a21,/root/autodl-fs/night6d_cache_20260817/base/d1/coordinates.npy,56ebfa3c9c91fc4ba4dece5465d1cfa5b74404ca8620db30e20aab68e5d599d3
night6d,,d1,G00_SP18_F20_CORR_UNION,1,1,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/d1/seed_1/attempt_001/views.npz,2465229,5c96efde71c9c467dc0004d4a891020a4645724b5827517e418e2f1c843fec30,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/d1/seed_1/attempt_001/run_manifest.json,00ae4eb961d496602cfff5735a3f8a20087dd70452e1cb377e67c073a152e0ba,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/d1/seed_1/attempt_001/observation_ids.csv,9987fde7a974faa2ad2f493677414f6de2a3a6b2531c56b02e462eef09f99c6e,ee9d54caeaf34a3d0f4029b7eb1b5708652a27d588c7147f14bbf6b5ea29df15,3359,/root/autodl-fs/night6d_cache_20260817/base/d1,1a329b86859faa791c95178cc7324225e569e4b102c4c0524c08af37266e9a21,/root/autodl-fs/night6d_cache_20260817/base/d1/coordinates.npy,56ebfa3c9c91fc4ba4dece5465d1cfa5b74404ca8620db30e20aab68e5d599d3
night6d,,d1,G04_SP10_F10_EUC_UNION,1,1,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/d1/seed_1/attempt_001/views.npz,2465458,2bacf04c5e67251ab62458b514a770ba260471d671002f19a04a3263c9e42f62,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/d1/seed_1/attempt_001/run_manifest.json,87b08291a796e4fe446016ef8ebddb6f89f99e9fcdabb75832a912a6e55d8b83,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/d1/seed_1/attempt_001/observation_ids.csv,9987fde7a974faa2ad2f493677414f6de2a3a6b2531c56b02e462eef09f99c6e,ee9d54caeaf34a3d0f4029b7eb1b5708652a27d588c7147f14bbf6b5ea29df15,3359,/root/autodl-fs/night6d_cache_20260817/base/d1,1a329b86859faa791c95178cc7324225e569e4b102c4c0524c08af37266e9a21,/root/autodl-fs/night6d_cache_20260817/base/d1/coordinates.npy,56ebfa3c9c91fc4ba4dece5465d1cfa5b74404ca8620db30e20aab68e5d599d3
night6d,,d1,G00_SP18_F20_CORR_UNION,2,1,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/d1/seed_2/attempt_001/views.npz,2466623,124082b5e561efe6d10f5f15faecc2723a226b7aeef7660e83880da15099a9d9,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/d1/seed_2/attempt_001/run_manifest.json,025b4ac70c17a218e801df4ae2e3b9c6500cc0262be8f187c1cee52ab205c463,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/d1/seed_2/attempt_001/observation_ids.csv,9987fde7a974faa2ad2f493677414f6de2a3a6b2531c56b02e462eef09f99c6e,ee9d54caeaf34a3d0f4029b7eb1b5708652a27d588c7147f14bbf6b5ea29df15,3359,/root/autodl-fs/night6d_cache_20260817/base/d1,1a329b86859faa791c95178cc7324225e569e4b102c4c0524c08af37266e9a21,/root/autodl-fs/night6d_cache_20260817/base/d1/coordinates.npy,56ebfa3c9c91fc4ba4dece5465d1cfa5b74404ca8620db30e20aab68e5d599d3
night6d,,d1,G04_SP10_F10_EUC_UNION,2,1,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/d1/seed_2/attempt_001/views.npz,2466446,1791bad8b2bb32b8d6a66e4bd0e668f0c0cd57f6bfcd9db1d7e0b4395b30d86d,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/d1/seed_2/attempt_001/run_manifest.json,91859efef094e3cbfa9c7ebefe6f76a8c8df3754fbc1415cd2683f4a3a838bba,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/d1/seed_2/attempt_001/observation_ids.csv,9987fde7a974faa2ad2f493677414f6de2a3a6b2531c56b02e462eef09f99c6e,ee9d54caeaf34a3d0f4029b7eb1b5708652a27d588c7147f14bbf6b5ea29df15,3359,/root/autodl-fs/night6d_cache_20260817/base/d1,1a329b86859faa791c95178cc7324225e569e4b102c4c0524c08af37266e9a21,/root/autodl-fs/night6d_cache_20260817/base/d1/coordinates.npy,56ebfa3c9c91fc4ba4dece5465d1cfa5b74404ca8620db30e20aab68e5d599d3
night6d,,d1,G00_SP18_F20_CORR_UNION,3,1,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/d1/seed_3/attempt_001/views.npz,2466509,0448794a7a026f685d78e334c3f0055d1dade146b101b2a392f9d3b72f1d7069,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/d1/seed_3/attempt_001/run_manifest.json,ca36c59275fc8a8d9fd5c0b0c046d5710513f46249458f7728344d1a5bd63b30,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/d1/seed_3/attempt_001/observation_ids.csv,9987fde7a974faa2ad2f493677414f6de2a3a6b2531c56b02e462eef09f99c6e,ee9d54caeaf34a3d0f4029b7eb1b5708652a27d588c7147f14bbf6b5ea29df15,3359,/root/autodl-fs/night6d_cache_20260817/base/d1,1a329b86859faa791c95178cc7324225e569e4b102c4c0524c08af37266e9a21,/root/autodl-fs/night6d_cache_20260817/base/d1/coordinates.npy,56ebfa3c9c91fc4ba4dece5465d1cfa5b74404ca8620db30e20aab68e5d599d3
night6d,,d1,G04_SP10_F10_EUC_UNION,3,1,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/d1/seed_3/attempt_001/views.npz,2466519,7971c1f074543f00fe39446fb6486b4c716d248645d7d274ddd34d89289c6c28,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/d1/seed_3/attempt_001/run_manifest.json,1d076aa782c819b02c1ac358ce48dc96583b1120f26a67f487d43bda032a74dc,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/d1/seed_3/attempt_001/observation_ids.csv,9987fde7a974faa2ad2f493677414f6de2a3a6b2531c56b02e462eef09f99c6e,ee9d54caeaf34a3d0f4029b7eb1b5708652a27d588c7147f14bbf6b5ea29df15,3359,/root/autodl-fs/night6d_cache_20260817/base/d1,1a329b86859faa791c95178cc7324225e569e4b102c4c0524c08af37266e9a21,/root/autodl-fs/night6d_cache_20260817/base/d1/coordinates.npy,56ebfa3c9c91fc4ba4dece5465d1cfa5b74404ca8620db30e20aab68e5d599d3
night6d,,d1,G00_SP18_F20_CORR_UNION,4,1,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/d1/seed_4/attempt_001/views.npz,2466242,448f10021b3d1df28dd4c55cec68f748736c881b48f046877128c7904e1f89ae,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/d1/seed_4/attempt_001/run_manifest.json,aa1d3f2ced7b1ce8c23ccb147e6609c149d6e5a1ad5060a3593638ef15893133,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/d1/seed_4/attempt_001/observation_ids.csv,9987fde7a974faa2ad2f493677414f6de2a3a6b2531c56b02e462eef09f99c6e,ee9d54caeaf34a3d0f4029b7eb1b5708652a27d588c7147f14bbf6b5ea29df15,3359,/root/autodl-fs/night6d_cache_20260817/base/d1,1a329b86859faa791c95178cc7324225e569e4b102c4c0524c08af37266e9a21,/root/autodl-fs/night6d_cache_20260817/base/d1/coordinates.npy,56ebfa3c9c91fc4ba4dece5465d1cfa5b74404ca8620db30e20aab68e5d599d3
night6d,,d1,G04_SP10_F10_EUC_UNION,4,1,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/d1/seed_4/attempt_001/views.npz,2465908,2a7b4cedc7e5e3ebec5984987de3e070a68ee213973933a53852e0ad4cc85153,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/d1/seed_4/attempt_001/run_manifest.json,bd40361ec287fcbc1bd35458fda9eeec71ec1ef4564d169c5ac00a507ed8ef97,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/d1/seed_4/attempt_001/observation_ids.csv,9987fde7a974faa2ad2f493677414f6de2a3a6b2531c56b02e462eef09f99c6e,ee9d54caeaf34a3d0f4029b7eb1b5708652a27d588c7147f14bbf6b5ea29df15,3359,/root/autodl-fs/night6d_cache_20260817/base/d1,1a329b86859faa791c95178cc7324225e569e4b102c4c0524c08af37266e9a21,/root/autodl-fs/night6d_cache_20260817/base/d1/coordinates.npy,56ebfa3c9c91fc4ba4dece5465d1cfa5b74404ca8620db30e20aab68e5d599d3
night6d,,d1,G00_SP18_F20_CORR_UNION,5,1,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/d1/seed_5/attempt_001/views.npz,2466232,b32e143031ed98d1dd95fd611aeb34a3ae85155457d69153343e6e41d9e64b88,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/d1/seed_5/attempt_001/run_manifest.json,4910fa78c5d2da9545296102b355e68e314623e064d322e54682a86b22408117,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/d1/seed_5/attempt_001/observation_ids.csv,9987fde7a974faa2ad2f493677414f6de2a3a6b2531c56b02e462eef09f99c6e,ee9d54caeaf34a3d0f4029b7eb1b5708652a27d588c7147f14bbf6b5ea29df15,3359,/root/autodl-fs/night6d_cache_20260817/base/d1,1a329b86859faa791c95178cc7324225e569e4b102c4c0524c08af37266e9a21,/root/autodl-fs/night6d_cache_20260817/base/d1/coordinates.npy,56ebfa3c9c91fc4ba4dece5465d1cfa5b74404ca8620db30e20aab68e5d599d3
night6d,,d1,G04_SP10_F10_EUC_UNION,5,1,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/d1/seed_5/attempt_001/views.npz,2466312,a8d77dd2e088787082d6a3bb8ed0d79a4f2ea1402b4200a74ded48f493620f40,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/d1/seed_5/attempt_001/run_manifest.json,a19c1905ca67c597e7045a65a668bb937ab27a9d327b4caf7d8dcbe8594df571,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/d1/seed_5/attempt_001/observation_ids.csv,9987fde7a974faa2ad2f493677414f6de2a3a6b2531c56b02e462eef09f99c6e,ee9d54caeaf34a3d0f4029b7eb1b5708652a27d588c7147f14bbf6b5ea29df15,3359,/root/autodl-fs/night6d_cache_20260817/base/d1,1a329b86859faa791c95178cc7324225e569e4b102c4c0524c08af37266e9a21,/root/autodl-fs/night6d_cache_20260817/base/d1/coordinates.npy,56ebfa3c9c91fc4ba4dece5465d1cfa5b74404ca8620db30e20aab68e5d599d3
night6d,,d1,G00_SP18_F20_CORR_UNION,6,1,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/d1/seed_6/attempt_001/views.npz,2465834,825916897f1a91e6495e0c023fc44d168c710da3b2f0dcba48ba8e7b9b8823c4,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/d1/seed_6/attempt_001/run_manifest.json,efa28e3b50676a023f1131ca1cf9187d9aad2a4991d0264866b71810bd18fc3f,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/d1/seed_6/attempt_001/observation_ids.csv,9987fde7a974faa2ad2f493677414f6de2a3a6b2531c56b02e462eef09f99c6e,ee9d54caeaf34a3d0f4029b7eb1b5708652a27d588c7147f14bbf6b5ea29df15,3359,/root/autodl-fs/night6d_cache_20260817/base/d1,1a329b86859faa791c95178cc7324225e569e4b102c4c0524c08af37266e9a21,/root/autodl-fs/night6d_cache_20260817/base/d1/coordinates.npy,56ebfa3c9c91fc4ba4dece5465d1cfa5b74404ca8620db30e20aab68e5d599d3
night6d,,d1,G04_SP10_F10_EUC_UNION,6,1,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/d1/seed_6/attempt_001/views.npz,2465716,ce029d5c1243dc528de7aa96d1f587d48ae6efffbc8ddd5089f20097617a6ba3,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/d1/seed_6/attempt_001/run_manifest.json,77bfb9670458d5b0bc3e693ba068389c94875556e1512b9d275cb750d61a113e,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/d1/seed_6/attempt_001/observation_ids.csv,9987fde7a974faa2ad2f493677414f6de2a3a6b2531c56b02e462eef09f99c6e,ee9d54caeaf34a3d0f4029b7eb1b5708652a27d588c7147f14bbf6b5ea29df15,3359,/root/autodl-fs/night6d_cache_20260817/base/d1,1a329b86859faa791c95178cc7324225e569e4b102c4c0524c08af37266e9a21,/root/autodl-fs/night6d_cache_20260817/base/d1/coordinates.npy,56ebfa3c9c91fc4ba4dece5465d1cfa5b74404ca8620db30e20aab68e5d599d3
night6d,,d1,G00_SP18_F20_CORR_UNION,7,1,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/d1/seed_7/attempt_001/views.npz,2466745,0915a254bcdb51eeaf9993a5deb769a5cac9dfe1fbd85c1e024647d5dd430469,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/d1/seed_7/attempt_001/run_manifest.json,0641e062dca6daa3c434603d10aac98382e40e50aee59aead935dba6c8f0375c,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/d1/seed_7/attempt_001/observation_ids.csv,9987fde7a974faa2ad2f493677414f6de2a3a6b2531c56b02e462eef09f99c6e,ee9d54caeaf34a3d0f4029b7eb1b5708652a27d588c7147f14bbf6b5ea29df15,3359,/root/autodl-fs/night6d_cache_20260817/base/d1,1a329b86859faa791c95178cc7324225e569e4b102c4c0524c08af37266e9a21,/root/autodl-fs/night6d_cache_20260817/base/d1/coordinates.npy,56ebfa3c9c91fc4ba4dece5465d1cfa5b74404ca8620db30e20aab68e5d599d3
night6d,,d1,G04_SP10_F10_EUC_UNION,7,1,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/d1/seed_7/attempt_001/views.npz,2466747,b7225074b4a57204902ec264cd7ebb60a0710e6f1d8322add7317026e7a464f9,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/d1/seed_7/attempt_001/run_manifest.json,470ff3cd079e388dce372b08bb29cebfcea7176535c9c3458dcd8af750d35e69,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/d1/seed_7/attempt_001/observation_ids.csv,9987fde7a974faa2ad2f493677414f6de2a3a6b2531c56b02e462eef09f99c6e,ee9d54caeaf34a3d0f4029b7eb1b5708652a27d588c7147f14bbf6b5ea29df15,3359,/root/autodl-fs/night6d_cache_20260817/base/d1,1a329b86859faa791c95178cc7324225e569e4b102c4c0524c08af37266e9a21,/root/autodl-fs/night6d_cache_20260817/base/d1/coordinates.npy,56ebfa3c9c91fc4ba4dece5465d1cfa5b74404ca8620db30e20aab68e5d599d3
night6d,,d1,G00_SP18_F20_CORR_UNION,8,1,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/d1/seed_8/attempt_001/views.npz,2466671,5d75e72fb4e83ee711c6e22197f7f620e08472a63d5077a846abb4410efff1e9,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/d1/seed_8/attempt_001/run_manifest.json,5d2d583747d6ac50630225d0ca033da5ded0e8082d7f3d1a8d6348096a180f8f,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/d1/seed_8/attempt_001/observation_ids.csv,9987fde7a974faa2ad2f493677414f6de2a3a6b2531c56b02e462eef09f99c6e,ee9d54caeaf34a3d0f4029b7eb1b5708652a27d588c7147f14bbf6b5ea29df15,3359,/root/autodl-fs/night6d_cache_20260817/base/d1,1a329b86859faa791c95178cc7324225e569e4b102c4c0524c08af37266e9a21,/root/autodl-fs/night6d_cache_20260817/base/d1/coordinates.npy,56ebfa3c9c91fc4ba4dece5465d1cfa5b74404ca8620db30e20aab68e5d599d3
night6d,,d1,G04_SP10_F10_EUC_UNION,8,1,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/d1/seed_8/attempt_001/views.npz,2466710,524674e5bf37bf0ce65203d0da86355adc039f9f2146092b081a3387977bba76,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/d1/seed_8/attempt_001/run_manifest.json,d60da7d09c2adcbea040a1c6f34f7ecaedd9f7a43e4c2a8d36d915183c5d51cb,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/d1/seed_8/attempt_001/observation_ids.csv,9987fde7a974faa2ad2f493677414f6de2a3a6b2531c56b02e462eef09f99c6e,ee9d54caeaf34a3d0f4029b7eb1b5708652a27d588c7147f14bbf6b5ea29df15,3359,/root/autodl-fs/night6d_cache_20260817/base/d1,1a329b86859faa791c95178cc7324225e569e4b102c4c0524c08af37266e9a21,/root/autodl-fs/night6d_cache_20260817/base/d1/coordinates.npy,56ebfa3c9c91fc4ba4dece5465d1cfa5b74404ca8620db30e20aab68e5d599d3
night6d,,d1,G00_SP18_F20_CORR_UNION,9,1,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/d1/seed_9/attempt_001/views.npz,2466313,9d51c826ee4d771885c6fd929800beb31d0bd5fd0791924fc4b8979e1557d0f5,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/d1/seed_9/attempt_001/run_manifest.json,e0d9b9101ee85982633b8d189112d9c7e442d2727a47b55be6fa4457c3f87703,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/d1/seed_9/attempt_001/observation_ids.csv,9987fde7a974faa2ad2f493677414f6de2a3a6b2531c56b02e462eef09f99c6e,ee9d54caeaf34a3d0f4029b7eb1b5708652a27d588c7147f14bbf6b5ea29df15,3359,/root/autodl-fs/night6d_cache_20260817/base/d1,1a329b86859faa791c95178cc7324225e569e4b102c4c0524c08af37266e9a21,/root/autodl-fs/night6d_cache_20260817/base/d1/coordinates.npy,56ebfa3c9c91fc4ba4dece5465d1cfa5b74404ca8620db30e20aab68e5d599d3
night6d,,d1,G04_SP10_F10_EUC_UNION,9,1,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/d1/seed_9/attempt_001/views.npz,2466001,ac7e4020523bcfe7107f8b41e69c81e52bac5aa29417f4f959f190959b5c0092,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/d1/seed_9/attempt_001/run_manifest.json,b2dbe99abf9b487f35e2c3a838e942c8cbccea3b84891e01ce2f98751f6d351a,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/d1/seed_9/attempt_001/observation_ids.csv,9987fde7a974faa2ad2f493677414f6de2a3a6b2531c56b02e462eef09f99c6e,ee9d54caeaf34a3d0f4029b7eb1b5708652a27d588c7147f14bbf6b5ea29df15,3359,/root/autodl-fs/night6d_cache_20260817/base/d1,1a329b86859faa791c95178cc7324225e569e4b102c4c0524c08af37266e9a21,/root/autodl-fs/night6d_cache_20260817/base/d1/coordinates.npy,56ebfa3c9c91fc4ba4dece5465d1cfa5b74404ca8620db30e20aab68e5d599d3
night6d,,p22,G00_SP18_F20_CORR_UNION,0,1,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/p22/seed_0/attempt_001/views.npz,13274592,b26866a97621d7e035e1f52b83d727d1adcf03b86bcc405b5f8802720b12550c,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/p22/seed_0/attempt_001/run_manifest.json,bded8d21ebfa5c81e4b14c6e42122282f5ca3ca6dd2879087df4f3e61aa4381d,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/p22/seed_0/attempt_001/observation_ids.csv,c4381314391f7bf7b05bb55b1c318c58903724a2dc560d1152447b02e704c7eb,47ac590e9225804548e509f74ecaa31567c00cf0139e3fc37e01a64685c5a087,9196,/root/autodl-fs/night3af_p0d_builds_20260810/process_a/p22,254eda53a7e7a62e30ded97443878045b78af9e573cbb5e6f2c365488ddf8f81,/root/autodl-fs/night3af_p0d_builds_20260810/process_a/p22/coordinates.npy,67e58c064a39ff60903b42e27cb07226b2bd2d42b6fcf363174a6ed8ae572541
night6d,,p22,G04_SP10_F10_EUC_UNION,0,1,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_0/attempt_001/views.npz,13261523,c33182fd61822a4e3f6befdc693a8b09bd7fc2b0da494147eadc4656bb7edfd2,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_0/attempt_001/run_manifest.json,63663e8736194a472df1c8c172c4e329fc0c33adb050c680c38273a3dc63edf4,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_0/attempt_001/observation_ids.csv,c4381314391f7bf7b05bb55b1c318c58903724a2dc560d1152447b02e704c7eb,47ac590e9225804548e509f74ecaa31567c00cf0139e3fc37e01a64685c5a087,9196,/root/autodl-fs/night3af_p0d_builds_20260810/process_a/p22,254eda53a7e7a62e30ded97443878045b78af9e573cbb5e6f2c365488ddf8f81,/root/autodl-fs/night3af_p0d_builds_20260810/process_a/p22/coordinates.npy,67e58c064a39ff60903b42e27cb07226b2bd2d42b6fcf363174a6ed8ae572541
night6d,,p22,G00_SP18_F20_CORR_UNION,1,1,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/p22/seed_1/attempt_001/views.npz,13284831,4e5829cf31184019eacc4c7bf670a95b9765fec95465e1e6d8ccd0e44291cb58,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/p22/seed_1/attempt_001/run_manifest.json,2f7d4fc5cb74d3c6a3dda9302c2983ce39d47cbe5dc5b2c735875529556466aa,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/p22/seed_1/attempt_001/observation_ids.csv,c4381314391f7bf7b05bb55b1c318c58903724a2dc560d1152447b02e704c7eb,47ac590e9225804548e509f74ecaa31567c00cf0139e3fc37e01a64685c5a087,9196,/root/autodl-fs/night3af_p0d_builds_20260810/process_a/p22,254eda53a7e7a62e30ded97443878045b78af9e573cbb5e6f2c365488ddf8f81,/root/autodl-fs/night3af_p0d_builds_20260810/process_a/p22/coordinates.npy,67e58c064a39ff60903b42e27cb07226b2bd2d42b6fcf363174a6ed8ae572541
night6d,,p22,G04_SP10_F10_EUC_UNION,1,1,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_1/attempt_001/views.npz,13272865,06bc597ac56f114f0b4f452d498d9232f3c7c5ed35951e9ab28601613149e329,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_1/attempt_001/run_manifest.json,c7cc940a3a73aeea6daffb3bcee2edfd3b284b3051616cb1164f71a042259e15,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_1/attempt_001/observation_ids.csv,c4381314391f7bf7b05bb55b1c318c58903724a2dc560d1152447b02e704c7eb,47ac590e9225804548e509f74ecaa31567c00cf0139e3fc37e01a64685c5a087,9196,/root/autodl-fs/night3af_p0d_builds_20260810/process_a/p22,254eda53a7e7a62e30ded97443878045b78af9e573cbb5e6f2c365488ddf8f81,/root/autodl-fs/night3af_p0d_builds_20260810/process_a/p22/coordinates.npy,67e58c064a39ff60903b42e27cb07226b2bd2d42b6fcf363174a6ed8ae572541
night6d,,p22,G00_SP18_F20_CORR_UNION,2,1,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/p22/seed_2/attempt_001/views.npz,13280920,e51dac938856ce042a581947f763e12073dcb3f0ccf76f7acbd7556006bf5de9,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/p22/seed_2/attempt_001/run_manifest.json,64c938d7d0337147167ac0f2c5a2ea6977329b91c2517d2807113c9393818b0d,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/p22/seed_2/attempt_001/observation_ids.csv,c4381314391f7bf7b05bb55b1c318c58903724a2dc560d1152447b02e704c7eb,47ac590e9225804548e509f74ecaa31567c00cf0139e3fc37e01a64685c5a087,9196,/root/autodl-fs/night3af_p0d_builds_20260810/process_a/p22,254eda53a7e7a62e30ded97443878045b78af9e573cbb5e6f2c365488ddf8f81,/root/autodl-fs/night3af_p0d_builds_20260810/process_a/p22/coordinates.npy,67e58c064a39ff60903b42e27cb07226b2bd2d42b6fcf363174a6ed8ae572541
