step,fraction_of_training,wall_seconds,gradient_norm,embedding_l2_mean,embedding_finite,total_loss,checkpoint_state_sha256,L_rna_recon_raw,rna_recon_coefficient,rna_recon_contribution,rna_recon_contribution_fraction,L_mod2_recon_raw,mod2_recon_coefficient,mod2_recon_contribution,mod2_recon_contribution_fraction,L_corr1_raw,corr1_coefficient,corr1_contribution,corr1_contribution_fraction,L_corr2_raw,corr2_coefficient,corr2_contribution,corr2_contribution_fraction,cross_omics_rna_attention,cross_omics_modality2_attention,rna_spatial_attention,rna_feature_attention,modality2_spatial_attention,modality2_feature_attention
0,0.0,0.032533640041947365,0.03598580963328637,2.2615489959716797,True,3.73029862344265,bb57e92b5764579114a1c6ddd18da72ae18bcf09aad986f0b44fcd2101f65279,1.0023605823516846,3.5743179232659017,3.5827553272247314,0.9604473230934653,1.0349129438400269,0.11164296435284786,0.1155407503247261,0.030973592730250337,0.08657749742269516,0.1253936705555492,0.010856270790100098,0.0029102953639891086,0.11209534108638763,0.18864544182570064,0.021146275103092194,0.005668788812295284,0.5035623908042908,0.49643760919570923,0.500404417514801,0.49959561228752136,0.5015715956687927,0.49842843413352966
1,0.000625,0.13190077617764473,0.03598580954865067,2.24362850189209,True,3.728754136711359,74d15b338fc2623db27ec77873250282ac92bfab1232586ee845b0c333094ce2,1.0022231340408325,3.5743179232659017,3.5822641849517822,0.9607134323185019,1.032564401626587,0.11164296435284786,0.11527854949235916,0.030916103681223436,0.08473242074251175,0.1253936705555492,0.010624909773468971,0.002849453030131882,0.1091279685497284,0.18864544182570064,0.020586492493748665,0.005521010970142775,0.5032562613487244,0.496743768453598,0.5003846287727356,0.49961531162261963,0.501480758190155,0.49851924180984497
5,0.003125,0.3387786764651537,0.028022678991893833,2.185182571411133,True,3.7234175633639097,8ed30c88b38607cece57f5c32f4946e22619bc7d3f1059ce8d18637e66de145d,1.0017688274383545,3.5743179232659017,3.5806403160095215,0.9616542477644123,1.0244488716125488,0.11164296435284786,0.11437250673770905,0.030717077736073083,0.07905618101358414,0.1253936705555492,0.009913144633173943,0.0026623779000005425,0.09802301973104477,0.18864544182570064,0.01849159598350525,0.004966296599514097,0.501986563205719,0.498013436794281,0.5002791881561279,0.49972087144851685,0.5011166930198669,0.49888333678245544
10,0.00625,0.5724883638322353,0.022008184944792345,2.1340205669403076,True,3.7181843649595976,29b78d3be38912345053cae25c4cda382acd3187c02327a371188ed8e46ed8f7,1.0013421773910522,3.5743179232659017,3.579115390777588,0.9625976120246741,1.0165438652038574,0.11164296435284786,0.11348997056484222,0.030522954061767034,0.07465671002864838,0.1253936705555492,0.009361479431390762,0.0025177555797431484,0.08596827834844589,0.18864544182570064,0.01621752418577671,0.00436167833381574,0.500532865524292,0.499467134475708,0.5001094937324524,0.4998905658721924,0.5006697177886963,0.4993303418159485
20,0.0125,0.9526744764298201,0.01582659220106187,2.0703394412994385,True,3.7105360673740506,04076df5978c80411d1c2161521f82cc34836587f99af5e16865bbf6314087fd,1.0006979703903198,3.5743179232659017,3.576812744140625,0.963961184905538,1.0049294233322144,0.11164296435284786,0.11219330132007599,0.03023641309043393,0.069683738052845,0.1253936705555492,0.008737900294363499,0.002354888925940913,0.06781039386987686,0.18864544182570064,0.01279212161898613,0.0034475130780871575,0.4987516403198242,0.5012483596801758,0.499705970287323,0.5002940893173218,0.49987247586250305,0.5001275539398193
40,0.025,1.5813714601099491,0.011560929459179537,2.03586483001709,True,3.7004548460245132,6c19a99291bb5397af80907d36c640ab6e72ddde957e77abd556636c3269f957,0.9995542764663696,3.5743179232659017,3.5727248191833496,0.9654826143930962,0.9882342219352722,0.11164296435284786,0.11032939702272415,0.02981509074249444,0.06527569144964218,0.1253936705555492,0.008185158483684063,0.002211933079653052,0.04885075241327286,0.18864544182570064,0.00921547133475542,0.002490361784756223,0.49703356623649597,0.5029664635658264,0.4987547695636749,0.5012452602386475,0.4989740550518036,0.5010259747505188
80,0.05,2.7666690926998854,0.010374532844674631,2.2063491344451904,True,3.684710171073675,43b4dec339342f9d8873d62c58962112a760bf0db966c4ce5901dc6fcee8c48a,0.9965695738792419,3.5743179232659017,3.562056541442871,0.9667128148656902,0.9626993536949158,0.11164296435284786,0.10747861117124557,0.02916881007765334,0.06523822247982025,0.1253936705555492,0.008180459961295128,0.002220109474420739,0.037077803164720535,0.18864544182570064,0.006994558498263359,0.001898265582235804,0.49895134568214417,0.5010486841201782,0.49772703647613525,0.5022729635238647,0.499410480260849,0.5005896091461182
320,0.2,9.21488075517118,0.005115465956260145,3.0864970684051514,True,3.637092142365873,9540d997977688c5be5a395bfedc8913aa95d9a211aaf9c7dc5ffc0b4abd5162,0.9866535663604736,3.5743179232659017,3.526613473892212,0.9696244515813129,0.8733100891113281,0.11164296435284786,0.09749892354011536,0.026806833515274592,0.06776831299066544,0.1253936705555492,0.008497717790305614,0.0023364043190772666,0.02375900000333786,0.18864544182570064,0.004482027143239975,0.0012323105843352335,0.6226434707641602,0.37735655903816223,0.5224510431289673,0.4775489568710327,0.5099784731864929,0.4900215268135071
800,0.5,21.57698432356119,0.0029810493253732465,4.320564270019531,True,3.5772743122652173,023a5b96fe049bcbc94f42ef8abecc6a7b3d51c73361c8669b4832a8edb38fb8,0.9702911972999573,3.5743179232659017,3.4681291580200195,0.9694892969569101,0.8285672664642334,0.11164296435284786,0.09250370413064957,0.025858711425480248,0.10800522565841675,0.1253936705555492,0.013543171808123589,0.0037858913311983955,0.016423817723989487,0.18864544182570064,0.0030982783064246178,0.0008661002864112795,0.8282710313796997,0.17172901332378387,0.7536176443099976,0.24638241529464722,0.5513539910316467,0.4486459493637085
1600,1.0,41.97748694755137,0.0014998000403544781,4.370465278625488,True,3.536845585796982,d27d7d0a49cce32b8d46eca37bbb0d9523e2a334a4d4f73c9cf932b1a03c9beb,0.9598307609558105,3.5743179232659017,3.4307403564453125,0.9700000390806544,0.8110829591751099,0.11164296435284786,0.0905517041683197,0.025602391162325808,0.10927637666463852,0.1253936705555492,0.013702566735446453,0.003874233806098933,0.009811838157474995,0.18864544182570064,0.0018509584479033947,0.000523335950920884,0.8696431517601013,0.1303568333387375,0.9073323607444763,0.09266770631074905,0.6726120114326477,0.3273880183696747
