step,fraction_of_training,state_sha256,state_file_saved
0,0.0,ab116fde7a1d5080986cfb07b9e615c489024f7aba859d8351fcf25b7519dafd,False
1,0.005,2cbce792540649aa487a736dc86c480042bc782e407f9e56820ac24f0651232f,False
5,0.025,274c2c24bd52a17bc9bd7622b168b45d3ba96583e6804413b621bb990b65a021,False
10,0.05,8b977af1950a66e642b49275c2f516cf445c16d333db9b4fe989591a5e41cbcc,False
20,0.1,719fdc6d2d80498446f9de239429e24aadbb94b01c8da8c30f7838931533f0b0,False
40,0.2,ce7bcd8bc806b9c6739cbbc73abd7ba76db15d993137370c54f51708e2497a74,False
80,0.4,c82823f7b34dedd6de02a5cae2a425effd2ac6d3fb852f99fb6d12c97021bf96,False
100,0.5,c44f91f7580a143122bddcc059ea32b74a486853a50591da7b93ac05becdc780,False
200,1.0,4bd3f035f5c60c7d47a9880a7ab05dd96d70743801820836192c7db92def86b3,True
