candidate_id,dataset,effective_end_to_end_seconds,effective_peak_gpu_mib,historical_diffusion_manifest_sha256,historical_incremental_diffusion_gpu_mib,historical_incremental_diffusion_seconds,historical_zero_preserved,interpretation,seed,source_candidate_id,source_manifest_sha256,source_peak_gpu_mib,source_training_seconds
B19_C10_DIFFUSE10,a1,3.742927199229598,705.62841796875,42ce48c08876190d382a9ec52e947f7925b5c5832f48f2dca9b44bfc0a09a646,0.0,0.0,True,historical zero is incremental post-hoc cost only; source cost is added for frontier gating,2,C10_MNN_TRIPLET01,3665ce8aa25bbc6acff9db927e49e0a702a7fe72ac3bee66420a6ce62b864105,705.62841796875,3.742927199229598
B19_C10_DIFFUSE10,a1,3.823243369348347,705.62841796875,9fd57433d787473632305e1e2727de5d9b96cba7c6552621c56fd079a7b9c148,0.0,0.0,True,historical zero is incremental post-hoc cost only; source cost is added for frontier gating,3,C10_MNN_TRIPLET01,698315a989b0620591708bd5d303b8f127450de491a774d70d4f42866d456e87,705.62841796875,3.823243369348347
B19_C10_DIFFUSE10,a1,3.7632902776822448,705.62841796875,1e7c27a897e692339c46e0c28c9bc4f1163510f1b88680fe1c034edf4bc91e41,0.0,0.0,True,historical zero is incremental post-hoc cost only; source cost is added for frontier gating,4,C10_MNN_TRIPLET01,6d00603efbb81e5ad962a0a76d86ea5907242a8857e288fcf0c1e23031721d1f,705.62841796875,3.7632902776822448
B20_C10_DIFFUSE25,a1,3.9629474729299545,705.62841796875,a63299a19c9481ebc43f1064b8c100fb1f29a8b10075bf5d910d8ce0444f3f00,0.0,0.0,True,historical zero is incremental post-hoc cost only; source cost is added for frontier gating,0,C10_MNN_TRIPLET01,7d9118ab21fe22456e386494eb63badfdeffacbc66aa005cf77c2b67c3cace76,705.62841796875,3.9629474729299545
B20_C10_DIFFUSE25,a1,3.832401502877474,705.62841796875,e284bce8a59c31ef9d23c8c473adffc394f13ce311f2e1bd3656557400285d12,0.0,0.0,True,historical zero is incremental post-hoc cost only; source cost is added for frontier gating,1,C10_MNN_TRIPLET01,4e1656c29cd360a0fe871a4c167d21a4d568527ed4c5c90ea7ed677f708a0d62,705.62841796875,3.832401502877474
B20_C10_DIFFUSE25,a1,3.742927199229598,705.62841796875,3a5d3b74f31f63c95b467bab56b878c79fba76573615af29f5471b408a15595d,0.0,0.0,True,historical zero is incremental post-hoc cost only; source cost is added for frontier gating,2,C10_MNN_TRIPLET01,3665ce8aa25bbc6acff9db927e49e0a702a7fe72ac3bee66420a6ce62b864105,705.62841796875,3.742927199229598
B20_C10_DIFFUSE25,a1,3.823243369348347,705.62841796875,706f230d6e7216ddb99ef966201dd425a727dacd80eb9c6130b44e72c63a420b,0.0,0.0,True,historical zero is incremental post-hoc cost only; source cost is added for frontier gating,3,C10_MNN_TRIPLET01,698315a989b0620591708bd5d303b8f127450de491a774d70d4f42866d456e87,705.62841796875,3.823243369348347
B20_C10_DIFFUSE25,a1,3.7632902776822448,705.62841796875,ec10e1df7f21c01b8a225bf8175f5d2f4d6f7ec19c16cf4d89a647c0494cfbb2,0.0,0.0,True,historical zero is incremental post-hoc cost only; source cost is added for frontier gating,4,C10_MNN_TRIPLET01,6d00603efbb81e5ad962a0a76d86ea5907242a8857e288fcf0c1e23031721d1f,705.62841796875,3.7632902776822448
B17_C09_DIFFUSE10,placenta,2.621483870781958,404.5634765625,fded5392d392c243b41b490ad6071bf982c5d6f28f494d9ae096bf597003b13f,0.0,0.0,True,historical zero is incremental post-hoc cost only; source cost is added for frontier gating,0,C09_RNA_ANCHOR10,0c7f7a6966a88bbbb6ece98f5e9f1de6fcfb4dfb6f9a64e1a5c49313daac73bd,404.5634765625,2.621483870781958
B17_C09_DIFFUSE10,placenta,2.4821073543280363,404.5634765625,9dbda9532d573f0288afd3166abf5e835007807896a9e79eec65bb4be77b1158,0.0,0.0,True,historical zero is incremental post-hoc cost only; source cost is added for frontier gating,1,C09_RNA_ANCHOR10,fd36bb1c6c5fe985a313b9f0253e453f3d477d4e20821c52a2af74104a07eccc,404.5634765625,2.4821073543280363
B17_C09_DIFFUSE10,placenta,2.551983959041536,404.5634765625,7569d265b584cec50c9f56a98958785dee4bc03219a9b0d8aa4e0f6023486886,0.0,0.0,True,historical zero is incremental post-hoc cost only; source cost is added for frontier gating,2,C09_RNA_ANCHOR10,f46f4208503c7a0c627bdd0f6c1d1692cd644c14d41ea3e92d57b1a0d012c3a0,404.5634765625,2.551983959041536
B17_C09_DIFFUSE10,placenta,2.4488739604130387,404.5634765625,94b65fb2acd7d97bed8a6345726588289955dc576186e3a28db166c2a051feeb,0.0,0.0,True,historical zero is incremental post-hoc cost only; source cost is added for frontier gating,3,C09_RNA_ANCHOR10,d7a5e80e29947091b47442ddd1a3ee3f51e02aa585d318aae1ff47d4e0c975f1,404.5634765625,2.4488739604130387
B17_C09_DIFFUSE10,placenta,2.4899149369448423,404.5634765625,8669bf3e84da5e19dfe3066da9ccf16b624d4e9ba562fe9aa07ceac54d4fc5eb,0.0,0.0,True,historical zero is incremental post-hoc cost only; source cost is added for frontier gating,4,C09_RNA_ANCHOR10,a04e25ba46b8aaa8f6cb9bc5e33a2e09739f85aeb905f152d2a3ce85d62143ed,404.5634765625,2.4899149369448423
B18_C09_DIFFUSE25,placenta,2.621483870781958,404.5634765625,f9e05468808a1553e8562c2c5d4828d5352f7ff0f3c20101460575865f47030b,0.0,0.0,True,historical zero is incremental post-hoc cost only; source cost is added for frontier gating,0,C09_RNA_ANCHOR10,0c7f7a6966a88bbbb6ece98f5e9f1de6fcfb4dfb6f9a64e1a5c49313daac73bd,404.5634765625,2.621483870781958
B18_C09_DIFFUSE25,placenta,2.4821073543280363,404.5634765625,695edab4dcb452eb7231ebe2a52f2c2247575101c36581257d865ab2af936aea,0.0,0.0,True,historical zero is incremental post-hoc cost only; source cost is added for frontier gating,1,C09_RNA_ANCHOR10,fd36bb1c6c5fe985a313b9f0253e453f3d477d4e20821c52a2af74104a07eccc,404.5634765625,2.4821073543280363
B18_C09_DIFFUSE25,placenta,2.551983959041536,404.5634765625,07a6c9651c21ee45330a887dfb15da1ae0a0421d2ed201928190216f44ff6aab,0.0,0.0,True,historical zero is incremental post-hoc cost only; source cost is added for frontier gating,2,C09_RNA_ANCHOR10,f46f4208503c7a0c627bdd0f6c1d1692cd644c14d41ea3e92d57b1a0d012c3a0,404.5634765625,2.551983959041536
B18_C09_DIFFUSE25,placenta,2.4488739604130387,404.5634765625,b5bd0252fc1aaa53246f8f2512e3c20ee660a0e7ed195301752aa71ee2dfbdee,0.0,0.0,True,historical zero is incremental post-hoc cost only; source cost is added for frontier gating,3,C09_RNA_ANCHOR10,d7a5e80e29947091b47442ddd1a3ee3f51e02aa585d318aae1ff47d4e0c975f1,404.5634765625,2.4488739604130387
B18_C09_DIFFUSE25,placenta,2.4899149369448423,404.5634765625,a73cc6482092f0f7ad01d08518dd60993a29d80e245859155cb5791a8a5dd804,0.0,0.0,True,historical zero is incremental post-hoc cost only; source cost is added for frontier gating,4,C09_RNA_ANCHOR10,a04e25ba46b8aaa8f6cb9bc5e33a2e09739f85aeb905f152d2a3ce85d62143ed,404.5634765625,2.4899149369448423
B19_C10_DIFFUSE10,placenta,2.775638041086495,404.64013671875,056dcfba5e86201b285ca8f7316f4f8c5b127800777e0c732c2077c526a46310,0.0,0.0,True,historical zero is incremental post-hoc cost only; source cost is added for frontier gating,0,C10_MNN_TRIPLET01,acdb2dca71a0c401fa91d7f0efbaccc742465760610a2e8be084e8f8df702005,404.64013671875,2.775638041086495
B19_C10_DIFFUSE10,placenta,2.6934527391567826,404.64013671875,f70ad917efaa69d26cfae4b9f26bf222a948bc497d2d68987389906030311a82,0.0,0.0,True,historical zero is incremental post-hoc cost only; source cost is added for frontier gating,1,C10_MNN_TRIPLET01,0a62862700a291fcea70ee3c4cfde3318789a7188d46aba53ce68733c0e85e1d,404.64013671875,2.6934527391567826
B19_C10_DIFFUSE10,placenta,2.8546437937766314,404.64013671875,8ba73031e0682f7810a259549c225a5cbb7152732a7f9eb4defadb79dda0a4bc,0.0,0.0,True,historical zero is incremental post-hoc cost only; source cost is added for frontier gating,2,C10_MNN_TRIPLET01,d20d3240a761b927b640d14c59e5b63e89d47f9cdc0474091a8a34cd50d33119,404.64013671875,2.8546437937766314
B19_C10_DIFFUSE10,placenta,2.747227380052209,404.64013671875,b4ecdfd70e91eba003825ef79eac6197bae2674f8ca963b667066485531c60fc,0.0,0.0,True,historical zero is incremental post-hoc cost only; source cost is added for frontier gating,3,C10_MNN_TRIPLET01,ee2ed86b3737bebdb27dbbdf7c9e84e4f99b9d8029372232426d624028f631f0,404.64013671875,2.747227380052209
B19_C10_DIFFUSE10,placenta,2.8296224595978856,404.64013671875,494790dceef7b45140ea7f73e0bd34ce4286cc71d7cb54f33efe17e3d097ea25,0.0,0.0,True,historical zero is incremental post-hoc cost only; source cost is added for frontier gating,4,C10_MNN_TRIPLET01,ee804a6369082c0ddf2586d6865ad292aacb5753fa64c904342f3eab82e3c76c,404.64013671875,2.8296224595978856
B20_C10_DIFFUSE25,placenta,2.775638041086495,404.64013671875,67fed5b78e82fb8b4e358bf7a67baa4de239325ea960730db3f486f955ffbef2,0.0,0.0,True,historical zero is incremental post-hoc cost only; source cost is added for frontier gating,0,C10_MNN_TRIPLET01,acdb2dca71a0c401fa91d7f0efbaccc742465760610a2e8be084e8f8df702005,404.64013671875,2.775638041086495
B20_C10_DIFFUSE25,placenta,2.6934527391567826,404.64013671875,b178573fc133b14b186800eba427cd3fc405a4adabd04766edf1db50294d5833,0.0,0.0,True,historical zero is incremental post-hoc cost only; source cost is added for frontier gating,1,C10_MNN_TRIPLET01,0a62862700a291fcea70ee3c4cfde3318789a7188d46aba53ce68733c0e85e1d,404.64013671875,2.6934527391567826
B20_C10_DIFFUSE25,placenta,2.8546437937766314,404.64013671875,5bfbe3e6bf89468f8501aba4838f91ecc523a2ff21ac066a7dc74b6202939b5d,0.0,0.0,True,historical zero is incremental post-hoc cost only; source cost is added for frontier gating,2,C10_MNN_TRIPLET01,d20d3240a761b927b640d14c59e5b63e89d47f9cdc0474091a8a34cd50d33119,404.64013671875,2.8546437937766314
B20_C10_DIFFUSE25,placenta,2.747227380052209,404.64013671875,daa770f18b3c4f4e11f993b16776a978171ed1bbc8fdbdcd89aa3647467786e3,0.0,0.0,True,historical zero is incremental post-hoc cost only; source cost is added for frontier gating,3,C10_MNN_TRIPLET01,ee2ed86b3737bebdb27dbbdf7c9e84e4f99b9d8029372232426d624028f631f0,404.64013671875,2.747227380052209
B20_C10_DIFFUSE25,placenta,2.8296224595978856,404.64013671875,1f2e8e9d84931ee3705f9c9b1eb5793d8d8ea61b7f721053e67d389a9088f76f,0.0,0.0,True,historical zero is incremental post-hoc cost only; source cost is added for frontier gating,4,C10_MNN_TRIPLET01,ee804a6369082c0ddf2586d6865ad292aacb5753fa64c904342f3eab82e3c76c,404.64013671875,2.8296224595978856
