step,fraction_of_training,state_sha256,state_file_saved
0,0.0,7738537747df9a95a022d0659f696a41c6125cd1632673ceb3bd9af5bd1352cd,False
1,0.005,d5b27dac07943ebc44739d4271a117a438cf2def619d4dfb21c486dd4500c8e0,False
5,0.025,67118fbed356c8a0714ecf2e8295c2eb6d537cc36d8fbcbebce747db60213ea4,False
10,0.05,cd594dcf85e7d884b08185596ff5ba1dec2f8da1e225e0f999a5b8f201f2e0cf,False
20,0.1,060ce6efe6684871265bef369b9a54180b2a79980a08b694dc846d3cd502eb76,False
40,0.2,98627bd955f0311a373ac8716da3874cbfe1b04e2f397e90a6a683d920b79b07,False
80,0.4,65f5ef7a775226377bb86a0d56d5ba85ebe85e88697557f115a2dba821dc91e2,False
100,0.5,7b2152aeab2363c0c309e891510e029df98bc62c82a5c738abac3ad66a93e6f4,False
200,1.0,e0fa862669c13708da257b4443492aeb1ee32b5e86c9ae7979cd702fe29076be,True
