step,fraction_of_training,state_sha256,state_file_saved
0,0.0,bb0b5521ab97b7c76c56720839435ddb3ad257f525aaefec31df79912fe04229,False
1,0.005,d3623b73e3b9fe97146b4628fb4c1546dbda51400cd5949cebcd25df22489ace,False
5,0.025,f5d7a20ee45ab3ec8493b6ce7996159cc5611aabf0cc4c324418588d88fe79e7,False
10,0.05,b2dea45b44f9f7d3fef7a7630eec3b2f4e24fb2aeb627e92820205d091e5b7f0,False
20,0.1,bf7ca57db38acf96412259345434d5019b4622fed2ceba994c48e6d499fa0219,False
40,0.2,0971c18ed519f9ffc31b478755a403f3b7831002015e9241584b76034a4f2e8c,False
80,0.4,97a58d900b78b0dc799c97153e802ba1bc250c125c92a1b7598c6c701686296d,False
100,0.5,f05411095c743229f4a658a54efaab55c7541b65c85bb8c5ec79a5dd6b56b45c,False
200,1.0,386cff2f067f694cc254bf66a84010f143f7896506a75b0f7133eeaa81eabd0c,True
