corr1_raw_rms_gradient,corr1_weighted_gradient_influence,corr1_weighted_gradient_share,corr2_raw_rms_gradient,corr2_weighted_gradient_influence,corr2_weighted_gradient_share,diagnostic_grad_fields_unchanged,diagnostic_optimizer_state_unchanged,diagnostic_parameter_state_unchanged,diagnostic_rng_state_unchanged,fraction_of_training,mod2_recon_raw_rms_gradient,mod2_recon_weighted_gradient_influence,mod2_recon_weighted_gradient_share,rna_recon_raw_rms_gradient,rna_recon_weighted_gradient_influence,rna_recon_weighted_gradient_share,step
0.0001473618249843279,1.505215133272901e-05,0.25000001488646434,0.00012167922013564944,1.505215131247975e-05,0.2500000145501459,True,True,True,True,0.0,0.000173605322663095,1.5052151346129642e-05,0.2500000151090344,4.0819948315747005e-06,1.5052147754404836e-05,0.24999995545435547,0
0.00013885489390320124,1.4183217916467148e-05,0.24317881572736608,0.00011803727314672724,1.4601629546411773e-05,0.25035270569054274,True,True,True,True,0.000625,0.00017166553907260198,1.4883965741362776e-05,0.25519350993747186,3.974406108670627e-06,1.4655419825860372e-05,0.2512749686446194,1
0.00011303772735240664,1.1546144862125168e-05,0.22175417119117513,0.00010442263374694461,1.2917450340776508e-05,0.24809133511034273,True,True,True,True,0.003125,0.00016495728134068263,1.430233777569465e-05,0.27468935280287493,3.6072050442586593e-06,1.3301384628571438e-05,0.2554651408956071,5
9.578743088937367e-05,9.784127644140615e-06,0.20946372676364478,8.960008798201894e-05,1.1083848831487657e-05,0.23728883836860412,True,True,True,True,0.00625,0.00015854717877669756,1.3746560841800976e-05,0.294293571060594,3.280270489094871e-06,1.2095830130491003e-05,0.258953863807157,10
8.430761643011525e-05,8.611531522107072e-06,0.21095872717705344,6.693339749587311e-05,8.279898785043754e-06,0.20283464147620914,True,True,True,True,0.0125,0.0001496936381935019,1.297892981089082e-05,0.31794791739389733,2.9696872550089414e-06,1.0950570294946609e-05,0.2682587139528402,20
8.454838986245546e-05,8.636125124560564e-06,0.23079081663239182,4.230105470554073e-05,5.232790573406515e-06,0.1398404946992037,True,True,True,True,0.025,0.0001388507216799839,1.2038813356560377e-05,0.32172386640668227,3.121935959032844e-06,1.1511979626153523e-05,0.3076448222617222,40
9.847430174292542e-05,1.0058575837921201e-05,0.27381473635548853,2.7517065432819842e-05,3.4039586390220554e-06,0.09266262464263914,True,True,True,True,0.05,0.00012710536597429904,1.1020452461951249e-05,0.29999895949594124,3.3226173473486846e-06,1.2251982010557288e-05,0.33352367950593104,80
6.896067868332726e-05,7.0439313007933675e-06,0.3142988085653358,1.585777770688601e-05,1.961663374055306e-06,0.08752902817243499,True,True,True,True,0.2,8.183740459647889e-05,7.095571615342574e-06,0.3166029890923274,1.7113209292101925e-06,6.310408646877241e-06,0.2815691741699017,320
8.453674060321097e-05,8.634935220641547e-06,0.3910311471714743,1.4556737936681358e-05,1.8007201377094249e-06,0.08154521640186393,True,True,True,True,0.5,4.387949508615963e-05,3.8044962613869882e-06,0.17228577858273844,2.1267609633926e-06,7.842322584944695e-06,0.3551378578439235,800
6.295092361251863e-05,6.430069855958061e-06,0.38634754518039816,1.326766695079392e-05,1.6412574824551083e-06,0.09861413850239005,True,True,True,True,1.0,3.162626375778403e-05,2.7421008831544153e-06,0.16475776602365733,1.5809842193269772e-06,5.829798676524011e-06,0.3502805502935544,1600
