fraction_of_training,state_file_saved,state_sha256,step
0.0,False,bb0b5521ab97b7c76c56720839435ddb3ad257f525aaefec31df79912fe04229,0
0.005,False,f423e68cb08348c3fc26cfb80f3e5cc122bbb422c271cdcc1b5bedae898fb53e,1
0.025,False,6f327c32b6a82d9b28c7fa60c007dc0529a5cd306373a0b7e778bbf03f1a7185,5
0.05,False,377897c1a1af2e75976a05178d5d97ae644749445c53554d39d81e8cfe11c704,10
0.1,False,d172c16d2117bdb3e24ec8bbee3bb5a2ce0325d152e398e401eedd97aeefef97,20
0.2,False,e7daebca7f7621e12a430dfe15465390c3ea0ce1c4f14b881e53458e1433d407,40
0.4,False,eb6f3aec818eafaa1b758e0c527f777b68017f774f47e617dfa3d176e80d91fe,80
0.5,False,17f526c1e7a9b07fd6e6099a84b33797ebfc1fab98820735ad234eb610129382,100
1.0,False,330da26752f733bf1eaf14072deed7f54059371d6f00b16cb7fba231c252b4d9,200
