step,fraction_of_training,state_sha256,state_file_saved
0,0.0,83df6b876287736d702d6e5f18ebf7ea5cfae6056a685b573687256593c8199c,False
1,0.005,05a626240a1784dbcb93bdcf66e7f4c959a5d69d01541de1e5bd7bcb16de828e,False
5,0.025,7d06cc1815b88b3356a6f0866a76b571af13d82f2ca221dc2908f543dc787f78,False
10,0.05,90fa2e6089a906c6170b1f8cfd358bfa6cb8da7478cebf8e3095dfacf44d1b2b,False
20,0.1,8540e23face1a7348bb68bc1df8d7ed785b7b6b483128cd927854f24d78b73c7,False
40,0.2,56cbf6270731ea3f2b67475dad2169eb71f4cbbbdce645c2d9f6f70653787635,False
80,0.4,a72f70398bb1bbf93db0d988f495b24ab6287e7d68b886f238aabcb4f6e418e9,False
100,0.5,040a32d7253af5a4f0847bd769a832143323521e9f1733cb775e201aefb9243c,False
200,1.0,41658c9f71dd2b90122cf26a0c39d85598f602592d1f4cb697d948bae5fc0ecc,True
