step,fraction_of_training,wall_seconds,gradient_norm,embedding_l2_mean,embedding_finite,total_loss,checkpoint_state_sha256,L_rna_recon_raw,rna_recon_coefficient,rna_recon_contribution,rna_recon_contribution_fraction,L_mod2_recon_raw,mod2_recon_coefficient,mod2_recon_contribution,mod2_recon_contribution_fraction,L_corr1_raw,corr1_coefficient,corr1_contribution,corr1_contribution_fraction,L_corr2_raw,corr2_coefficient,corr2_contribution,corr2_contribution_fraction,cross_omics_rna_attention,cross_omics_modality2_attention,rna_spatial_attention,rna_feature_attention,modality2_spatial_attention,modality2_feature_attention
0,0.0,0.03247411921620369,0.0398210127859381,2.243910074234009,True,3.683338478207588,5f4d40bae0f229a31cb71b7278d630d355323a2154e08dd82150b4ca2338aaea,1.0025205612182617,3.5015956887978863,3.5104217529296875,0.9530543483035948,1.0298055410385132,0.13258689233208112,0.13653871417045593,0.03706928238560887,0.08353601396083832,0.1520293118920331,0.012699922546744347,0.003447937956797408,0.11075493693351746,0.2137881069779989,0.023678088560700417,0.006428431353998944,0.5038464665412903,0.4961535334587097,0.5009216666221619,0.4990783631801605,0.5002117156982422,0.4997882544994354
1,0.000625,0.13050813972949982,0.03982101277420534,2.224313735961914,True,3.6816078731790185,e983fe601a4ddde873bb6efaea3707a8e69a92820aecf6c17d0f861df1d93fca,1.0023680925369263,3.5015956887978863,3.509887933731079,0.9533573521778511,1.0276753902435303,0.13258689233208112,0.13625629246234894,0.03700999594633458,0.08189383894205093,0.1520293118920331,0.01245026383548975,0.0033817463087776147,0.10764575749635696,0.2137881069779989,0.023013383150100708,0.006250905567036656,0.5034063458442688,0.4965936541557312,0.5008900165557861,0.49910998344421387,0.500151515007019,0.49984851479530334
5,0.003125,0.3282587882131338,0.030132447112019668,2.1651337146759033,True,3.6757249776273966,ce17e44e9bfa6c97d2b9326924a24f2933f800dde188307f0e7c8ba06fa2cf9b,1.0018939971923828,3.5015956887978863,3.508227825164795,0.9544315329677582,1.020342469215393,0.13258689233208112,0.13528403639793396,0.03680472212185389,0.07678207010030746,0.1520293118920331,0.011673124507069588,0.0031757339240881793,0.09607639908790588,0.2137881069779989,0.020539991557598114,0.005588010986299701,0.5015765428543091,0.4984234571456909,0.5007652640342712,0.49923476576805115,0.4999145269393921,0.5000854134559631
10,0.00625,0.5565903913229704,0.023180260969699253,2.120853900909424,True,3.670128577388823,7dce1246f10b5d36916ecbab657050445485be7e7155810666e283eb08315519,1.0015008449554443,3.5015956887978863,3.5068511962890625,0.9555118090124441,1.0130637884140015,0.13258689233208112,0.1343189775943756,0.036597894259589994,0.07283080369234085,0.1520293118920331,0.011072416789829731,0.0030169016034057843,0.08366221189498901,0.2137881069779989,0.01788598671555519,0.004873395124560047,0.49944934248924255,0.5005506277084351,0.5006070137023926,0.4993930160999298,0.49963635206222534,0.5003636479377747
20,0.0125,0.9146719556301832,0.016895859601644626,2.06290864944458,True,3.662057204172015,a345336fe2f6d345be825d37ed6b1bd399a3bee89213d884cc86db35a07fba22,1.0009288787841797,3.5015956887978863,3.5048482418060303,0.9570708611031843,1.0018106698989868,0.13258689233208112,0.13282696902751923,0.03627113439850025,0.06835386157035828,0.1520293118920331,0.01039179041981697,0.0028376919967219726,0.06543957442045212,0.2137881069779989,0.01399020291864872,0.0038203125015934536,0.496987909078598,0.5030121207237244,0.5002425909042358,0.49975740909576416,0.49918097257614136,0.5008190274238586
40,0.025,1.5371162220835686,0.012130854131031583,2.008868455886841,True,3.651694279164076,8ac4996b470c158d1d1deea54eb9ac256772a480992542e8cbb7513cd497afb9,0.9999245405197144,3.5015956887978863,3.5013315677642822,0.9588238499981401,0.9853502511978149,0.13258689233208112,0.1306445300579071,0.03577641502010225,0.06328169256448746,0.1520293118920331,0.009620672091841698,0.002634577638860832,0.047231387346982956,0.2137881069779989,0.010097509250044823,0.0027651573428968115,0.49447768926620483,0.5055223107337952,0.49946707487106323,0.5005329251289368,0.49881112575531006,0.5011888742446899
80,0.05,2.7028871439397335,0.010946304121569115,2.1245646476745605,True,3.636286722961813,e702b8d7eb9b0123de989f4ed5aee70c61882db307bd3c83debe1dc06470d311,0.997288167476654,3.5015956887978863,3.4921000003814697,0.9603478125996343,0.9589439034461975,0.13258689233208112,0.12714339792728424,0.03496517398488421,0.061327721923589706,0.1520293118920331,0.009323610924184322,0.002564047236789428,0.036109182983636856,0.2137881069779989,0.007719713728874922,0.002122966178692062,0.4921171963214874,0.507882833480835,0.49882936477661133,0.5011706352233887,0.4995671510696411,0.5004328489303589
320,0.2,8.943220863118768,0.005533169794413866,2.920114040374756,True,3.587617910001427,d9c99c461bae8538e4601b7391ce897a45a2b7554965b3ffaef0dec823d27295,0.9876253604888916,3.5015956887978863,3.4582648277282715,0.9639445767308303,0.871048092842102,0.13258689233208112,0.11548956483602524,0.032191155171253816,0.057719241827726364,0.1520293118920331,0.00877501629292965,0.002445917183228177,0.023801609873771667,0.2137881069779989,0.005088501144200563,0.001418350914687718,0.5643555521965027,0.4356444776058197,0.521142303943634,0.47885772585868835,0.5099282264709473,0.4900718033313751
800,0.5,21.26495641283691,0.003110289937405711,4.089524269104004,True,3.5308109514880925,d9cb02d4c8c54a359b1c86cc8d15ac4174bfe81fbe53a82334b2dd0786787277,0.9722909927368164,3.5015956887978863,3.4045701026916504,0.964245933715812,0.8229005336761475,0.13258689233208112,0.10910582542419434,0.030901066900285525,0.08996983617544174,0.1520293118920331,0.01367805153131485,0.0038739121746379853,0.016170084476470947,0.2137881069779989,0.0034569718409329653,0.0009790872092644873,0.7983677983283997,0.20163220167160034,0.7356641292572021,0.2643359303474426,0.5648660063743591,0.43513405323028564
1600,1.0,41.776526195928454,0.0015593675659714705,4.166125297546387,True,3.4888583023566753,6e014b422d7831f1d4df6b35f5e427e4507efe19d2119b1b068dd8e5d7f9d699,0.9613246917724609,3.5015956887978863,3.3661704063415527,0.9648343711946545,0.802503228187561,0.13258689233208112,0.10640141367912292,0.030497487847887157,0.0937899574637413,0.1520293118920331,0.014258822426199913,0.004086959455065365,0.009484437294304371,0.2137881069779989,0.002027659909799695,0.0005811815023929286,0.8530937433242798,0.1469062864780426,0.8900425434112549,0.1099574863910675,0.7005058526992798,0.2994941771030426
