lane,run_id,arm,config_id,ari,nmi,ami,fmi,neighbor_agreement,moran_macro_ovr,geary_macro_ovr,min_cluster_size,cluster_sizes,partition_sha256,representation_sha256,training_seed,evaluator_label_reads
MISAR_K7,F02_RELATION__FULL_WEIGHTED__S0,FULL_WEIGHTED,F02_RELATION,0.36039230679929235,0.5342463998026992,0.5318125567543917,0.48232597357607143,0.9183834024621763,0.8993612168308621,0.10003921532588744,160,"[218,279,252,160,274,371,395]",cdc9826768a0266dd7ba8589df44923fe9a8765254cfe61c96eb8404bf290c15,9158f365d469a8dcebc0d92f303db335f935f1644779254be6b3485ea6f09569,0,1
MISAR_K7,F02_RELATION__UNWEIGHTED_RELATION__S0,UNWEIGHTED_RELATION,F02_RELATION,0.3610934842551891,0.5337095089537469,0.531273582198819,0.4828862144174633,0.9167582774188245,0.8973822356742717,0.10199812831624566,165,"[165,397,216,270,251,370,280]",fe358166aec8585ce947945260c79df13b0403960761eca9b5bc4b1943803201,83c60341d963fde1f77ce3513486645fff652006776a0cc31098099f899355d5,0,1
MISAR_K7,F02_RELATION__UNBIASED_BANK_WEIGHTED__S0,UNBIASED_BANK_WEIGHTED,F02_RELATION,0.3540856233872249,0.5252987897359676,0.5228175684578901,0.47708087934261056,0.9174254676471001,0.8981188167441444,0.10132667339653903,155,"[219,389,280,374,155,278,254]",ac1918ff657392fdcab5515d6bbc1cae4603c93b6b21eef43f6c6ce805836cbf,6101a4d5c8ae035f68550cae0f6055d09837e15c1ea5d131c12767c782c0aac9,0,1
MISAR_K7,F02_RELATION__RELATION_PERMUTED__S0,RELATION_PERMUTED,F02_RELATION,0.3583199543335252,0.5299245219045334,0.527470569450505,0.4804824459197276,0.9197348855414803,0.9013720681206715,0.09815645935098208,175,"[175,268,207,374,272,262,391]",ea1ac6fb7221813f1652e67ccbb50a58d182d833256d40175048c4b5b691e91e,38051ed528c96755ec990bfe01e0b89e92eb1b0d3326dafb90654eba68375edf,0,1
MISAR_K7,F02_RELATION__SINGLE_VIEW1__S0,SINGLE_VIEW1,F02_RELATION,0.35330236584891545,0.5263161248584804,0.5238424400836329,0.4762996353718375,0.9124473514865875,0.8927664742319203,0.10670988876461662,163,"[163,388,367,282,211,261,277]",d2b52a4a1d40c6da30d5afc5288f0c6bc826151299a67524a83168cf571570c3,ba59cb9e611a102a1ad8da5a8f9b0abaaae9a0b317cf2afc038a286371dd2558,0,1
MISAR_K7,F02_RELATION__SINGLE_VIEW2__S0,SINGLE_VIEW2,F02_RELATION,0.3633678159165189,0.5393486873171937,0.5369438145293353,0.48470149122141715,0.9137645666734159,0.8941210266139149,0.10537885644370866,172,"[370,396,255,267,274,215,172]",46560c8a76d89d15437c406d35d02de1dfd741d7e5cd76c2f55be8f26437e9a2,1c347f664b7e356c9a227b71b38c1dbe40c9023148e049cbae0f479e618388fe,0,1
MISAR_K7,F03_ANCHORED__FULL_WEIGHTED__S0,FULL_WEIGHTED,F03_ANCHORED,0.35914458163174984,0.5345729217926564,0.5321414680089732,0.48127418887434587,0.9184347103304352,0.8990049475007845,0.1004024922489465,166,"[369,400,256,166,267,276,215]",e9d3dbaa25fbb35760558361af52f21178273498de23bcd37cf733230d0b0170,9a54ee2bae0ebb75edd43d93a4634cc8f11f15d26cea43b46fb52a2a12d0a14a,0,1
MISAR_K7,F03_ANCHORED__UNWEIGHTED_RELATION__S0,UNWEIGHTED_RELATION,F03_ANCHORED,0.3593393682551326,0.5341497031701223,0.5317159055219385,0.48143701524500987,0.9173569945091183,0.8980237407117667,0.1013759999187034,165,"[398,370,258,165,214,279,265]",4e6d950ce296ad0257581b50f26508090e4d2b3300d98dff3ee502898227c345,40aa490b385571fdf0884687cfbefa794a18d26d802a44e4b6188ea53dcd7536,0,1
MISAR_K7,F03_ANCHORED__UNBIASED_BANK_WEIGHTED__S0,UNBIASED_BANK_WEIGHTED,F03_ANCHORED,0.3583005141587254,0.5310008185369696,0.5285526291674223,0.4804505038731555,0.9197348855414803,0.9011953357880057,0.0982482387997413,171,"[369,394,257,171,215,270,273]",665a3a0d893d2553cf4ee3d8f5bbeff04a5147518e89196020d28d71ba6e9e4b,b6c218b3fcd6fb8f798ae0946e50af93449d2891018d611c644e5be60d7993a1,0,1
MISAR_K7,F03_ANCHORED__RELATION_PERMUTED__S0,RELATION_PERMUTED,F03_ANCHORED,0.3600928322378702,0.533015158689786,0.5305781718846437,0.4819230297453466,0.9187768880794344,0.8998054434085251,0.09965687831801819,178,"[265,270,395,370,178,211,260]",8af49899cbdfb86a6a3374d4c30a509c18b5d91e9d42610f03b7c6e5d1af7c3e,7c2372d8fb641cff257a1a3fe76a97158782999877e5b4129af4052bf8775e4b,0,1
