step,fraction_of_training,state_sha256,state_file_saved
0,0.0,b5bfd7ee66b7bbe04e306e9af2333c7c7a10a9e603fc6843a886f9273083aae6,False
1,0.005,9f918836ba2786a32c80486b0a28c416984c99131db6e2a1317ef35d85cda60a,False
5,0.025,93da870558eba9db5b8e9211da1836462096e5ddf336e9bca4a2222aaabb1d53,False
10,0.05,f412ac2d9af0c2f7ef07bab9478fbbc454bc391393e4f685c6f0ff2c59a21915,False
20,0.1,d6502a916357756bd39ae325e118ce1358f4f7ccd2221cb57e5bf6c877cadedd,False
40,0.2,88f47748124b00d81154ea4f946a5a74bf4e415e2152354473a4971d5c72650d,False
80,0.4,d90889f4f5b279f58b3fba00f8e7dac813ffd5e6f994102dad0bed11b50b3cb6,False
100,0.5,183ab77d237225f7e0d2c5f25468d2b8df7ad29c859cc1ce95061712b2923626,False
200,1.0,f263763c40b5212579ec734d48382beb3c9d8580d738ac86b00be4e031035e28,True
