absolute_ari,absolute_nmi,ami,changed_observations,cluster_sizes,config_json,cycle_energy_ledger_json,delta_ari_vs_full,delta_nmi_vs_full,fmi,gearys_c,k,lane,morans_i,partition_sha256,solver,variant,wall_seconds
0.6174867783696656,0.67390029879756,0.6718407115142996,1675.0,"[607,1848,794,614,725,584,624,441,48,395,462,191,290,149,209,467,450,298]","{""capacity_scale"":1000000.0,""energy_tolerance"":1e-09,""expansion_cycles"":1,""local"":{""beta"":4.1931956136618025,""conflict_center"":0.6593612846327151,""conflict_penalty"":0.03938424040225849,""conflict_temperature"":0.4447030567442096,""conflict_union_weight"":0.2921319757753956,""edge_floor"":0.002,""high_weight"":0.0012354161212187224,""low_weight"":0.13754588630730066,""mass_center"":-0.8,""mass_temperature"":0.27607386601850603,""move_fraction"":0.0015998551588666907,""move_threshold"":0.6762337863665228,""neighbor_capacity"":0.7803796040457384,""retained_bias"":6.0,""sweeps"":3,""trust_center"":-0.6863230971105633,""trust_scale"":0.0,""trust_temperature"":0.03869104148263735,""twohop_weight"":0.021832879283675555,""unary_temperature"":0.20534985142490578,""view_balance"":3.0},""pairwise_beta"":0.0,""scale_broad"":0.551604925103707,""scale_fine"":0.009745328146629267,""scale_registered"":0.0339855150894436,""self_return_strength"":0.0,""size_prior"":0.02231056056702197}","[{""cycle_index"":0,""start_energy"":516.9595928356284,""end_energy"":62.05962388741318,""accepted_expansions"":18,""move_assignments"":2177}]",-0.12219849594508292,-0.08031791477074224,0.6577322207256794,0.3294577583200413,18,P22_3DOT_K18,0.6742852049089134,3cc210ba77a57755b5ac18d11b2bfd824f139c0562334fca90f1617ef543a470,ALPHA_EXPANSION,PURE_DYNAMIC_UNARY,0.284957800002303
0.23622005623915696,0.3168843080420388,0.3162853699022593,18.0,"[478,1300,1142,1406]","{""capacity_scale"":1000000.0,""energy_tolerance"":1e-09,""expansion_cycles"":1,""local"":{""beta"":2.0311803352439513,""conflict_center"":0.3269728691745389,""conflict_penalty"":0.13373372755743823,""conflict_temperature"":0.36380682726609065,""conflict_union_weight"":0.49562066309979397,""edge_floor"":0.3857920713817876,""high_weight"":0.693280793277911,""low_weight"":0.9268348408973566,""mass_center"":0.6039672817474324,""mass_temperature"":0.30182340050002404,""move_fraction"":0.15066876674539628,""move_threshold"":0.11917649716795925,""neighbor_capacity"":0.36798978353032935,""retained_bias"":1.278420282889938,""sweeps"":3,""trust_center"":0.08995207646140257,""trust_scale"":11.988009661655383,""trust_temperature"":0.4173608907530973,""twohop_weight"":1.3754400353504026,""unary_temperature"":0.42327254789626595,""view_balance"":0.47492181460479016},""pairwise_beta"":121.63527284864648,""scale_broad"":0.7804906928126686,""scale_fine"":0.03592152856987638,""scale_registered"":0.18358777861745496,""self_return_strength"":17.01858626316554,""size_prior"":0.25431397709045683}","[{""cycle_index"":0,""start_energy"":12596.768937160226,""end_energy"":12561.216209467017,""accepted_expansions"":2,""move_assignments"":18}]",0.0,0.0,0.5030502656786058,0.2739283086541015,4,tonsil_s1,0.7260510446667428,57f469992e9ff6bd56bc97efb7e40cdee70f323f8b0624551a668d50fc1c28eb,ALPHA_EXPANSION,FULL,0.06812700000591576
0.23232230507532697,0.3142311136284634,0.31362998245277157,5.0,"[478,1301,1153,1394]","{""capacity_scale"":1000000.0,""energy_tolerance"":1e-09,""expansion_cycles"":1,""local"":{""beta"":2.0311803352439513,""conflict_center"":0.3269728691745389,""conflict_penalty"":0.13373372755743823,""conflict_temperature"":0.36380682726609065,""conflict_union_weight"":0.49562066309979397,""edge_floor"":0.3857920713817876,""high_weight"":0.693280793277911,""low_weight"":0.9268348408973566,""mass_center"":0.6039672817474324,""mass_temperature"":0.30182340050002404,""move_fraction"":0.15066876674539628,""move_threshold"":0.11917649716795925,""neighbor_capacity"":0.36798978353032935,""retained_bias"":1.278420282889938,""sweeps"":3,""trust_center"":0.08995207646140257,""trust_scale"":11.988009661655383,""trust_temperature"":0.4173608907530973,""twohop_weight"":1.3754400353504026,""unary_temperature"":0.42327254789626595,""view_balance"":0.47492181460479016},""pairwise_beta"":121.63527284864648,""scale_broad"":0.7804906928126686,""scale_fine"":0.03592152856987638,""scale_registered"":0.18358777861745496,""self_return_strength"":17.01858626316554,""size_prior"":0.25431397709045683}","[{""cycle_index"":0,""start_energy"":12596.768937160226,""end_energy"":12581.094382826876,""accepted_single_site_moves"":5}]",-0.003897751163829982,-0.0026531944135754215,0.5002829864478359,0.2776663061028086,4,tonsil_s1,0.7223175460663882,150f878efaa6c659927b28c252eba7a323adce8dc51e99305a77136783d473e1,ASYNCHRONOUS_SINGLE_SITE,SINGLE_SITE_SAME_ENERGY,0.1524509000009857
0.23139852832098148,0.31347501449783705,0.3128732987063314,8.0,"[479,1299,1155,1393]","{""capacity_scale"":1000000.0,""energy_tolerance"":1e-09,""expansion_cycles"":1,""local"":{""beta"":2.0311803352439513,""conflict_center"":0.3269728691745389,""conflict_penalty"":0.13373372755743823,""conflict_temperature"":0.36380682726609065,""conflict_union_weight"":0.49562066309979397,""edge_floor"":0.3857920713817876,""high_weight"":0.693280793277911,""low_weight"":0.9268348408973566,""mass_center"":0.6039672817474324,""mass_temperature"":0.30182340050002404,""move_fraction"":0.15066876674539628,""move_threshold"":0.11917649716795925,""neighbor_capacity"":0.36798978353032935,""retained_bias"":1.278420282889938,""sweeps"":3,""trust_center"":0.08995207646140257,""trust_scale"":11.988009661655383,""trust_temperature"":0.4173608907530973,""twohop_weight"":1.3754400353504026,""unary_temperature"":0.42327254789626595,""view_balance"":0.47492181460479016},""pairwise_beta"":121.63527284864648,""scale_broad"":1e-08,""scale_fine"":1e-08,""scale_registered"":1.0,""self_return_strength"":17.01858626316554,""size_prior"":0.25431397709045683}","[{""cycle_index"":0,""start_energy"":9317.268815536714,""end_energy"":9288.643319877836,""accepted_expansions"":3,""move_assignments"":8}]",-0.004821527918175472,-0.0034092935442017747,0.4996051265991801,0.276317257423238,4,tonsil_s1,0.7237197799977876,e118a3ec74f88b27766a256d8a0cc9dc6c49c127d62f780b7d49787c96926d40,ALPHA_EXPANSION,REGISTERED_SCALE_ONLY,0.0631858000124339
0.19146591780282343,0.26831432950779455,0.267673741475228,437.0,"[494,1289,1135,1408]","{""capacity_scale"":1000000.0,""energy_tolerance"":1e-09,""expansion_cycles"":1,""local"":{""beta"":2.0311803352439513,""conflict_center"":0.3269728691745389,""conflict_penalty"":0.13373372755743823,""conflict_temperature"":0.36380682726609065,""conflict_union_weight"":0.49562066309979397,""edge_floor"":0.3857920713817876,""high_weight"":0.693280793277911,""low_weight"":0.9268348408973566,""mass_center"":0.6039672817474324,""mass_temperature"":0.30182340050002404,""move_fraction"":0.15066876674539628,""move_threshold"":0.11917649716795925,""neighbor_capacity"":0.36798978353032935,""retained_bias"":1.278420282889938,""sweeps"":3,""trust_center"":0.08995207646140257,""trust_scale"":11.988009661655383,""trust_temperature"":0.4173608907530973,""twohop_weight"":1.3754400353504026,""unary_temperature"":0.42327254789626595,""view_balance"":0.47492181460479016},""pairwise_beta"":121.63527284864648,""scale_broad"":0.7804906928126686,""scale_fine"":0.03592152856987638,""scale_registered"":0.18358777861745496,""self_return_strength"":0.0,""size_prior"":0.25431397709045683}","[{""cycle_index"":0,""start_energy"":12596.768894125673,""end_energy"":10379.526697531517,""accepted_expansions"":4,""move_assignments"":550}]",-0.044754138436333524,-0.048569978534244274,0.47210689126099836,0.19666848292023736,4,tonsil_s1,0.802863042491286,18be44191f08737784120b3c2bc7b067e049200796488645c777ce5244fbe54a,ALPHA_EXPANSION,NO_SELF_RETURN_STAY,0.0760835999972187
0.23622005623915696,0.3168843080420388,0.3162853699022593,18.0,"[478,1300,1142,1406]","{""capacity_scale"":1000000.0,""energy_tolerance"":1e-09,""expansion_cycles"":1,""local"":{""beta"":2.0311803352439513,""conflict_center"":0.3269728691745389,""conflict_penalty"":0.13373372755743823,""conflict_temperature"":0.36380682726609065,""conflict_union_weight"":0.49562066309979397,""edge_floor"":0.3857920713817876,""high_weight"":0.693280793277911,""low_weight"":0.9268348408973566,""mass_center"":0.6039672817474324,""mass_temperature"":0.30182340050002404,""move_fraction"":0.15066876674539628,""move_threshold"":0.11917649716795925,""neighbor_capacity"":0.36798978353032935,""retained_bias"":1.278420282889938,""sweeps"":3,""trust_center"":0.08995207646140257,""trust_scale"":11.988009661655383,""trust_temperature"":0.4173608907530973,""twohop_weight"":1.3754400353504026,""unary_temperature"":0.42327254789626595,""view_balance"":0.47492181460479016},""pairwise_beta"":121.63527284864648,""scale_broad"":0.7804906928126686,""scale_fine"":0.03592152856987638,""scale_registered"":0.18358777861745496,""self_return_strength"":17.01858626316554,""size_prior"":0.0}","[{""cycle_index"":0,""start_energy"":12526.222046126577,""end_energy"":12489.109049852454,""accepted_expansions"":2,""move_assignments"":18}]",0.0,0.0,0.5030502656786058,0.2739283086541015,4,tonsil_s1,0.7260510446667428,57f469992e9ff6bd56bc97efb7e40cdee70f323f8b0624551a668d50fc1c28eb,ALPHA_EXPANSION,NO_SIZE_PRIOR,0.06353469999157824
0.23382458055710792,0.314270251883914,0.3136691779131912,0.0,"[479,1302,1149,1396]","{""capacity_scale"":1000000.0,""energy_tolerance"":1e-09,""expansion_cycles"":1,""local"":{""beta"":2.0311803352439513,""conflict_center"":0.3269728691745389,""conflict_penalty"":0.13373372755743823,""conflict_temperature"":0.36380682726609065,""conflict_union_weight"":0.49562066309979397,""edge_floor"":0.3857920713817876,""high_weight"":0.693280793277911,""low_weight"":0.9268348408973566,""mass_center"":0.6039672817474324,""mass_temperature"":0.30182340050002404,""move_fraction"":0.15066876674539628,""move_threshold"":0.11917649716795925,""neighbor_capacity"":0.36798978353032935,""retained_bias"":1.278420282889938,""sweeps"":3,""trust_center"":0.08995207646140257,""trust_scale"":11.988009661655383,""trust_temperature"":0.4173608907530973,""twohop_weight"":1.3754400353504026,""unary_temperature"":0.42327254789626595,""view_balance"":0.47492181460479016},""pairwise_beta"":0.0,""scale_broad"":0.7804906928126686,""scale_fine"":0.03592152856987638,""scale_registered"":0.18358777861745496,""self_return_strength"":17.01858626316554,""size_prior"":0.25431397709045683}","[{""cycle_index"":0,""start_energy"":388.6827985048294,""end_energy"":388.6827985048294,""accepted_expansions"":0,""move_assignments"":0}]",-0.0023954756820490364,-0.0026140561581248223,0.5013029881905311,0.28045938641063806,4,tonsil_s1,0.719588607711217,ad617abca23207de27c5a2252c7bc4765f6a0cf5e37b859127012550e1304764,ALPHA_EXPANSION,PAIRWISE_ZERO_KEEP_STAY,0.05287480000697542
0.18956249461405536,0.2718602863341995,0.27122481395199455,441.0,"[517,1279,1194,1336]","{""capacity_scale"":1000000.0,""energy_tolerance"":1e-09,""expansion_cycles"":1,""local"":{""beta"":2.0311803352439513,""conflict_center"":0.3269728691745389,""conflict_penalty"":0.13373372755743823,""conflict_temperature"":0.36380682726609065,""conflict_union_weight"":0.49562066309979397,""edge_floor"":0.3857920713817876,""high_weight"":0.693280793277911,""low_weight"":0.9268348408973566,""mass_center"":0.6039672817474324,""mass_temperature"":0.30182340050002404,""move_fraction"":0.15066876674539628,""move_threshold"":0.11917649716795925,""neighbor_capacity"":0.36798978353032935,""retained_bias"":1.278420282889938,""sweeps"":3,""trust_center"":0.08995207646140257,""trust_scale"":0.0,""trust_temperature"":0.4173608907530973,""twohop_weight"":1.3754400353504026,""unary_temperature"":0.42327254789626595,""view_balance"":0.47492181460479016},""pairwise_beta"":0.0,""scale_broad"":0.7804906928126686,""scale_fine"":0.03592152856987638,""scale_registered"":0.18358777861745496,""self_return_strength"":0.0,""size_prior"":0.25431397709045683}","[{""cycle_index"":0,""start_energy"":388.68259345553815,""end_energy"":94.83562605176121,""accepted_expansions"":4,""move_assignments"":484}]",-0.046657561625101596,-0.04502402170783931,0.4693803420024105,0.22746750458562512,4,tonsil_s1,0.7723760108083724,ae35ef19b1a41b1f7919bd2c73148109765b1669ccc64df40661f3fb1b905c64,ALPHA_EXPANSION,PURE_DYNAMIC_UNARY,0.05238989999634214
0.2575602926237894,0.31187103018718415,0.3112943000162638,50.0,"[1012,1395,443,1669]","{""capacity_scale"":1000000.0,""energy_tolerance"":1e-09,""expansion_cycles"":2,""local"":{""beta"":2.402396701312452,""conflict_center"":0.177242900872631,""conflict_penalty"":0.6469687064752698,""conflict_temperature"":0.10871821994754627,""conflict_union_weight"":0.5120180206021472,""edge_floor"":0.06343312507026411,""high_weight"":0.31343591570906726,""low_weight"":0.3011087088553722,""mass_center"":0.10150532042565921,""mass_temperature"":0.20393438096317817,""move_fraction"":0.081749700141684,""move_threshold"":0.27707608997504013,""neighbor_capacity"":0.4019788113445706,""retained_bias"":-0.7317753330710233,""sweeps"":2,""trust_center"":-0.5704319623312186,""trust_scale"":0.136922099630426,""trust_temperature"":0.1271894514356645,""twohop_weight"":1.7624693699051308,""unary_temperature"":0.06371412938193334,""view_balance"":-1.0441649990836483},""pairwise_beta"":20.944893725470436,""scale_broad"":1.0566613124150113,""scale_fine"":0.008556770651703892,""scale_registered"":0.03193465246757478,""self_return_strength"":5.181364314429545,""size_prior"":0.03263096699432033}","[{""cycle_index"":0,""start_energy"":3632.7907399444075,""end_energy"":3590.094959487911,""accepted_expansions"":4,""move_assignments"":50},{""cycle_index"":1,""start_energy"":3426.437993874546,""end_energy"":3426.437993874546,""accepted_expansions"":0,""move_assignments"":0}]",0.0,0.0,0.5149291389253666,0.23383012126927366,4,tonsil_s2,0.7654544262798753,75f13757ca7105bca3955b58ac4223f2e40a22a08ba146c796dbc3ad12aa2061,ALPHA_EXPANSION,FULL,0.15046730000176467
0.2520810057519278,0.303151340397172,0.3025661543228353,33.0,"[1012,1393,428,1686]","{""capacity_scale"":1000000.0,""energy_tolerance"":1e-09,""expansion_cycles"":2,""local"":{""beta"":2.402396701312452,""conflict_center"":0.177242900872631,""conflict_penalty"":0.6469687064752698,""conflict_temperature"":0.10871821994754627,""conflict_union_weight"":0.5120180206021472,""edge_floor"":0.06343312507026411,""high_weight"":0.31343591570906726,""low_weight"":0.3011087088553722,""mass_center"":0.10150532042565921,""mass_temperature"":0.20393438096317817,""move_fraction"":0.081749700141684,""move_threshold"":0.27707608997504013,""neighbor_capacity"":0.4019788113445706,""retained_bias"":-0.7317753330710233,""sweeps"":2,""trust_center"":-0.5704319623312186,""trust_scale"":0.136922099630426,""trust_temperature"":0.1271894514356645,""twohop_weight"":1.7624693699051308,""unary_temperature"":0.06371412938193334,""view_balance"":-1.0441649990836483},""pairwise_beta"":20.944893725470436,""scale_broad"":1.0566613124150113,""scale_fine"":0.008556770651703892,""scale_registered"":0.03193465246757478,""self_return_strength"":5.181364314429545,""size_prior"":0.03263096699432033}","[{""cycle_index"":0,""start_energy"":3632.7907399444075,""end_energy"":3594.4128808219743,""accepted_single_site_moves"":31},{""cycle_index"":1,""start_energy"":3490.282972573192,""end_energy"":3486.6085299571605,""accepted_single_site_moves"":2}]",-0.005479286871861555,-0.008719689790012142,0.5119488047081531,0.239257502886109,4,tonsil_s2,0.7605452178500136,fc13080e22301ad9184692b173f7bdc9cb82e8b98f4aae19145462dd6deadf82,ASYNCHRONOUS_SINGLE_SITE,SINGLE_SITE_SAME_ENERGY,0.3149829000030877
0.2516185322445799,0.30265873799920967,0.3020736641111776,14.0,"[1016,1389,434,1680]","{""capacity_scale"":1000000.0,""energy_tolerance"":1e-09,""expansion_cycles"":2,""local"":{""beta"":2.402396701312452,""conflict_center"":0.177242900872631,""conflict_penalty"":0.6469687064752698,""conflict_temperature"":0.10871821994754627,""conflict_union_weight"":0.5120180206021472,""edge_floor"":0.06343312507026411,""high_weight"":0.31343591570906726,""low_weight"":0.3011087088553722,""mass_center"":0.10150532042565921,""mass_temperature"":0.20393438096317817,""move_fraction"":0.081749700141684,""move_threshold"":0.27707608997504013,""neighbor_capacity"":0.4019788113445706,""retained_bias"":-0.7317753330710233,""sweeps"":2,""trust_center"":-0.5704319623312186,""trust_scale"":0.136922099630426,""trust_temperature"":0.1271894514356645,""twohop_weight"":1.7624693699051308,""unary_temperature"":0.06371412938193334,""view_balance"":-1.0441649990836483},""pairwise_beta"":20.944893725470436,""scale_broad"":1e-08,""scale_fine"":1e-08,""scale_registered"":1.0,""self_return_strength"":5.181364314429545,""size_prior"":0.03263096699432033}","[{""cycle_index"":0,""start_energy"":2389.8523920742946,""end_energy"":2374.7637788730044,""accepted_expansions"":4,""move_assignments"":14},{""cycle_index"":1,""start_energy"":2324.8728327380795,""end_energy"":2324.8728327380795,""accepted_expansions"":0,""move_assignments"":0}]",-0.00594176037920946,-0.00921229218797448,0.511312341387689,0.2438086296398066,4,tonsil_s2,0.7560459068287328,4d693ca648a1613c8f6ed471e82c6677edb823d4c07765dedf144089b1df4c9f,ALPHA_EXPANSION,REGISTERED_SCALE_ONLY,0.12716220000584144
0.10431749108380012,0.14572664407998973,0.14501824107653338,1338.0,"[1188,1278,498,1555]","{""capacity_scale"":1000000.0,""energy_tolerance"":1e-09,""expansion_cycles"":2,""local"":{""beta"":2.402396701312452,""conflict_center"":0.177242900872631,""conflict_penalty"":0.6469687064752698,""conflict_temperature"":0.10871821994754627,""conflict_union_weight"":0.5120180206021472,""edge_floor"":0.06343312507026411,""high_weight"":0.31343591570906726,""low_weight"":0.3011087088553722,""mass_center"":0.10150532042565921,""mass_temperature"":0.20393438096317817,""move_fraction"":0.081749700141684,""move_threshold"":0.27707608997504013,""neighbor_capacity"":0.4019788113445706,""retained_bias"":-0.7317753330710233,""sweeps"":2,""trust_center"":-0.5704319623312186,""trust_scale"":0.136922099630426,""trust_temperature"":0.1271894514356645,""twohop_weight"":1.7624693699051308,""unary_temperature"":0.06371412938193334,""view_balance"":-1.0441649990836483},""pairwise_beta"":20.944893725470436,""scale_broad"":1.0566613124150113,""scale_fine"":0.008556770651703892,""scale_registered"":0.03193465246757478,""self_return_strength"":0.0,""size_prior"":0.03263096699432033}","[{""cycle_index"":0,""start_energy"":3632.790779603848,""end_energy"":2151.652697840591,""accepted_expansions"":4,""move_assignments"":2029},{""cycle_index"":1,""start_energy"":1954.2867191658604,""end_energy"":1757.1222868890434,""accepted_expansions"":4,""move_assignments"":364}]",-0.15324280153998926,-0.16614438610719443,0.4062232344155648,0.1053134069781528,4,tonsil_s2,0.8941743895534725,8ea07a84cd7339b4b4da867caf045fd3829a2dfc15b53588850d1e2fb6021d31,ALPHA_EXPANSION,NO_SELF_RETURN_STAY,0.19980879999639
0.2521326923601087,0.30309547608068693,0.30251026393859,35.0,"[1012,1395,428,1684]","{""capacity_scale"":1000000.0,""energy_tolerance"":1e-09,""expansion_cycles"":2,""local"":{""beta"":2.402396701312452,""conflict_center"":0.177242900872631,""conflict_penalty"":0.6469687064752698,""conflict_temperature"":0.10871821994754627,""conflict_union_weight"":0.5120180206021472,""edge_floor"":0.06343312507026411,""high_weight"":0.31343591570906726,""low_weight"":0.3011087088553722,""mass_center"":0.10150532042565921,""mass_temperature"":0.20393438096317817,""move_fraction"":0.081749700141684,""move_threshold"":0.27707608997504013,""neighbor_capacity"":0.4019788113445706,""retained_bias"":-0.7317753330710233,""sweeps"":2,""trust_center"":-0.5704319623312186,""trust_scale"":0.136922099630426,""trust_temperature"":0.1271894514356645,""twohop_weight"":1.7624693699051308,""unary_temperature"":0.06371412938193334,""view_balance"":-1.0441649990836483},""pairwise_beta"":20.944893725470436,""scale_broad"":1.0566613124150113,""scale_fine"":0.008556770651703892,""scale_registered"":0.03193465246757478,""self_return_strength"":5.181364314429545,""size_prior"":0.0}","[{""cycle_index"":0,""start_energy"":3618.67485575957,""end_energy"":3576.0889200495285,""accepted_expansions"":4,""move_assignments"":35},{""cycle_index"":1,""start_energy"":3459.6424660013718,""end_energy"":3459.6424660013718,""accepted_expansions"":0,""move_assignments"":0}]",-0.005427600263680665,-0.008775554106497219,0.5119622342111698,0.23896542126967873,4,tonsil_s2,0.7608257658894902,a5a48eeda597f2bc34baefeaa142af9001a46c44937ce6f0ecf6bdaf3c69b331,ALPHA_EXPANSION,NO_SIZE_PRIOR,0.14739410000038333
0.2547979281144028,0.3052523860699747,0.3046693748719768,0.0,"[1015,1388,433,1683]","{""capacity_scale"":1000000.0,""energy_tolerance"":1e-09,""expansion_cycles"":2,""local"":{""beta"":2.402396701312452,""conflict_center"":0.177242900872631,""conflict_penalty"":0.6469687064752698,""conflict_temperature"":0.10871821994754627,""conflict_union_weight"":0.5120180206021472,""edge_floor"":0.06343312507026411,""high_weight"":0.31343591570906726,""low_weight"":0.3011087088553722,""mass_center"":0.10150532042565921,""mass_temperature"":0.20393438096317817,""move_fraction"":0.081749700141684,""move_threshold"":0.27707608997504013,""neighbor_capacity"":0.4019788113445706,""retained_bias"":-0.7317753330710233,""sweeps"":2,""trust_center"":-0.5704319623312186,""trust_scale"":0.136922099630426,""trust_temperature"":0.1271894514356645,""twohop_weight"":1.7624693699051308,""unary_temperature"":0.06371412938193334,""view_balance"":-1.0441649990836483},""pairwise_beta"":0.0,""scale_broad"":1.0566613124150113,""scale_fine"":0.008556770651703892,""scale_registered"":0.03193465246757478,""self_return_strength"":5.181364314429545,""size_prior"":0.03263096699432033}","[{""cycle_index"":0,""start_energy"":465.8289219290018,""end_energy"":465.8289219290018,""accepted_expansions"":0,""move_assignments"":0}]",-0.00276236450938655,-0.006618644117209471,0.5135218886574944,0.2496056977674544,4,tonsil_s2,0.7501581986394484,53221a7ac972eebc000ab3f4d61732112c177a488c6e32e87c1e8009da4eee79,ALPHA_EXPANSION,PAIRWISE_ZERO_KEEP_STAY,0.06378620000032242
0.17298801533902156,0.2300034531209103,0.22936891591216835,773.0,"[1217,1339,549,1414]","{""capacity_scale"":1000000.0,""energy_tolerance"":1e-09,""expansion_cycles"":2,""local"":{""beta"":2.402396701312452,""conflict_center"":0.177242900872631,""conflict_penalty"":0.6469687064752698,""conflict_temperature"":0.10871821994754627,""conflict_union_weight"":0.5120180206021472,""edge_floor"":0.06343312507026411,""high_weight"":0.31343591570906726,""low_weight"":0.3011087088553722,""mass_center"":0.10150532042565921,""mass_temperature"":0.20393438096317817,""move_fraction"":0.081749700141684,""move_threshold"":0.27707608997504013,""neighbor_capacity"":0.4019788113445706,""retained_bias"":-0.7317753330710233,""sweeps"":2,""trust_center"":-0.5704319623312186,""trust_scale"":0.0,""trust_temperature"":0.1271894514356645,""twohop_weight"":1.7624693699051308,""unary_temperature"":0.06371412938193334,""view_balance"":-1.0441649990836483},""pairwise_beta"":0.0,""scale_broad"":1.0566613124150113,""scale_fine"":0.008556770651703892,""scale_registered"":0.03193465246757478,""self_return_strength"":0.0,""size_prior"":0.03263096699432033}","[{""cycle_index"":0,""start_energy"":465.82895750028547,""end_energy"":18.81961919472087,""accepted_expansions"":4,""move_assignments"":629},{""cycle_index"":1,""start_energy"":197.01227766505326,""end_energy"":19.968715656301356,""accepted_expansions"":4,""move_assignments"":254}]",-0.08457227728476782,-0.08186757706627384,0.4500853260828644,0.18802140796747585,4,tonsil_s2,0.8114195525760552,59f29bf50c1d723ca8495dc829585944c7a5a6dbf39049f62ec17d2d3e400228,ALPHA_EXPANSION,PURE_DYNAMIC_UNARY,0.11308040001313202
0.3411070575102403,0.3009661088533847,0.30031149771186744,91.0,"[2508,567,1169,277]","{""capacity_scale"":1000000.0,""energy_tolerance"":1e-09,""expansion_cycles"":3,""local"":{""beta"":4.461955906874583,""conflict_center"":0.1634142322834829,""conflict_penalty"":0.0,""conflict_temperature"":0.21333796532059807,""conflict_union_weight"":0.5537649534335349,""edge_floor"":0.006238817661710363,""high_weight"":0.03880437925458771,""low_weight"":0.09828204523979567,""mass_center"":0.2908389201665382,""mass_temperature"":0.20718011831575128,""move_fraction"":0.056535327627869184,""move_threshold"":0.539107409708893,""neighbor_capacity"":0.8955940787176699,""retained_bias"":-2.8379873310784545,""sweeps"":7,""trust_center"":1.1902560298048714,""trust_scale"":0.16842753204457744,""trust_temperature"":0.22638094358505803,""twohop_weight"":0.016296323204132913,""unary_temperature"":0.8192354941299863,""view_balance"":-2.45151840851188},""pairwise_beta"":0.2864512911100257,""scale_broad"":0.7022413279378704,""scale_fine"":0.020927667159182366,""scale_registered"":1.113724351096728,""self_return_strength"":2.692509145289543,""size_prior"":0.4915731949798195}","[{""cycle_index"":0,""start_energy"":944.8235272987829,""end_energy"":914.562833505865,""accepted_expansions"":2,""move_assignments"":53},{""cycle_index"":1,""start_energy"":874.7868948808832,""end_energy"":867.321771263364,""accepted_expansions"":3,""move_assignments"":31},{""cycle_index"":2,""start_energy"":846.1061109958545,""end_energy"":843.2088931457797,""accepted_expansions"":1,""move_assignments"":9}]",0.0,0.0,0.6112171578614828,0.3138897812763002,4,tonsil_s3,0.6932679902490025,8efceacf38e8e606759809702d7e3419d66af3bf9af417e99cc4df55c0c9b5be,ALPHA_EXPANSION,FULL,0.20054059999529272
0.3411070575102403,0.3009661088533847,0.30031149771186744,91.0,"[2508,567,1169,277]","{""capacity_scale"":1000000.0,""energy_tolerance"":1e-09,""expansion_cycles"":3,""local"":{""beta"":4.461955906874583,""conflict_center"":0.1634142322834829,""conflict_penalty"":0.0,""conflict_temperature"":0.21333796532059807,""conflict_union_weight"":0.5537649534335349,""edge_floor"":0.006238817661710363,""high_weight"":0.03880437925458771,""low_weight"":0.09828204523979567,""mass_center"":0.2908389201665382,""mass_temperature"":0.20718011831575128,""move_fraction"":0.056535327627869184,""move_threshold"":0.539107409708893,""neighbor_capacity"":0.8955940787176699,""retained_bias"":-2.8379873310784545,""sweeps"":7,""trust_center"":1.1902560298048714,""trust_scale"":0.16842753204457744,""trust_temperature"":0.22638094358505803,""twohop_weight"":0.016296323204132913,""unary_temperature"":0.8192354941299863,""view_balance"":-2.45151840851188},""pairwise_beta"":0.2864512911100257,""scale_broad"":0.7022413279378704,""scale_fine"":0.020927667159182366,""scale_registered"":1.113724351096728,""self_return_strength"":2.692509145289543,""size_prior"":0.4915731949798195}","[{""cycle_index"":0,""start_energy"":944.8235272987829,""end_energy"":914.562833505865,""accepted_single_site_moves"":52},{""cycle_index"":1,""start_energy"":874.7868948808832,""end_energy"":867.3655349992472,""accepted_single_site_moves"":30},{""cycle_index"":2,""start_energy"":846.2689337859186,""end_energy"":843.3869347680561,""accepted_single_site_moves"":10}]",0.0,0.0,0.6112171578614828,0.31370054738041103,4,tonsil_s3,0.6935958936341102,060fbdd42543edc5a6a20aa68cf2657b6333108848097f5f9897d2db6c0c75e3,ASYNCHRONOUS_SINGLE_SITE,SINGLE_SITE_SAME_ENERGY,0.4657545999943977
