heldout_lane,role,model,auroc,auprc,brier,ece10,edge_count,positive_fraction,prediction_sha256,teacher_relation_sha256
MELANOMA_TUMOR_K2,SECONDARY,arise_like_intersection_score,0.5006506180871828,0.9627794698104446,0.9614782336360789,0.9614782336360789,3193,0.9627309740056373,c90dd265cace8069a489c5256558439a4f4cf2154ae87fc196029af326fd8003,65e8459dc684d7e2712fe318dbaf0339ecb31260171c807b8a82fb504ebea8a6
MELANOMA_TUMOR_K2,SECONDARY,logistic_probability,0.6212637299552222,0.9743544541639301,0.1662535956894111,0.31186159265795016,3193,0.9627309740056373,6bf057872eced47f52fd5eb8a890858b3618c5a278194641dbde1a6023b0ba6a,65e8459dc684d7e2712fe318dbaf0339ecb31260171c807b8a82fb504ebea8a6
MELANOMA_TUMOR_K2,SECONDARY,mlp_probability,0.7688419544786034,0.9873469830894344,0.1879280705036954,0.33624946731039157,3193,0.9627309740056373,ae82a93382856d43d45358e2705968e3acdc194ba63d779c0fc121df1fc87ca0,65e8459dc684d7e2712fe318dbaf0339ecb31260171c807b8a82fb504ebea8a6
MELANOMA_TUMOR_K2,SECONDARY,shuffled_teacher_probability,0.317304800905398,0.9347401395250947,0.25789664100332393,0.47039287227513454,3193,0.9627309740056373,1125b20ca10c849f0690cca96f7f894fdc882fb6c8d00881370a5af9d5342e2f,65e8459dc684d7e2712fe318dbaf0339ecb31260171c807b8a82fb504ebea8a6
MELANOMA_TUMOR_K2,SECONDARY,spatial_affinity_score,0.8350191084891991,0.9882112336356643,0.5220782508693907,0.6321641089631,3193,0.9627309740056373,e6ed018ac587f66b40c58be39f57b2a5bd21ca69ab36cd6341cab967806cc5e4,65e8459dc684d7e2712fe318dbaf0339ecb31260171c807b8a82fb504ebea8a6
