step,fraction_of_training,state_sha256,state_file_saved
0,0.0,7738537747df9a95a022d0659f696a41c6125cd1632673ceb3bd9af5bd1352cd,False
1,0.005,e6e8dce7592354a79a3ac0dae7842cb11faeac18da92676cfa7f1906312019d8,False
5,0.025,dfcafc63ba7ac1617d612c1e1116db71e9324b2ab251ab5e4a2eeb468af5da65,False
10,0.05,45f052574b9e033e71783fb6217fc96df52e5553ae2c147a7b8be44a0adddfad,False
20,0.1,83c5466dae4fc1c02ee9ccb9afbb78d992e600a07a3e00f73c703904d4e5c12c,False
40,0.2,6f9f41a1206d74daa6e7a7b5d18724501bb58a2dafcccff8f75fafe5b04f7c96,False
80,0.4,a12f30ebb15dd51945eccaff9a7e6a5d472867dd9a34f79c84a08473811ea5da,False
100,0.5,94e9ab538cfc28168b56bb38c7fc957846f6aadb6e432eca2e0163c09f9db82c,False
200,1.0,c10d2d8563d5266ec5dc2c1183aa6cc2b6e2aca2262cbc0f0fe750ed9d40fcbd,True
