lane,family,board,absolute_ari,absolute_nmi,ami,base_id,candidate_id,changed_from_strong_start,cluster_sizes_eval,cluster_sizes_full,config_sha256,evaluator_label_reads,failure,fmi,gearys_c_macro,homogeneity,k,min_cluster_size_eval,min_cluster_size_full,morans_i_macro,n_evaluated,n_total,neighbor_agreement,partition_sha256,profile_id,status,v_measure,variant,wall_seconds,evaluator_label_key,evaluator_mask_key
MISAR_E15_5_S1_K12,,SECONDARY_LABEL_ASSISTED_SENSITIVITY,0.4201401660555756,0.5833540836974921,0.5796578671813877,C_CONSERVATIVE,TSRE_FULL_c5abfdd808a635,50,"[276, 66, 438, 152, 60, 147, 149, 96, 68, 242, 69, 186]","[276, 66, 438, 152, 60, 147, 149, 96, 68, 242, 69, 186]",3193ee10485a8beb69f218f33fc837bf8d7f448fe18993dce57f414a9e81fc5a,1,,0.5322089516469297,0.0885645838808462,0.6873829920751531,12,60,60,0.9118446867720856,1949,1949,0.928142836235914,6f0a82841b92b4c729ac1c199a238690a709a1dce76a7c4f16890dc595ca6116,PROFILE_c5abfdd808a635,PASS,0.5833540836974922,TSRE_FULL,0.4852978605777025,labels_primary,label_mask
MISAR_E15_5_S1_K12,,SECONDARY_LABEL_ASSISTED_SENSITIVITY,0.3995912478584936,0.5899162265828299,0.5863290327605266,C_P22,TSRE_FULL_96be6fd35722fa,140,"[261, 66, 382, 182, 86, 147, 145, 115, 68, 245, 70, 182]","[261, 66, 382, 182, 86, 147, 145, 115, 68, 245, 70, 182]",1ddefc23ba643a4f57849f22eeb61be99aa5c69b3e23fb5e4ef4f54b367eadcd,1,,0.5155671087987368,0.0940435751413263,0.7029504116144065,12,66,66,0.9051697496524994,1949,1949,0.920386360310259,3991dd3ab2e9502b8b971d81702b4bcc4d6882ed2519bbea519917ba27df0f08,PROFILE_96be6fd35722fa,PASS,0.5899162265828299,TSRE_FULL,0.5343005936592817,labels_primary,label_mask
MISAR_E15_5_S1_K12,,SECONDARY_LABEL_ASSISTED_SENSITIVITY,0.3930947038776754,0.5796734460061154,0.575997079860194,C_P22,TSRE_FULL_484a716052b1ab,141,"[263, 65, 379, 178, 82, 147, 152, 112, 68, 245, 74, 184]","[263, 65, 379, 178, 82, 147, 152, 112, 68, 245, 74, 184]",a61d94da63212fbd78be5002559f06ec64d79b4f2988c7a48103a0b1d9e84234,1,,0.5097290533719161,0.0968175156370657,0.6908357981197585,12,65,65,0.9020520502389088,1949,1949,0.9170203424557296,8416bfc5762fffd233baaeded5fbb7577d4f87da1a195a226df5606c8a23742a,PROFILE_484a716052b1ab,PASS,0.5796734460061155,TSRE_FULL,0.478375893086195,labels_primary,label_mask
MISAR_E15_5_S1_K12,,SECONDARY_LABEL_ASSISTED_SENSITIVITY,0.4154651374121947,0.5826260806107173,0.5789351899448183,C_GEO,TSRE_FULL_6b32d4ac6e9034,69,"[274, 66, 428, 153, 68, 147, 144, 98, 68, 244, 70, 189]","[274, 66, 428, 153, 68, 147, 144, 98, 68, 244, 70, 189]",11fe0d89d38b0dc8be6c8c2dd48f7560fbe8098c972595029e5dff8767dde06b,1,,0.5283514336509614,0.0894866421336489,0.6881626830248376,12,66,66,0.9110958103499696,1949,1949,0.9269720474169472,84dd9dcbc53e91a041f33d037708ebd7910baad805a578a11ef0742935d55ed3,PROFILE_6b32d4ac6e9034,PASS,0.5826260806107174,TSRE_FULL,0.4831565544009208,labels_primary,label_mask
MISAR_E15_5_S1_K12,,SECONDARY_LABEL_ASSISTED_SENSITIVITY,0.398727562088294,0.5790918290038625,0.575401492786854,C_P22,TSRE_FULL_a37785cf84782b,114,"[270, 72, 400, 160, 81, 146, 143, 112, 68, 243, 71, 183]","[270, 72, 400, 160, 81, 146, 143, 112, 68, 243, 71, 183]",5b19f0f26b623d7a75c16a8cf7e79e54ac2950b814782a1c8e3c96dadd6bcde9,1,,0.5143052552804486,0.0883239966324533,0.6885396946506807,12,68,68,0.9115427104792316,1949,1949,0.925215864188497,ec7c867064a0663081d4e7d2b67fcbc53da27cafcd748e5dfe8916845db0c9e9,PROFILE_a37785cf84782b,PASS,0.5790918290038624,TSRE_FULL,0.5150520149618387,labels_primary,label_mask
MISAR_E15_5_S1_K12,,SECONDARY_LABEL_ASSISTED_SENSITIVITY,0.3988286995966886,0.5832039269221522,0.5795450209682736,C_P22,TSRE_FULL_a5b18acb72d96f,108,"[270, 67, 391, 175, 76, 147, 152, 104, 68, 245, 70, 184]","[270, 67, 391, 175, 76, 147, 152, 104, 68, 245, 70, 184]",745ee807009f826599f2e18ec27778684a2419ab6b08ef69f2fe80190230e56d,1,,0.5144517890070469,0.0949427591433391,0.6930397355177078,12,67,67,0.9050541271547532,1949,1949,0.9190692228889216,6524df71686e1e040731ba4fd6df12cbe2654b9bfefe927e74a378f05c9b5cd9,PROFILE_a5b18acb72d96f,PASS,0.5832039269221522,TSRE_FULL,0.4852490499615669,labels_primary,label_mask
MISAR_E15_5_S1_K12,,SECONDARY_LABEL_ASSISTED_SENSITIVITY,0.3652654580371839,0.5650461758651332,0.56130393290349,C_P22,TSRE_FULL_68038c7fda1e07,284,"[228, 116, 333, 191, 106, 125, 157, 111, 69, 250, 87, 176]","[228, 116, 333, 191, 106, 125, 157, 111, 69, 250, 87, 176]",51a32d92db1cb72d6f0bb9df1251e4e86340872d05da4cc0c2ddea245b63ce8a,1,,0.4862707126802634,0.1203598461788183,0.6817465782580512,12,69,69,0.8793496460853915,1949,1949,0.8944826576906191,12d3a834a63c9653c8d79fa1dc043fc0f2fc3ccc1238d5b389109d6df6b9d692,PROFILE_68038c7fda1e07,PASS,0.5650461758651331,TSRE_FULL,0.5138331968337297,labels_primary,label_mask
MISAR_E15_5_S1_K12,,SECONDARY_LABEL_ASSISTED_SENSITIVITY,0.4108456550027576,0.5804305412355555,0.5767259788426192,C_P22,TSRE_FULL_8307fd26d39e7a,63,"[276, 66, 423, 152, 75, 147, 149, 96, 68, 243, 69, 185]","[276, 66, 423, 152, 75, 147, 149, 96, 68, 243, 69, 185]",b00ca6eb9feee0d4853ab387b2eb04500c5a515ecfcd31a3c5b81889601c1c53,1,,0.5243880565008655,0.0868450967443951,0.6863673023566399,12,66,66,0.9139611771753076,1949,1949,0.9282891848382848,b5fe6e56a6516f74eea16c4c88b06a76e1858b95531ae7924996f6b618c98908,PROFILE_8307fd26d39e7a,PASS,0.5804305412355555,TSRE_FULL,0.4798217061907053,labels_primary,label_mask
MISAR_E15_5_S1_K12,,SECONDARY_LABEL_ASSISTED_SENSITIVITY,0.4520075623891423,0.5973796204747361,0.5937628553270842,C_GEO,TSRE_FULL_6775ee4b72532e,3,"[279, 66, 477, 133, 38, 147, 149, 95, 67, 243, 68, 187]","[279, 66, 477, 133, 38, 147, 149, 95, 67, 243, 68, 187]",66fa7a0ff485197497cf649a2b6b148e0e45c82d16fd941fbb2c22efdef1729a,1,,0.5590992013904953,0.089030289461855,0.69720929048463,12,38,38,0.9107064465472682,1949,1949,0.9334113859212644,b5604e6f7ceceb5bf4a21d765a60495ad9bb00fc3c691862d45b30fe14731a26,PROFILE_6775ee4b72532e,PASS,0.5973796204747361,TSRE_FULL,0.4970134142786264,labels_primary,label_mask
MISAR_E15_5_S1_K12,,SECONDARY_LABEL_ASSISTED_SENSITIVITY,0.3999273949660254,0.57662107603042,0.5728891752988674,C_GEO,TSRE_FULL_6c34d10e09aa57,88,"[275, 65, 406, 173, 72, 147, 147, 95, 69, 242, 69, 189]","[275, 65, 406, 173, 72, 147, 147, 95, 69, 242, 69, 189]",de8e829990e6c39ba668c107627be94441d03fa7987198bc0fb68b729c81d80e,1,,0.514977836297766,0.0897519282438548,0.6830146922721011,12,65,65,0.9104258212702744,1949,1949,0.925215864188497,8bed7c236ef49905d491a8c2b61e37935d5fc6ee69221faffe38247987859984,PROFILE_6c34d10e09aa57,PASS,0.5766210760304199,TSRE_FULL,0.588263738900423,labels_primary,label_mask
