corr1_raw_rms_gradient,corr1_weighted_gradient_influence,corr1_weighted_gradient_share,corr2_raw_rms_gradient,corr2_weighted_gradient_influence,corr2_weighted_gradient_share,diagnostic_grad_fields_unchanged,diagnostic_optimizer_state_unchanged,diagnostic_parameter_state_unchanged,diagnostic_rng_state_unchanged,fraction_of_training,mod2_recon_raw_rms_gradient,mod2_recon_weighted_gradient_influence,mod2_recon_weighted_gradient_share,rna_recon_raw_rms_gradient,rna_recon_weighted_gradient_influence,rna_recon_weighted_gradient_share,step
0.0001673227766200473,2.5437966436786488e-05,0.2500000084103175,0.00011898681719434647,2.5437966266379515e-05,0.25000000673558676,True,True,True,True,0.0,0.00019185883410310247,2.543796645622701e-05,0.2500000086013756,7.264677422986426e-06,2.5437963164691077e-05,0.24999997625272022,0
0.00015636376653013534,2.3771875684057584e-05,0.24735335876746586,0.00011506919169375484,2.460042453126793e-05,0.25597465323258184,True,True,True,True,0.000625,0.0001852007680225527,2.455519416996704e-05,0.25550401801915845,6.619104947609493e-06,2.3177429366340268e-05,0.24116796998079387,1
0.00012193137187560007,1.8537142450164354e-05,0.23720798442490806,0.0001004324015099037,2.1471252882473115e-05,0.27475392353602957,True,True,True,True,0.003125,0.00016553115810979905,2.1947261730959238e-05,0.28084510505558535,4.624050156901494e-06,1.6191554106829056e-05,0.20719298698347705,5
0.00010012480443015772,1.5221905027118737e-05,0.22960102049394743,8.455442927092892e-05,1.8076731273126784e-05,0.27266205774576263,True,True,True,True,0.00625,0.0001531586277311849,2.0306826385768387e-05,0.3062999048318442,3.624558494538356e-06,1.2691738408177234e-05,0.1914370169284456,10
8.861808778607276e-05,1.3472546824352838e-05,0.24081052663753513,6.0541366408423414e-05,1.2943024048643688e-05,0.23134574910530228,True,True,True,True,0.0125,0.00014048884725448237,1.862697957401865e-05,0.33294170874789353,3.1140427133177805e-06,1.0904118548196736e-05,0.1949020155092691,20
7.868859638399554e-05,1.196297308835175e-05,0.25373140835736446,3.5291993844116085e-05,7.545008514796666e-06,0.16002758030039424,True,True,True,True,0.025,0.000129861679109473,1.7217956382247565e-05,0.36518817601931663,2.976425291457933e-06,1.0422237976732703e-05,0.22105283532292458,40
8.682321676126107e-05,1.3199673819195871e-05,0.28775530910303654,2.0977603320730498e-05,4.484762078732097e-06,0.09776863549024804,True,True,True,True,0.05,0.00011693065253394336,1.550347176228925e-05,0.3379785266087371,3.6221389728056985e-06,1.2683266221302595e-05,0.2764975287979783,80
7.786805725027758e-05,1.1838227089240195e-05,0.35596395497915345,1.2525241035005985e-05,2.6777475559022972e-06,0.08051726016483444,True,True,True,True,0.2,7.788266392045245e-05,1.0326220325436837e-05,0.31049938468991956,2.403081310626276e-06,8.414619163687397e-06,0.2530194001660926,320
7.695685187801442e-05,1.1699697164355643e-05,0.3728570719551717,1.290750049661657e-05,2.7594700821345267e-06,0.08794141596307228,True,True,True,True,0.5,5.07102829688159e-05,6.723518795351937e-06,0.2142714889158034,2.911763368814549e-06,1.0195818066998526e-05,0.32493002316595265,800
5.3256078503680105e-05,8.096484919131854e-06,0.348348613258365,1.0650032706154159e-05,2.2768503192457883e-06,0.09796073965776993,True,True,True,True,1.0,3.900085226317003e-05,5.171001774677946e-06,0.22248065862620695,2.198466496535938e-06,7.698140812245273e-06,0.33120998845765814,1600
