fraction_of_training,state_file_saved,state_sha256,step
0.0,False,7738537747df9a95a022d0659f696a41c6125cd1632673ceb3bd9af5bd1352cd,0
0.005,False,092ec96115fc649def4498466e92827d1685c60b21a6f4c7877d071c1240c4f1,1
0.025,False,0e6af4d7ccffe570c274cc02824e420611845c6c1502471cea48a0bf3e61b3fc,5
0.05,False,7aebeb6ecf18e3cbe3d0071d91c2c95cf534d4706d3c59283d80195518bc06eb,10
0.1,False,16fd010d02505e4e08ea0533ba29f4db8fffb4068c69e365bc5d1607b8be8857,20
0.2,False,b2514ff8c2d40b025f05aaf6639af603ad6199c85d991353cc296b5cf04c17ab,40
0.4,False,5c33eecf83fffe45f186b8e30c35b998ee5a37837fe6ba9bd86d58b4719aec40,80
0.5,False,c2dbd101f35bd3937f0a1cb4e9bc6caa0f5ef9ca3e1fb67e55953da1cf808985,100
1.0,False,33d2e0cd9af5bbf304f2521f1fcdbd7db23082cefdb40e865a093fa427549649,200
