step,fraction_of_training,state_sha256,state_file_saved
0,0.0,923869d99b630c8cb39ff6aeff4ac6f215938e04cf84fa567fcab15c02f5e27d,False
1,0.005,7306c76a78bc3e1dd58edbad3789d76717fc9ada2561e0d6d41d98dcd601178e,False
5,0.025,49bb234ff042bd366a598421b7d71fb7448ff243de977655393d4597f678fa88,False
10,0.05,99d3561267a9c6edb2f01eff47ed230c9e8a61c55c2d03406e87bb5a9ff78f5a,False
20,0.1,2277758dafa3f08243004a11a96e9b1112b3fd799502bde48f8bdf2e2f1c0662,False
40,0.2,70a56fc078479b9b5a13ff7dd615fa10a4f99472f4aec8faa37b088ff0c48fe7,False
80,0.4,00f430085f35c9ed5dcdcda046a62f7f38acc56af6640d27e62a995f317aef99,False
100,0.5,68f4d1e98f23c032d0d965ab483a85068ccc141d951465052d175c2150566f19,False
200,1.0,2c1964e8baaebc63c70851570521a8cf8ced365455275fc60a5b3dc47f8f16ea,True
