L_corr1_raw,L_corr2_raw,L_mod2_recon_raw,L_rna_recon_raw,checkpoint_state_sha256,corr1_coefficient,corr1_contribution,corr1_contribution_fraction,corr2_coefficient,corr2_contribution,corr2_contribution_fraction,cross_omics_modality2_attention,cross_omics_rna_attention,embedding_finite,embedding_l2_mean,fraction_of_training,gradient_norm,mod2_recon_coefficient,mod2_recon_contribution,mod2_recon_contribution_fraction,modality2_feature_attention,modality2_spatial_attention,rna_feature_attention,rna_recon_coefficient,rna_recon_contribution,rna_recon_contribution_fraction,rna_spatial_attention,step,total_loss,wall_seconds
0.0855521410703659,0.10956748574972153,1.042579174041748,1.0024800300598145,1280b01fd58ef7b77188a9b0072ace34226f2aa6498496f8fbdd386482c71d60,0.07999209925306304,0.006843495648354292,0.0017962454619228011,0.14576665670846262,0.015971286222338676,0.004192060881173339,0.5,0.5,True,2.196249485015869,0.0,0.02440560705128123,0.08660240799788681,0.09028986096382141,0.023698817292724692,0.5,0.5,0.5,3.6876388360405876,3.696784257888794,0.9703128763641792,0.5,0,3.8098889007233083,0.02852235548198223
0.08352932333946228,0.10682324320077896,1.0410947799682617,1.0023751258850098,ec45d9aee0f572e2e5f22564d23964d83616e1276b71c33303f21fc8bbe94df7,0.07999209925306304,0.006681686267256737,0.0017542706301125013,0.14576665670846262,0.01557126734405756,0.004088222027001148,0.5,0.5,True,2.1879889965057373,0.000625,0.02440560704108916,0.08660240799788681,0.09016130864620209,0.023671769281600606,0.5,0.5,0.5,3.6876388360405876,3.696397304534912,0.9704857380612858,0.5,1,3.8088115667924285,0.10958971083164215
0.07731067389249802,0.0965891033411026,1.0355638265609741,1.0019928216934204,5f0429740f631c5927a9de8eb88bc4e2ad9d78c6d16af8845a3886170e44fe01,0.07999209925306304,0.006184243131428957,0.001625322235174888,0.14576665670846262,0.014079471118748188,0.0037003198261250266,0.5,0.5,True,2.158214569091797,0.003125,0.020786698274835,0.08660240799788681,0.08968231827020645,0.023570008954825347,0.5,0.5,0.5,3.6876388360405876,3.6949875354766846,0.9711043489838748,0.5,5,3.804933567997068,0.27520658634603024
0.07271799445152283,0.08549631386995316,1.029386281967163,1.0015827417373657,62c21c993a0cd4343097038e96d30a2d562152c3ed71d23814567a649dd61907,0.07999209925306304,0.005816865246742964,0.0015303907645496425,0.14576665670846262,0.012462512589991093,0.003278830325575323,0.5,0.5,True,2.128127336502075,0.00625,0.01746986025265268,0.08660240799788681,0.08914732933044434,0.02345425649459025,0.5,0.5,0.5,3.6876388360405876,3.6934752464294434,0.9717365224152847,0.5,10,3.8009019535966218,0.4649450462311506
0.0686865746974945,0.06867661327123642,1.0186371803283691,1.00089693069458,83efad066e46605eec2ae3a3e2605951854bce6c7d505ab08fe709df39d26421,0.07999209925306304,0.005494383163750172,0.001447922001657291,0.14576665670846262,0.01001076027750969,0.00263811234621463,0.5,0.5,True,2.088474750518799,0.0125,0.013620243336562794,0.08660240799788681,0.08821643143892288,0.02324747076811556,0.5,0.5,0.5,3.6876388360405876,3.690946340560913,0.9726664948840125,0.5,20,3.794667915441096,0.8000807706266642
0.06716595590114594,0.05076045170426369,1.0013868808746338,0.9995806813240051,a909d3df499171ed5384447ec37f0a9b67fe5289cb883bd908496e580c14e5c9,0.07999209925306304,0.005372745916247368,0.0014192636894617425,0.14576665670846262,0.007399181369692087,0.0019545665500371456,0.5,0.5,True,2.0816752910614014,0.025,0.011039433843450979,0.08660240799788681,0.08672251552343369,0.02290860562919739,0.5,0.5,0.5,3.6876388360405876,3.6860923767089844,0.9737175641313037,0.5,40,3.7855868195183575,1.3324296437203884
0.07226937264204025,0.03956709802150726,0.974739134311676,0.9962676167488098,4dd825fa1e083679b56bb3f01daa56b3f9c51b9191e76d1ed9448220191ddb4c,0.07999209925306304,0.005780979059636593,0.0015334819338837296,0.14576665670846262,0.005767563823610544,0.0015299233632899752,0.5,0.5,True,2.2766714096069336,0.05,0.010431557667472622,0.08660240799788681,0.08441475033760071,0.022392140372872,0.5,0.5,0.5,3.6876388360405876,3.673875093460083,0.9745444543299543,0.5,80,3.769838386680931,2.3326818868517876
0.07220207899808884,0.0274963341653347,0.88775634765625,0.9873008728027344,f475e75a7d1deda1cad36fc2debc1974e52e18d112c92792ecf8ffff59f53276,0.07999209925306304,0.005775596015155315,0.0015494662559048908,0.14576665670846262,0.004008048679679632,0.0010752719139101238,0.5,0.5,True,2.969998598098755,0.2,0.004731329226578993,0.08660240799788681,0.07688183337450027,0.020625716582894887,0.5,0.5,0.5,3.6876388360405876,3.6408090591430664,0.9767495452472901,0.5,320,3.7274745372124016,7.906715031713247
0.14188529551029205,0.025539007037878036,0.8403405547142029,0.9751185178756714,ba39dcd0ec00514a7173aa41238cbc32461d0778aabd78545c0b7ab99ecfa0c1,0.07999209925306304,0.011349703185260296,0.00308103327524159,0.14576665670846262,0.003722735680639744,0.0010105878823224175,0.5,0.5,True,3.388658285140991,0.5,0.002639589657447903,0.08660240799788681,0.07277551293373108,0.019755915490617983,0.5,0.5,0.5,3.6876388360405876,3.5958847999572754,0.976152463351818,0.5,800,3.6837327517569065,18.81194985471666
0.1695941835641861,0.018864374607801437,0.8257473707199097,0.9648846387863159,a5630f3a3d3c48e1580de39fc75cb39736ff7de1126aaae5da40327011f2aeab,0.07999209925306304,0.013566195033490658,0.0037208702391691505,0.14576665670846262,0.0027497969567775726,0.0007542009852410998,0.5,0.5,True,3.244779109954834,1.0,0.0014023361517119647,0.08660240799788681,0.07151170819997787,0.01961388481711816,0.5,0.5,0.5,3.6876388360405876,3.5581459999084473,0.9759110439584716,0.5,1600,3.6459737000986934,37.11775914952159
