lane,run_id,ari,nmi,ami,fmi,neighbor_agreement,moran_macro_ovr,geary_macro_ovr,min_cluster_size,cluster_sizes,min_internal_spatial_edges,changed_spots_vs_zero,representation_sha256,partition_sha256,evaluator_label_reads
PLACENTA_K10,FROZEN_RETAINED,0.30861188689642993,0.4848222089048715,0.47828014184385265,0.41709918923658956,0.2407318247472316,0.18678871022375168,0.8220988329305875,64,"[207,99,284,177,173,163,216,64,101,178]",26,355,f82edbaa565a29530cfc8c1afcb9869b2106b7b69cb706ee9c8c05d008ef0643,f4315f5b734ece81b53ec7e453ab16397fb2f550261bc7cdd54b676919084903,1
PLACENTA_K10,RELATION_SMOOTH,0.3771021335815493,0.5545565679476709,0.5487774074847235,0.4787155373784454,0.27106403466538276,0.21735884882465636,0.7918252252005625,64,"[202,193,107,104,292,64,90,97,359,154]",23,0,657e29f6cd51fc0ff56885705035c3680515c71f3cd7f21e4f9401b36d9a086c,215cbb14d5f6e957faad94b7865e5f565d4964eafd448283603cedf6f432bc84,1
PLACENTA_K10,ZERO_RESIDUAL,0.3771021335815493,0.5545565679476709,0.5487774074847235,0.4787155373784454,0.27106403466538276,0.21735884882465636,0.7918252252005625,64,"[202,193,107,104,292,64,90,97,359,154]",23,0,657e29f6cd51fc0ff56885705035c3680515c71f3cd7f21e4f9401b36d9a086c,215cbb14d5f6e957faad94b7865e5f565d4964eafd448283603cedf6f432bc84,1
PLACENTA_K10,PERMUTED_RELATION,0.29060184648584686,0.4777337988946869,0.4710535862216953,0.4021514154401246,0.2506018295618681,0.19389080566462713,0.8146556464418069,63,"[198,341,184,143,135,92,202,109,195,63]",21,276,64bd0bd62fd6b9c868522c9d4dec5634f782b99433287fe1160a6cd930d3a134,eb7ba1387e6b5520f9d2056b2b9b59a51a7bfb0026d9633cb93cff2fdb89cbbd,1
PLACENTA_K10,Z01_FULL,0.3162406759454126,0.5051225652557154,0.4988083733925804,0.4242547612793072,0.2561386615310544,0.2050346778278615,0.8033106066168327,63,"[93,63,187,160,226,106,312,198,129,188]",23,234,a4a8960720ca7a3f64cdb3251b13bfa44343dfcaf0450e0d16b07cb09435a6c0,a868b64a7af99665acd5bcd5cb68263984f54a85ff8be89fa093774a11983243,1
