candidate_id,registry_order,success_cells,failure_cells,mean_runtime_seconds,a1_success,a1_mean_ari,a1_mean_delta_ari,a1_wins_ari,a1_mean_nmi,a1_mean_delta_nmi,a1_wins_nmi,a1_mean_q,a1_mean_delta_q,a1_wins_q,a1_mean_neighbor_agreement,a1_mean_delta_neighbor_agreement,a1_wins_neighbor_agreement,a1_mean_moran_i,a1_mean_delta_moran_i,a1_wins_moran_i,a1_mean_geary_c,a1_mean_delta_geary_c,a1_wins_geary_c,a1_mean_boundary_disagreement,a1_mean_delta_boundary_disagreement,a1_wins_boundary_disagreement,tonsil_success,tonsil_mean_ari,tonsil_mean_delta_ari,tonsil_wins_ari,tonsil_mean_nmi,tonsil_mean_delta_nmi,tonsil_wins_nmi,tonsil_mean_q,tonsil_mean_delta_q,tonsil_wins_q,tonsil_mean_neighbor_agreement,tonsil_mean_delta_neighbor_agreement,tonsil_wins_neighbor_agreement,tonsil_mean_moran_i,tonsil_mean_delta_moran_i,tonsil_wins_moran_i,tonsil_mean_geary_c,tonsil_mean_delta_geary_c,tonsil_wins_geary_c,tonsil_mean_boundary_disagreement,tonsil_mean_delta_boundary_disagreement,tonsil_wins_boundary_disagreement,d1_success,d1_mean_ari,d1_mean_delta_ari,d1_wins_ari,d1_mean_nmi,d1_mean_delta_nmi,d1_wins_nmi,d1_mean_q,d1_mean_delta_q,d1_wins_q,d1_mean_neighbor_agreement,d1_mean_delta_neighbor_agreement,d1_wins_neighbor_agreement,d1_mean_moran_i,d1_mean_delta_moran_i,d1_wins_moran_i,d1_mean_geary_c,d1_mean_delta_geary_c,d1_wins_geary_c,d1_mean_boundary_disagreement,d1_mean_delta_boundary_disagreement,d1_wins_boundary_disagreement,p22_success,p22_mean_ari,p22_mean_delta_ari,p22_wins_ari,p22_mean_nmi,p22_mean_delta_nmi,p22_wins_nmi,p22_mean_q,p22_mean_delta_q,p22_wins_q,p22_mean_neighbor_agreement,p22_mean_delta_neighbor_agreement,p22_wins_neighbor_agreement,p22_mean_moran_i,p22_mean_delta_moran_i,p22_wins_moran_i,p22_mean_geary_c,p22_mean_delta_geary_c,p22_wins_geary_c,p22_mean_boundary_disagreement,p22_mean_delta_boundary_disagreement,p22_wins_boundary_disagreement,complete_eligible,priority_weighted_delta_q,balanced_macro_delta_q,human_lymph_equal_mean_delta_q,worst_dataset_delta_q,total_q_wins
R02_REFERENCE,0,8,0,0.0,2,0.262381268941812,0.0,0,0.402001026694763,0.0,0,0.3321911478182875,0.0,0,0.6212944235770008,0.0,0,0.553933772394797,0.0,0,0.4578046291073833,0.0,0,0.3787055764229991,0.0,0,2,0.14698574383852026,0.0,0,0.2639299353213359,0.0,0,0.20545783957992808,0.0,0,0.71230886321179,0.0,0,0.5760062687775046,0.0,0,0.4206940563119699,0.0,0,0.28769113678821007,0.0,0,2,0.23791035224292967,0.0,0,0.37906756814050824,0.0,0,0.30848896019171895,0.0,0,0.6392647587115315,0.0,0,0.5811832593546429,0.0,0,0.4276814573452462,0.0,0,0.36073524128846846,0.0,0,2,0.497391686895282,0.0,0,0.6450359773604286,0.0,0,0.5712138321278553,0.0,0,0.9015557998900495,0.0,0,0.8597432068949267,0.0,0,0.14136694326693366,0.0,0,0.09844420010995047,0.0,0,True,0.0,0.0,0.0,0.0,0
W01_QUALITY_SOFT,1,8,0,19.863902604207397,2,0.2586691075091758,-0.0037121614326361546,0,0.3965221891708406,-0.00547883752392242,0,0.3275956483400082,-0.004595499478279308,0,0.6331696041606472,0.011875180583646339,2,0.5653754997819127,0.011441727387115574,2,0.4468071902679226,-0.010997438839460638,0,0.3668303958393528,-0.011875180583646339,0,2,0.1446933881093765,-0.0022923557291437413,0,0.256749822439882,-0.007180112881453926,0,0.20072160527462923,-0.004736234305298834,0,0.7138079752761826,0.001499112064392627,1,0.5789118923729895,0.0029056235954847964,2,0.4176814236513685,-0.003012632660601311,0,0.28619202472381744,-0.001499112064392627,1,2,0.22523184022106493,-0.012678512021864749,0,0.3703929832203001,-0.008674584920208117,0,0.2978124117206825,-0.010676548471036412,0,0.6428870793916897,0.003622320680158053,2,0.5894545045254387,0.008271245170795805,2,0.41954521324771443,-0.008136244097531747,0,0.3571129206083104,-0.003622320680158053,0,2,0.48461083384326265,-0.012780853052019342,0,0.6319293928315006,-0.01310658452892799,0,0.5582701133373816,-0.012943718790473624,0,0.8961737218251786,-0.005382078064870843,0,0.8520331480741307,-0.007710058820796062,0,0.148970742681238,0.007603799414304335,2,0.10382627817482132,0.005382078064870843,2,True,-0.009058748709789522,-0.008238000261272044,-0.00763602397465786,-0.012943718790473624,0
W02_CONFLICT_RANK,2,8,0,20.144933365052566,2,0.26108498185704554,-0.0012962870847664232,0,0.3994582259114886,-0.0025428007832744015,0,0.33027160388426713,-0.0019195439340204123,0,0.6205720889916209,-0.0007223345853799579,1,0.5536535703830023,-0.000280202011794739,1,0.4581063101612177,0.0003016810538344905,1,0.3794279110083791,0.0007223345853799579,1,2,0.14717822207276193,0.0001924782342417053,1,0.2635010611782882,-0.0004288741430476528,0,0.2053396416255251,-0.00011819795440297376,1,0.7127701284623722,0.00046126525058232115,1,0.5760460891267656,3.9820349260921706e-05,1,0.4206556903409105,-3.836597105935646e-05,1,0.28722987153762775,-0.00046126525058232115,1,2,0.2370809681566231,-0.0008293840863065755,1,0.3782098431377193,-0.0008577250027888839,0,0.30764540564717124,-0.0008435545445477366,0,0.6394892827206322,0.0002245240091007239,1,0.5816097504686544,0.00042649111401155126,2,0.42726032696053506,-0.0004211303847110881,0,0.36051071727936773,-0.0002245240091007239,1,2,0.49691086057346223,-0.00048082632181981055,1,0.6452807248478002,0.00024474748737163265,1,0.5710957927106313,-0.00011803941722404732,1,0.9020340846619022,0.00047828477185263285,2,0.8600456596452737,0.00030245275034701535,1,0.14126277619202166,-0.00010416707491202326,1,0.09796591533809784,-0.00047828477185263285,0,True,-0.0007498181088308999,-0.0007498339625487925,-0.0013815492392840745,-0.0019195439340204123,2
W03_QUALITY_CONFLICT,3,8,0,20.03542534285225,2,0.2589971371759918,-0.003384131765820156,0,0.3967177289155326,-0.00528329777923045,0,0.3278574330457622,-0.00433371477252531,0,0.6325628431089281,0.011268419531927143,2,0.5646024946614205,0.01066872226662352,2,0.4476848890623971,-0.01011974004498617,0,0.367437156891072,-0.011268419531927143,0,2,0.16092115586293476,0.013935412024414534,1,0.26980151079837394,0.005871575477038066,1,0.21536133333065435,0.009903493750726286,1,0.711420927604419,-0.0008879356073709932,1,0.592647913484915,0.016641644707410364,2,0.4050655476529974,-0.015628508658972418,0,0.28857907239558106,0.0008879356073709932,1,2,0.22534485640362834,-0.012565495839301347,0,0.37116619032369264,-0.007901377816815602,0,0.29825552336366046,-0.010233436828058495,0,0.6429918572626032,0.003727098551071728,2,0.5893170983310853,0.008133838976442431,2,0.4195785634402631,-0.008102893904983033,0,0.3570081427373967,-0.003727098551071728,0,2,0.4849796753515212,-0.012412011543760842,0,0.6316396726591534,-0.013396304701275119,0,0.5583096740053373,-0.01290415812251794,0,0.8962781748213304,-0.005277625068719094,0,0.8519991880699007,-0.007744018825026067,0,0.14895378036912077,0.007586837102187077,2,0.10372182517866957,0.005277625068719094,2,True,-0.006672719180418287,-0.004391953993093865,-0.007283575800291903,-0.01290415812251794,1
W04_QUALITY_SHARED,4,8,0,19.912195200799033,2,0.25880015977000964,-0.003581109171802363,0,0.3965622696826907,-0.005438757012072332,0,0.32768121472635015,-0.004509933091937368,0,0.6340219589713956,0.012727535394394696,2,0.5659536553896862,0.012019882994889153,2,0.44630116037182377,-0.011503468735559463,0,0.36597804102860443,-0.012727535394394696,0,2,0.14464478148480095,-0.002340962353719292,0,0.2567742490745649,-0.007155686246770987,0,0.20070951527968292,-0.004748324300245146,0,0.7139809497451509,0.0016720865333609836,1,0.5789621920831343,0.0029559233056296597,2,0.41756156038914705,-0.003132495922822831,0,0.2860190502548491,-0.0016720865333609836,1,2,0.227731312187269,-0.010179040055660685,0,0.3726428382047175,-0.006424729935790741,0,0.30018707519599325,-0.008301884995725706,0,0.642707460184409,0.0034427014728775074,2,0.5876047492431025,0.006421489888459697,2,0.42121918957710275,-0.0064622677681434315,0,0.35729253981559095,-0.0034427014728775074,0,2,0.4851891934784188,-0.01220249341686322,0,0.6317436012119447,-0.013292376148483831,0,0.5584663973451818,-0.012747434782673484,0,0.8960747663551402,-0.005481033534909363,0,0.8509496014723402,-0.008793605422586503,0,0.14999235738451405,0.00862541411758036,2,0.10392523364485984,0.005481033534909363,2,True,-0.00837680534088826,-0.007576894292645426,-0.006405909043831537,-0.012747434782673484,0
W05_QUALITY_CONFLICT_SHARED,5,8,0,20.060672495048493,2,0.2584037511827778,-0.0039775177590341965,0,0.39617814812322794,-0.005822878571535045,0,0.32729094965300287,-0.004900198165284614,0,0.63321294423577,0.011918520658769138,2,0.5653372367567717,0.011403464361974702,2,0.44687408912950766,-0.01093053997787563,0,0.36678705576423,-0.011918520658769138,0,2,0.14488022891135593,-0.0021055149271643064,0,0.25688024413477123,-0.007049691186564663,0,0.20088023652306358,-0.004577603056864485,0,0.7140386079014738,0.0017297446896837876,1,0.5791310285387392,0.003124759761234608,2,0.41740914144373514,-0.0032849148682347062,0,0.2859613920985263,-0.0017297446896837876,1,2,0.22691488768723866,-0.010995464555691031,0,0.37096028062050657,-0.008107287520001644,0,0.2989375841538726,-0.00955137603784631,0,0.6447581128008621,0.00549335408933066,2,0.5897735119171943,0.008590252562551415,2,0.41908281849006684,-0.008598638855179336,0,0.3552418871991378,-0.00549335408933066,0,2,0.48463906099848164,-0.012752625896800346,0,0.6316047528113204,-0.013431224549108167,0,0.558121906904901,-0.013091925222954215,0,0.8965695437053326,-0.004986256184716931,0,0.8529705993707097,-0.006772607524217045,0,0.14796001672583373,0.006593073458900048,2,0.1034304562946674,0.004986256184716931,2,True,-0.008881707837346379,-0.008030275620737406,-0.007225787101565462,-0.013091925222954215,0
