step,fraction_of_training,wall_seconds,gradient_norm,embedding_l2_mean,embedding_finite,total_loss,checkpoint_state_sha256,L_rna_recon_raw,rna_recon_coefficient,rna_recon_contribution,rna_recon_contribution_fraction,L_mod2_recon_raw,mod2_recon_coefficient,mod2_recon_contribution,mod2_recon_contribution_fraction,L_corr1_raw,corr1_coefficient,corr1_contribution,corr1_contribution_fraction,L_corr2_raw,corr2_coefficient,corr2_contribution,corr2_contribution_fraction,cross_omics_rna_attention,cross_omics_modality2_attention,rna_spatial_attention,rna_feature_attention,modality2_spatial_attention,modality2_feature_attention
0,0.0,0.037550995126366615,1.3859258104197736,2.2615489959716797,True,4.0,bb57e92b5764579114a1c6ddd18da72ae18bcf09aad986f0b44fcd2101f65279,1.0023605823516846,0.9976449768733483,1.0,0.25,1.0349129438400269,0.9662648495713568,1.0,0.25,0.08657749742269516,11.550345410264915,1.0,0.25,0.11209534108638763,8.920977359981597,1.0,0.25,0.5035623908042908,0.49643760919570923,0.500404417514801,0.49959561228752136,0.5015715956687927,0.49842843413352966
1,0.000625,0.13906926847994328,1.3859258122681104,2.248478412628174,True,3.9400110244750977,de8f4e3588eda22a9cfe02ea5527208d309307624cd7acfc605635eef071ae8f,1.0023071765899658,0.9976449768733483,0.9999467134475708,0.2537928719579629,1.0335667133331299,0.9662648495713568,0.9986991882324219,0.25347624207865566,0.08407793194055557,11.550345410264915,0.9711291790008545,0.24647879738616513,0.10875892639160156,8.920977359981597,0.9702359437942505,0.2462520885772163,0.5034615993499756,0.4965384006500244,0.5003911256790161,0.4996089041233063,0.5014827847480774,0.4985172152519226
5,0.003125,0.3483112882822752,1.038760483224872,2.201632261276245,True,3.737420678138733,380b969720f10ef4e1662236acd00fcf1108d7fd2006269e9ecb935efc5b5f89,1.0021229982376099,0.9976449768733483,0.9997629523277283,0.2675007815351465,1.0290807485580444,0.9662648495713568,0.9943645596504211,0.26605636487932716,0.0765419602394104,11.550345410264915,0.8840860724449158,0.23654978890018827,0.09631311148405075,8.920977359981597,0.8592070937156677,0.22989306468533804,0.5029189586639404,0.49708104133605957,0.5003190040588379,0.4996809959411621,0.5011323094367981,0.4988676607608795
10,0.00625,0.5740709975361824,0.7913557169668249,2.1529476642608643,True,3.5448132157325745,fa97e1fe713d2318324ea657c4ebcccef731e70a0688f5ee7ab697a8ba2a83b4,1.0019450187683105,0.9976449768733483,0.9995853900909424,0.28198534852403134,1.0250037908554077,0.9662648495713568,0.9904251098632812,0.27940121230297293,0.07054942101240158,11.550345410264915,0.8148701786994934,0.22987676052519218,0.08294298499822617,8.920977359981597,0.7399325370788574,0.20873667864780351,0.5019592642784119,0.49804073572158813,0.5001882910728455,0.49981173872947693,0.5007140040397644,0.499286025762558
20,0.0125,0.9396046958863735,0.529500176545144,2.077070713043213,True,3.276389956474304,eca82e8fef87c9ba2d13ca0dd9063318afddaab379c5d0153c74f52820880e53,1.0016990900039673,0.9976449768733483,0.9993400573730469,0.30501255059651944,1.0191082954406738,0.9662648495713568,0.9847285151481628,0.300552903723286,0.06292260438203812,11.550345410264915,0.7267777919769287,0.22182273832844007,0.06339479982852936,8.920977359981597,0.5655435919761658,0.17261180735175446,0.49949580430984497,0.500504195690155,0.4997929334640503,0.5002070665359497,0.5000183582305908,0.4999816417694092
40,0.025,1.5554844308644533,0.30469208300732087,1.978708028793335,True,2.9909656643867493,0bcfc3ad95b040e6ca95a0185d4b3eb1910fbde9cf3455bd58327854b6e248db,1.0014472007751465,0.9976449768733483,0.9990887641906738,0.3340355177215053,1.0108892917633057,0.9662648495713568,0.9767867922782898,0.3265790724075613,0.05347011610865593,11.550345410264915,0.617598295211792,0.206487925476878,0.04455697908997536,8.920977359981597,0.39749181270599365,0.13289748439405544,0.4945226013660431,0.5054774284362793,0.4988192319869995,0.5011807084083557,0.49943798780441284,0.5005620718002319
80,0.05,2.668156199157238,0.1811034624828409,1.8725566864013672,True,2.7468614280223846,d8d9e2719ede91180bc2c76b2c5156197f8166f06f8488ebf347592946a6b852,1.0012403726577759,0.9976449768733483,0.9988824129104614,0.3636449959653084,0.9992848634719849,0.9662648495713568,0.9655738472938538,0.35151895084457285,0.041552841663360596,11.550345410264915,0.4799496829509735,0.17472657268208663,0.03390384837985039,8.920977359981597,0.30245548486709595,0.11010948050803208,0.49021294713020325,0.5097870826721191,0.49801263213157654,0.5019873976707458,0.5002692937850952,0.4997307062149048
320,0.2,8.982466079294682,0.08300568280239909,1.7169818878173828,True,2.2840772718191147,658b49c56390b19361de409d7ca401c678063f2c07896f701de85740b9f0623a,1.0011990070343018,0.9976449768733483,0.9988411664962769,0.4373062062391465,0.9500276446342468,0.9662648495713568,0.9179782867431641,0.4019033410424227,0.015542039647698402,11.550345410264915,0.17951592803001404,0.07859450739468267,0.021044990047812462,8.920977359981597,0.18774189054965973,0.08219594532374812,0.4909149706363678,0.5090850591659546,0.499393105506897,0.500606894493103,0.5112625360488892,0.48873746395111084
800,0.5,21.354142304509878,0.04328267900815947,1.7947133779525757,True,2.004043459892273,0d03d170f434204f1bc694e76a7cfaa611aee23bc64a13cf35c5b560891c8c2c,1.000128149986267,0.9976449768733483,0.9977728128433228,0.4978798278640913,0.8745810985565186,0.9662648495713568,0.8450769782066345,0.42168595398228614,0.004929032176733017,11.550345410264915,0.05693202465772629,0.028408577856283944,0.011687244288623333,8.920977359981597,0.10426164418458939,0.05202564029733864,0.47656112909317017,0.5234388709068298,0.5023254752159119,0.4976745545864105,0.5501493811607361,0.4498506188392639
1600,1.0,42.04169577546418,0.018694551883590503,1.715478777885437,True,1.8638814240694046,0af7642c271bcfb6463b794f385fd6e173cd7953acfd747d56a99b85d6ba00e2,0.9962623119354248,0.9976449768733483,0.9939160943031311,0.5332507108382024,0.8309510350227356,0.9662648495713568,0.8029187917709351,0.430777828139907,0.0017316576559096575,11.550345410264915,0.02000124379992485,0.010730963644809667,0.00527355819940567,8.920977359981597,0.04704529419541359,0.025240497377080885,0.3807584047317505,0.6192416548728943,0.5082069039344788,0.49179309606552124,0.6724473834037781,0.32755258679389954
