analytic_unweighted_posterior_ari,analytic_unweighted_posterior_nmi,analytic_unweighted_posterior_partition_sha256,delta_ari,delta_nmi,direct_ari,direct_changed_from_initial,direct_min_cluster_size_full,direct_nmi,direct_partition_sha256,double_gain_vs_night16h,independent_of_all_matched_controls,lane,night16h_input_ari,night16h_input_nmi,permuted_posterior_ari,permuted_posterior_nmi,permuted_posterior_partition_sha256,relation_disabled_ari,relation_disabled_nmi,relation_disabled_partition_sha256,selected_config_id,stage_a_lane_pass,uniform_mass_matched_ari,uniform_mass_matched_nmi,uniform_mass_matched_partition_sha256
0.5999192632535076,0.5895160164264133,c971ff4d0e634b7adfd0706ffebef56951a30d6f09a4cf461c8cc070c7a5194e,0.00374090115660608,0.004026498395580891,0.5999192632535076,15,30,0.5895160164264133,c971ff4d0e634b7adfd0706ffebef56951a30d6f09a4cf461c8cc070c7a5194e,True,False,HUMAN_HIPPOCAMPUS_K7,0.5961783620969016,0.5854895180308324,0.5993732949765249,0.5919319669844981,34ea399cab2d374583ad3fe2595b63c7157ad92cf369d509838869250eee907c,0.6018477280137705,0.5940734830597721,7102ca8452df8bb4526d2e43eaeee099b5835187a021f7b1357d91edce7dff07,D01_MIX025,False,0.6029632142296348,0.5933589941277766,80c545aa6721ba770c9de68f1949ad36e0977e391a467d2f2f93f1548722fa4d
0.5346235433360444,0.6567718908460013,dcf2f7547e2f9b7963a157bd8699c52d2411ef577dc80a5bdcee94a5ad079198,0.0,0.0,0.5346235433360444,0,125,0.6567718908460013,dcf2f7547e2f9b7963a157bd8699c52d2411ef577dc80a5bdcee94a5ad079198,False,False,MISAR_K7,0.5346235433360444,0.6567718908460013,0.5342335355433522,0.6566374653472593,6d4021c5635a3a1ffa1f4c0dcdfee4025e12ffbfbfbd253b9cf0afbc52c68725,0.5346235433360444,0.6567718908460013,dcf2f7547e2f9b7963a157bd8699c52d2411ef577dc80a5bdcee94a5ad079198,D01_MIX025,False,0.5346235433360444,0.6567718908460013,dcf2f7547e2f9b7963a157bd8699c52d2411ef577dc80a5bdcee94a5ad079198
0.5886028491060104,0.710378761143029,c447ded5c8a4e2024d93efc406ec652988ae271e84823bd45aa109555bf73c5d,0.0010702954678526444,0.0014051399950231191,0.5886028491060104,33,166,0.710378761143029,c447ded5c8a4e2024d93efc406ec652988ae271e84823bd45aa109555bf73c5d,True,False,P22_K9,0.5875325536381577,0.7089736211480059,0.5873572458347939,0.708784927734888,752e4580c3bb739b6123d5211ac8e69f5fcce43cad8ed75e97cbc39eaadf528c,0.5875325536381577,0.7089736211480059,590a294fc360ddf83051775834adb89031a53dd15fef2d1a4ee5594cbb72d9c0,D02_MIX050,False,0.5875325536381577,0.7089736211480059,590a294fc360ddf83051775834adb89031a53dd15fef2d1a4ee5594cbb72d9c0
