fraction_of_training,state_file_saved,state_sha256,step
0.0,False,923869d99b630c8cb39ff6aeff4ac6f215938e04cf84fa567fcab15c02f5e27d,0
0.005,False,c7cd11160484b99e9806945b14dff37a40c48534cf6d15e4755015687964c61e,1
0.025,False,28883bbd4a04ddd2c568138427b3bb28a24be9f56b4cfb7f79cf11a496c1149f,5
0.05,False,8dd425b856700a58996053a04a5243fb8b4a8368e23c14111791b733df00a5db,10
0.1,False,b056e2782f430cecfd99d7e68428d323ec519ee0355ab37cd1cf23e6c9079ab0,20
0.2,False,404014973c9bb9526d045272c72c4a0f741b398a64a0052878410b3dd0425b5a,40
0.4,False,85a252e9c2384d4d8dce0417f21afb46e6cfcdf2a7b40c037e5b73702eab17a3,80
0.5,False,42c60e9e8070e2ef66df51b9c11a5d72d4635110aa55066f2bb4d3b5bbfafb94,100
1.0,False,c39cbb23cc442838f50fddefc537c3d775da03d6fc011b58be0934090942334b,200
