fraction_of_training,state_file_saved,state_sha256,step
0.0,False,83df6b876287736d702d6e5f18ebf7ea5cfae6056a685b573687256593c8199c,0
0.005,False,a9b0fee5ceef6e8b0373e72814baf91aa7fb600167803a5db5c56ab93230a61f,1
0.025,False,c2fcf4f7df4a86f89815bd66ff521101cf46d7e3be607bdde2103b16346ea3ae,5
0.05,False,304feb8e9c913a516cc5e5c64bf749c1ce3cdccc0cecad88d9ef66e04071d73c,10
0.1,False,d2b5e62ac002f41009d09d96b641187251349c4fbdc229a9114fc57d699c97af,20
0.2,False,5895c1d8a834d4c39888e48b2d5266be46d21b37050954e1cb4efb92167ce03a,40
0.4,False,3a011a726be95cfe9a98b22167da179ebb331f71049e95b011d5171694574772,80
0.5,False,0142ed89aa1c7624021065857d943a55bb1c2d7189e9c6f6e7704b08be12e4d8,100
1.0,False,2db11ee65daca8791e53cab3aef6fa6de72907bdd99398b00809ed1290ce048d,200
