step,fraction_of_training,state_sha256,state_file_saved
0,0.0,ae3ca6851679a327a7a85a535fb527a50ae5ac41f9dedabc0317e52fc21b2607,False
1,0.005,9a3d6962d6dfeb5cd24d0243a4519fc649a84fdb49bbec406578e98567405d9e,False
5,0.025,cf7bf342f8172236269d439328acb617eed8dec499766bafb295212fb9472c2c,False
10,0.05,7c1e65ea428399edb234127441e6138e82e37ab751a47108eb6929fa07f2801b,False
20,0.1,0f68d1046dd5bb96de1033a7c10478f159602bc1826ed64c8a2d81be96ca3ab7,False
40,0.2,65b3e53d73523a8f263494e607da3080d86f08fb5fc530396bc0a4db5b4c2700,False
80,0.4,2155cf2915e247a314d2172b7b2046ec5cad207c7a8827aaaee045ec65d16f80,False
100,0.5,15abd4dba54074ff438cae9b3d459c6a7a6ca88fcc08c5257f72b1073fdf7811,False
200,1.0,6178123b368851aa5fcab594d218c07fd62806468ea5cc5461aa5cce21b28f0d,True
