dataset,seed,candidate_id,delta_ari,delta_nmi,delta_q,delta_neighbor_agreement,delta_moran_i,delta_geary_c,delta_boundary_disagreement,ari,nmi,q,neighbor_agreement,moran_i,geary_c,boundary_disagreement
d1,2,C04_DUAL_ELEMENTWISE_MIN,0.05212366656280612,0.0302452433122245,0.041184454937515325,0.03763022392527837,0.021872914580101877,-0.01971452265649537,-0.03763022392527837,0.2619243503940596,0.388800109408183,0.3253622299011213,0.6784816189677882,0.6191550913993421,0.3901851879448376,0.32151838103221175
d1,2,C05_DUAL_HARMONIC_INTERSECTION,0.01593257899796735,0.015392961481235756,0.015662770239601553,0.04430607112920604,0.04251881303837246,-0.04035677555761413,-0.04430607112920604,0.22573326282922082,0.37394782757719425,0.2998405452032075,0.6851574661717159,0.6398009898576127,0.3695429350437188,0.3148425338282841
d1,2,C06_DUAL_ROW_STOCHASTIC_MEAN,0.019344616814882337,0.019808683023374074,0.01957664991912822,0.015267632618848004,-0.0003397238453899387,0.002780106187114717,-0.015267632618848004,0.2291453006461358,0.37836354911933257,0.3037544248827342,0.6561190276613579,0.5969424529738503,0.4126798167884477,0.3438809723386421
d1,2,C07_DUAL_LOCAL_RELIABILITY,0.021272294933874114,0.01970947345418822,0.020490884194031167,0.015656807567955955,0.000388389418908508,0.002045553374213027,-0.015656807567955955,0.23107297876512758,0.3782643395501467,0.30466865915763713,0.6565082026104658,0.5976705662381487,0.411945263975546,0.34349179738953417
d1,2,C08_SIX_VIEW_SUPPORT_MEDIAN,0.020825714100575043,0.020092181738630865,0.020458947919602954,0.013321757873308582,-0.0029506871333918605,0.005236153517009956,-0.013321757873308582,0.23062639793182851,0.37864704783458936,0.3046367228832089,0.6541731529158185,0.5943314896858484,0.4151358641183429,0.34582684708418154
d1,2,C09_DUAL_SPARSE_SNF10,0.009485391545881655,-0.018310814586353308,-0.0044127115202358125,0.14704825769368934,0.12425423971520022,-0.12031278777103077,-0.14704825769368934,0.21928607537713513,0.3402440515096052,0.27976506344337015,0.7878996527361992,0.7215364165344405,0.2895869228303022,0.21210034726380078
d1,2,C10_DUAL_MEAN_SPATIAL05,0.017952797686050487,0.020600132360894363,0.019276465023472467,0.02553586396838703,0.011353399647363038,-0.00863358562606703,-0.02553586396838703,0.22775348151730396,0.37915499845685285,0.30345423998707843,0.6663872590108969,0.6086355764666033,0.4012661249752659,0.3336127409891031
d1,2,C11_DUAL_MEAN_SPATIAL10,0.016122724756120532,0.01965214859834613,0.01788743667723336,0.0318524727577536,0.019327908494130353,-0.016575233730963757,-0.0318524727577536,0.225923408587374,0.3782070146943046,0.3020652116408393,0.6727038678002635,0.6166100853133706,0.3933244768703692,0.3272961321997365
d1,3,C00_G04_H05_CONFIRMED,0.05657066013104653,0.048748903461274584,0.05265978179616054,-0.008681595018560584,-0.025551053023078474,0.030614176704052143,0.008681595018560584,0.24633014423947824,0.3830384319499561,0.31468428809471716,0.6229493473835469,0.5569241627176806,0.4519851370451858,0.3770506526164531
d1,3,C01_G00_H05,0.07925266490829816,0.05653817299210895,0.06789541895020357,0.016105855586157403,-0.0037281933030594017,0.009074164247713068,-0.016105855586157403,0.2690121490167299,0.3908277014807905,0.3299199252487602,0.6477367979882649,0.5787470224376997,0.4304451245888467,0.3522632020117351
d1,3,C02_DUAL_ARITHMETIC_MEAN,0.061433467003051384,0.05102815440716307,0.056230810705107215,0.00919051610585564,-0.005476467562460341,0.010966943249280214,-0.00919051610585564,0.2511929511114831,0.3853176828958446,0.31825531700366383,0.6408214585079631,0.5769987481782988,0.43233790359041385,0.3591785414920369
d1,3,C03_DUAL_ELEMENTWISE_MAX,0.06095800792141362,0.053325002042612146,0.057141504982012925,0.003861812956532207,-0.009873502912510768,0.01539493570995365,-0.003861812956532207,0.25071749202984533,0.3876145305312937,0.31916601128056954,0.6354927553586397,0.5726017128282483,0.4367658960510873,0.3645072446413603
d1,3,C04_DUAL_ELEMENTWISE_MIN,0.10725181222862343,0.06841108263672135,0.0878314474326724,0.03912705065261646,0.025994269038253304,-0.020558665204329418,-0.03912705065261646,0.29701129633705514,0.4027006111254029,0.349855953731229,0.6707579930547239,0.6084694847790124,0.4008122951368042,0.32924200694527606
d1,3,C05_DUAL_HARMONIC_INTERSECTION,0.10637248382334999,0.06885016257628035,0.08761132319981518,0.03786971620165258,0.025071673402698114,-0.01978115987317297,-0.03786971620165258,0.2961319679317817,0.4031396910649619,0.3496358294983718,0.6695006586037601,0.6075468891434572,0.40158980046796067,0.33049934139623993
d1,3,C06_DUAL_ROW_STOCHASTIC_MEAN,0.0735698724962586,0.05716477755615268,0.06536732502620562,0.016075919051610654,-0.002693023234320746,0.008324321735297624,-0.016075919051610654,0.2633293566046903,0.3914543060448342,0.32739183132476224,0.6477068614537181,0.5797821925064384,0.42969528207643126,0.35229313854628186
d1,3,C07_DUAL_LOCAL_RELIABILITY,0.066788473635333,0.05478852616841784,0.06078849990187546,0.008232547000359247,-0.006253813125647989,0.011865331990487726,-0.008232547000359247,0.2565479577437647,0.3890780546570994,0.3228130062004321,0.6398634894024667,0.5762214026151111,0.43323629233162136,0.36013651059753327
d1,3,C08_SIX_VIEW_SUPPORT_MEDIAN,0.061736528032645094,0.05044620694093793,0.0560913674867915,0.008442102742186597,-0.0066839061710415315,0.01210041323901595,-0.008442102742186597,0.2514960121410768,0.3847357354296195,0.3181158737853481,0.6400730451442941,0.5757913095697176,0.4334713735801496,0.3599269548557059
d1,3,C09_DUAL_SPARSE_SNF10,0.040774098120949454,0.023962370741919703,0.032368234431434606,0.14920368818105623,0.12581633234338474,-0.12106502282629339,-0.14920368818105623,0.23053358222938117,0.35825189923060125,0.2943927407299912,0.7808346305831637,0.7082915480841439,0.30030593751484025,0.2191653694168363
d1,3,C10_DUAL_MEAN_SPATIAL05,0.0716050865979189,0.056607708406429924,0.06410639750217445,0.029667105735840082,0.012478360781688513,-0.006620500821863606,-0.029667105735840082,0.2613645707063506,0.39089723689511147,0.32613090380073106,0.6612980481379476,0.5949535765224476,0.41475045951927003,0.33870195186205243
d1,3,C11_DUAL_MEAN_SPATIAL10,0.07253444076690654,0.05569361373190973,0.06411402724940812,0.04343791162735011,0.028478798632593838,-0.022656414667398872,-0.04343791162735011,0.26229392487533826,0.3899831422205913,0.32613853354796474,0.6750688540294576,0.610954014373353,0.39871454567373477,0.3249311459705424
d1,4,C00_G04_H05_CONFIRMED,0.02204196432080538,0.016181368825883946,0.019111666573344677,0.0027541611783019615,-0.0016851205738261932,0.004757436936510651,-0.0027541611783019615,0.2398593533697784,0.37385720262273353,0.306858277996256,0.6273200814273739,0.5634393585894928,0.445606379655975,0.37267991857262606
d1,4,C01_G00_H05,0.02998649135867215,0.02635548044140168,0.028170985900036916,0.033019997605077234,0.03322047399021133,-0.029567700967958355,-0.033019997605077234,0.24780388040764517,0.38403131423825126,0.3159175973229482,0.6575859178541492,0.5983449531535303,0.411281241751506,0.3424140821458508
d1,4,C02_DUAL_ARITHMETIC_MEAN,0.0244471259198846,0.018786666781092642,0.021616896350488635,0.02649383307388331,0.027540432439457585,-0.024023621376610294,-0.02649383307388331,0.24226451496885762,0.3764625005779422,0.30936350777339994,0.6510597533229553,0.5926649116027766,0.41682532134285405,0.3489402466770447
d1,4,C03_DUAL_ELEMENTWISE_MAX,0.024620349991023666,0.0195725952667678,0.022096472628895747,0.017243443898934285,0.014506370565132709,-0.010928332470178492,-0.017243443898934285,0.24243773903999669,0.3772484290636174,0.30984308405180705,0.6418093641480063,0.5796308497284517,0.42992061024928585,0.35819063585199373
d1,4,C04_DUAL_ELEMENTWISE_MIN,0.05730386457129505,0.028013752978739592,0.04265880877501732,0.0319123458268471,0.03844418135736494,-0.03536677460503562,-0.0319123458268471,0.27512125362026807,0.3856895867755892,0.3304054201979286,0.6564782660759191,0.6035686605206839,0.4054821681144287,0.3435217339240809
d1,4,C05_DUAL_HARMONIC_INTERSECTION,0.06268656776632558,0.023124146168069404,0.042905356967197494,0.04167165608909107,0.008887083326733602,-0.007927115054558398,-0.04167165608909107,0.2805039568152986,0.380799979964919,0.3306519683901088,0.666237576338163,0.5740115624900526,0.43292182766490594,0.33376242366183695
d1,4,C06_DUAL_ROW_STOCHASTIC_MEAN,0.023146030762773634,0.020361618287725813,0.02175382452524971,0.02469764100107774,0.02578182774073612,-0.022565353351666317,-0.02469764100107774,0.24096341981174665,0.3780374520845754,0.309500435948161,0.6492635612501497,0.5909063069040551,0.418283589367798,0.3507364387498503
d1,4,C07_DUAL_LOCAL_RELIABILITY,0.024256463640482562,0.01886863890315954,0.02156255127182105,0.026972817626631507,0.026642544699132298,-0.02331820543080204,-0.026972817626631507,0.24207385268945558,0.3765444727000091,0.30930916269473235,0.6515387378757035,0.5917670238624513,0.4175307372886623,0.3484612621242965
d1,4,C08_SIX_VIEW_SUPPORT_MEDIAN,0.02454272345187128,0.019232002792532232,0.021887363122201742,0.026763261884804157,0.02774210029523816,-0.02422172547995194,-0.026763261884804157,0.2423601125008443,0.3769078365893818,0.30963397454511304,0.6513291821338761,0.5928665794585571,0.4166272172395124,0.34867081786612386
d1,4,C09_DUAL_SPARSE_SNF10,-0.027343966407418152,-0.03754616553490059,-0.03244506597115937,0.1578254101305233,0.15314368214232854,-0.1513879876594229,-0.1578254101305233,0.19047342264155487,0.320129668261949,0.25530154545175193,0.7823913303795953,0.7182681613056475,0.28946095506004144,0.2176086696204047
d1,4,C10_DUAL_MEAN_SPATIAL05,0.013990324447436697,0.008269288666858776,0.011129806557147737,0.05987306909352175,0.06522137777289527,-0.06144205005490294,-0.05987306909352175,0.23180771349640972,0.36594512246370836,0.29887641798005904,0.6844389893425937,0.6303458569362143,0.3794068926645614,0.31556101065740627
d1,4,C11_DUAL_MEAN_SPATIAL10,0.012254483065776256,0.00755776450906831,0.009906123787422283,0.06612980481379471,0.07357717046687462,-0.06987422010081384,-0.06612980481379471,0.23007187211474928,0.3652335983059179,0.2976527352103336,0.6906957250628667,0.6387016496301936,0.3709747226186505,0.3093042749371333
d1,5,C00_G04_H05_CONFIRMED,0.0398681854146537,0.033018679171440746,0.03644343229304725,0.030595138306789615,0.02002809017699103,-0.014616372035520075,-0.030595138306789615,0.24525913546086692,0.3796687724445877,0.3124639539527273,0.6261226200455036,0.5531740193290868,0.45540588995698145,0.37387737995449644
d1,5,C01_G00_H05,0.05592927896265448,0.040885514993087846,0.04840739697787122,0.05487366782421266,0.049976951571492734,-0.04430493252618284,-0.05487366782421266,0.2613202290088677,0.3875356082662348,0.32442791863755127,0.6504011495629266,0.5831228807235885,0.4257173294663187,0.3495988504370734
d1,5,C02_DUAL_ARITHMETIC_MEAN,0.05291248977333579,0.042119682916973156,0.047516086345154473,0.047509280325709446,0.0444058191233756,-0.03864425435688523,-0.047509280325709446,0.258303439819549,0.3887697761901201,0.3235366080048345,0.6430367620644234,0.5775517482754714,0.4313780076356163,0.3569632379355766
d1,5,C03_DUAL_ELEMENTWISE_MAX,0.03236127525979371,0.0362058181062242,0.03428354668300898,0.04089330619087528,0.040822320145660784,-0.035280428404127484,-0.04089330619087528,0.23775222530600693,0.38285591137937114,0.31030406834268903,0.6364207879295892,0.5739682492977566,0.43474183358837404,0.3635792120704108
d1,5,C06_DUAL_ROW_STOCHASTIC_MEAN,0.05112606458777019,0.04036495258804784,0.045745508587909045,0.05598131960244279,0.05316487102390832,-0.04703369516244932,-0.05598131960244279,0.2565170146339834,0.3870150458611948,0.3217660302475891,0.6515088013411567,0.5863108001760041,0.4229885668300522,0.34849119865884326
d1,5,C07_DUAL_LOCAL_RELIABILITY,0.053146795768994115,0.04137092801147074,0.04725886189023243,0.05017363190037116,0.046682335151899235,-0.040780442318859744,-0.05017363190037116,0.25853774581520733,0.3880210212846177,0.3232793835499125,0.6457011136390851,0.579828264303995,0.4292418196736418,0.3542988863609149
d1,5,C08_SIX_VIEW_SUPPORT_MEDIAN,0.053509294619108694,0.04189330630128857,0.04770130046019866,0.04691054963477426,0.04422115218697176,-0.03843725858698388,-0.04691054963477426,0.2589002446653219,0.3885433995744355,0.3237218221198787,0.6424380313734882,0.5773670813390676,0.43158500340551764,0.3575619686265118
d1,5,C09_DUAL_SPARSE_SNF10,0.03854133882283922,0.0063684093840462586,0.022454874103442768,0.20826847084181532,0.16152008456722766,-0.15231978904420973,-0.20826847084181532,0.24393228886905244,0.3530185026571932,0.2984753957631228,0.8037959525805293,0.6946660137193235,0.3177024729482918,0.19620404741947073
d1,5,C10_DUAL_MEAN_SPATIAL05,0.05086962199011008,0.04025309471073324,0.04556135835042169,0.06996168123578017,0.06674679940701045,-0.060478149637514855,-0.06996168123578017,0.2562605720363233,0.3869031879838802,0.32158188001010174,0.6654891629744941,0.5998927285591062,0.40954411235498667,0.3345108370255059
d1,5,C11_DUAL_MEAN_SPATIAL10,0.04564789284938775,0.038605873597849505,0.04212688322361868,0.08011016644713209,0.07993953366631301,-0.07361573952453249,-0.08011016644713209,0.25103884289560097,0.38525596687099645,0.31814740488329873,0.675637648185846,0.6130854628184088,0.39640652246796904,0.32436235181415396
d1,6,C00_G04_H05_CONFIRMED,0.016345676486233363,0.027241179812802108,0.021793428149517735,-0.02891869237217104,-0.03364112331542479,0.038832450910106786,0.02891869237217104,0.23346023355809783,0.373043345986814,0.3032517897724559,0.621931505208957,0.5630148921258498,0.4468569406267603,0.378068494791043
d1,6,C01_G00_H05,0.02136873075629117,0.02082008626573173,0.021094408511011464,0.027811040593940795,0.029118213196898335,-0.023510785913285703,-0.027811040593940795,0.23848328782815564,0.3666222524397436,0.30255277013394966,0.6786612381750688,0.6257742286381729,0.3845137038033678,0.32133876182493115
d1,6,C02_DUAL_ARITHMETIC_MEAN,0.022042484665520695,0.026961359592499234,0.02450192212900998,-0.010747215902287222,-0.014807137159856598,0.020106837261355093,0.010747215902287222,0.23915704173738517,0.3727635257665111,0.30596028375194817,0.6401029816788408,0.581848878281418,0.4281313269780086,0.35989701832115917
d1,6,C03_DUAL_ELEMENTWISE_MAX,0.019430799612028427,0.028145025937430346,0.02378791277472936,-0.013740869356963281,-0.01731702180966166,0.022748063634071725,0.013740869356963281,0.2365453566838929,0.37394719211144223,0.30524627439766755,0.6371093282241648,0.5793389936316129,0.43077255335072523,0.3628906717758352
d1,6,C06_DUAL_ROW_STOCHASTIC_MEAN,0.014890222548395587,0.022323111586068645,0.018606667067232074,0.01074721590228711,0.01595590927719215,-0.010708420824102893,-0.01074721590228711,0.23200477962026006,0.3681252777600805,0.30006502869017027,0.6615974134834152,0.6126119247184667,0.3973160688925506,0.33840258651658484
d1,6,C07_DUAL_LOCAL_RELIABILITY,0.0258912423992681,0.028900748471790916,0.027395995435529508,-0.009250389174949136,-0.01504785806210629,0.020365086330215387,0.009250389174949136,0.24300579947113257,0.3747029146458028,0.3088543570584677,0.6415998084061789,0.5816081573791683,0.4283895760468689,0.3584001915938211
d1,6,C08_SIX_VIEW_SUPPORT_MEDIAN,0.02170931492994313,0.027286600087839397,0.02449795750889122,-0.01158543886959651,-0.0169564883946155,0.02222408909034812,0.01158543886959651,0.2388238720018076,0.3730887662618513,0.3059563191318294,0.6392647587115315,0.5796995270466591,0.4302485788070016,0.36073524128846846
d1,6,C09_DUAL_SPARSE_SNF10,0.005709240812394573,-0.010937923664863403,-0.0026143414262344566,0.12606274697640996,0.11749042978995927,-0.11331987688694745,-0.12606274697640996,0.22282379788425904,0.3348642425091485,0.27884402019670373,0.776912944557538,0.7141464452312338,0.29470461282970606,0.223087055442462
d1,6,C10_DUAL_MEAN_SPATIAL05,0.005158710440976405,0.019784095513475153,0.012471402977225765,0.03628307987067414,0.03998878433437347,-0.03454343693586148,-0.03628307987067414,0.22227326751284088,0.36558626168748704,0.29392976460016396,0.6871332774518022,0.636644799775648,0.373481052780792,0.3128667225481978
d1,6,C11_DUAL_MEAN_SPATIAL10,0.0004769938246501071,0.018441592875150847,0.009459293349900477,0.0509819183331337,0.05413010641421068,-0.04830565385502339,-0.0509819183331337,0.21759155089651458,0.36424375904916273,0.29091765497283867,0.7018321159142618,0.6507861218554852,0.3597188358616301,0.29816788408573824
d1,7,C00_G04_H05_CONFIRMED,0.027637026208443216,0.021131478415841065,0.02438425231214214,0.04472518261286074,0.03863879744521348,-0.03424618679493224,-0.04472518261286074,0.23851991147994456,0.37601025785252845,0.3072650846662365,0.6353430726859058,0.5772678459003938,0.4326198582438443,0.36465692731409416
d1,7,C01_G00_H05,0.04803251166216377,0.029186765964389016,0.03860963881327639,0.0600227517662556,0.04955125074670108,-0.04562012653126557,-0.0600227517662556,0.2589153969336651,0.3840655454010764,0.32149047116737073,0.6506406418393007,0.5881802992018814,0.421245918507511,0.3493593581606993
d1,7,C02_DUAL_ARITHMETIC_MEAN,0.02857029895850549,0.021782131695185503,0.025176215326845552,0.06104059394084549,0.05729918233348685,-0.05326399078257399,-0.06104059394084549,0.23945318423000683,0.3766609111318729,0.3080570476809399,0.6516584840138906,0.5959282307886672,0.41360205425620256,0.3483415159861094
d1,7,C03_DUAL_ELEMENTWISE_MAX,0.027277185042458685,0.021979029927441274,0.024628107484950035,0.05526284277332061,0.05118264526937133,-0.04710062066702875,-0.05526284277332061,0.23816007031396003,0.37685780936412866,0.30750893983904437,0.6458807328463657,0.5898116937245517,0.4197654243717478,0.3541192671536343
d1,7,C04_DUAL_ELEMENTWISE_MIN,0.055885450670157155,0.03132747570488026,0.04360646318751871,0.07591905161058565,0.0655805670012185,-0.06083053754104678,-0.07591905161058565,0.2667683359416585,0.38620625514156764,0.32648729554161304,0.6665369416836308,0.6042096154563988,0.40603550749772976,0.33346305831636924
d1,7,C05_DUAL_HARMONIC_INTERSECTION,0.05499397268080736,0.03129025510320266,0.04314211389200506,0.07609867081786614,0.06815583485498178,-0.06366924238149468,-0.07609867081786614,0.2658768579523087,0.38616903453989004,0.3260229462460994,0.6667165608909112,0.6067848833101621,0.40319680265728186,0.33328343910908875
d1,7,C06_DUAL_ROW_STOCHASTIC_MEAN,0.027556871906729313,0.024972827653430896,0.026264849780080146,0.06409412046461505,0.057993831229929516,-0.05415177265831339,-0.06409412046461505,0.23843975717823065,0.3798516070901183,0.3091456821341745,0.6547120105376601,0.5966228796851099,0.41271427238046315,0.34528798946233985
d1,7,C07_DUAL_LOCAL_RELIABILITY,0.02743362060761395,0.02264310436240785,0.0250383624850109,0.06277691294455756,0.05960634872912163,-0.0556555448874691,-0.06277691294455756,0.2383165058791153,0.37752188379909524,0.30791919483910524,0.6533948030176027,0.598235397184302,0.41121050015130745,0.34660519698239733
d1,7,C08_SIX_VIEW_SUPPORT_MEDIAN,0.027578078325912803,0.02122902541454319,0.024403551870228024,0.06178900730451442,0.05807077091177526,-0.054042394158668905,-0.06178900730451442,0.23846096359741414,0.3761078048512306,0.30728438422432236,0.6524068973775595,0.5966998193669556,0.41282365088010764,0.3475931026224405
d1,7,C09_DUAL_SPARSE_SNF10,0.00454125298851174,-0.02123427996210675,-0.008346513486797491,0.19608430128128373,0.17259794473418066,-0.17328705834600222,-0.19608430128128373,0.21542413826001308,0.33364449947458064,0.27453431886729684,0.7867021913543288,0.711226993189361,0.2935789866927743,0.21329780864567116
d1,7,C10_DUAL_MEAN_SPATIAL05,0.028601338114956132,0.027533877728863843,0.028067607921909987,0.07496108250508926,0.06905028744509145,-0.06488770833604923,-0.07496108250508926,0.23948422338645747,0.38241265716555123,0.3109484402760043,0.6655789725781344,0.6076793359002718,0.4019783367027273,0.33442102742186564
d1,7,C11_DUAL_MEAN_SPATIAL10,0.026699475469262685,0.02516717475673086,0.025933325112996786,0.08612740989103107,0.08227177704021837,-0.07767443363213655,-0.08612740989103107,0.23758236074076403,0.38004595419341825,0.3088141574670911,0.6767452999640762,0.6209008254953987,0.38919161140664,0.3232547000359238
d1,8,C00_G04_H05_CONFIRMED,0.03327060763332662,0.02595473915539248,0.029612673394359523,-0.025266435157466183,-0.05424841269757197,0.0580104857133823,0.025266435157466183,0.23613413319484772,0.37434535725388773,0.3052397452243677,0.6259729373727697,0.5606046065343,0.4483041558615602,0.3740270626272303
d1,8,C01_G00_H05,0.07250333844600826,0.03895865861304071,0.05573099852952451,0.005089210872949335,-0.025745789577660716,0.030185188856606537,-0.005089210872949335,0.27536686400752935,0.38734927671153596,0.3313580703595327,0.6563285834031852,0.5891072296542113,0.42047885900478443,0.34367141659681477
d1,8,C02_DUAL_ARITHMETIC_MEAN,0.03960690364071823,0.02975793129824078,0.034682417469479476,-0.010597533229553369,-0.03175395786858448,0.03613694882112278,0.010597533229553369,0.24247042920223932,0.37814854939673603,0.31030948929948765,0.6406418393006825,0.5830990613632875,0.4264306189693007,0.3593581606993175
d1,8,C03_DUAL_ELEMENTWISE_MAX,0.03910142251026527,0.03155669303330233,0.0353290577717838,-0.014429409651538716,-0.034882744639317176,0.039269454832611295,0.014429409651538716,0.24196494807178637,0.3799473111317976,0.310956129601792,0.6368099628786972,0.5799702745925548,0.4295631249807892,0.3631900371213028
d1,8,C04_DUAL_ELEMENTWISE_MIN,0.0711212651127302,0.040830801266217465,0.055976033189473806,0.019279128248113953,-0.006311691056625546,0.010403622718654915,-0.019279128248113953,0.2739847906742513,0.3892214193647127,0.331603105019482,0.6705185007783498,0.6085413281752464,0.4006972928668328,0.32948149922165015
d1,8,C05_DUAL_HARMONIC_INTERSECTION,0.06931976069913248,0.04097644485543017,0.05514810277728133,0.01936893785175431,-0.0041447989907617,0.008220476753060146,-0.01936893785175431,0.2721832862606536,0.3893670629539254,0.3307751746072895,0.6706083103819902,0.6107082202411103,0.39851414690123804,0.3293916896180098
d1,8,C06_DUAL_ROW_STOCHASTIC_MEAN,0.04178989747079012,0.0288515670389074,0.035320732254848775,-0.007633816309424057,-0.029812622394163824,0.033992623024111934,0.007633816309424057,0.24465342303231122,0.37724218513740265,0.31094780408485695,0.6436055562208118,0.5850403968377081,0.42428629317228983,0.35639444377918816
d1,8,C07_DUAL_LOCAL_RELIABILITY,0.04045450970066278,0.02955573298627473,0.035005121343468726,-0.009938929469524571,-0.031822142079717564,0.03629258296168991,0.009938929469524571,0.24331803526218387,0.37794635108477,0.3106321931734769,0.6413004430607113,0.5830308771521544,0.4265862531098678,0.3586995569392887
d1,8,C08_SIX_VIEW_SUPPORT_MEDIAN,0.039291203690906634,0.029388408884257533,0.0343398062875821,-0.010627469764100117,-0.03216353648149062,0.03651408074873547,0.010627469764100117,0.24215472925242773,0.3777790269827528,0.30996687811759027,0.6406119027661358,0.5826894827503813,0.42680775089691336,0.3593880972338642
d1,8,C09_DUAL_SPARSE_SNF10,0.011851351763416174,-0.02388680246469238,-0.006017725350638103,0.15929230032331454,0.1257677463695237,-0.12445472911756167,-0.15929230032331454,0.21471487732493727,0.3245038156338029,0.26960934647937007,0.8105316728535504,0.7406207656013957,0.2658389410306162,0.18946832714644957
d1,8,C10_DUAL_MEAN_SPATIAL05,0.05236239547636312,0.03658909665432669,0.044475746065344934,0.003322955334690514,-0.022378408488280987,0.026944775754817463,-0.003322955334690514,0.2552259210378842,0.38497971475282194,0.3201028178953531,0.6545623278649264,0.592474610743591,0.41723844590299536,0.3454376721350736
d1,8,C11_DUAL_MEAN_SPATIAL10,0.051314197623430646,0.03616594820514146,0.043740072914286054,0.020835828044545535,-0.004842018536531212,0.009565391355249642,-0.020835828044545535,0.25417772318495174,0.3845565663036367,0.31936714474429423,0.6720752005747814,0.6100110006953408,0.39985906150342754,0.32792479942521857
d1,9,C00_G04_H05_CONFIRMED,0.03941664972281636,0.034655341351750246,0.03703599553728332,0.008262483534905996,-0.003220563416510558,0.008133247389436382,-0.008262483534905996,0.2518324143016672,0.3806280943870261,0.31623025434434665,0.6342354209076757,0.5709398620355636,0.4394423089802927,0.3657645790923243
d1,9,C01_G00_H05,0.048400484171827435,0.03965153225939422,0.04402600821561081,0.02173392408094843,0.008563344591637878,-0.004748459086847456,-0.02173392408094843,0.26081624875067827,0.3856242852946701,0.32322026702267415,0.6477068614537181,0.582723770043712,0.42656060250400885,0.35229313854628186
d1,9,C02_DUAL_ARITHMETIC_MEAN,0.05114405587154733,0.043943238899221526,0.04754364738538447,0.01793198419350983,0.007434637591653304,-0.002447016668963631,-0.01793198419350983,0.26355982045039816,0.3899159919344974,0.3267379061924478,0.6439049215662795,0.5815950630437274,0.42886204492189267,0.35609507843372046
d1,9,C03_DUAL_ELEMENTWISE_MAX,0.03909664628621137,0.0368233761212004,0.0379600112037059,0.0161657286552509,0.004696983607016647,-4.776149247759376e-05,-0.0161657286552509,0.2515124108650622,0.38279612915647626,0.31715427001076923,0.6421386660280206,0.5788574090590908,0.4312613000983787,0.3578613339719794
d1,9,C04_DUAL_ELEMENTWISE_MIN,0.014656299788549682,0.023370962977687593,0.01901363138311868,0.0638246916536942,0.06763874975735107,-0.06297968152442679,-0.0638246916536942,0.22707206436740052,0.36934371601296345,0.298207890190182,0.6897976290264639,0.6417991752094252,0.3683293800664295,0.3102023709735361
d1,9,C05_DUAL_HARMONIC_INTERSECTION,0.014226565463844376,0.025396349545699137,0.019811457504771757,0.05825649622799667,0.061543127676576326,-0.05778292309296745,-0.05825649622799667,0.2266423300426952,0.371369102580975,0.2990057163118351,0.6842294336007664,0.6357035531286505,0.37352613849788885,0.3157705663992336
d1,9,C06_DUAL_ROW_STOCHASTIC_MEAN,0.04586549302070195,0.04079567309649629,0.043330583058599104,0.020805891509998786,0.009366740454805123,-0.004574825521517278,-0.020805891509998786,0.2582812575995528,0.38676842613177215,0.32252484186566244,0.6467788288827685,0.5835271659068793,0.426734236069339,0.3532211711172315
d1,9,C07_DUAL_LOCAL_RELIABILITY,0.04861260535355369,0.042618518151175344,0.04561556175236453,0.02116512992455999,0.010591722327279895,-0.005783707857160536,-0.02116512992455999,0.2610283699324045,0.3885912711864512,0.32480982055942786,0.6471380672973297,0.584752147779354,0.42552535373369577,0.3528619327026703
d1,9,C08_SIX_VIEW_SUPPORT_MEDIAN,0.0508472191461152,0.04382685076816356,0.04733703495713942,0.018171476469883818,0.007515942345231896,-0.0025811714605133984,-0.018171476469883818,0.26326298372496604,0.3897996038034394,0.32653129376420276,0.6441444138426535,0.581676367797306,0.4287278901303429,0.35585558615734647
d1,9,C09_DUAL_SPARSE_SNF10,0.013087285512416141,-0.0007193083799938438,0.006183988566211163,0.17420069452760145,0.16537503124445652,-0.158695673339598,-0.17420069452760145,0.22550305009126698,0.345253444655282,0.2853782473732745,0.8001736319003712,0.7395354566965306,0.2726133882512583,0.19982636809962884
d1,9,C10_DUAL_MEAN_SPATIAL05,0.04219691882584045,0.039900560611633495,0.04104873971873696,0.0317327266195665,0.023295389132235167,-0.018427805187688828,-0.0317327266195665,0.2546126834046913,0.38587331364690935,0.3202429985258003,0.6577056639923362,0.5974558145843093,0.4128812564031675,0.3422943360076638
d1,9,C11_DUAL_MEAN_SPATIAL10,0.013085330882855073,0.025794244935208654,0.01943978790903189,0.07193749251586634,0.07574650551896245,-0.07040629879060822,-0.07193749251586634,0.2255010954617059,0.3717669979704845,0.2986340467160952,0.697910429888636,0.6499069309710366,0.3609027628002481,0.30208957011136395
p22,0,C00_G04_H05_CONFIRMED,-0.010199739995591761,0.032075304786323255,0.010937782395365747,0.08794942275975814,0.07202400891375915,-0.07836105468443819,-0.08794942275975814,0.3938401158578473,0.5730169350395954,0.48342852544872134,0.8925343595382078,0.838604289321296,0.16121313135547247,0.10746564046179219
p22,0,C01_G00_H05,0.05199627451676969,0.07433799874146718,0.06316713662911844,0.10885101704233102,0.10673815535872966,-0.11151762129876566,-0.10885101704233102,0.45603613037020874,0.6152796289947393,0.535657879682474,0.9134359538207807,0.8733184357662666,0.128056564741145,0.08656404617921931
