lane,feasibility_mode,selector,candidate_id,absolute_ari,absolute_nmi,ami,fmi,min_cluster_size_full,cluster_sizes_full,morans_i_macro,gearys_c_macro,feasible_count
MISAR_K7,DEGREE_DERIVED_INTERNAL_EDGE,CROSS_EVIDENCE_ARBITRATION,PATH_UNIFORM__AUTHORITY_STRONG_START__L06,0.5346235433360444,0.6567718908460013,0.6549625314225564,0.6274223802219516,125,"[293, 445, 181, 265, 353, 287, 125]",0.9223604516801551,0.07954452238594586,89
HUMAN_HIPPOCAMPUS_K7,UNCONSTRAINED,FEASIBLE_PLAIN_MEDOID,KMEANS_RETAINED_S3__BIMODAL_SUPPORT,0.5654545922485111,0.5694911981127403,0.5674326885767381,0.6768936587025953,9,"[818, 9, 227, 437, 917, 41, 51]",0.6883031413877233,0.30388860831003445,89
HUMAN_HIPPOCAMPUS_K7,UNCONSTRAINED,FEASIBLE_MIN_INERTIA,KMEANS_RETAINED_S0__INPUT_START,0.1355350794449897,0.23737836542863225,0.23405255814737672,0.3242942247341744,58,"[491, 58, 482, 163, 325, 80, 901]",0.33065010133545847,0.6639475172156063,89
HUMAN_HIPPOCAMPUS_K7,UNCONSTRAINED,FEASIBLE_MAX_CH,KMEANS_RETAINED_S0__INPUT_START,0.1355350794449897,0.23737836542863225,0.23405255814737672,0.3242942247341744,58,"[491, 58, 482, 163, 325, 80, 901]",0.33065010133545847,0.6639475172156063,89
HUMAN_HIPPOCAMPUS_K7,UNCONSTRAINED,FEASIBLE_MAX_SPATIAL,KMEANS_RETAINED_S3__DIRECT_BASE,0.23103877965540923,0.42618244242236925,0.4234740253061733,0.46117817338436445,1,"[1343, 1, 665, 424, 2, 19, 46]",0.5828823610271271,0.36026654078974735,89
HUMAN_HIPPOCAMPUS_K7,UNCONSTRAINED,PARETO_MAXIMIN,KMEANS_RETAINED_S0__ATAC_ONLY_SUPPORT,0.567758523855675,0.553088128544968,0.5510293004223538,0.6730290646577088,41,"[871, 59, 475, 207, 64, 41, 783]",0.7141549409325975,0.27882327447695315,89
HUMAN_HIPPOCAMPUS_K7,UNCONSTRAINED,EQUAL_RANK,PATH_UNIFORM__KMEANS_RETAINED_S0__L00,0.13893739167022703,0.24071526226233256,0.23741457480230602,0.3258269381520671,61,"[490, 61, 485, 166, 327, 82, 889]",0.3494161689351896,0.6447201913498438,89
HUMAN_HIPPOCAMPUS_K7,UNCONSTRAINED,CONTENT_ADAPTIVE,KMEANS_RETAINED_S3__DIRECT_BASE,0.23103877965540923,0.42618244242236925,0.4234740253061733,0.46117817338436445,1,"[1343, 1, 665, 424, 2, 19, 46]",0.5828823610271271,0.36026654078974735,89
HUMAN_HIPPOCAMPUS_K7,UNCONSTRAINED,PARETO_CENTRAL,NIGHT16E_BYTE_EXACT_UNLABELED_START__BIMODAL_SUPPORT,0.5448772370426253,0.5577946770986344,0.5557660205904953,0.6549801608897293,33,"[51, 857, 212, 823, 113, 411, 33]",0.749023832084566,0.2425347517313035,89
HUMAN_HIPPOCAMPUS_K7,UNCONSTRAINED,CROSS_EVIDENCE_ARBITRATION,KMEANS_RETAINED_S3__DIRECT_BASE,0.23103877965540923,0.42618244242236925,0.4234740253061733,0.46117817338436445,1,"[1343, 1, 665, 424, 2, 19, 46]",0.5828823610271271,0.36026654078974735,89
HUMAN_HIPPOCAMPUS_K7,NO_SINGLETON,FEASIBLE_PLAIN_MEDOID,NIGHT16E_BYTE_EXACT_UNLABELED_START__BIMODAL_SUPPORT,0.5448772370426253,0.5577946770986344,0.5557660205904953,0.6549801608897293,33,"[51, 857, 212, 823, 113, 411, 33]",0.749023832084566,0.2425347517313035,82
HUMAN_HIPPOCAMPUS_K7,NO_SINGLETON,FEASIBLE_MIN_INERTIA,KMEANS_RETAINED_S0__INPUT_START,0.1355350794449897,0.23737836542863225,0.23405255814737672,0.3242942247341744,58,"[491, 58, 482, 163, 325, 80, 901]",0.33065010133545847,0.6639475172156063,82
HUMAN_HIPPOCAMPUS_K7,NO_SINGLETON,FEASIBLE_MAX_CH,KMEANS_RETAINED_S0__INPUT_START,0.1355350794449897,0.23737836542863225,0.23405255814737672,0.3242942247341744,58,"[491, 58, 482, 163, 325, 80, 901]",0.33065010133545847,0.6639475172156063,82
HUMAN_HIPPOCAMPUS_K7,NO_SINGLETON,FEASIBLE_MAX_SPATIAL,PATH_UNIFORM__KMEANS_RETAINED_S2__L04,0.5114336459272468,0.5298200841317616,0.5276210741379799,0.6552348485774081,2,"[406, 613, 2, 74, 1240, 51, 114]",0.6788178007151561,0.2926076845407888,82
HUMAN_HIPPOCAMPUS_K7,NO_SINGLETON,PARETO_MAXIMIN,PATH_UNIFORM__KMEANS_RETAINED_S4__L03,0.5681336315316072,0.5479822176501523,0.545984952053962,0.6653639681550713,57,"[57, 59, 230, 621, 184, 892, 457]",0.7206177168258421,0.26970944189326684,82
HUMAN_HIPPOCAMPUS_K7,NO_SINGLETON,EQUAL_RANK,PATH_UNIFORM__KMEANS_RETAINED_S0__L00,0.13893739167022703,0.24071526226233256,0.23741457480230602,0.3258269381520671,61,"[490, 61, 485, 166, 327, 82, 889]",0.3494161689351896,0.6447201913498438,82
HUMAN_HIPPOCAMPUS_K7,NO_SINGLETON,CONTENT_ADAPTIVE,KMEANS_RETAINED_S2__UNIFORM_MASS_MATCHED,0.5114336459272468,0.5298200841317616,0.5276210741379799,0.6552348485774081,2,"[406, 613, 2, 74, 1240, 51, 114]",0.6788178007151561,0.2926076845407888,82
HUMAN_HIPPOCAMPUS_K7,NO_SINGLETON,PARETO_CENTRAL,NIGHT16E_BYTE_EXACT_UNLABELED_START__BIMODAL_SUPPORT,0.5448772370426253,0.5577946770986344,0.5557660205904953,0.6549801608897293,33,"[51, 857, 212, 823, 113, 411, 33]",0.749023832084566,0.2425347517313035,82
HUMAN_HIPPOCAMPUS_K7,NO_SINGLETON,CROSS_EVIDENCE_ARBITRATION,KMEANS_RETAINED_S2__UNIFORM_MASS_MATCHED,0.5114336459272468,0.5298200841317616,0.5276210741379799,0.6552348485774081,2,"[406, 613, 2, 74, 1240, 51, 114]",0.6788178007151561,0.2926076845407888,82
HUMAN_HIPPOCAMPUS_K7,ANY_SCALE_INTERNAL_EDGE,FEASIBLE_PLAIN_MEDOID,KMEANS_RETAINED_S0__UNIFORM_MASS_MATCHED,0.5727354282776732,0.5600655047653899,0.5580121088436922,0.679039950572211,36,"[883, 59, 471, 204, 46, 36, 801]",0.7270054840032671,0.26605216737391346,77
HUMAN_HIPPOCAMPUS_K7,ANY_SCALE_INTERNAL_EDGE,FEASIBLE_MIN_INERTIA,KMEANS_RETAINED_S0__INPUT_START,0.1355350794449897,0.23737836542863225,0.23405255814737672,0.3242942247341744,58,"[491, 58, 482, 163, 325, 80, 901]",0.33065010133545847,0.6639475172156063,77
HUMAN_HIPPOCAMPUS_K7,ANY_SCALE_INTERNAL_EDGE,FEASIBLE_MAX_CH,KMEANS_RETAINED_S0__INPUT_START,0.1355350794449897,0.23737836542863225,0.23405255814737672,0.3242942247341744,58,"[491, 58, 482, 163, 325, 80, 901]",0.33065010133545847,0.6639475172156063,77
HUMAN_HIPPOCAMPUS_K7,ANY_SCALE_INTERNAL_EDGE,FEASIBLE_MAX_SPATIAL,PATH_UNIFORM__KMEANS_RETAINED_S4__L04,0.5961783620969016,0.5854895180308324,0.5836405779005621,0.6872240781271102,34,"[34, 59, 299, 655, 160, 869, 424]",0.7741071663682941,0.2177857175066828,77
HUMAN_HIPPOCAMPUS_K7,ANY_SCALE_INTERNAL_EDGE,PARETO_MAXIMIN,PATH_UNIFORM__KMEANS_RETAINED_S4__L03,0.5681336315316072,0.5479822176501523,0.545984952053962,0.6653639681550713,57,"[57, 59, 230, 621, 184, 892, 457]",0.7206177168258421,0.26970944189326684,77
HUMAN_HIPPOCAMPUS_K7,ANY_SCALE_INTERNAL_EDGE,EQUAL_RANK,PATH_UNIFORM__KMEANS_RETAINED_S0__L00,0.13893739167022703,0.24071526226233256,0.23741457480230602,0.3258269381520671,61,"[490, 61, 485, 166, 327, 82, 889]",0.3494161689351896,0.6447201913498438,77
HUMAN_HIPPOCAMPUS_K7,ANY_SCALE_INTERNAL_EDGE,CONTENT_ADAPTIVE,KMEANS_RETAINED_S4__UNIFORM_MASS_MATCHED,0.5961783620969016,0.5854895180308324,0.5836405779005621,0.6872240781271102,34,"[34, 59, 299, 655, 160, 869, 424]",0.7741071663682941,0.2177857175066828,77
HUMAN_HIPPOCAMPUS_K7,ANY_SCALE_INTERNAL_EDGE,PARETO_CENTRAL,KMEANS_RETAINED_S0__UNIFORM_MASS_MATCHED,0.5727354282776732,0.5600655047653899,0.5580121088436922,0.679039950572211,36,"[883, 59, 471, 204, 46, 36, 801]",0.7270054840032671,0.26605216737391346,77
HUMAN_HIPPOCAMPUS_K7,ANY_SCALE_INTERNAL_EDGE,CROSS_EVIDENCE_ARBITRATION,KMEANS_RETAINED_S4__UNIFORM_MASS_MATCHED,0.5961783620969016,0.5854895180308324,0.5836405779005621,0.6872240781271102,34,"[34, 59, 299, 655, 160, 869, 424]",0.7741071663682941,0.2177857175066828,77
HUMAN_HIPPOCAMPUS_K7,SMALLEST_SCALE_INTERNAL_EDGE,FEASIBLE_PLAIN_MEDOID,KMEANS_RETAINED_S0__UNIFORM_MASS_MATCHED,0.5727354282776732,0.5600655047653899,0.5580121088436922,0.679039950572211,36,"[883, 59, 471, 204, 46, 36, 801]",0.7270054840032671,0.26605216737391346,77
HUMAN_HIPPOCAMPUS_K7,SMALLEST_SCALE_INTERNAL_EDGE,FEASIBLE_MIN_INERTIA,KMEANS_RETAINED_S0__INPUT_START,0.1355350794449897,0.23737836542863225,0.23405255814737672,0.3242942247341744,58,"[491, 58, 482, 163, 325, 80, 901]",0.33065010133545847,0.6639475172156063,77
HUMAN_HIPPOCAMPUS_K7,SMALLEST_SCALE_INTERNAL_EDGE,FEASIBLE_MAX_CH,KMEANS_RETAINED_S0__INPUT_START,0.1355350794449897,0.23737836542863225,0.23405255814737672,0.3242942247341744,58,"[491, 58, 482, 163, 325, 80, 901]",0.33065010133545847,0.6639475172156063,77
HUMAN_HIPPOCAMPUS_K7,SMALLEST_SCALE_INTERNAL_EDGE,FEASIBLE_MAX_SPATIAL,PATH_UNIFORM__KMEANS_RETAINED_S4__L04,0.5961783620969016,0.5854895180308324,0.5836405779005621,0.6872240781271102,34,"[34, 59, 299, 655, 160, 869, 424]",0.7741071663682941,0.2177857175066828,77
HUMAN_HIPPOCAMPUS_K7,SMALLEST_SCALE_INTERNAL_EDGE,PARETO_MAXIMIN,PATH_UNIFORM__KMEANS_RETAINED_S4__L03,0.5681336315316072,0.5479822176501523,0.545984952053962,0.6653639681550713,57,"[57, 59, 230, 621, 184, 892, 457]",0.7206177168258421,0.26970944189326684,77
HUMAN_HIPPOCAMPUS_K7,SMALLEST_SCALE_INTERNAL_EDGE,EQUAL_RANK,PATH_UNIFORM__KMEANS_RETAINED_S0__L00,0.13893739167022703,0.24071526226233256,0.23741457480230602,0.3258269381520671,61,"[490, 61, 485, 166, 327, 82, 889]",0.3494161689351896,0.6447201913498438,77
HUMAN_HIPPOCAMPUS_K7,SMALLEST_SCALE_INTERNAL_EDGE,CONTENT_ADAPTIVE,KMEANS_RETAINED_S4__UNIFORM_MASS_MATCHED,0.5961783620969016,0.5854895180308324,0.5836405779005621,0.6872240781271102,34,"[34, 59, 299, 655, 160, 869, 424]",0.7741071663682941,0.2177857175066828,77
HUMAN_HIPPOCAMPUS_K7,SMALLEST_SCALE_INTERNAL_EDGE,PARETO_CENTRAL,KMEANS_RETAINED_S0__UNIFORM_MASS_MATCHED,0.5727354282776732,0.5600655047653899,0.5580121088436922,0.679039950572211,36,"[883, 59, 471, 204, 46, 36, 801]",0.7270054840032671,0.26605216737391346,77
HUMAN_HIPPOCAMPUS_K7,SMALLEST_SCALE_INTERNAL_EDGE,CROSS_EVIDENCE_ARBITRATION,KMEANS_RETAINED_S4__UNIFORM_MASS_MATCHED,0.5961783620969016,0.5854895180308324,0.5836405779005621,0.6872240781271102,34,"[34, 59, 299, 655, 160, 869, 424]",0.7741071663682941,0.2177857175066828,77
HUMAN_HIPPOCAMPUS_K7,DEGREE_DERIVED_INTERNAL_EDGE,FEASIBLE_PLAIN_MEDOID,KMEANS_RETAINED_S0__UNIFORM_MASS_MATCHED,0.5727354282776732,0.5600655047653899,0.5580121088436922,0.679039950572211,36,"[883, 59, 471, 204, 46, 36, 801]",0.7270054840032671,0.26605216737391346,74
HUMAN_HIPPOCAMPUS_K7,DEGREE_DERIVED_INTERNAL_EDGE,FEASIBLE_MIN_INERTIA,KMEANS_RETAINED_S0__INPUT_START,0.1355350794449897,0.23737836542863225,0.23405255814737672,0.3242942247341744,58,"[491, 58, 482, 163, 325, 80, 901]",0.33065010133545847,0.6639475172156063,74
HUMAN_HIPPOCAMPUS_K7,DEGREE_DERIVED_INTERNAL_EDGE,FEASIBLE_MAX_CH,KMEANS_RETAINED_S0__INPUT_START,0.1355350794449897,0.23737836542863225,0.23405255814737672,0.3242942247341744,58,"[491, 58, 482, 163, 325, 80, 901]",0.33065010133545847,0.6639475172156063,74
HUMAN_HIPPOCAMPUS_K7,DEGREE_DERIVED_INTERNAL_EDGE,FEASIBLE_MAX_SPATIAL,PATH_UNIFORM__KMEANS_RETAINED_S4__L04,0.5961783620969016,0.5854895180308324,0.5836405779005621,0.6872240781271102,34,"[34, 59, 299, 655, 160, 869, 424]",0.7741071663682941,0.2177857175066828,74
HUMAN_HIPPOCAMPUS_K7,DEGREE_DERIVED_INTERNAL_EDGE,PARETO_MAXIMIN,PATH_UNIFORM__KMEANS_RETAINED_S0__L03,0.5765393701767155,0.5554584310400589,0.5534468044419291,0.6776732382795329,51,"[895, 59, 445, 196, 112, 51, 742]",0.6868931022405897,0.30535408692383775,74
HUMAN_HIPPOCAMPUS_K7,DEGREE_DERIVED_INTERNAL_EDGE,EQUAL_RANK,PATH_UNIFORM__KMEANS_RETAINED_S0__L00,0.13893739167022703,0.24071526226233256,0.23741457480230602,0.3258269381520671,61,"[490, 61, 485, 166, 327, 82, 889]",0.3494161689351896,0.6447201913498438,74
HUMAN_HIPPOCAMPUS_K7,DEGREE_DERIVED_INTERNAL_EDGE,CONTENT_ADAPTIVE,KMEANS_RETAINED_S4__UNIFORM_MASS_MATCHED,0.5961783620969016,0.5854895180308324,0.5836405779005621,0.6872240781271102,34,"[34, 59, 299, 655, 160, 869, 424]",0.7741071663682941,0.2177857175066828,74
HUMAN_HIPPOCAMPUS_K7,DEGREE_DERIVED_INTERNAL_EDGE,PARETO_CENTRAL,KMEANS_RETAINED_S0__UNIFORM_MASS_MATCHED,0.5727354282776732,0.5600655047653899,0.5580121088436922,0.679039950572211,36,"[883, 59, 471, 204, 46, 36, 801]",0.7270054840032671,0.26605216737391346,74
HUMAN_HIPPOCAMPUS_K7,DEGREE_DERIVED_INTERNAL_EDGE,CROSS_EVIDENCE_ARBITRATION,KMEANS_RETAINED_S4__UNIFORM_MASS_MATCHED,0.5961783620969016,0.5854895180308324,0.5836405779005621,0.6872240781271102,34,"[34, 59, 299, 655, 160, 869, 424]",0.7741071663682941,0.2177857175066828,74
MELANOMA_TUMOR_K2,UNCONSTRAINED,FEASIBLE_PLAIN_MEDOID,KMEANS_RETAINED_S3__ATAC_ONLY_SUPPORT,0.9188297279678376,0.8451729029040616,0.845025575968487,0.9641587048401185,275,"[275, 558]",0.9347619733166393,0.0006071704061752415,89
MELANOMA_TUMOR_K2,UNCONSTRAINED,FEASIBLE_MIN_INERTIA,KMEANS_RETAINED_S3__INPUT_START,0.9757656645125035,0.9427557787068623,0.942701233028676,0.9893187176416578,273,"[273, 560]",0.87365732802251,0.06338796998770595,89
MELANOMA_TUMOR_K2,UNCONSTRAINED,FEASIBLE_MAX_CH,KMEANS_RETAINED_S3__INPUT_START,0.9757656645125035,0.9427557787068623,0.942701233028676,0.9893187176416578,273,"[273, 560]",0.87365732802251,0.06338796998770595,89
MELANOMA_TUMOR_K2,UNCONSTRAINED,FEASIBLE_MAX_SPATIAL,PATH_UNIFORM__KMEANS_RETAINED_S3__L06,0.9141772268245202,0.8384393166674208,0.8382856860385629,0.9620709341538081,276,"[276, 557]",0.9342954819344362,1.9188465665562544e-05,89
MELANOMA_TUMOR_K2,UNCONSTRAINED,PARETO_MAXIMIN,PATH_UNIFORM__UNLABELED_PARTITION_MEDOID__L04,0.3043845033077312,0.2044941268168907,0.2037485910264233,0.6863396526009703,300,"[533, 300]",0.8800765921603085,0.08887404718910681,89
MELANOMA_TUMOR_K2,UNCONSTRAINED,EQUAL_RANK,KMEANS_RETAINED_S3__DIRECT_BASE,0.9141772268245202,0.8384393166674208,0.8382856860385629,0.9620709341538081,276,"[276, 557]",0.9342954819344362,1.9188465665562544e-05,89
MELANOMA_TUMOR_K2,UNCONSTRAINED,CONTENT_ADAPTIVE,KMEANS_RETAINED_S3__DIRECT_BASE,0.9141772268245202,0.8384393166674208,0.8382856860385629,0.9620709341538081,276,"[276, 557]",0.9342954819344362,1.9188465665562544e-05,89
MELANOMA_TUMOR_K2,UNCONSTRAINED,PARETO_CENTRAL,KMEANS_RETAINED_S3__ATAC_ONLY_SUPPORT,0.9188297279678376,0.8451729029040616,0.845025575968487,0.9641587048401185,275,"[275, 558]",0.9347619733166393,0.0006071704061752415,89
MELANOMA_TUMOR_K2,UNCONSTRAINED,CROSS_EVIDENCE_ARBITRATION,KMEANS_RETAINED_S3__INPUT_START,0.9757656645125035,0.9427557787068623,0.942701233028676,0.9893187176416578,273,"[273, 560]",0.87365732802251,0.06338796998770595,89
MELANOMA_TUMOR_K2,NO_SINGLETON,FEASIBLE_PLAIN_MEDOID,KMEANS_RETAINED_S3__ATAC_ONLY_SUPPORT,0.9188297279678376,0.8451729029040616,0.845025575968487,0.9641587048401185,275,"[275, 558]",0.9347619733166393,0.0006071704061752415,89
MELANOMA_TUMOR_K2,NO_SINGLETON,FEASIBLE_MIN_INERTIA,KMEANS_RETAINED_S3__INPUT_START,0.9757656645125035,0.9427557787068623,0.942701233028676,0.9893187176416578,273,"[273, 560]",0.87365732802251,0.06338796998770595,89
MELANOMA_TUMOR_K2,NO_SINGLETON,FEASIBLE_MAX_CH,KMEANS_RETAINED_S3__INPUT_START,0.9757656645125035,0.9427557787068623,0.942701233028676,0.9893187176416578,273,"[273, 560]",0.87365732802251,0.06338796998770595,89
MELANOMA_TUMOR_K2,NO_SINGLETON,FEASIBLE_MAX_SPATIAL,PATH_UNIFORM__KMEANS_RETAINED_S3__L06,0.9141772268245202,0.8384393166674208,0.8382856860385629,0.9620709341538081,276,"[276, 557]",0.9342954819344362,1.9188465665562544e-05,89
MELANOMA_TUMOR_K2,NO_SINGLETON,PARETO_MAXIMIN,PATH_UNIFORM__UNLABELED_PARTITION_MEDOID__L04,0.3043845033077312,0.2044941268168907,0.2037485910264233,0.6863396526009703,300,"[533, 300]",0.8800765921603085,0.08887404718910681,89
MELANOMA_TUMOR_K2,NO_SINGLETON,EQUAL_RANK,KMEANS_RETAINED_S3__DIRECT_BASE,0.9141772268245202,0.8384393166674208,0.8382856860385629,0.9620709341538081,276,"[276, 557]",0.9342954819344362,1.9188465665562544e-05,89
MELANOMA_TUMOR_K2,NO_SINGLETON,CONTENT_ADAPTIVE,KMEANS_RETAINED_S3__DIRECT_BASE,0.9141772268245202,0.8384393166674208,0.8382856860385629,0.9620709341538081,276,"[276, 557]",0.9342954819344362,1.9188465665562544e-05,89
MELANOMA_TUMOR_K2,NO_SINGLETON,PARETO_CENTRAL,KMEANS_RETAINED_S3__ATAC_ONLY_SUPPORT,0.9188297279678376,0.8451729029040616,0.845025575968487,0.9641587048401185,275,"[275, 558]",0.9347619733166393,0.0006071704061752415,89
MELANOMA_TUMOR_K2,NO_SINGLETON,CROSS_EVIDENCE_ARBITRATION,KMEANS_RETAINED_S3__INPUT_START,0.9757656645125035,0.9427557787068623,0.942701233028676,0.9893187176416578,273,"[273, 560]",0.87365732802251,0.06338796998770595,89
MELANOMA_TUMOR_K2,ANY_SCALE_INTERNAL_EDGE,FEASIBLE_PLAIN_MEDOID,KMEANS_RETAINED_S3__ATAC_ONLY_SUPPORT,0.9188297279678376,0.8451729029040616,0.845025575968487,0.9641587048401185,275,"[275, 558]",0.9347619733166393,0.0006071704061752415,89
MELANOMA_TUMOR_K2,ANY_SCALE_INTERNAL_EDGE,FEASIBLE_MIN_INERTIA,KMEANS_RETAINED_S3__INPUT_START,0.9757656645125035,0.9427557787068623,0.942701233028676,0.9893187176416578,273,"[273, 560]",0.87365732802251,0.06338796998770595,89
MELANOMA_TUMOR_K2,ANY_SCALE_INTERNAL_EDGE,FEASIBLE_MAX_CH,KMEANS_RETAINED_S3__INPUT_START,0.9757656645125035,0.9427557787068623,0.942701233028676,0.9893187176416578,273,"[273, 560]",0.87365732802251,0.06338796998770595,89
MELANOMA_TUMOR_K2,ANY_SCALE_INTERNAL_EDGE,FEASIBLE_MAX_SPATIAL,PATH_UNIFORM__KMEANS_RETAINED_S3__L06,0.9141772268245202,0.8384393166674208,0.8382856860385629,0.9620709341538081,276,"[276, 557]",0.9342954819344362,1.9188465665562544e-05,89
MELANOMA_TUMOR_K2,ANY_SCALE_INTERNAL_EDGE,PARETO_MAXIMIN,PATH_UNIFORM__UNLABELED_PARTITION_MEDOID__L04,0.3043845033077312,0.2044941268168907,0.2037485910264233,0.6863396526009703,300,"[533, 300]",0.8800765921603085,0.08887404718910681,89
MELANOMA_TUMOR_K2,ANY_SCALE_INTERNAL_EDGE,EQUAL_RANK,KMEANS_RETAINED_S3__DIRECT_BASE,0.9141772268245202,0.8384393166674208,0.8382856860385629,0.9620709341538081,276,"[276, 557]",0.9342954819344362,1.9188465665562544e-05,89
MELANOMA_TUMOR_K2,ANY_SCALE_INTERNAL_EDGE,CONTENT_ADAPTIVE,KMEANS_RETAINED_S3__DIRECT_BASE,0.9141772268245202,0.8384393166674208,0.8382856860385629,0.9620709341538081,276,"[276, 557]",0.9342954819344362,1.9188465665562544e-05,89
MELANOMA_TUMOR_K2,ANY_SCALE_INTERNAL_EDGE,PARETO_CENTRAL,KMEANS_RETAINED_S3__ATAC_ONLY_SUPPORT,0.9188297279678376,0.8451729029040616,0.845025575968487,0.9641587048401185,275,"[275, 558]",0.9347619733166393,0.0006071704061752415,89
MELANOMA_TUMOR_K2,ANY_SCALE_INTERNAL_EDGE,CROSS_EVIDENCE_ARBITRATION,KMEANS_RETAINED_S3__INPUT_START,0.9757656645125035,0.9427557787068623,0.942701233028676,0.9893187176416578,273,"[273, 560]",0.87365732802251,0.06338796998770595,89
MELANOMA_TUMOR_K2,SMALLEST_SCALE_INTERNAL_EDGE,FEASIBLE_PLAIN_MEDOID,KMEANS_RETAINED_S3__ATAC_ONLY_SUPPORT,0.9188297279678376,0.8451729029040616,0.845025575968487,0.9641587048401185,275,"[275, 558]",0.9347619733166393,0.0006071704061752415,89
MELANOMA_TUMOR_K2,SMALLEST_SCALE_INTERNAL_EDGE,FEASIBLE_MIN_INERTIA,KMEANS_RETAINED_S3__INPUT_START,0.9757656645125035,0.9427557787068623,0.942701233028676,0.9893187176416578,273,"[273, 560]",0.87365732802251,0.06338796998770595,89
MELANOMA_TUMOR_K2,SMALLEST_SCALE_INTERNAL_EDGE,FEASIBLE_MAX_CH,KMEANS_RETAINED_S3__INPUT_START,0.9757656645125035,0.9427557787068623,0.942701233028676,0.9893187176416578,273,"[273, 560]",0.87365732802251,0.06338796998770595,89
MELANOMA_TUMOR_K2,SMALLEST_SCALE_INTERNAL_EDGE,FEASIBLE_MAX_SPATIAL,PATH_UNIFORM__KMEANS_RETAINED_S3__L06,0.9141772268245202,0.8384393166674208,0.8382856860385629,0.9620709341538081,276,"[276, 557]",0.9342954819344362,1.9188465665562544e-05,89
MELANOMA_TUMOR_K2,SMALLEST_SCALE_INTERNAL_EDGE,PARETO_MAXIMIN,PATH_UNIFORM__UNLABELED_PARTITION_MEDOID__L04,0.3043845033077312,0.2044941268168907,0.2037485910264233,0.6863396526009703,300,"[533, 300]",0.8800765921603085,0.08887404718910681,89
MELANOMA_TUMOR_K2,SMALLEST_SCALE_INTERNAL_EDGE,EQUAL_RANK,KMEANS_RETAINED_S3__DIRECT_BASE,0.9141772268245202,0.8384393166674208,0.8382856860385629,0.9620709341538081,276,"[276, 557]",0.9342954819344362,1.9188465665562544e-05,89
MELANOMA_TUMOR_K2,SMALLEST_SCALE_INTERNAL_EDGE,CONTENT_ADAPTIVE,KMEANS_RETAINED_S3__DIRECT_BASE,0.9141772268245202,0.8384393166674208,0.8382856860385629,0.9620709341538081,276,"[276, 557]",0.9342954819344362,1.9188465665562544e-05,89
MELANOMA_TUMOR_K2,SMALLEST_SCALE_INTERNAL_EDGE,PARETO_CENTRAL,KMEANS_RETAINED_S3__ATAC_ONLY_SUPPORT,0.9188297279678376,0.8451729029040616,0.845025575968487,0.9641587048401185,275,"[275, 558]",0.9347619733166393,0.0006071704061752415,89
MELANOMA_TUMOR_K2,SMALLEST_SCALE_INTERNAL_EDGE,CROSS_EVIDENCE_ARBITRATION,KMEANS_RETAINED_S3__INPUT_START,0.9757656645125035,0.9427557787068623,0.942701233028676,0.9893187176416578,273,"[273, 560]",0.87365732802251,0.06338796998770595,89
MELANOMA_TUMOR_K2,DEGREE_DERIVED_INTERNAL_EDGE,FEASIBLE_PLAIN_MEDOID,KMEANS_RETAINED_S3__ATAC_ONLY_SUPPORT,0.9188297279678376,0.8451729029040616,0.845025575968487,0.9641587048401185,275,"[275, 558]",0.9347619733166393,0.0006071704061752415,89
MELANOMA_TUMOR_K2,DEGREE_DERIVED_INTERNAL_EDGE,FEASIBLE_MIN_INERTIA,KMEANS_RETAINED_S3__INPUT_START,0.9757656645125035,0.9427557787068623,0.942701233028676,0.9893187176416578,273,"[273, 560]",0.87365732802251,0.06338796998770595,89
MELANOMA_TUMOR_K2,DEGREE_DERIVED_INTERNAL_EDGE,FEASIBLE_MAX_CH,KMEANS_RETAINED_S3__INPUT_START,0.9757656645125035,0.9427557787068623,0.942701233028676,0.9893187176416578,273,"[273, 560]",0.87365732802251,0.06338796998770595,89
MELANOMA_TUMOR_K2,DEGREE_DERIVED_INTERNAL_EDGE,FEASIBLE_MAX_SPATIAL,PATH_UNIFORM__KMEANS_RETAINED_S3__L06,0.9141772268245202,0.8384393166674208,0.8382856860385629,0.9620709341538081,276,"[276, 557]",0.9342954819344362,1.9188465665562544e-05,89
MELANOMA_TUMOR_K2,DEGREE_DERIVED_INTERNAL_EDGE,PARETO_MAXIMIN,PATH_UNIFORM__UNLABELED_PARTITION_MEDOID__L04,0.3043845033077312,0.2044941268168907,0.2037485910264233,0.6863396526009703,300,"[533, 300]",0.8800765921603085,0.08887404718910681,89
MELANOMA_TUMOR_K2,DEGREE_DERIVED_INTERNAL_EDGE,EQUAL_RANK,KMEANS_RETAINED_S3__DIRECT_BASE,0.9141772268245202,0.8384393166674208,0.8382856860385629,0.9620709341538081,276,"[276, 557]",0.9342954819344362,1.9188465665562544e-05,89
MELANOMA_TUMOR_K2,DEGREE_DERIVED_INTERNAL_EDGE,CONTENT_ADAPTIVE,KMEANS_RETAINED_S3__DIRECT_BASE,0.9141772268245202,0.8384393166674208,0.8382856860385629,0.9620709341538081,276,"[276, 557]",0.9342954819344362,1.9188465665562544e-05,89
MELANOMA_TUMOR_K2,DEGREE_DERIVED_INTERNAL_EDGE,PARETO_CENTRAL,KMEANS_RETAINED_S3__ATAC_ONLY_SUPPORT,0.9188297279678376,0.8451729029040616,0.845025575968487,0.9641587048401185,275,"[275, 558]",0.9347619733166393,0.0006071704061752415,89
