fraction_of_training,state_file_saved,state_sha256,step
0.0,False,9a0afeaf662e33c8fa78e0d2e70433e838575f28ba1808277853f38ee8bf523a,0
0.005,False,0f1a3fc47b2fbfb09e598f912052f810db48f601bd33eb6849a5734bd6938789,1
0.025,False,d30bed17cd94069445b28ec2af8e0e8f2ca8e59fb517ca673b2674e21404800f,5
0.05,False,a81ad0ec06d7030780757449eb3a7fcf4dda21f9a1e86567583b2ad15d3cb39f,10
0.1,False,0c4e9bdb3be3cd4a8b93a1f0a07563bd1df93f06f3b99d5fa3900b284c69e8c9,20
0.2,False,271b123fe4ca06d235990dbb82f5bbfe908c4db486139cbbffad952c8f48b556,40
0.4,False,d3d07b8635e3c4a6766ef7902d76a4433ee0bf00a8a9eba24d5cf2d686525c76,80
0.5,False,e56c0d869ff0b5cc910f29684ce023bfe51454349cadfb1d546bebd350ed5948,100
1.0,False,9ac9b1bfa80f9b55b94e50e999b3b800f2e5e1d9e68ee50e6b3b0e8e0b6ca8c9,200
