step,fraction_of_training,wall_seconds,gradient_norm,embedding_l2_mean,embedding_finite,total_loss,checkpoint_state_sha256,L_rna_recon_raw,rna_recon_coefficient,rna_recon_contribution,rna_recon_contribution_fraction,L_mod2_recon_raw,mod2_recon_coefficient,mod2_recon_contribution,mod2_recon_contribution_fraction,L_corr1_raw,corr1_coefficient,corr1_contribution,corr1_contribution_fraction,L_corr2_raw,corr2_coefficient,corr2_contribution,corr2_contribution_fraction,cross_omics_rna_attention,cross_omics_modality2_attention,rna_spatial_attention,rna_feature_attention,modality2_spatial_attention,modality2_feature_attention
0,0.0,0.03387782536447048,0.032316976197046834,2.2581753730773926,True,3.745953092351556,444eaef47d8295ef702a7983d43591a1a249f8b41c4ddc814f0d17e9e134c818,1.0024082660675049,3.587566068960073,3.596205949783325,0.9600242878443986,1.030371069908142,0.11654077629579973,0.12008024007081985,0.032055991388679775,0.08327516913414001,0.1322771385650274,0.011015402153134346,0.002940614012392592,0.11399556696414948,0.16361601617909982,0.018651500344276428,0.0049791067545290005,0.49843108654022217,0.5015689134597778,0.5000206828117371,0.4999793469905853,0.49898669123649597,0.5010132789611816
1,0.000625,0.13340038619935513,0.032316976155542264,2.2394251823425293,True,3.74451145529747,02efd0adb9104cc5f48219dbe0b67645007817414742820354019e8cb4d283ff,1.0022752285003662,3.587566068960073,3.595728635787964,0.9602664269329397,1.0284775495529175,0.11654077629579973,0.11985956877470016,0.03200940101415135,0.08164909482002258,0.1322771385650274,0.010800309479236603,0.002884304029556937,0.11076507717370987,0.16361601617909982,0.018122941255569458,0.004839868023351992,0.4982813000679016,0.5017186403274536,0.5000158548355103,0.49998417496681213,0.4988955855369568,0.5011044144630432
5,0.003125,0.33865571580827236,0.02538751590334408,2.17857027053833,True,3.7395513877272606,ced6a60b34e14c6b8c34e1df9534465796cd23ec1edaaca930eaef34c0b80a81,1.001834750175476,3.587566068960073,3.5941483974456787,0.9611175311673009,1.0217839479446411,0.11654077629579973,0.11907949298620224,0.031843256219718286,0.07676362991333008,0.1322771385650274,0.010154074057936668,0.0027153187655773545,0.09882542490959167,0.16361601617909982,0.01616942323744297,0.0043238938474034596,0.49747487902641296,0.5025251507759094,0.4999588131904602,0.5000411868095398,0.49852487444877625,0.5014751553535461
10,0.00625,0.5739917661994696,0.02010090771145486,2.127070903778076,True,3.7347146831452847,06f6b83ba278bc1673388489165c50aadd562509a0833b66b6247a05b08aa668,1.001426100730896,3.587566068960073,3.592682361602783,0.9619696995372923,1.014897108078003,0.11654077629579973,0.11827689409255981,0.031669593028442515,0.07300667464733124,0.1322771385650274,0.009657114744186401,0.0025857704171536383,0.08616706728935242,0.16361601617909982,0.014098312705755234,0.0037749370171115673,0.4964168071746826,0.5035831928253174,0.4998220205307007,0.5001779794692993,0.4980621635913849,0.5019378662109375
20,0.0125,0.9379713945090771,0.01473644810223849,2.066040515899658,True,3.727643672376871,b8caedeb6c7bc97d00a4011bd1f65ad1c04b07c2002b09cf1a6dfb45af0909c9,1.0008116960525513,3.587566068960073,3.5904781818389893,0.9632031646280127,1.0038728713989258,0.11654077629579973,0.11699212342500687,0.03138500718079868,0.06850844621658325,0.1322771385650274,0.009062102064490318,0.0024310537328563965,0.06791061908006668,0.16361601617909982,0.011111265048384666,0.0029807744583322123,0.494933158159256,0.5050668716430664,0.49941307306289673,0.5005869269371033,0.4972480833530426,0.5027519464492798
40,0.025,1.5517167393118143,0.011160614581013851,2.0310885906219482,True,3.7181108901277184,24dca7330f796b22f2bc4fbc4192032a41000bb4fafaf3b84fa9bf4b46fb1607,0.99969083070755,3.587566068960073,3.5864570140838623,0.9645911916200719,0.9869447946548462,0.11654077629579973,0.1150193139910698,0.030934879940366394,0.06401288509368896,0.1322771385650274,0.00846744142472744,0.002277350427393138,0.04991639032959938,0.16361601617909982,0.00816712062805891,0.0021965780121685308,0.4928966760635376,0.5071033239364624,0.4985840618610382,0.5014159679412842,0.49652066826820374,0.5034793615341187
80,0.05,2.694665415212512,0.01040615741876725,2.189822196960449,True,3.702477986458689,88540c0d39de3494e6c40597383332a4f2c8d38ed6403544cbaa75b59bfd8754,0.9967303276062012,3.587566068960073,3.575835943222046,0.965795328507065,0.9598633050918579,0.11654077629579973,0.11186321079730988,0.030213065737712524,0.06415894627571106,0.1322771385650274,0.008486762642860413,0.0022921844974904903,0.03845632076263428,0.16361601617909982,0.006292069796472788,0.0016994212577320323,0.4965449869632721,0.5034550428390503,0.49768349528312683,0.5023165345191956,0.49761632084846497,0.5023837089538574
320,0.2,9.186031540855765,0.005179184324569908,3.102635383605957,True,3.653955676127225,d38153758fb08423fc74e5de092e7e1b83ded61b6b0001b2782de5a34673a6ce,0.9866368770599365,3.587566068960073,3.5396251678466797,0.9687104829903895,0.8717238306999207,0.11654077629579973,0.10159137099981308,0.027803120783196886,0.06522054970264435,0.1322771385650274,0.008627188391983509,0.002361054472649581,0.025131700560450554,0.16361601617909982,0.004111948888748884,0.0011253417537639863,0.6109688878059387,0.38903114199638367,0.5256472229957581,0.47435280680656433,0.5097343921661377,0.4902656078338623
800,0.5,21.787145283073187,0.0029598516436454966,4.322786331176758,True,3.59386788145639,31462810e0ee78d3d7a36e29eb0ab0f9bec7eaf67c42838206726b9643728998,0.9702497720718384,3.587566068960073,3.480835199356079,0.9685484592565197,0.8272177577018738,0.11654077629579973,0.09640459716320038,0.026824747136818254,0.10418299585580826,0.1322771385650274,0.013781029731035233,0.0038345955348393513,0.0174008347094059,0.16361601617909982,0.0028470552060753107,0.0007921980718227074,0.822393536567688,0.17760643362998962,0.7523899078369141,0.24761010706424713,0.5649659633636475,0.4350340664386749
1600,1.0,42.76533220149577,0.0014825354282349402,4.366662502288818,True,3.553557247389108,6ee45a38540b4b639f4f4552b66ced388c603c0cdccb590a7dd82a2f51df5272,0.9598353505134583,3.587566068960073,3.4434728622436523,0.9690213559310639,0.8090218305587769,0.11654077629579973,0.09428402781486511,0.026532294613837465,0.10582366585731506,0.1322771385650274,0.013998052105307579,0.003939166061160916,0.011015457101166248,0.16361601617909982,0.0018023052252829075,0.0005071833939377531,0.8618279099464417,0.13817211985588074,0.902101457118988,0.0978986993432045,0.694853663444519,0.30514636635780334
