step,fraction_of_training,state_sha256,state_file_saved
0,0.0,ae3ca6851679a327a7a85a535fb527a50ae5ac41f9dedabc0317e52fc21b2607,False
1,0.005,10e7a2019c5ba594e602e24cb1d533acd5c9f89a439b14547a2825cc81bb8006,False
5,0.025,c60df923a5dc80f83613e15e5a516ccd0c68921c7286a1bd3b50866771d4e586,False
10,0.05,138c26dd675844aac2e95d1dd15772cd312331a84794b14b01c777b4f1c7492b,False
20,0.1,e9ca930691419ea1902b9244bb82393879674761a2cc3f22fc97fb1e1df52112,False
40,0.2,9d2f8979ca2f4b67dbd23c151b83e7a060cc879e934a02d135539080c53c3c28,False
80,0.4,3544c74a4e5ace7db9980ab5e43237b5a5da0ca573552176bb36220567575961,False
100,0.5,f0f67ca550912e1fb5e1a63cde7a0bf17d7b09fd1dd46ba6c532fa2d65d2fd33,False
200,1.0,902b3005b7e55aee4dc71c12c0326b91ee3b469dfe069afe4f34343ef52ddcb5,True
