fraction_of_training,state_file_saved,state_sha256,step
0.0,False,8980e9d9cc800dd749bdbdce1623a945eaa8ab71e151915c05bf9bd1f3184072,0
0.005,False,e28f4dbeff9c88f23b23b6e3ad16d614b424855b54977d2980315b48b4c3dc64,1
0.025,False,acd84197b0d6b83dee2bb0f74c200e9820fadff59104d784c3a17589bc4ba530,5
0.05,False,5653e6aeb4b5897a66315b46d03993998b22743e6577e911f35931b78ade7759,10
0.1,False,c5b37abb7a5790a54d643a9dbbd74c663d2cccf8e1c81f88995104a0382f11ac,20
0.2,False,d094a6b86b2d6c0a046221320fe4696ea6e3f9b248fdd6eb7378c585b3a5e18b,40
0.4,False,19525c523f806ae81272837e0e9a40e5defde161609c6de145e4b26df5eeeff8,80
0.5,False,1f0b42b213dd02095df139e80fa68d6e15ccd71ca8de2589f5710f78a38ecdcc,100
1.0,False,336b32e551d37079255d48a5a360474c24896e2646e45340bbc5bbbb7483b4aa,200
