dataset,max,mean,median,metric,min,n_seeds,sd,variant
placenta,0.22917839884757996,0.22080625593662262,0.22815987467765808,embedding_silhouette,0.20018044114112854,5,0.012497117184854651,DROP_MOD2_RECON
placenta,1.8550884554055656,1.6818277913215387,1.6312133918983638,embedding_davies_bouldin,1.6026152932241,5,0.10543338827423984,DROP_MOD2_RECON
placenta,7.435756720602512,7.103448230400682,7.108182094991207,runtime_seconds,6.865354297682643,5,0.2245999851912238,DROP_MOD2_RECON
placenta,444.79833984375,444.79833984375,444.79833984375,gpu_peak_allocated_mib,444.79833984375,5,0.0,DROP_MOD2_RECON
placenta,474.0,474.0,474.0,gpu_peak_reserved_mib,474.0,5,0.0,DROP_MOD2_RECON
placenta,1365.0078125,1365.0078125,1365.0078125,cpu_peak_rss_mib,1365.0078125,5,0.0,DROP_MOD2_RECON
placenta,0.6224122489952445,0.5602734455359346,0.5523970587959407,ari,0.5289223073422092,5,0.03622437510842979,DROP_CORR1
placenta,0.6304014467995074,0.6156081075804196,0.6103474155415768,nmi,0.6046703975363868,5,0.01064379723057962,DROP_CORR1
placenta,0.625542399355198,0.6106091129321928,0.6052827511617315,ami,0.5995541439718038,5,0.010751675539433805,DROP_CORR1
placenta,0.6885356622181897,0.6362983115656029,0.629674115395536,fmi,0.6097857338395962,5,0.030461103354218012,DROP_CORR1
placenta,0.6694637263628502,0.6592360696293719,0.6564219388750171,homogeneity,0.6501668476089641,5,0.008265033983621401,DROP_CORR1
placenta,0.6304014467995074,0.6156081075804195,0.6103474155415769,v_measure,0.6046703975363867,5,0.010643797230579599,DROP_CORR1
placenta,0.5453840981455704,0.5126717072662839,0.526074198651303,hungarian_macro_f1,0.47792574993291226,5,0.03174047838673573,DROP_CORR1
placenta,0.7496894776924113,0.7170973132765399,0.7220582887485884,hungarian_weighted_f1,0.6924608851022215,5,0.02258163629346411,DROP_CORR1
placenta,0.6008198232300188,0.5571543549554404,0.5682929017311968,hungarian_balanced_accuracy,0.5104495918170147,5,0.03457678131890521,DROP_CORR1
placenta,0.5348977135980746,0.5015643802647413,0.4927797833935018,spatial_neighbor_agreement,0.4831528279181709,5,0.020482040653965288,DROP_CORR1
placenta,0.5268225151722185,0.5043945137211668,0.5136357871016666,spatial_cluster_moran_mean,0.4793553624664759,5,0.021476576477897243,DROP_CORR1
placenta,0.6897789388974914,0.6590058020865015,0.6554231977835647,spatial_cluster_geary_mean,0.6394049237114247,5,0.01935573186702964,DROP_CORR1
placenta,0.5168471720818291,0.49843561973525874,0.5072202166064982,boundary_disagreement,0.4651022864019254,5,0.020482040653965285,DROP_CORR1
placenta,0.24304743111133575,0.22171258330345153,0.2235703468322754,embedding_silhouette,0.20660226047039032,5,0.015097470447517582,DROP_CORR1
placenta,1.6835369937278024,1.6167167348938463,1.6066544104334632,embedding_davies_bouldin,1.5256763133717295,5,0.06269646309534284,DROP_CORR1
placenta,8.018174452707171,7.6870247270911936,7.839136587455869,runtime_seconds,7.252124555408955,5,0.37583998579117756,DROP_CORR1
placenta,444.79833984375,444.79833984375,444.79833984375,gpu_peak_allocated_mib,444.79833984375,5,0.0,DROP_CORR1
placenta,474.0,474.0,474.0,gpu_peak_reserved_mib,474.0,5,0.0,DROP_CORR1
placenta,1365.0078125,1365.0078125,1365.0078125,cpu_peak_rss_mib,1365.0078125,5,0.0,DROP_CORR1
placenta,0.647435484391528,0.6202106204853812,0.6405504318100526,ari,0.5361801745331437,5,0.04716990455797156,DROP_CORR2
placenta,0.6505570130648467,0.6407192886239006,0.6453983613260154,nmi,0.6143085849908555,5,0.014971633430249542,DROP_CORR2
placenta,0.6459525475093173,0.635989918750473,0.6407303886839334,ami,0.6092821263283992,5,0.015139518569259389,DROP_CORR2
placenta,0.709585082250756,0.6865108365604987,0.7038100797338124,fmi,0.6155637935586863,5,0.03983892315602231,DROP_CORR2
placenta,0.6894668092921588,0.67855171609147,0.6832416773894723,homogeneity,0.6565982454532476,5,0.012835261288771153,DROP_CORR2
placenta,0.6505570130648467,0.6407192886239005,0.6453983613260154,v_measure,0.6143085849908555,5,0.014971633430249534,DROP_CORR2
placenta,0.5678024707512845,0.5444654477139593,0.5444586393120977,hungarian_macro_f1,0.5183517535856369,5,0.01760801964112452,DROP_CORR2
placenta,0.7607216697657498,0.7496215225402231,0.7581746118756569,hungarian_weighted_f1,0.7123327110793838,5,0.02091933789053035,DROP_CORR2
placenta,0.594254888223664,0.5874423308147403,0.5935330472986754,hungarian_balanced_accuracy,0.5652947524290421,5,0.012466999627564913,DROP_CORR2
placenta,0.5276774969915764,0.5178098676293622,0.5216606498194946,spatial_neighbor_agreement,0.5036101083032491,5,0.009490610904033834,DROP_CORR2
placenta,0.5261464317778808,0.5129489821632962,0.5235251790327269,spatial_cluster_moran_mean,0.47528906309724517,5,0.02147037851505576,DROP_CORR2
placenta,0.6850563693916853,0.6571260290656172,0.6514484817713597,spatial_cluster_geary_mean,0.647433119833811,5,0.015738363430783445,DROP_CORR2
placenta,0.49638989169675085,0.4821901323706378,0.47833935018050544,boundary_disagreement,0.4723225030084236,5,0.009490610904033834,DROP_CORR2
placenta,0.233732208609581,0.21954088509082795,0.22712662816047668,embedding_silhouette,0.1987530142068863,5,0.016247389007630498,DROP_CORR2
placenta,1.7271549105770159,1.6409186349457354,1.6388983044945582,embedding_davies_bouldin,1.5710537176992985,5,0.05803481223728254,DROP_CORR2
placenta,9.012435471639037,8.137821290642023,8.02189439535141,runtime_seconds,7.4702111184597015,5,0.6879421416466907,DROP_CORR2
placenta,444.79833984375,444.79833984375,444.79833984375,gpu_peak_allocated_mib,444.79833984375,5,0.0,DROP_CORR2
placenta,474.0,474.0,474.0,gpu_peak_reserved_mib,474.0,5,0.0,DROP_CORR2
placenta,1365.0078125,1365.0078125,1365.0078125,cpu_peak_rss_mib,1365.0078125,5,0.0,DROP_CORR2
placenta,0.7769333831692378,0.7505783615235339,0.7628939298720697,ari,0.6894677009057026,5,0.03585304691295711,UNIFORM_WITHIN
placenta,0.7803677579426288,0.7662158064440482,0.7680645084280995,nmi,0.7542445280586764,5,0.010412751200057694,UNIFORM_WITHIN
placenta,0.777477480069242,0.7631164445607719,0.764974647625893,ami,0.7510160480133227,5,0.010550093779880957,UNIFORM_WITHIN
placenta,0.8176124229564626,0.79617864779654,0.8059345558934088,fmi,0.7456226472149566,5,0.029514065514135997,UNIFORM_WITHIN
placenta,0.8289823344944384,0.8089344020290925,0.8075158380400307,homogeneity,0.7969923165023791,5,0.012152185328118846,UNIFORM_WITHIN
placenta,0.7803677579426287,0.7662158064440482,0.7680645084280995,v_measure,0.7542445280586763,5,0.010412751200057722,UNIFORM_WITHIN
placenta,0.6293833491742417,0.6018443954414641,0.5966557365327244,hungarian_macro_f1,0.5745108019447719,5,0.02068117998514131,UNIFORM_WITHIN
placenta,0.827614254162231,0.8129561879975908,0.81946315829696,hungarian_weighted_f1,0.7827318295091271,5,0.017750769079344992,UNIFORM_WITHIN
placenta,0.6681774229159351,0.6304037172263577,0.6198882701766804,hungarian_balanced_accuracy,0.5906759183913955,5,0.03159583541830513,UNIFORM_WITHIN
placenta,0.4416365824308063,0.4234657039711192,0.42539109506618533,spatial_neighbor_agreement,0.4085439229843562,5,0.014068361438369365,UNIFORM_WITHIN
placenta,0.3698235853329943,0.3510103527932036,0.3506638110529782,spatial_cluster_moran_mean,0.33202661800765004,5,0.01371116768364813,UNIFORM_WITHIN
placenta,0.7496975153648399,0.7414062234569857,0.7395271062116575,spatial_cluster_geary_mean,0.7341095454769886,5,0.007096416830156503,UNIFORM_WITHIN
placenta,0.5914560770156438,0.5765342960288808,0.5746089049338147,boundary_disagreement,0.5583634175691937,5,0.014068361438369379,UNIFORM_WITHIN
placenta,0.2637733519077301,0.2519936621189117,0.2579266428947449,embedding_silhouette,0.22318217158317566,5,0.016451993810467656,UNIFORM_WITHIN
placenta,1.6106210184873686,1.5645434233932463,1.5656374959047583,embedding_davies_bouldin,1.5022480803282403,5,0.04051388146049545,UNIFORM_WITHIN
placenta,7.38223977573216,6.850311078131199,6.711962511762977,runtime_seconds,6.537580473348498,5,0.3467576165354821,UNIFORM_WITHIN
placenta,417.62451171875,417.62451171875,417.62451171875,gpu_peak_allocated_mib,417.62451171875,5,0.0,UNIFORM_WITHIN
placenta,474.0,474.0,474.0,gpu_peak_reserved_mib,474.0,5,0.0,UNIFORM_WITHIN
placenta,1365.0078125,1365.0078125,1365.0078125,cpu_peak_rss_mib,1365.0078125,5,0.0,UNIFORM_WITHIN
placenta,0.5175486174070514,0.48073314161997394,0.471140499174415,ari,0.4511457112276133,5,0.028243254273356003,UNIFORM_CROSS
placenta,0.5485847621717054,0.5427084465787019,0.5454882916995204,nmi,0.5277649697678611,5,0.008467834087474164,UNIFORM_CROSS
placenta,0.5426045448439644,0.5367021875846729,0.5395509718385896,ami,0.5215795390449051,5,0.008563292733605942,UNIFORM_CROSS
placenta,0.5995437004577301,0.5679835697901918,0.5597157292496205,fmi,0.5426428583650604,5,0.024244312495808832,UNIFORM_CROSS
placenta,0.5807158577357541,0.5757389275591037,0.5786353121916346,homogeneity,0.561892983917364,5,0.007864716753788439,UNIFORM_CROSS
placenta,0.5485847621717054,0.5427084465787018,0.5454882916995204,v_measure,0.5277649697678611,5,0.008467834087474157,UNIFORM_CROSS
placenta,0.573745326936744,0.5446794846345454,0.5390883625231925,hungarian_macro_f1,0.5020023397548317,5,0.02966257955165531,UNIFORM_CROSS
placenta,0.7209380876447318,0.7039582694575693,0.7057111730786825,hungarian_weighted_f1,0.6789012699439138,5,0.016160129682554147,UNIFORM_CROSS
placenta,0.6416035056943642,0.6077761061066665,0.5957150395127543,hungarian_balanced_accuracy,0.5700003029638829,5,0.03180409530284075,UNIFORM_CROSS
placenta,0.6311672683513839,0.6146811070998797,0.6173285198555957,spatial_neighbor_agreement,0.5974729241877257,5,0.013220644011525642,UNIFORM_CROSS
placenta,0.6290912560369365,0.5983054243427475,0.6164924044572018,spatial_cluster_moran_mean,0.5616188449061028,5,0.03176067479239658,UNIFORM_CROSS
placenta,0.6949503571472733,0.6534774338000092,0.6347455725294222,spatial_cluster_geary_mean,0.6246526445649491,5,0.034867686776476225,UNIFORM_CROSS
placenta,0.4025270758122743,0.38531889290012034,0.38267148014440433,boundary_disagreement,0.3688327316486161,5,0.013220644011525642,UNIFORM_CROSS
placenta,0.2072739154100418,0.1972963720560074,0.20055168867111206,embedding_silhouette,0.1774594485759735,5,0.011864100551520394,UNIFORM_CROSS
placenta,1.7093262124264672,1.6261682934712298,1.6291506435928427,embedding_davies_bouldin,1.5648715604370882,5,0.06030004118751106,UNIFORM_CROSS
placenta,7.7489351481199265,7.417896357551217,7.343325342983007,runtime_seconds,7.170422909781337,5,0.22504419388008887,UNIFORM_CROSS
placenta,431.29052734375,431.29052734375,431.29052734375,gpu_peak_allocated_mib,431.29052734375,5,0.0,UNIFORM_CROSS
placenta,494.0,494.0,494.0,gpu_peak_reserved_mib,494.0,5,0.0,UNIFORM_CROSS
placenta,1365.0078125,1365.0078125,1365.0078125,cpu_peak_rss_mib,1365.0078125,5,0.0,UNIFORM_CROSS
placenta,0.7409219052860508,0.728227217772645,0.7314658870945123,ari,0.7125026178729073,5,0.010885967541719834,UNIFORM_ALL
placenta,0.7811231245639932,0.7715412998906942,0.7778468378575757,nmi,0.7465444085365665,5,0.014342248664476958,UNIFORM_ALL
placenta,0.7782428498610328,0.7685396105106653,0.7749243601515085,ami,0.7432142174152406,5,0.014531488298085697,UNIFORM_ALL
placenta,0.7895576218350062,0.7789864574833097,0.7815574585374573,fmi,0.7655370472713044,5,0.009080306885062572,UNIFORM_ALL
placenta,0.8324216363347682,0.8205457939368724,0.8263905241340312,homogeneity,0.7940632829888004,5,0.015486230595427636,UNIFORM_ALL
placenta,0.7811231245639932,0.7715412998906942,0.7778468378575757,v_measure,0.7465444085365666,5,0.014342248664476911,UNIFORM_ALL
placenta,0.6579448241596225,0.6449634770156442,0.6552262599700158,hungarian_macro_f1,0.6071137818273755,5,0.02155714830114385,UNIFORM_ALL
placenta,0.8455467411566773,0.8357828173588283,0.8400857994462637,hungarian_weighted_f1,0.8155160093748328,5,0.0119257553812162,UNIFORM_ALL
placenta,0.6956385433638755,0.6828910171603371,0.6923352525881372,hungarian_balanced_accuracy,0.6436759019403613,5,0.022092310354054283,UNIFORM_ALL
placenta,0.42418772563176893,0.4093862815884477,0.4109506618531889,spatial_neighbor_agreement,0.3910950661853189,5,0.01200055605674703,UNIFORM_ALL
placenta,0.3707375075296339,0.35236814495520563,0.352911601016763,spatial_cluster_moran_mean,0.33844605350023454,5,0.011979037198306485,UNIFORM_ALL
placenta,0.7611448243572154,0.7549438630361632,0.7547307678828813,spatial_cluster_geary_mean,0.7507024223925989,5,0.003918281488528783,UNIFORM_ALL
placenta,0.608904933814681,0.5906137184115524,0.5890493381468112,boundary_disagreement,0.575812274368231,5,0.012000556056747025,UNIFORM_ALL
placenta,0.2695310413837433,0.26298553943634034,0.26386570930480957,embedding_silhouette,0.25767549872398376,5,0.004818102619846761,UNIFORM_ALL
placenta,1.6088585708164955,1.5330070479890536,1.529352029889182,embedding_davies_bouldin,1.4651773023941255,5,0.051025749117076934,UNIFORM_ALL
placenta,6.7071648593991995,6.58098732829094,6.64919801056385,runtime_seconds,6.197738695889711,5,0.21631420630891487,UNIFORM_ALL
placenta,404.64013671875,404.64013671875,404.64013671875,gpu_peak_allocated_mib,404.64013671875,5,0.0,UNIFORM_ALL
placenta,474.0,474.0,474.0,gpu_peak_reserved_mib,474.0,5,0.0,UNIFORM_ALL
placenta,1365.0078125,1365.0078125,1365.0078125,cpu_peak_rss_mib,1365.0078125,5,0.0,UNIFORM_ALL
p22,0.44045514416282044,0.3951973766170722,0.38223214758839263,ari,0.350295463134889,5,0.03824711887757723,FULL_IGE
p22,0.5652429837454548,0.5531134689988467,0.5545254612192911,nmi,0.5364763657757007,5,0.012448400089465746,FULL_IGE
p22,0.5644903263695253,0.5523424196822486,0.553760523883735,ami,0.535679175224874,5,0.012465661291977693,FULL_IGE
p22,0.5261698900406389,0.48544082356927876,0.47390396175250193,fmi,0.44566876906434827,5,0.033988609820731146,FULL_IGE
p22,0.572538751293278,0.5620090510158403,0.5659463514923335,homogeneity,0.546932205905784,5,0.010107382309517594,FULL_IGE
p22,0.5652429837454549,0.5531134689988467,0.5545254612192911,v_measure,0.5364763657757008,5,0.012448400089465761,FULL_IGE
p22,0.5789728183989423,0.5163374984013972,0.507947540613964,hungarian_macro_f1,0.4781166020478806,5,0.038098192405242634,FULL_IGE
p22,0.5993401735552456,0.5629684370969841,0.5630540809863159,hungarian_weighted_f1,0.5304052861680191,5,0.024930411155138808,FULL_IGE
p22,0.6234769204106726,0.5486788223135369,0.5492424198302567,hungarian_balanced_accuracy,0.5080231992683311,5,0.047044045922342625,FULL_IGE
p22,0.8366749130056547,0.8231119508481948,0.8208460200086994,spatial_neighbor_agreement,0.8089794475859069,5,0.011738105845170767,FULL_IGE
p22,0.7974606775190562,0.7908671598128063,0.7905512696059989,spatial_cluster_moran_mean,0.7839965066603223,5,0.004794644594182842,FULL_IGE
p22,0.22199386218665154,0.21601323209816012,0.2152949157948309,spatial_cluster_geary_mean,0.21046785408977156,5,0.004143896861452349,FULL_IGE
p22,0.1910205524140931,0.17688804915180514,0.17915397999130056,boundary_disagreement,0.16332508699434534,5,0.011738105845170767,FULL_IGE
p22,0.09211757779121399,0.07702364400029182,0.08068349957466125,embedding_silhouette,0.06156385317444801,5,0.012917315792070793,FULL_IGE
p22,3.6406244318873906,3.420079586058885,3.405726643291142,embedding_davies_bouldin,3.1181291755108265,5,0.2231415879187767,FULL_IGE
p22,50.75700674392283,47.96696411147714,47.26578177139163,runtime_seconds,46.68700310960412,5,1.619011000359869,FULL_IGE
p22,1511.49072265625,1511.49072265625,1511.49072265625,gpu_peak_allocated_mib,1511.49072265625,5,0.0,FULL_IGE
p22,1586.0,1586.0,1586.0,gpu_peak_reserved_mib,1586.0,5,0.0,FULL_IGE
p22,1408.36328125,1394.9421875,1406.5234375,cpu_peak_rss_mib,1376.15234375,5,17.1650600138281,FULL_IGE
p22,0.42384340414277916,0.4127848974149533,0.4143347080327806,ari,0.3990155294948462,5,0.009809194149188636,DROP_RNA_RECON
p22,0.5611755291553827,0.5535264707011055,0.5516370525167362,nmi,0.5453436247919805,5,0.006273545685298272,DROP_RNA_RECON
p22,0.5604000327279043,0.5527467423720533,0.550855235574731,ami,0.544553307318315,5,0.006280579555539457,DROP_RNA_RECON
p22,0.5125883958667186,0.5038409913993864,0.5044552392135567,fmi,0.49511034749491406,5,0.00727844668564523,DROP_RNA_RECON
p22,0.5620773546520605,0.5559375129360871,0.5550637359736477,homogeneity,0.5501349924616087,5,0.004358340618930588,DROP_RNA_RECON
p22,0.5611755291553827,0.5535264707011055,0.5516370525167361,v_measure,0.5453436247919805,5,0.006273545685298281,DROP_RNA_RECON
p22,0.5511838688449076,0.5311742350755211,0.531852359330817,hungarian_macro_f1,0.517745512351574,5,0.013789243025781366,DROP_RNA_RECON
p22,0.5859017797323438,0.5783203954489022,0.578291457179934,hungarian_weighted_f1,0.5727140222958811,5,0.005215542144583182,DROP_RNA_RECON
p22,0.6039096536990205,0.576311032693128,0.573830085941877,hungarian_balanced_accuracy,0.5644262301510348,5,0.016115567503177712,DROP_RNA_RECON
p22,0.8688832100913441,0.8505314810787299,0.8449325793823401,spatial_neighbor_agreement,0.8434849391039583,5,0.01069503413344829,DROP_RNA_RECON
p22,0.8248570729299948,0.8130734327655619,0.8087392827371986,spatial_cluster_moran_mean,0.8070419860940431,5,0.00745884636673953,DROP_RNA_RECON
p22,0.20098981688437584,0.19529287581868665,0.19924774080185992,spatial_cluster_geary_mean,0.1843578158294114,5,0.006982911243452468,DROP_RNA_RECON
p22,0.15651506089604172,0.1494685189212701,0.15506742061765988,boundary_disagreement,0.13111678990865594,5,0.01069503413344829,DROP_RNA_RECON
p22,0.19587568938732147,0.18816452324390412,0.19117490947246552,embedding_silhouette,0.17305497825145721,5,0.009241823775195775,DROP_RNA_RECON
p22,2.244386678497253,2.1215145897100607,2.114465083304269,embedding_davies_bouldin,1.9691205180536722,5,0.1061185474309955,DROP_RNA_RECON
p22,49.09659613855183,48.3423347722739,48.60724421031773,runtime_seconds,47.12327319383621,5,0.7510641151171905,DROP_RNA_RECON
p22,1511.49072265625,1511.49072265625,1511.49072265625,gpu_peak_allocated_mib,1511.49072265625,5,0.0,DROP_RNA_RECON
p22,1586.0,1586.0,1586.0,gpu_peak_reserved_mib,1586.0,5,0.0,DROP_RNA_RECON
p22,1413.453125,1413.4375,1413.453125,cpu_peak_rss_mib,1413.375,5,0.034938562148434216,DROP_RNA_RECON
p22,0.2921668927805528,0.26825165066903633,0.27691660214692654,ari,0.21387974956866362,5,0.03222003961631685,DROP_MOD2_RECON
p22,0.5018381520398483,0.47707255136269355,0.49194288233226047,nmi,0.42034873280053503,5,0.032969648979927206,DROP_MOD2_RECON
p22,0.5009520464129155,0.4761323872240336,0.4910332182443501,ami,0.4192837758390826,5,0.033041487943422224,DROP_MOD2_RECON
p22,0.40526027162538303,0.3888102202278187,0.39318869321294414,fmi,0.35136340304526925,5,0.022026568355388163,DROP_MOD2_RECON
p22,0.4965013781569155,0.4679841492812617,0.48334441140392437,homogeneity,0.4036768704974534,5,0.03720335808008957,DROP_MOD2_RECON
p22,0.5018381520398483,0.47707255136269355,0.49194288233226047,v_measure,0.42034873280053503,5,0.032969648979927206,DROP_MOD2_RECON
p22,0.4612340170015315,0.4378662812560775,0.44260862399140183,hungarian_macro_f1,0.39291399992178033,5,0.02638695837204756,DROP_MOD2_RECON
p22,0.4682018997420742,0.4378131754917387,0.4536752674993378,hungarian_weighted_f1,0.3958897782645558,5,0.03052700340292807,DROP_MOD2_RECON
p22,0.5164281993194418,0.4878337289361353,0.5038922589558266,hungarian_balanced_accuracy,0.43630080427182855,5,0.033757623631648234,DROP_MOD2_RECON
p22,0.8524902131361461,0.8249809699869507,0.8256375054371465,spatial_neighbor_agreement,0.8015849282296651,5,0.01834904475123281,DROP_MOD2_RECON
p22,0.7869737019649811,0.7561875921352053,0.7563562048227906,spatial_cluster_moran_mean,0.7383524008148957,5,0.01907275593233437,DROP_MOD2_RECON
p22,0.26941616401506496,0.2511246057208117,0.2509221953852035,spatial_cluster_geary_mean,0.21984870905016796,5,0.019443802698050648,DROP_MOD2_RECON
p22,0.1984150717703349,0.17501903001304914,0.17436249456285347,boundary_disagreement,0.14750978686385385,5,0.01834904475123281,DROP_MOD2_RECON
p22,0.08017851412296295,0.06945184767246246,0.07104581594467163,embedding_silhouette,0.055073320865631104,5,0.009615294246066365,DROP_MOD2_RECON
p22,3.4243210837663947,3.2868911513101984,3.285381419158534,embedding_davies_bouldin,3.142818435603557,5,0.12373331128286465,DROP_MOD2_RECON
p22,53.3114284966141,50.32995332442224,51.1771423984319,runtime_seconds,47.06268680840731,5,2.5110860346605177,DROP_MOD2_RECON
p22,1511.49072265625,1511.49072265625,1511.49072265625,gpu_peak_allocated_mib,1511.49072265625,5,0.0,DROP_MOD2_RECON
p22,1586.0,1586.0,1586.0,gpu_peak_reserved_mib,1586.0,5,0.0,DROP_MOD2_RECON
p22,1420.62890625,1420.62890625,1420.62890625,cpu_peak_rss_mib,1420.62890625,5,0.0,DROP_MOD2_RECON
p22,0.29421214253842937,0.28684764554392755,0.28807206866804935,ari,0.27899559857961503,5,0.005972185935412023,DROP_CORR1
p22,0.4621223889468382,0.4589374001514031,0.4600560822417031,nmi,0.45448209243748944,5,0.0031191554877116317,DROP_CORR1
p22,0.4611789769507243,0.45797617882670244,0.459088304445736,ami,0.4535088815615855,5,0.003130410773778964,DROP_CORR1
p22,0.4105787515291698,0.4014122607516848,0.39962180358151056,fmi,0.3972966155050628,5,0.005427680949582815,DROP_CORR1
p22,0.4629847763107083,0.4542574333236301,0.4515799828754126,homogeneity,0.44801453115691564,5,0.006395499265227859,DROP_CORR1
p22,0.46212238894683816,0.458937400151403,0.460056082241703,v_measure,0.45448209243748944,5,0.003119155487711613,DROP_CORR1
p22,0.44914127911144863,0.4296396862111541,0.42558017236241175,hungarian_macro_f1,0.41916356525993126,5,0.012410994998166334,DROP_CORR1
p22,0.42715600730573317,0.4173513454493093,0.4172237650552073,hungarian_weighted_f1,0.40309853145522656,5,0.009720944287339465,DROP_CORR1
p22,0.5329258828092173,0.4907573680805756,0.48377938609468996,hungarian_balanced_accuracy,0.45988006384210145,5,0.029799763204445315,DROP_CORR1
p22,0.7722447259678121,0.7675130491518052,0.7700630709003915,spatial_neighbor_agreement,0.7598820139190953,5,0.005210647223126793,DROP_CORR1
p22,0.6812713958066446,0.6765122945019759,0.6759758840538814,spatial_cluster_moran_mean,0.6710628002959746,5,0.004569640227807021,DROP_CORR1
p22,0.33682783154114593,0.33074058664187883,0.3319401006811162,spatial_cluster_geary_mean,0.3243387589198064,5,0.005120515057210399,DROP_CORR1
p22,0.24011798608090473,0.23248695084819487,0.2299369290996085,boundary_disagreement,0.22775527403218787,5,0.005210647223126792,DROP_CORR1
p22,0.05112001299858093,0.04348698109388351,0.04276643320918083,embedding_silhouette,0.038776855915784836,5,0.0046735680385997505,DROP_CORR1
p22,4.319122389208586,3.8236752595689425,3.7775767007362666,embedding_davies_bouldin,3.507829534107972,5,0.3079117806607331,DROP_CORR1
p22,56.75462300889194,51.655834696814416,51.308687599375844,runtime_seconds,48.294927040115,5,3.1931129300240273,DROP_CORR1
p22,1511.49072265625,1511.49072265625,1511.49072265625,gpu_peak_allocated_mib,1511.49072265625,5,0.0,DROP_CORR1
p22,1586.0,1586.0,1586.0,gpu_peak_reserved_mib,1586.0,5,0.0,DROP_CORR1
p22,1431.68359375,1425.03359375,1420.62890625,cpu_peak_rss_mib,1420.62890625,5,6.031443285439129,DROP_CORR1
p22,0.4538873244062343,0.42224550949788753,0.4132648517292992,ari,0.40978790506579205,5,0.018246646418520092,DROP_CORR2
p22,0.5802400068253206,0.5594087260976023,0.5550050639130149,nmi,0.5517100218244865,5,0.011750992548392129,DROP_CORR2
p22,0.5795059869496291,0.5586432014811843,0.5542308026473869,ami,0.5509385347783794,5,0.011768272732280488,DROP_CORR2
p22,0.5378515594735543,0.5099546617630404,0.5028886255303299,fmi,0.49734129290543166,5,0.016253392547795332,DROP_CORR2
p22,0.5825157367627513,0.564730869152638,0.5604629574521924,homogeneity,0.5592168945066377,5,0.009999532456173413,DROP_CORR2
p22,0.5802400068253206,0.5594087260976024,0.5550050639130149,v_measure,0.5517100218244866,5,0.011750992548392122,DROP_CORR2
p22,0.5983982963598173,0.5475582570199593,0.542094672115664,hungarian_macro_f1,0.5048810177982295,5,0.035543601851487756,DROP_CORR2
p22,0.6013786970583109,0.5886420091485779,0.5946461832428853,hungarian_weighted_f1,0.5657321925702499,5,0.014936503469784366,DROP_CORR2
p22,0.6546466495638134,0.5889035231592767,0.5694222535246704,hungarian_balanced_accuracy,0.5474899526987109,5,0.04263006043348819,DROP_CORR2
p22,0.8596808394954328,0.8384175184862984,0.8350641583297086,spatial_neighbor_agreement,0.8230276750761201,5,0.015859166101653763,DROP_CORR2
p22,0.807914348612945,0.7962626254609001,0.7959125958087347,spatial_cluster_moran_mean,0.7860296124533631,5,0.009570837123127325,DROP_CORR2
p22,0.22114083979787658,0.21127589530434548,0.2125444133156081,spatial_cluster_geary_mean,0.1992004838671767,5,0.009736961883098047,DROP_CORR2
p22,0.17697232492387993,0.1615824815137016,0.1649358416702914,boundary_disagreement,0.14031916050456716,5,0.015859166101653763,DROP_CORR2
p22,0.08738211542367935,0.08098662346601486,0.08172407001256943,embedding_silhouette,0.0730951800942421,5,0.005296934324432971,DROP_CORR2
p22,3.5340311731974516,3.2592337004628,3.1887915559193565,embedding_davies_bouldin,3.037883837989762,5,0.2235257362349049,DROP_CORR2
p22,52.74529678002,48.954727097600696,48.46647008694708,runtime_seconds,46.83740761503577,5,2.3478693904327628,DROP_CORR2
p22,1511.49072265625,1511.49072265625,1511.49072265625,gpu_peak_allocated_mib,1511.49072265625,5,0.0,DROP_CORR2
p22,1586.0,1586.0,1586.0,gpu_peak_reserved_mib,1586.0,5,0.0,DROP_CORR2
p22,1431.68359375,1431.68359375,1431.68359375,cpu_peak_rss_mib,1431.68359375,5,0.0,DROP_CORR2
p22,0.35491788544379926,0.33234914079896216,0.324307387194931,ari,0.31905685722564986,5,0.014847966879967535,UNIFORM_WITHIN
p22,0.5258569535238257,0.5111034584076984,0.5125057548156391,nmi,0.4919325428543072,5,0.013497019832226315,UNIFORM_WITHIN
p22,0.5250228534684981,0.5102299874565712,0.5116272433050243,ami,0.49102276007116263,5,0.013524363458133959,UNIFORM_WITHIN
p22,0.45530690456885914,0.4437302081665172,0.44008371050013717,fmi,0.4348379520719952,5,0.009020353903700004,UNIFORM_WITHIN
p22,0.5253158399004981,0.5029252861488337,0.49996070753462307,homogeneity,0.48268686758945495,5,0.015864618069306034,UNIFORM_WITHIN
p22,0.5258569535238257,0.5111034584076986,0.5125057548156392,v_measure,0.4919325428543072,5,0.013497019832226337,UNIFORM_WITHIN
p22,0.5453570681791621,0.5135580685058947,0.514800576250186,hungarian_macro_f1,0.4920980491303301,5,0.020599959455931634,UNIFORM_WITHIN
p22,0.573382982323308,0.5191753424678593,0.5132025311427186,hungarian_weighted_f1,0.48866712311255306,5,0.03338685253434648,UNIFORM_WITHIN
p22,0.5727971113187679,0.5640076271326852,0.5694426940174834,hungarian_balanced_accuracy,0.5469757584497815,5,0.011162169197938858,UNIFORM_WITHIN
p22,0.8135262614180079,0.7908370487168335,0.7831122227055242,spatial_neighbor_agreement,0.7721087973031753,5,0.01915858870751635,UNIFORM_WITHIN
