dataset,hungarian_f1,seed,true_domain,variant
placenta,0.6377551020408164,0,Hofbauer cells,DROP_RNA_RECON
placenta,0.6351351351351351,0,STB,DROP_RNA_RECON
placenta,0.0,0,STB-progenitor,DROP_RNA_RECON
placenta,0.6532663316582914,0,vCTB,DROP_RNA_RECON
placenta,0.8034188034188032,1,EVT,DROP_RNA_RECON
placenta,0.08771929824561403,1,EVT-progenitor,DROP_RNA_RECON
placenta,0.7567567567567567,1,Endothelial,DROP_RNA_RECON
placenta,0.0,1,Erythroblasts,DROP_RNA_RECON
placenta,0.5935483870967742,1,FIB1,DROP_RNA_RECON
placenta,0.3902439024390244,1,FIB2,DROP_RNA_RECON
placenta,0.792838874680307,1,Hofbauer cells,DROP_RNA_RECON
placenta,0.6567164179104478,1,STB,DROP_RNA_RECON
placenta,0.02259887005649718,1,STB-progenitor,DROP_RNA_RECON
placenta,0.6840796019900497,1,vCTB,DROP_RNA_RECON
placenta,0.7669172932330828,2,EVT,DROP_RNA_RECON
placenta,0.1083743842364532,2,EVT-progenitor,DROP_RNA_RECON
placenta,0.611111111111111,2,Endothelial,DROP_RNA_RECON
placenta,0.09907120743034056,2,Erythroblasts,DROP_RNA_RECON
placenta,0.5960264900662252,2,FIB1,DROP_RNA_RECON
placenta,0.43724696356275305,2,FIB2,DROP_RNA_RECON
placenta,0.47594936708860763,2,Hofbauer cells,DROP_RNA_RECON
placenta,0.6964285714285715,2,STB,DROP_RNA_RECON
placenta,0.0,2,STB-progenitor,DROP_RNA_RECON
placenta,0.6529492455418382,2,vCTB,DROP_RNA_RECON
placenta,0.8615384615384616,3,EVT,DROP_RNA_RECON
placenta,0.0,3,EVT-progenitor,DROP_RNA_RECON
placenta,0.5975609756097561,3,Endothelial,DROP_RNA_RECON
placenta,0.09923664122137404,3,Erythroblasts,DROP_RNA_RECON
placenta,0.5945945945945945,3,FIB1,DROP_RNA_RECON
placenta,0.5362903225806452,3,FIB2,DROP_RNA_RECON
placenta,0.8478802992518704,3,Hofbauer cells,DROP_RNA_RECON
placenta,0.7951070336391438,3,STB,DROP_RNA_RECON
placenta,0.027777777777777773,3,STB-progenitor,DROP_RNA_RECON
placenta,0.6754270696452037,3,vCTB,DROP_RNA_RECON
placenta,0.7058823529411765,4,EVT,DROP_RNA_RECON
placenta,0.0,4,EVT-progenitor,DROP_RNA_RECON
placenta,0.7476635514018692,4,Endothelial,DROP_RNA_RECON
placenta,0.09756097560975609,4,Erythroblasts,DROP_RNA_RECON
placenta,0.5850340136054422,4,FIB1,DROP_RNA_RECON
placenta,0.47567567567567565,4,FIB2,DROP_RNA_RECON
placenta,0.4427860696517413,4,Hofbauer cells,DROP_RNA_RECON
placenta,0.6916524701873935,4,STB,DROP_RNA_RECON
placenta,0.03943661971830986,4,STB-progenitor,DROP_RNA_RECON
placenta,0.6765498652291105,4,vCTB,DROP_RNA_RECON
placenta,0.732919254658385,0,EVT,DROP_MOD2_RECON
placenta,0.0,0,EVT-progenitor,DROP_MOD2_RECON
placenta,0.6538461538461539,0,Endothelial,DROP_MOD2_RECON
placenta,0.016,0,Erythroblasts,DROP_MOD2_RECON
placenta,0.5562913907284768,0,FIB1,DROP_MOD2_RECON
placenta,0.8687782805429864,0,FIB2,DROP_MOD2_RECON
placenta,0.6054054054054054,0,Hofbauer cells,DROP_MOD2_RECON
placenta,0.818035426731079,0,STB,DROP_MOD2_RECON
placenta,0.2890173410404624,0,STB-progenitor,DROP_MOD2_RECON
placenta,0.8634686346863468,0,vCTB,DROP_MOD2_RECON
placenta,0.7151515151515151,1,EVT,DROP_MOD2_RECON
placenta,0.0,1,EVT-progenitor,DROP_MOD2_RECON
placenta,0.6580645161290323,1,Endothelial,DROP_MOD2_RECON
placenta,0.0,1,Erythroblasts,DROP_MOD2_RECON
placenta,0.5714285714285714,1,FIB1,DROP_MOD2_RECON
placenta,0.8852459016393442,1,FIB2,DROP_MOD2_RECON
placenta,0.8497854077253217,1,Hofbauer cells,DROP_MOD2_RECON
placenta,0.7282229965156795,1,STB,DROP_MOD2_RECON
placenta,0.2787878787878788,1,STB-progenitor,DROP_MOD2_RECON
placenta,0.8599752168525403,1,vCTB,DROP_MOD2_RECON
placenta,0.7151515151515151,2,EVT,DROP_MOD2_RECON
placenta,0.0,2,EVT-progenitor,DROP_MOD2_RECON
placenta,0.6496815286624203,2,Endothelial,DROP_MOD2_RECON
placenta,0.0,2,Erythroblasts,DROP_MOD2_RECON
placenta,0.5733333333333333,2,FIB1,DROP_MOD2_RECON
placenta,0.8703703703703703,2,FIB2,DROP_MOD2_RECON
placenta,0.5882352941176471,2,Hofbauer cells,DROP_MOD2_RECON
placenta,0.8152866242038216,2,STB,DROP_MOD2_RECON
placenta,0.17204301075268816,2,STB-progenitor,DROP_MOD2_RECON
placenta,0.7063829787234043,2,vCTB,DROP_MOD2_RECON
placenta,0.7108433734939759,3,EVT,DROP_MOD2_RECON
placenta,0.0,3,EVT-progenitor,DROP_MOD2_RECON
placenta,0.6580645161290323,3,Endothelial,DROP_MOD2_RECON
placenta,0.014814814814814815,3,Erythroblasts,DROP_MOD2_RECON
placenta,0.5657894736842105,3,FIB1,DROP_MOD2_RECON
placenta,0.8628048780487805,3,FIB2,DROP_MOD2_RECON
placenta,0.6016260162601627,3,Hofbauer cells,DROP_MOD2_RECON
placenta,0.8186195826645265,3,STB,DROP_MOD2_RECON
placenta,0.30674846625766866,3,STB-progenitor,DROP_MOD2_RECON
placenta,0.8700980392156863,3,vCTB,DROP_MOD2_RECON
placenta,0.7239263803680982,4,EVT,DROP_MOD2_RECON
placenta,0.0,4,EVT-progenitor,DROP_MOD2_RECON
placenta,0.6540880503144654,4,Endothelial,DROP_MOD2_RECON
placenta,0.0,4,Erythroblasts,DROP_MOD2_RECON
placenta,0.5827814569536424,4,FIB1,DROP_MOD2_RECON
placenta,0.8598130841121494,4,FIB2,DROP_MOD2_RECON
placenta,0.5753424657534245,4,Hofbauer cells,DROP_MOD2_RECON
placenta,0.8267090620031796,4,STB,DROP_MOD2_RECON
placenta,0.2857142857142857,4,STB-progenitor,DROP_MOD2_RECON
placenta,0.8644688644688645,4,vCTB,DROP_MOD2_RECON
placenta,0.7239263803680982,0,EVT,DROP_CORR1
placenta,0.05031446540880503,0,EVT-progenitor,DROP_CORR1
placenta,0.68,0,Endothelial,DROP_CORR1
placenta,0.0,0,Erythroblasts,DROP_CORR1
placenta,0.5657894736842105,0,FIB1,DROP_CORR1
placenta,0.8588588588588589,0,FIB2,DROP_CORR1
placenta,0.5942857142857143,0,Hofbauer cells,DROP_CORR1
placenta,0.8293460925039872,0,STB,DROP_CORR1
placenta,0.3048780487804878,0,STB-progenitor,DROP_CORR1
placenta,0.846441947565543,0,vCTB,DROP_CORR1
placenta,0.7374999999999999,1,EVT,DROP_CORR1
placenta,0.0759493670886076,1,EVT-progenitor,DROP_CORR1
placenta,0.40637450199203184,1,Endothelial,DROP_CORR1
placenta,0.03409090909090909,1,Erythroblasts,DROP_CORR1
placenta,0.5789473684210527,1,FIB1,DROP_CORR1
placenta,0.867579908675799,1,FIB2,DROP_CORR1
placenta,0.5872093023255813,1,Hofbauer cells,DROP_CORR1
placenta,0.8253968253968254,1,STB,DROP_CORR1
placenta,0.0,1,STB-progenitor,DROP_CORR1
placenta,0.6822157434402333,1,vCTB,DROP_CORR1
placenta,0.4191176470588235,2,EVT,DROP_CORR1
placenta,0.0,2,EVT-progenitor,DROP_CORR1
placenta,0.6891891891891893,2,Endothelial,DROP_CORR1
placenta,0.0,2,Erythroblasts,DROP_CORR1
placenta,0.5827814569536424,2,FIB1,DROP_CORR1
placenta,0.6416510318949342,2,FIB2,DROP_CORR1
placenta,0.8633405639913233,2,Hofbauer cells,DROP_CORR1
placenta,0.8253968253968254,2,STB,DROP_CORR1
placenta,0.0,2,STB-progenitor,DROP_CORR1
placenta,0.7577807848443843,2,vCTB,DROP_CORR1
placenta,0.7283950617283951,3,EVT,DROP_CORR1
placenta,0.0,3,EVT-progenitor,DROP_CORR1
placenta,0.7083333333333334,3,Endothelial,DROP_CORR1
placenta,0.014814814814814815,3,Erythroblasts,DROP_CORR1
placenta,0.5906040268456376,3,FIB1,DROP_CORR1
placenta,0.8793893129770992,3,FIB2,DROP_CORR1
placenta,0.6259946949602122,3,Hofbauer cells,DROP_CORR1
placenta,0.8309636650868879,3,STB,DROP_CORR1
placenta,0.1708185053380783,3,STB-progenitor,DROP_CORR1
placenta,0.7114285714285714,3,vCTB,DROP_CORR1
placenta,0.7374999999999999,4,EVT,DROP_CORR1
placenta,0.0,4,EVT-progenitor,DROP_CORR1
placenta,0.703448275862069,4,Endothelial,DROP_CORR1
placenta,0.008130081300813007,4,Erythroblasts,DROP_CORR1
placenta,0.5771812080536912,4,FIB1,DROP_CORR1
placenta,0.8885542168674699,4,FIB2,DROP_CORR1
placenta,0.6137566137566137,4,Hofbauer cells,DROP_CORR1
placenta,0.834920634920635,4,STB,DROP_CORR1
placenta,0.2807017543859649,4,STB-progenitor,DROP_CORR1
placenta,0.7002881844380403,4,vCTB,DROP_CORR1
placenta,0.7421383647798743,0,EVT,DROP_CORR2
placenta,0.0,0,EVT-progenitor,DROP_CORR2
placenta,0.6891891891891893,0,Endothelial,DROP_CORR2
placenta,0.014388489208633094,0,Erythroblasts,DROP_CORR2
placenta,0.5753424657534247,0,FIB1,DROP_CORR2
placenta,0.8713178294573644,0,FIB2,DROP_CORR2
placenta,0.5849582172701949,0,Hofbauer cells,DROP_CORR2
placenta,0.8218298555377207,0,STB,DROP_CORR2
placenta,0.1708860759493671,0,STB-progenitor,DROP_CORR2
placenta,0.7134670487106018,0,vCTB,DROP_CORR2
placenta,0.7108433734939759,1,EVT,DROP_CORR2
placenta,0.0,1,EVT-progenitor,DROP_CORR2
placenta,0.6891891891891893,1,Endothelial,DROP_CORR2
placenta,0.014814814814814815,1,Erythroblasts,DROP_CORR2
placenta,0.5866666666666667,1,FIB1,DROP_CORR2
placenta,0.8778280542986425,1,FIB2,DROP_CORR2
placenta,0.5956284153005466,1,Hofbauer cells,DROP_CORR2
placenta,0.8306709265175719,1,STB,DROP_CORR2
placenta,0.3076923076923077,1,STB-progenitor,DROP_CORR2
placenta,0.8673218673218673,1,vCTB,DROP_CORR2
placenta,0.4555984555984556,2,EVT,DROP_CORR2
placenta,0.0,2,EVT-progenitor,DROP_CORR2
placenta,0.6710526315789473,2,Endothelial,DROP_CORR2
placenta,0.014814814814814815,2,Erythroblasts,DROP_CORR2
placenta,0.5866666666666667,2,FIB1,DROP_CORR2
placenta,0.8727272727272728,2,FIB2,DROP_CORR2
placenta,0.592797783933518,2,Hofbauer cells,DROP_CORR2
placenta,0.826923076923077,2,STB,DROP_CORR2
placenta,0.787878787878788,2,STB-progenitor,DROP_CORR2
placenta,0.8695652173913043,2,vCTB,DROP_CORR2
placenta,0.7283950617283951,3,EVT,DROP_CORR2
placenta,0.01652892561983471,3,EVT-progenitor,DROP_CORR2
placenta,0.6666666666666667,3,Endothelial,DROP_CORR2
placenta,0.0,3,Erythroblasts,DROP_CORR2
placenta,0.5675675675675677,3,FIB1,DROP_CORR2
placenta,0.8715596330275229,3,FIB2,DROP_CORR2
placenta,0.6080000000000001,3,Hofbauer cells,DROP_CORR2
placenta,0.827476038338658,3,STB,DROP_CORR2
placenta,0.29213483146067415,3,STB-progenitor,DROP_CORR2
placenta,0.8662576687116564,3,vCTB,DROP_CORR2
placenta,0.7239263803680982,4,EVT,DROP_CORR2
placenta,0.0,4,EVT-progenitor,DROP_CORR2
placenta,0.6666666666666667,4,Endothelial,DROP_CORR2
placenta,0.014492753623188406,4,Erythroblasts,DROP_CORR2
placenta,0.5733333333333333,4,FIB1,DROP_CORR2
placenta,0.8686244204018546,4,FIB2,DROP_CORR2
placenta,0.592797783933518,4,Hofbauer cells,DROP_CORR2
placenta,0.8298887122416535,4,STB,DROP_CORR2
placenta,0.30057803468208094,4,STB-progenitor,DROP_CORR2
placenta,0.8661800486618004,4,vCTB,DROP_CORR2
placenta,0.7662337662337663,0,EVT,UNIFORM_WITHIN
placenta,0.0,0,EVT-progenitor,UNIFORM_WITHIN
placenta,0.8717948717948717,0,Endothelial,UNIFORM_WITHIN
placenta,0.015384615384615385,0,Erythroblasts,UNIFORM_WITHIN
placenta,0.8429752066115702,0,FIB1,UNIFORM_WITHIN
placenta,0.9638205499276411,0,FIB2,UNIFORM_WITHIN
placenta,0.6628895184135978,0,Hofbauer cells,UNIFORM_WITHIN
placenta,0.8539682539682539,0,STB,UNIFORM_WITHIN
placenta,0.0,0,STB-progenitor,UNIFORM_WITHIN
placenta,0.768041237113402,0,vCTB,UNIFORM_WITHIN
placenta,0.7515923566878981,1,EVT,UNIFORM_WITHIN
placenta,0.0,1,EVT-progenitor,UNIFORM_WITHIN
placenta,0.8360655737704918,1,Endothelial,UNIFORM_WITHIN
placenta,0.0,1,Erythroblasts,UNIFORM_WITHIN
placenta,0.6746987951807228,1,FIB1,UNIFORM_WITHIN
placenta,0.9710982658959538,1,FIB2,UNIFORM_WITHIN
placenta,0.664756446991404,1,Hofbauer cells,UNIFORM_WITHIN
placenta,0.8557844690966719,1,STB,UNIFORM_WITHIN
placenta,0.2929936305732484,1,STB-progenitor,UNIFORM_WITHIN
placenta,0.9195678271308523,1,vCTB,UNIFORM_WITHIN
placenta,0.7283950617283951,2,EVT,UNIFORM_WITHIN
placenta,0.0,2,EVT-progenitor,UNIFORM_WITHIN
placenta,0.864406779661017,2,Endothelial,UNIFORM_WITHIN
placenta,0.0,2,Erythroblasts,UNIFORM_WITHIN
placenta,0.6628571428571429,2,FIB1,UNIFORM_WITHIN
placenta,0.9611510791366907,2,FIB2,UNIFORM_WITHIN
placenta,0.6609686609686609,2,Hofbauer cells,UNIFORM_WITHIN
placenta,0.8378812199036918,2,STB,UNIFORM_WITHIN
placenta,0.3188405797101449,2,STB-progenitor,UNIFORM_WITHIN
placenta,0.9177592371871276,2,vCTB,UNIFORM_WITHIN
placenta,0.7814569536423841,3,EVT,UNIFORM_WITHIN
placenta,0.0,3,EVT-progenitor,UNIFORM_WITHIN
placenta,0.8571428571428572,3,Endothelial,UNIFORM_WITHIN
placenta,0.0,3,Erythroblasts,UNIFORM_WITHIN
placenta,0.9357798165137614,3,FIB1,UNIFORM_WITHIN
placenta,0.9635036496350364,3,FIB2,UNIFORM_WITHIN
placenta,0.6704225352112676,3,Hofbauer cells,UNIFORM_WITHIN
placenta,0.8553259141494437,3,STB,UNIFORM_WITHIN
placenta,0.35,3,STB-progenitor,UNIFORM_WITHIN
placenta,0.880201765447667,3,vCTB,UNIFORM_WITHIN
placenta,0.7662337662337663,4,EVT,UNIFORM_WITHIN
placenta,0.0839160839160839,4,EVT-progenitor,UNIFORM_WITHIN
placenta,0.864406779661017,4,Endothelial,UNIFORM_WITHIN
placenta,0.0,4,Erythroblasts,UNIFORM_WITHIN
placenta,0.6982248520710059,4,FIB1,UNIFORM_WITHIN
placenta,0.9623188405797102,4,FIB2,UNIFORM_WITHIN
placenta,0.6467065868263473,4,Hofbauer cells,UNIFORM_WITHIN
placenta,0.8598425196850393,4,STB,UNIFORM_WITHIN
placenta,0.3267973856209151,4,STB-progenitor,UNIFORM_WITHIN
placenta,0.9260143198090691,4,vCTB,UNIFORM_WITHIN
placenta,0.6820809248554913,0,EVT,UNIFORM_CROSS
placenta,0.0,0,EVT-progenitor,UNIFORM_CROSS
placenta,0.6335403726708074,0,Endothelial,UNIFORM_CROSS
placenta,0.1925925925925926,0,Erythroblasts,UNIFORM_CROSS
placenta,0.5675675675675677,0,FIB1,UNIFORM_CROSS
placenta,0.765751211631664,0,FIB2,UNIFORM_CROSS
placenta,0.739622641509434,0,Hofbauer cells,UNIFORM_CROSS
placenta,0.768472906403941,0,STB,UNIFORM_CROSS
placenta,0.01550387596899225,0,STB-progenitor,UNIFORM_CROSS
placenta,0.6548913043478262,0,vCTB,UNIFORM_CROSS
placenta,0.6820809248554913,1,EVT,UNIFORM_CROSS
placenta,0.0,1,EVT-progenitor,UNIFORM_CROSS
placenta,0.6335403726708074,1,Endothelial,UNIFORM_CROSS
placenta,0.679245283018868,1,Erythroblasts,UNIFORM_CROSS
placenta,0.7804878048780487,1,FIB1,UNIFORM_CROSS
placenta,0.7714748784440844,1,FIB2,UNIFORM_CROSS
placenta,0.7366412213740459,1,Hofbauer cells,UNIFORM_CROSS
placenta,0.7702479338842975,1,STB,UNIFORM_CROSS
placenta,0.014814814814814815,1,STB-progenitor,UNIFORM_CROSS
placenta,0.65283540802213,1,vCTB,UNIFORM_CROSS
placenta,0.6781609195402298,2,EVT,UNIFORM_CROSS
placenta,0.0,2,EVT-progenitor,UNIFORM_CROSS
placenta,0.625,2,Endothelial,UNIFORM_CROSS
placenta,0.0,2,Erythroblasts,UNIFORM_CROSS
placenta,0.52,2,FIB1,UNIFORM_CROSS
placenta,0.7650793650793651,2,FIB2,UNIFORM_CROSS
placenta,0.727954971857411,2,Hofbauer cells,UNIFORM_CROSS
placenta,0.7520798668885192,2,STB,UNIFORM_CROSS
placenta,0.5376344086021505,2,STB-progenitor,UNIFORM_CROSS
placenta,0.7849740932642486,2,vCTB,UNIFORM_CROSS
placenta,0.6941176470588236,3,EVT,UNIFORM_CROSS
placenta,0.022727272727272728,3,EVT-progenitor,UNIFORM_CROSS
placenta,0.6496815286624203,3,Endothelial,UNIFORM_CROSS
placenta,0.6415094339622641,3,Erythroblasts,UNIFORM_CROSS
placenta,0.768,3,FIB1,UNIFORM_CROSS
placenta,0.7731629392971247,3,FIB2,UNIFORM_CROSS
placenta,0.7504911591355599,3,Hofbauer cells,UNIFORM_CROSS
placenta,0.7656765676567657,3,STB,UNIFORM_CROSS
placenta,0.0,3,STB-progenitor,UNIFORM_CROSS
placenta,0.6720867208672087,3,vCTB,UNIFORM_CROSS
placenta,0.6704545454545454,4,EVT,UNIFORM_CROSS
placenta,0.0,4,EVT-progenitor,UNIFORM_CROSS
placenta,0.6335403726708074,4,Endothelial,UNIFORM_CROSS
placenta,0.0,4,Erythroblasts,UNIFORM_CROSS
placenta,0.5435897435897435,4,FIB1,UNIFORM_CROSS
placenta,0.7569331158238173,4,FIB2,UNIFORM_CROSS
placenta,0.7384615384615384,4,Hofbauer cells,UNIFORM_CROSS
placenta,0.7747163695299838,4,STB,UNIFORM_CROSS
placenta,0.45161290322580644,4,STB-progenitor,UNIFORM_CROSS
placenta,0.7949367088607596,4,vCTB,UNIFORM_CROSS
placenta,0.7515923566878981,0,EVT,UNIFORM_ALL
placenta,0.0,0,EVT-progenitor,UNIFORM_ALL
placenta,0.8717948717948717,0,Endothelial,UNIFORM_ALL
placenta,0.0,0,Erythroblasts,UNIFORM_ALL
placenta,0.9395348837209302,0,FIB1,UNIFORM_ALL
placenta,0.9678362573099415,0,FIB2,UNIFORM_ALL
placenta,0.9563318777292577,0,Hofbauer cells,UNIFORM_ALL
placenta,0.8539682539682539,0,STB,UNIFORM_ALL
placenta,0.4369747899159664,0,STB-progenitor,UNIFORM_ALL
placenta,0.7924528301886793,0,vCTB,UNIFORM_ALL
placenta,0.7515923566878981,1,EVT,UNIFORM_ALL
placenta,0.0,1,EVT-progenitor,UNIFORM_ALL
placenta,0.8292682926829268,1,Endothelial,UNIFORM_ALL
placenta,0.0,1,Erythroblasts,UNIFORM_ALL
placenta,0.9308755760368663,1,FIB1,UNIFORM_ALL
placenta,0.9605839416058394,1,FIB2,UNIFORM_ALL
placenta,0.9563318777292577,1,Hofbauer cells,UNIFORM_ALL
placenta,0.8503184713375797,1,STB,UNIFORM_ALL
placenta,0.490566037735849,1,STB-progenitor,UNIFORM_ALL
placenta,0.7827260458839407,1,vCTB,UNIFORM_ALL
placenta,0.7283950617283951,2,EVT,UNIFORM_ALL
placenta,0.0,2,EVT-progenitor,UNIFORM_ALL
placenta,0.8225806451612904,2,Endothelial,UNIFORM_ALL
placenta,0.0,2,Erythroblasts,UNIFORM_ALL
placenta,0.6477272727272727,2,FIB1,UNIFORM_ALL
placenta,0.9608127721335267,2,FIB2,UNIFORM_ALL
placenta,0.9668874172185431,2,Hofbauer cells,UNIFORM_ALL
placenta,0.8392282958199357,2,STB,UNIFORM_ALL
placenta,0.326530612244898,2,STB-progenitor,UNIFORM_ALL
placenta,0.7789757412398923,2,vCTB,UNIFORM_ALL
placenta,0.7612903225806451,3,EVT,UNIFORM_ALL
placenta,0.0,3,EVT-progenitor,UNIFORM_ALL
placenta,0.8292682926829268,3,Endothelial,UNIFORM_ALL
placenta,0.0,3,Erythroblasts,UNIFORM_ALL
placenta,0.9223744292237444,3,FIB1,UNIFORM_ALL
placenta,0.9591836734693877,3,FIB2,UNIFORM_ALL
placenta,0.9563318777292577,3,Hofbauer cells,UNIFORM_ALL
placenta,0.8480000000000001,3,STB,UNIFORM_ALL
placenta,0.5094339622641509,3,STB-progenitor,UNIFORM_ALL
placenta,0.7935656836461127,3,vCTB,UNIFORM_ALL
placenta,0.8027210884353742,4,EVT,UNIFORM_ALL
placenta,0.0,4,EVT-progenitor,UNIFORM_ALL
placenta,0.8717948717948717,4,Endothelial,UNIFORM_ALL
placenta,0.0,4,Erythroblasts,UNIFORM_ALL
placenta,0.9351851851851851,4,FIB1,UNIFORM_ALL
placenta,0.9680232558139535,4,FIB2,UNIFORM_ALL
placenta,0.9710467706013364,4,Hofbauer cells,UNIFORM_ALL
placenta,0.8557844690966719,4,STB,UNIFORM_ALL
placenta,0.32098765432098764,4,STB-progenitor,UNIFORM_ALL
placenta,0.7492957746478873,4,vCTB,UNIFORM_ALL
p22,0.5423131170662906,0,ACB,FULL_IGE
p22,0.6704318936877076,0,CP,FULL_IGE
p22,0.6930585683297179,0,L1-L3,FULL_IGE
p22,0.4436936936936937,0,L4,FULL_IGE
p22,0.3788732394366197,0,L5,FULL_IGE
p22,0.6892093485827946,0,L6a/b,FULL_IGE
p22,0.0,0,VL,FULL_IGE
p22,0.8081692195477754,0,ccg/aco,FULL_IGE
p22,0.4442307692307692,0,others,FULL_IGE
p22,0.3849025300705101,1,ACB,FULL_IGE
p22,0.6328182487122884,1,CP,FULL_IGE
p22,0.7037643207855975,1,L1-L3,FULL_IGE
p22,0.41890440386680994,1,L4,FULL_IGE
p22,0.0,1,L5,FULL_IGE
p22,0.7197549770290965,1,L6a/b,FULL_IGE
p22,0.07525655644241734,1,VL,FULL_IGE
p22,0.8126346015793252,1,ccg/aco,FULL_IGE
p22,0.5550137799448802,1,others,FULL_IGE
p22,0.6019417475728155,2,ACB,FULL_IGE
p22,0.813394544963543,2,CP,FULL_IGE
p22,0.6842105263157895,2,L1-L3,FULL_IGE
p22,0.43373493975903615,2,L4,FULL_IGE
p22,0.0,2,L5,FULL_IGE
p22,0.6766355140186916,2,L6a/b,FULL_IGE
p22,0.6292134831460674,2,VL,FULL_IGE
p22,0.7833109017496634,2,ccg/aco,FULL_IGE
p22,0.5883137080648745,2,others,FULL_IGE
p22,0.5723231058234189,3,ACB,FULL_IGE
p22,0.6400293255131965,3,CP,FULL_IGE
p22,0.6903991370010787,3,L1-L3,FULL_IGE
p22,0.43891402714932126,3,L4,FULL_IGE
p22,0.0,3,L5,FULL_IGE
p22,0.6867772750125692,3,L6a/b,FULL_IGE
p22,0.06687565308254963,3,VL,FULL_IGE
p22,0.8163841807909604,3,ccg/aco,FULL_IGE
p22,0.5681722245673281,3,others,FULL_IGE
p22,0.527373179306881,4,ACB,FULL_IGE
p22,0.8199895342752486,4,CP,FULL_IGE
p22,0.6952695269526953,4,L1-L3,FULL_IGE
p22,0.44733727810650886,4,L4,FULL_IGE
p22,0.0,4,L5,FULL_IGE
p22,0.6994274809160306,4,L6a/b,FULL_IGE
p22,0.06436233611442194,4,VL,FULL_IGE
p22,0.8085399449035813,4,ccg/aco,FULL_IGE
p22,0.5092285849503077,4,others,FULL_IGE
p22,0.5774193548387097,0,ACB,DROP_RNA_RECON
p22,0.8383631713554986,0,CP,DROP_RNA_RECON
p22,0.7104972375690607,0,L1-L3,DROP_RNA_RECON
p22,0.4265873015873016,0,L4,DROP_RNA_RECON
p22,0.0,0,L5,DROP_RNA_RECON
p22,0.720160481444333,0,L6a/b,DROP_RNA_RECON
p22,0.09465648854961832,0,VL,DROP_RNA_RECON
p22,0.7985663082437277,0,ccg/aco,DROP_RNA_RECON
p22,0.5029213483146068,0,others,DROP_RNA_RECON
p22,0.5581661891117479,1,ACB,DROP_RNA_RECON
p22,0.8254777070063695,1,CP,DROP_RNA_RECON
p22,0.701212789415656,1,L1-L3,DROP_RNA_RECON
p22,0.4390243902439024,1,L4,DROP_RNA_RECON
p22,0.36450187011220675,1,L5,DROP_RNA_RECON
p22,0.7156862745098039,1,L6a/b,DROP_RNA_RECON
p22,0.0,1,VL,DROP_RNA_RECON
p22,0.7901591895803184,1,ccg/aco,DROP_RNA_RECON
p22,0.39244282399734837,1,others,DROP_RNA_RECON
p22,0.6229508196721313,2,ACB,DROP_RNA_RECON
p22,0.8411311053984576,2,CP,DROP_RNA_RECON
p22,0.6622950819672132,2,L1-L3,DROP_RNA_RECON
p22,0.4474226804123711,2,L4,DROP_RNA_RECON
p22,0.365428853105488,2,L5,DROP_RNA_RECON
p22,0.706930693069307,2,L6a/b,DROP_RNA_RECON
p22,0.0,2,VL,DROP_RNA_RECON
p22,0.7893569844789357,2,ccg/aco,DROP_RNA_RECON
p22,0.39111700364600593,2,others,DROP_RNA_RECON
p22,0.574957888826502,3,ACB,DROP_RNA_RECON
p22,0.8358284699314895,3,CP,DROP_RNA_RECON
p22,0.7051705170517052,3,L1-L3,DROP_RNA_RECON
p22,0.4305555555555555,3,L4,DROP_RNA_RECON
p22,0.0,3,L5,DROP_RNA_RECON
p22,0.7330316742081447,3,L6a/b,DROP_RNA_RECON
p22,0.09138381201044386,3,VL,DROP_RNA_RECON
p22,0.8017303532804614,3,ccg/aco,DROP_RNA_RECON
p22,0.4870513402998637,3,others,DROP_RNA_RECON
p22,0.5758073344280241,4,ACB,DROP_RNA_RECON
p22,0.831142046919309,4,CP,DROP_RNA_RECON
p22,0.7454545454545455,4,L1-L3,DROP_RNA_RECON
p22,0.0,4,L4,DROP_RNA_RECON
p22,0.3927272727272727,4,L5,DROP_RNA_RECON
p22,0.716256157635468,4,L6a/b,DROP_RNA_RECON
p22,0.6130653266331658,4,VL,DROP_RNA_RECON
p22,0.7290836653386454,4,ccg/aco,DROP_RNA_RECON
p22,0.35711847046773637,4,others,DROP_RNA_RECON
p22,0.3703396851698425,0,ACB,DROP_MOD2_RECON
p22,0.60659992584353,0,CP,DROP_MOD2_RECON
p22,0.5654540246347751,0,L1-L3,DROP_MOD2_RECON
p22,0.0,0,L4,DROP_MOD2_RECON
p22,0.05527272727272727,0,L5,DROP_MOD2_RECON
p22,0.5676676264911559,0,L6a/b,DROP_MOD2_RECON
p22,0.7156549520766773,0,VL,DROP_MOD2_RECON
p22,0.8325487558843309,0,ccg/aco,DROP_MOD2_RECON
p22,0.43756845564074476,0,others,DROP_MOD2_RECON
p22,0.3687885010266941,1,ACB,DROP_MOD2_RECON
p22,0.551307847082495,1,CP,DROP_MOD2_RECON
p22,0.5630347974900172,1,L1-L3,DROP_MOD2_RECON
p22,0.012526096033402922,1,L4,DROP_MOD2_RECON
p22,0.05813953488372093,1,L5,DROP_MOD2_RECON
p22,0.5571797076526225,1,L6a/b,DROP_MOD2_RECON
p22,0.7162162162162162,1,VL,DROP_MOD2_RECON
p22,0.8037854889589906,1,ccg/aco,DROP_MOD2_RECON
p22,0.43237704918032793,1,others,DROP_MOD2_RECON
p22,0.4831020988971897,2,ACB,DROP_MOD2_RECON
p22,0.5939015939015939,2,CP,DROP_MOD2_RECON
p22,0.57498552403011,2,L1-L3,DROP_MOD2_RECON
