bh_fdr_q_value,channel,dataset,domain,domain_mean,domain_median,domain_n,epsilon_squared,kruskal_h,n_domains,n_observations,p_value,seed
1.1358520433396173e-74,modality2_spatial_attention,a1,medulla vessels,0.5169605651968404,0.4892273247241974,57,0.10516705925785953,374.350363861804,10,3484,4.038585042985306e-75,2
1.1358520433396173e-74,modality2_spatial_attention,a1,pericapsular adipose tissue,0.5701465864665807,0.5790339708328247,320,0.10516705925785953,374.350363861804,10,3484,4.038585042985306e-75,2
1.1358520433396173e-74,modality2_spatial_attention,a1,subcapsular sinus,0.4587052728275995,0.4473949670791626,74,0.10516705925785953,374.350363861804,10,3484,4.038585042985306e-75,2
1.1358520433396173e-74,modality2_spatial_attention,a1,trabeculae,0.5069500580430031,0.524581640958786,8,0.10516705925785953,374.350363861804,10,3484,4.038585042985306e-75,2
1.1358520433396173e-74,modality2_feature_attention,a1,capsule,0.4995449095526162,0.5098347663879395,204,0.10516705925785953,374.350363861804,10,3484,4.038585042985306e-75,2
1.1358520433396173e-74,modality2_feature_attention,a1,cortex,0.524695348424978,0.5254951119422913,753,0.10516705925785953,374.350363861804,10,3484,4.038585042985306e-75,2
1.1358520433396173e-74,modality2_feature_attention,a1,follicle,0.4846529131134351,0.4882817268371582,60,0.10516705925785953,374.350363861804,10,3484,4.038585042985306e-75,2
1.1358520433396173e-74,modality2_feature_attention,a1,hilum,0.5158952345018801,0.5267932415008545,23,0.10516705925785953,374.350363861804,10,3484,4.038585042985306e-75,2
1.1358520433396173e-74,modality2_feature_attention,a1,medulla cords,0.5333067031313825,0.5477463901042938,1188,0.10516705925785953,374.350363861804,10,3484,4.038585042985306e-75,2
1.1358520433396173e-74,modality2_feature_attention,a1,medulla sinuses,0.4414485978240725,0.44956621527671814,797,0.10516705925785953,374.350363861804,10,3484,4.038585042985306e-75,2
1.1358520433396173e-74,modality2_feature_attention,a1,medulla vessels,0.48303942552261186,0.5107726454734802,57,0.10516705925785953,374.350363861804,10,3484,4.038585042985306e-75,2
1.1358520433396173e-74,modality2_feature_attention,a1,pericapsular adipose tissue,0.4298534139292315,0.4209660291671753,320,0.10516705925785953,374.350363861804,10,3484,4.038585042985306e-75,2
1.1358520433396173e-74,modality2_feature_attention,a1,subcapsular sinus,0.5412947199231869,0.5526050329208374,74,0.10516705925785953,374.350363861804,10,3484,4.038585042985306e-75,2
1.1358520433396173e-74,modality2_feature_attention,a1,trabeculae,0.4930499196052551,0.4754183441400528,8,0.10516705925785953,374.350363861804,10,3484,4.038585042985306e-75,2
3.4325334041713655e-280,cross_omics_rna_attention,a1,capsule,0.6936821044952262,0.7141264379024506,204,0.38036910690204206,1330.4022773776942,10,3484,8.39063721019667e-281,3
3.4325334041713655e-280,cross_omics_rna_attention,a1,cortex,0.5888316354270317,0.6264990568161011,753,0.38036910690204206,1330.4022773776942,10,3484,8.39063721019667e-281,3
3.4325334041713655e-280,cross_omics_rna_attention,a1,follicle,0.8376881390810013,0.8538941442966461,60,0.38036910690204206,1330.4022773776942,10,3484,8.39063721019667e-281,3
3.4325334041713655e-280,cross_omics_rna_attention,a1,hilum,0.6758918425311213,0.6826485395431519,23,0.38036910690204206,1330.4022773776942,10,3484,8.39063721019667e-281,3
3.4325334041713655e-280,cross_omics_rna_attention,a1,medulla cords,0.4166814775366073,0.40649697184562683,1188,0.38036910690204206,1330.4022773776942,10,3484,8.39063721019667e-281,3
3.4325334041713655e-280,cross_omics_rna_attention,a1,medulla sinuses,0.5162457265006554,0.5365104675292969,797,0.38036910690204206,1330.4022773776942,10,3484,8.39063721019667e-281,3
3.4325334041713655e-280,cross_omics_rna_attention,a1,medulla vessels,0.3945620693919951,0.38398095965385437,57,0.38036910690204206,1330.4022773776942,10,3484,8.39063721019667e-281,3
3.4325334041713655e-280,cross_omics_rna_attention,a1,pericapsular adipose tissue,0.8356319157406688,0.8584749400615692,320,0.38036910690204206,1330.4022773776942,10,3484,8.39063721019667e-281,3
3.4325334041713655e-280,cross_omics_rna_attention,a1,subcapsular sinus,0.5730169713497162,0.6019273400306702,74,0.38036910690204206,1330.4022773776942,10,3484,8.39063721019667e-281,3
3.4325334041713655e-280,cross_omics_rna_attention,a1,trabeculae,0.5505749844014645,0.5338602364063263,8,0.38036910690204206,1330.4022773776942,10,3484,8.39063721019667e-281,3
3.4325334041713655e-280,cross_omics_modality2_attention,a1,capsule,0.3063178964178352,0.28587357699871063,204,0.38036910690204206,1330.4022773776942,10,3484,8.39063721019667e-281,3
3.4325334041713655e-280,cross_omics_modality2_attention,a1,cortex,0.4111683639990856,0.37350091338157654,753,0.38036910690204206,1330.4022773776942,10,3484,8.39063721019667e-281,3
3.4325334041713655e-280,cross_omics_modality2_attention,a1,follicle,0.16231186812122664,0.14610587805509567,60,0.38036910690204206,1330.4022773776942,10,3484,8.39063721019667e-281,3
3.4325334041713655e-280,cross_omics_modality2_attention,a1,hilum,0.32410815358161926,0.31735143065452576,23,0.38036910690204206,1330.4022773776942,10,3484,8.39063721019667e-281,3
3.4325334041713655e-280,cross_omics_modality2_attention,a1,medulla cords,0.5833185225950949,0.5935030281543732,1188,0.38036910690204206,1330.4022773776942,10,3484,8.39063721019667e-281,3
3.4325334041713655e-280,cross_omics_modality2_attention,a1,medulla sinuses,0.48375427261125786,0.4634895324707031,797,0.38036910690204206,1330.4022773776942,10,3484,8.39063721019667e-281,3
3.4325334041713655e-280,cross_omics_modality2_attention,a1,medulla vessels,0.6054379336143795,0.616019070148468,57,0.38036910690204206,1330.4022773776942,10,3484,8.39063721019667e-281,3
3.4325334041713655e-280,cross_omics_modality2_attention,a1,pericapsular adipose tissue,0.16436808498692698,0.141525000333786,320,0.38036910690204206,1330.4022773776942,10,3484,8.39063721019667e-281,3
3.4325334041713655e-280,cross_omics_modality2_attention,a1,subcapsular sinus,0.4269830328789917,0.39807260036468506,74,0.38036910690204206,1330.4022773776942,10,3484,8.39063721019667e-281,3
3.4325334041713655e-280,cross_omics_modality2_attention,a1,trabeculae,0.44942499324679375,0.4661397188901901,8,0.38036910690204206,1330.4022773776942,10,3484,8.39063721019667e-281,3
7.58966417343671e-06,rna_spatial_attention,a1,capsule,0.491163511851839,0.4978704899549484,204,0.00897182349650439,40.168114826856254,10,3484,7.083686561874263e-06,3
7.58966417343671e-06,rna_spatial_attention,a1,cortex,0.4933193539718233,0.5024597644805908,753,0.00897182349650439,40.168114826856254,10,3484,7.083686561874263e-06,3
7.58966417343671e-06,rna_spatial_attention,a1,follicle,0.49114007179935776,0.4763241112232208,60,0.00897182349650439,40.168114826856254,10,3484,7.083686561874263e-06,3
7.58966417343671e-06,rna_spatial_attention,a1,hilum,0.5096086730127749,0.49652132391929626,23,0.00897182349650439,40.168114826856254,10,3484,7.083686561874263e-06,3
7.58966417343671e-06,rna_spatial_attention,a1,medulla cords,0.5238281327114763,0.5278219282627106,1188,0.00897182349650439,40.168114826856254,10,3484,7.083686561874263e-06,3
7.58966417343671e-06,rna_spatial_attention,a1,medulla sinuses,0.4822972151012612,0.4833436906337738,797,0.00897182349650439,40.168114826856254,10,3484,7.083686561874263e-06,3
7.58966417343671e-06,rna_spatial_attention,a1,medulla vessels,0.5203655986932286,0.5024158358573914,57,0.00897182349650439,40.168114826856254,10,3484,7.083686561874263e-06,3
7.58966417343671e-06,rna_spatial_attention,a1,pericapsular adipose tissue,0.4874394248239696,0.5014817416667938,320,0.00897182349650439,40.168114826856254,10,3484,7.083686561874263e-06,3
7.58966417343671e-06,rna_spatial_attention,a1,subcapsular sinus,0.5064610796602996,0.4871807098388672,74,0.00897182349650439,40.168114826856254,10,3484,7.083686561874263e-06,3
7.58966417343671e-06,rna_spatial_attention,a1,trabeculae,0.6132518351078033,0.6693166494369507,8,0.00897182349650439,40.168114826856254,10,3484,7.083686561874263e-06,3
7.58966417343671e-06,rna_feature_attention,a1,capsule,0.5088364890246999,0.5021294951438904,204,0.00897182349650439,40.168114826856254,10,3484,7.083686561874263e-06,3
7.58966417343671e-06,rna_feature_attention,a1,cortex,0.5066806467999501,0.4975402057170868,753,0.00897182349650439,40.168114826856254,10,3484,7.083686561874263e-06,3
7.58966417343671e-06,rna_feature_attention,a1,follicle,0.5088599277039368,0.5236759185791016,60,0.00897182349650439,40.168114826856254,10,3484,7.083686561874263e-06,3
7.58966417343671e-06,rna_feature_attention,a1,hilum,0.49039133670537366,0.5034787058830261,23,0.00897182349650439,40.168114826856254,10,3484,7.083686561874263e-06,3
7.58966417343671e-06,rna_feature_attention,a1,medulla cords,0.4761718673575105,0.47217807173728943,1188,0.00897182349650439,40.168114826856254,10,3484,7.083686561874263e-06,3
7.58966417343671e-06,rna_feature_attention,a1,medulla sinuses,0.5177027849641768,0.5166562795639038,797,0.00897182349650439,40.168114826856254,10,3484,7.083686561874263e-06,3
7.58966417343671e-06,rna_feature_attention,a1,medulla vessels,0.4796344005224997,0.49758413434028625,57,0.00897182349650439,40.168114826856254,10,3484,7.083686561874263e-06,3
7.58966417343671e-06,rna_feature_attention,a1,pericapsular adipose tissue,0.5125605743844062,0.498518243432045,320,0.00897182349650439,40.168114826856254,10,3484,7.083686561874263e-06,3
7.58966417343671e-06,rna_feature_attention,a1,subcapsular sinus,0.4935389112781834,0.5128193199634552,74,0.00897182349650439,40.168114826856254,10,3484,7.083686561874263e-06,3
7.58966417343671e-06,rna_feature_attention,a1,trabeculae,0.38674819096922874,0.3306833654642105,8,0.00897182349650439,40.168114826856254,10,3484,7.083686561874263e-06,3
2.2303710925990312e-20,modality2_spatial_attention,a1,capsule,0.4811987617582667,0.46897876262664795,204,0.03049897689978954,114.95344574986886,10,3484,1.437267564787633e-20,3
2.2303710925990312e-20,modality2_spatial_attention,a1,cortex,0.4895993990212639,0.4907628893852234,753,0.03049897689978954,114.95344574986886,10,3484,1.437267564787633e-20,3
2.2303710925990312e-20,modality2_spatial_attention,a1,follicle,0.5127941608428955,0.5315162837505341,60,0.03049897689978954,114.95344574986886,10,3484,1.437267564787633e-20,3
2.2303710925990312e-20,modality2_spatial_attention,a1,hilum,0.52053411628889,0.5162769556045532,23,0.03049897689978954,114.95344574986886,10,3484,1.437267564787633e-20,3
2.2303710925990312e-20,modality2_spatial_attention,a1,medulla cords,0.4994769921708187,0.49644652009010315,1188,0.03049897689978954,114.95344574986886,10,3484,1.437267564787633e-20,3
2.2303710925990312e-20,modality2_spatial_attention,a1,medulla sinuses,0.5074663404912841,0.4982152581214905,797,0.03049897689978954,114.95344574986886,10,3484,1.437267564787633e-20,3
2.2303710925990312e-20,modality2_spatial_attention,a1,medulla vessels,0.5112092502807316,0.5077181458473206,57,0.03049897689978954,114.95344574986886,10,3484,1.437267564787633e-20,3
2.2303710925990312e-20,modality2_spatial_attention,a1,pericapsular adipose tissue,0.5539945589844137,0.5524909496307373,320,0.03049897689978954,114.95344574986886,10,3484,1.437267564787633e-20,3
2.2303710925990312e-20,modality2_spatial_attention,a1,subcapsular sinus,0.46718091296183095,0.4553910940885544,74,0.03049897689978954,114.95344574986886,10,3484,1.437267564787633e-20,3
2.2303710925990312e-20,modality2_spatial_attention,a1,trabeculae,0.5314300283789635,0.5463697016239166,8,0.03049897689978954,114.95344574986886,10,3484,1.437267564787633e-20,3
2.2303710925990312e-20,modality2_feature_attention,a1,capsule,0.5188012375112843,0.5310212671756744,204,0.030498941669825193,114.95332336097272,10,3484,1.4373502596749312e-20,3
2.2303710925990312e-20,modality2_feature_attention,a1,cortex,0.5104005996528691,0.5092371106147766,753,0.030498941669825193,114.95332336097272,10,3484,1.4373502596749312e-20,3
2.2303710925990312e-20,modality2_feature_attention,a1,follicle,0.4872058376669884,0.46848373115062714,60,0.030498941669825193,114.95332336097272,10,3484,1.4373502596749312e-20,3
2.2303710925990312e-20,modality2_feature_attention,a1,hilum,0.4794658863026163,0.4837230443954468,23,0.030498941669825193,114.95332336097272,10,3484,1.4373502596749312e-20,3
2.2303710925990312e-20,modality2_feature_attention,a1,medulla cords,0.5005230068759083,0.5035535097122192,1188,0.030498941669825193,114.95332336097272,10,3484,1.4373502596749312e-20,3
2.2303710925990312e-20,modality2_feature_attention,a1,medulla sinuses,0.49253365985460235,0.5017846822738647,797,0.030498941669825193,114.95332336097272,10,3484,1.4373502596749312e-20,3
2.2303710925990312e-20,modality2_feature_attention,a1,medulla vessels,0.4887907544248982,0.49228185415267944,57,0.030498941669825193,114.95332336097272,10,3484,1.4373502596749312e-20,3
2.2303710925990312e-20,modality2_feature_attention,a1,pericapsular adipose tissue,0.44600544178392737,0.4475090652704239,320,0.030498941669825193,114.95332336097272,10,3484,1.4373502596749312e-20,3
2.2303710925990312e-20,modality2_feature_attention,a1,subcapsular sinus,0.5328190908641428,0.5446088910102844,74,0.030498941669825193,114.95332336097272,10,3484,1.4373502596749312e-20,3
2.2303710925990312e-20,modality2_feature_attention,a1,trabeculae,0.4685699865221977,0.4536302983760834,8,0.030498941669825193,114.95332336097272,10,3484,1.4373502596749312e-20,3
0.0,cross_omics_rna_attention,a1,capsule,0.712498690275585,0.7628230154514313,204,0.4464892452751369,1560.1036380858257,10,3484,0.0,4
0.0,cross_omics_rna_attention,a1,cortex,0.6209393055493613,0.6732046604156494,753,0.4464892452751369,1560.1036380858257,10,3484,0.0,4
0.0,cross_omics_rna_attention,a1,follicle,0.8598643978436787,0.8866080045700073,60,0.4464892452751369,1560.1036380858257,10,3484,0.0,4
0.0,cross_omics_rna_attention,a1,hilum,0.685320081918136,0.6972673535346985,23,0.4464892452751369,1560.1036380858257,10,3484,0.0,4
0.0,cross_omics_rna_attention,a1,medulla cords,0.3903336584605653,0.38350503146648407,1188,0.4464892452751369,1560.1036380858257,10,3484,0.0,4
0.0,cross_omics_rna_attention,a1,medulla sinuses,0.5068708604652729,0.5164808630943298,797,0.4464892452751369,1560.1036380858257,10,3484,0.0,4
0.0,cross_omics_rna_attention,a1,medulla vessels,0.3626906516259177,0.3387078046798706,57,0.4464892452751369,1560.1036380858257,10,3484,0.0,4
0.0,cross_omics_rna_attention,a1,pericapsular adipose tissue,0.8826120774261653,0.9045544862747192,320,0.4464892452751369,1560.1036380858257,10,3484,0.0,4
0.0,cross_omics_rna_attention,a1,subcapsular sinus,0.6249923637589893,0.6491260528564453,74,0.4464892452751369,1560.1036380858257,10,3484,0.0,4
0.0,cross_omics_rna_attention,a1,trabeculae,0.6722072213888168,0.648046225309372,8,0.4464892452751369,1560.1036380858257,10,3484,0.0,4
0.0,cross_omics_modality2_attention,a1,capsule,0.28750130884787617,0.23717697709798813,204,0.4464889336116613,1560.1025553669115,10,3484,0.0,4
0.0,cross_omics_modality2_attention,a1,cortex,0.3790606945050586,0.3267953097820282,753,0.4464889336116613,1560.1025553669115,10,3484,0.0,4
0.0,cross_omics_modality2_attention,a1,follicle,0.14013558955242236,0.11339199915528297,60,0.4464889336116613,1560.1025553669115,10,3484,0.0,4
0.0,cross_omics_modality2_attention,a1,hilum,0.31467991160309833,0.3027326464653015,23,0.4464889336116613,1560.1025553669115,10,3484,0.0,4
0.0,cross_omics_modality2_attention,a1,medulla cords,0.6096663434146229,0.6164949834346771,1188,0.4464889336116613,1560.1025553669115,10,3484,0.0,4
0.0,cross_omics_modality2_attention,a1,medulla sinuses,0.49312914046955525,0.4835191071033478,797,0.4464889336116613,1560.1025553669115,10,3484,0.0,4
0.0,cross_omics_modality2_attention,a1,medulla vessels,0.637309344714148,0.6612921953201294,57,0.4464889336116613,1560.1025553669115,10,3484,0.0,4
0.0,cross_omics_modality2_attention,a1,pericapsular adipose tissue,0.11738791879761265,0.09544550999999046,320,0.4464889336116613,1560.1025553669115,10,3484,0.0,4
0.0,cross_omics_modality2_attention,a1,subcapsular sinus,0.37500763624101074,0.3508739024400711,74,0.4464889336116613,1560.1025553669115,10,3484,0.0,4
0.0,cross_omics_modality2_attention,a1,trabeculae,0.32779279351234436,0.35195377469062805,8,0.4464889336116613,1560.1025553669115,10,3484,0.0,4
3.280038083576459e-31,rna_spatial_attention,a1,capsule,0.5424917281842699,0.5403452217578888,204,0.0457187587035538,167.8269677361459,10,3484,1.7493536445741113e-31,4
3.280038083576459e-31,rna_spatial_attention,a1,cortex,0.5224830127193791,0.5301510691642761,753,0.0457187587035538,167.8269677361459,10,3484,1.7493536445741113e-31,4
3.280038083576459e-31,rna_spatial_attention,a1,follicle,0.5294379745920499,0.5410433411598206,60,0.0457187587035538,167.8269677361459,10,3484,1.7493536445741113e-31,4
3.280038083576459e-31,rna_spatial_attention,a1,hilum,0.4641849819732749,0.4543702304363251,23,0.0457187587035538,167.8269677361459,10,3484,1.7493536445741113e-31,4
3.280038083576459e-31,rna_spatial_attention,a1,medulla cords,0.5173530569958567,0.5206153094768524,1188,0.0457187587035538,167.8269677361459,10,3484,1.7493536445741113e-31,4
3.280038083576459e-31,rna_spatial_attention,a1,medulla sinuses,0.46309756294098525,0.46364644169807434,797,0.0457187587035538,167.8269677361459,10,3484,1.7493536445741113e-31,4
3.280038083576459e-31,rna_spatial_attention,a1,medulla vessels,0.49482636885684833,0.506998598575592,57,0.0457187587035538,167.8269677361459,10,3484,1.7493536445741113e-31,4
3.280038083576459e-31,rna_spatial_attention,a1,pericapsular adipose tissue,0.5474524687044322,0.5289275050163269,320,0.0457187587035538,167.8269677361459,10,3484,1.7493536445741113e-31,4
3.280038083576459e-31,rna_spatial_attention,a1,subcapsular sinus,0.5357653087860829,0.5235097408294678,74,0.0457187587035538,167.8269677361459,10,3484,1.7493536445741113e-31,4
3.280038083576459e-31,rna_spatial_attention,a1,trabeculae,0.665483869612217,0.6836060583591461,8,0.0457187587035538,167.8269677361459,10,3484,1.7493536445741113e-31,4
3.280038083576459e-31,rna_feature_attention,a1,capsule,0.45750827481057127,0.4596547931432724,204,0.0457187587035538,167.8269677361459,10,3484,1.7493536445741113e-31,4
3.280038083576459e-31,rna_feature_attention,a1,cortex,0.4775169876467184,0.46984896063804626,753,0.0457187587035538,167.8269677361459,10,3484,1.7493536445741113e-31,4
3.280038083576459e-31,rna_feature_attention,a1,follicle,0.4705620251595974,0.45895662903785706,60,0.0457187587035538,167.8269677361459,10,3484,1.7493536445741113e-31,4
3.280038083576459e-31,rna_feature_attention,a1,hilum,0.5358150160830953,0.5456297397613525,23,0.0457187587035538,167.8269677361459,10,3484,1.7493536445741113e-31,4
3.280038083576459e-31,rna_feature_attention,a1,medulla cords,0.4826469428034543,0.4793846756219864,1188,0.0457187587035538,167.8269677361459,10,3484,1.7493536445741113e-31,4
3.280038083576459e-31,rna_feature_attention,a1,medulla sinuses,0.5369024365542076,0.5363535284996033,797,0.0457187587035538,167.8269677361459,10,3484,1.7493536445741113e-31,4
3.280038083576459e-31,rna_feature_attention,a1,medulla vessels,0.5051736314045755,0.49300137162208557,57,0.0457187587035538,167.8269677361459,10,3484,1.7493536445741113e-31,4
3.280038083576459e-31,rna_feature_attention,a1,pericapsular adipose tissue,0.4525475284550339,0.4710724949836731,320,0.0457187587035538,167.8269677361459,10,3484,1.7493536445741113e-31,4
3.280038083576459e-31,rna_feature_attention,a1,subcapsular sinus,0.4642346944357898,0.4764902591705322,74,0.0457187587035538,167.8269677361459,10,3484,1.7493536445741113e-31,4
3.280038083576459e-31,rna_feature_attention,a1,trabeculae,0.33451615460217,0.3163939565420151,8,0.0457187587035538,167.8269677361459,10,3484,1.7493536445741113e-31,4
6.560451769838593e-20,modality2_spatial_attention,a1,capsule,0.480909777549552,0.47523900866508484,204,0.029817163961725797,112.58482760303542,10,3484,4.373202984043873e-20,4
6.560451769838593e-20,modality2_spatial_attention,a1,cortex,0.4933567824829147,0.4936257302761078,753,0.029817163961725797,112.58482760303542,10,3484,4.373202984043873e-20,4
6.560451769838593e-20,modality2_spatial_attention,a1,follicle,0.5114596729477247,0.5224164426326752,60,0.029817163961725797,112.58482760303542,10,3484,4.373202984043873e-20,4
6.560451769838593e-20,modality2_spatial_attention,a1,hilum,0.4835625239040541,0.4707593619823456,23,0.029817163961725797,112.58482760303542,10,3484,4.373202984043873e-20,4
6.560451769838593e-20,modality2_spatial_attention,a1,medulla cords,0.48422659386689415,0.47119826078414917,1188,0.029817163961725797,112.58482760303542,10,3484,4.373202984043873e-20,4
6.560451769838593e-20,modality2_spatial_attention,a1,medulla sinuses,0.5270102095312277,0.5065197944641113,797,0.029817163961725797,112.58482760303542,10,3484,4.373202984043873e-20,4
6.560451769838593e-20,modality2_spatial_attention,a1,medulla vessels,0.4962031561554524,0.46378082036972046,57,0.029817163961725797,112.58482760303542,10,3484,4.373202984043873e-20,4
6.560451769838593e-20,modality2_spatial_attention,a1,pericapsular adipose tissue,0.5473396599758417,0.5405084788799286,320,0.029817163961725797,112.58482760303542,10,3484,4.373202984043873e-20,4
6.560451769838593e-20,modality2_spatial_attention,a1,subcapsular sinus,0.4642236907337163,0.4554685205221176,74,0.029817163961725797,112.58482760303542,10,3484,4.373202984043873e-20,4
6.560451769838593e-20,modality2_spatial_attention,a1,trabeculae,0.5047123171389103,0.5133651793003082,8,0.029817163961725797,112.58482760303542,10,3484,4.373202984043873e-20,4
6.560451769838593e-20,modality2_feature_attention,a1,capsule,0.5190902206973702,0.5247609615325928,204,0.029817103463402193,112.58461743185921,10,3484,4.3736345132257285e-20,4
6.560451769838593e-20,modality2_feature_attention,a1,cortex,0.5066432184471711,0.5063742995262146,753,0.029817103463402193,112.58461743185921,10,3484,4.3736345132257285e-20,4
6.560451769838593e-20,modality2_feature_attention,a1,follicle,0.488540322581927,0.47758355736732483,60,0.029817103463402193,112.58461743185921,10,3484,4.3736345132257285e-20,4
6.560451769838593e-20,modality2_feature_attention,a1,hilum,0.5164374618426614,0.529240608215332,23,0.029817103463402193,112.58461743185921,10,3484,4.3736345132257285e-20,4
6.560451769838593e-20,modality2_feature_attention,a1,medulla cords,0.5157734058132577,0.5288017392158508,1188,0.029817103463402193,112.58461743185921,10,3484,4.3736345132257285e-20,4
6.560451769838593e-20,modality2_feature_attention,a1,medulla sinuses,0.4729897919551492,0.49348023533821106,797,0.029817103463402193,112.58461743185921,10,3484,4.3736345132257285e-20,4
6.560451769838593e-20,modality2_feature_attention,a1,medulla vessels,0.5037968506415685,0.5362192392349243,57,0.029817103463402193,112.58461743185921,10,3484,4.3736345132257285e-20,4
6.560451769838593e-20,modality2_feature_attention,a1,pericapsular adipose tissue,0.4526603397447616,0.4594915062189102,320,0.029817103463402193,112.58461743185921,10,3484,4.3736345132257285e-20,4
6.560451769838593e-20,modality2_feature_attention,a1,subcapsular sinus,0.5357763074539803,0.5445314943790436,74,0.029817103463402193,112.58461743185921,10,3484,4.3736345132257285e-20,4
6.560451769838593e-20,modality2_feature_attention,a1,trabeculae,0.49528768658638,0.4866348057985306,8,0.029817103463402193,112.58461743185921,10,3484,4.3736345132257285e-20,4
1.4788583432223718e-19,cross_omics_rna_attention,placenta,EVT,0.9278246891700616,0.9697797894477844,59,0.061611726116687075,110.78257154476705,10,1662,1.0187690808865227e-19,0
1.4788583432223718e-19,cross_omics_rna_attention,placenta,EVT-progenitor,0.8691452867106387,0.8935416340827942,19,0.061611726116687075,110.78257154476705,10,1662,1.0187690808865227e-19,0
1.4788583432223718e-19,cross_omics_rna_attention,placenta,Endothelial,0.9303649562709736,0.9521296620368958,53,0.061611726116687075,110.78257154476705,10,1662,1.0187690808865227e-19,0
1.4788583432223718e-19,cross_omics_rna_attention,placenta,Erythroblasts,0.9199723154306412,0.9457288384437561,24,0.061611726116687075,110.78257154476705,10,1662,1.0187690808865227e-19,0
1.4788583432223718e-19,cross_omics_rna_attention,placenta,FIB1,0.9021395891904831,0.91990926861763,104,0.061611726116687075,110.78257154476705,10,1662,1.0187690808865227e-19,0
1.4788583432223718e-19,cross_omics_rna_attention,placenta,FIB2,0.8635739251670645,0.9078354835510254,347,0.061611726116687075,110.78257154476705,10,1662,1.0187690808865227e-19,0
1.4788583432223718e-19,cross_omics_rna_attention,placenta,Hofbauer cells,0.8975165926085578,0.9349181056022644,225,0.061611726116687075,110.78257154476705,10,1662,1.0187690808865227e-19,0
1.4788583432223718e-19,cross_omics_rna_attention,placenta,STB,0.8782588099960565,0.91411954164505,353,0.061611726116687075,110.78257154476705,10,1662,1.0187690808865227e-19,0
1.4788583432223718e-19,cross_omics_rna_attention,placenta,STB-progenitor,0.8499037817120552,0.8564424216747284,40,0.061611726116687075,110.78257154476705,10,1662,1.0187690808865227e-19,0
1.4788583432223718e-19,cross_omics_rna_attention,placenta,vCTB,0.8623292012710005,0.8922529816627502,438,0.061611726116687075,110.78257154476705,10,1662,1.0187690808865227e-19,0
1.4788583432223718e-19,cross_omics_modality2_attention,placenta,EVT,0.07217532002477575,0.030220134183764458,59,0.061611726116687075,110.78257154476705,10,1662,1.0187690808865227e-19,0
1.4788583432223718e-19,cross_omics_modality2_attention,placenta,EVT-progenitor,0.13085470917193512,0.10645835101604462,19,0.061611726116687075,110.78257154476705,10,1662,1.0187690808865227e-19,0
1.4788583432223718e-19,cross_omics_modality2_attention,placenta,Endothelial,0.06963504574982063,0.04787033423781395,53,0.061611726116687075,110.78257154476705,10,1662,1.0187690808865227e-19,0
1.4788583432223718e-19,cross_omics_modality2_attention,placenta,Erythroblasts,0.08002768627678354,0.05427120439708233,24,0.061611726116687075,110.78257154476705,10,1662,1.0187690808865227e-19,0
1.4788583432223718e-19,cross_omics_modality2_attention,placenta,FIB1,0.09786040562455757,0.0800907053053379,104,0.061611726116687075,110.78257154476705,10,1662,1.0187690808865227e-19,0
1.4788583432223718e-19,cross_omics_modality2_attention,placenta,FIB2,0.13642607337556328,0.09216447919607162,347,0.061611726116687075,110.78257154476705,10,1662,1.0187690808865227e-19,0
1.4788583432223718e-19,cross_omics_modality2_attention,placenta,Hofbauer cells,0.10248340821100606,0.06508186459541321,225,0.061611726116687075,110.78257154476705,10,1662,1.0187690808865227e-19,0
1.4788583432223718e-19,cross_omics_modality2_attention,placenta,STB,0.12174118929423877,0.08588051795959473,353,0.061611726116687075,110.78257154476705,10,1662,1.0187690808865227e-19,0
1.4788583432223718e-19,cross_omics_modality2_attention,placenta,STB-progenitor,0.1500962228514254,0.14355755597352982,40,0.061611726116687075,110.78257154476705,10,1662,1.0187690808865227e-19,0
1.4788583432223718e-19,cross_omics_modality2_attention,placenta,vCTB,0.13767079639644042,0.10774700716137886,438,0.061611726116687075,110.78257154476705,10,1662,1.0187690808865227e-19,0
1.2856015885661766e-12,rna_spatial_attention,placenta,EVT,0.4151548642223164,0.3668890595436096,59,0.04052314139875038,75.94422959073563,10,1662,1.0284812708525148e-12,0
1.2856015885661766e-12,rna_spatial_attention,placenta,EVT-progenitor,0.3950496323798832,0.37096601724624634,19,0.04052314139875038,75.94422959073563,10,1662,1.0284812708525148e-12,0
1.2856015885661766e-12,rna_spatial_attention,placenta,Endothelial,0.584134857047279,0.5839172005653381,53,0.04052314139875038,75.94422959073563,10,1662,1.0284812708525148e-12,0
1.2856015885661766e-12,rna_spatial_attention,placenta,Erythroblasts,0.4714922613153855,0.4344554543495178,24,0.04052314139875038,75.94422959073563,10,1662,1.0284812708525148e-12,0
1.2856015885661766e-12,rna_spatial_attention,placenta,FIB1,0.40359523627333915,0.37715932726860046,104,0.04052314139875038,75.94422959073563,10,1662,1.0284812708525148e-12,0
1.2856015885661766e-12,rna_spatial_attention,placenta,FIB2,0.4447988166718043,0.4235728979110718,347,0.04052314139875038,75.94422959073563,10,1662,1.0284812708525148e-12,0
1.2856015885661766e-12,rna_spatial_attention,placenta,Hofbauer cells,0.4989523979028066,0.4599345028400421,225,0.04052314139875038,75.94422959073563,10,1662,1.0284812708525148e-12,0
1.2856015885661766e-12,rna_spatial_attention,placenta,STB,0.3861523951712479,0.362743079662323,353,0.04052314139875038,75.94422959073563,10,1662,1.0284812708525148e-12,0
