lane,representation_source,candidate_id,candidate_partition_sha256,ari,nmi,ami,fmi,homogeneity,v_measure,n_total,n_eval,observed_k_full,min_cluster_size_full,cluster_sizes_full,min_cluster_size_eval,cluster_sizes_eval,neighbor_agreement,moran_indicator_macro,geary_indicator_macro,label_access,start_candidate,training_seed,family,candidate_bank_sha256,checkpoint_bank_sha256,changed_spots_vs_start
A1_K10,RETAINED_CARRIER,J01_GRAPH_LEAN__ADDITIVE_SHARED__S0,2706e28036608383d0f9ec02e8f540ab8096ea625054c53776155c159b52a604,0.2631252652952093,0.39731409427834025,0.39343454483541307,0.4028350880937649,0.4468226173226545,0.3973140942783402,3484,3484,10,67,67|162|213|236|254|259|300|518|704|771,67,67|162|213|236|254|259|300|518|704|771,0.662572356346181,0.6393430391723284,0.36914111469357613,independent_evaluator_after_bank_lock,GEOM_LEIDEN_FEATURE,0,RNA_PROTEIN,0c7344f665a1e6b733c71ebf8216779fef83d6815730ca99602ef872eb9caf0b,f4713deb5771d21d65ac3c9965369fde47d03c7aca3e20b754c0592b1ec56a7f,191
A1_K10,RETAINED_CARRIER,J01_GRAPH_LEAN__FULL__S0,2a55d1010d1bada8d929a0f2c1f2316d79555c3453b8f46cdd7c26cb0e4c1ab9,0.26228488920538257,0.38698388737329736,0.38303440528017546,0.4023177154491011,0.4347304525430221,0.3869838873732973,3484,3484,10,65,65|163|198|227|260|265|309|512|711|774,65,65|163|198|227|260|265|309|512|711|774,0.6155583792178455,0.5750667229769072,0.4330182179225372,independent_evaluator_after_bank_lock,GEOM_LEIDEN_FEATURE,0,RNA_PROTEIN,0c7344f665a1e6b733c71ebf8216779fef83d6815730ca99602ef872eb9caf0b,f4713deb5771d21d65ac3c9965369fde47d03c7aca3e20b754c0592b1ec56a7f,14
A1_K10,RETAINED_CARRIER,J02_BALANCED__EMISSION_ONLY__S0,e367c0a4541ec15c5b80cf90d1d2d4cbbfa928fe43305aae83d3ea72741e8988,0.2628398625298799,0.384972236638401,0.3810137018838378,0.4025657224341812,0.4329506167588187,0.384972236638401,3484,3484,10,66,66|167|199|229|261|266|311|509|705|771,66,66|167|199|229|261|266|311|509|705|771,0.6135818156148525,0.5710329905908964,0.43680421553031124,independent_evaluator_after_bank_lock,GEOM_LEIDEN_FEATURE,0,RNA_PROTEIN,0c7344f665a1e6b733c71ebf8216779fef83d6815730ca99602ef872eb9caf0b,f4713deb5771d21d65ac3c9965369fde47d03c7aca3e20b754c0592b1ec56a7f,0
A1_K10,RETAINED_CARRIER,J02_BALANCED__SHARED_GRAPH_ONLY__S0,3648dfe417b9a159d83863fd77367a7983748dc7a9297041b1856ddfea31e5a7,0.2650979812405275,0.3987108832825309,0.3948425656668188,0.40438263958546095,0.4487030493863581,0.3987108832825309,3484,3484,10,68,68|165|215|236|253|260|300|517|703|767,68,68|165|215|236|253|260|300|517|703|767,0.6584780460256954,0.6348613896263477,0.37348433638625045,independent_evaluator_after_bank_lock,GEOM_LEIDEN_FEATURE,0,RNA_PROTEIN,0c7344f665a1e6b733c71ebf8216779fef83d6815730ca99602ef872eb9caf0b,f4713deb5771d21d65ac3c9965369fde47d03c7aca3e20b754c0592b1ec56a7f,168
A1_K10,RETAINED_CARRIER,J02_BALANCED__CLUSTER_GRAPH_ONLY__S0,057bf6cda6029be52de871139c99740c15b3f22e03ed4d3261b48074e473e503,0.2623708078223391,0.3868412347475578,0.3828916716754496,0.4023389565803777,0.43466212557550027,0.3868412347475579,3484,3484,10,65,65|163|198|228|260|265|311|512|708|774,65,65|163|198|228|260|265|311|512|708|774,0.615981928561344,0.5753665746365043,0.4326997706034928,independent_evaluator_after_bank_lock,GEOM_LEIDEN_FEATURE,0,RNA_PROTEIN,0c7344f665a1e6b733c71ebf8216779fef83d6815730ca99602ef872eb9caf0b,f4713deb5771d21d65ac3c9965369fde47d03c7aca3e20b754c0592b1ec56a7f,11
A1_K10,RETAINED_CARRIER,J02_BALANCED__ADDITIVE_SHARED__S0,b547ac7453f5cfa1b734d627c2b24ec610f28f142608e5d65a362e48a097d6bd,0.2647410126920642,0.3988930780764286,0.39502523419397695,0.40413703283118724,0.44882991349922025,0.39889307807642865,3484,3484,10,68,68|165|216|234|255|260|299|510|707|770,68,68|165|216|234|255|260|299|510|707|770,0.6548072850487082,0.6297080261262111,0.3785558530034611,independent_evaluator_after_bank_lock,GEOM_LEIDEN_FEATURE,0,RNA_PROTEIN,0c7344f665a1e6b733c71ebf8216779fef83d6815730ca99602ef872eb9caf0b,f4713deb5771d21d65ac3c9965369fde47d03c7aca3e20b754c0592b1ec56a7f,158
A1_K10,RETAINED_CARRIER,J02_BALANCED__FULL__S0,d5550a2e8fe070fca6dd2aad055c0516f275a9e0d68fb443131659b46adc6556,0.2636532118579978,0.3877757711197409,0.38383179540618273,0.4034548464569945,0.43566464479963385,0.38777577111974093,3484,3484,10,65,65|163|198|228|259|266|309|513|708|775,65,65|163|198|228|259|266|309|513|708|775,0.6158407454468445,0.5754637003295321,0.43258828680435746,independent_evaluator_after_bank_lock,GEOM_LEIDEN_FEATURE,0,RNA_PROTEIN,0c7344f665a1e6b733c71ebf8216779fef83d6815730ca99602ef872eb9caf0b,f4713deb5771d21d65ac3c9965369fde47d03c7aca3e20b754c0592b1ec56a7f,14
A1_K10,RETAINED_CARRIER,J03_EMISSION_LEAN__EMISSION_ONLY__S0,1bb3747a36ed375440c98e7069acfe82546a72e7acc9174a3223610e96316d9f,0.2625829261404206,0.3847310706582012,0.3807711459596292,0.4023417324388188,0.43269815146271345,0.3847310706582012,3484,3484,10,66,66|167|201|228|261|266|310|509|705|771,66,66|167|201|228|261|266|310|509|705|771,0.6138641818438515,0.5717291318567226,0.4361252764566861,independent_evaluator_after_bank_lock,GEOM_LEIDEN_FEATURE,0,RNA_PROTEIN,0c7344f665a1e6b733c71ebf8216779fef83d6815730ca99602ef872eb9caf0b,f4713deb5771d21d65ac3c9965369fde47d03c7aca3e20b754c0592b1ec56a7f,2
A1_K10,RETAINED_CARRIER,J03_EMISSION_LEAN__SHARED_GRAPH_ONLY__S0,1445d141549f90d36fdbff61b1a4d75672b92355ab5dfff2f31190ff0aa636aa,0.26462731514618554,0.39703079399675306,0.3931518509985654,0.40397297768937307,0.44683038376208223,0.39703079399675306,3484,3484,10,68,68|162|220|232|255|262|301|513|702|769,68,68|162|220|232|255|262|301|513|702|769,0.650854157842722,0.6263005009884947,0.3819956152879444,independent_evaluator_after_bank_lock,GEOM_LEIDEN_FEATURE,0,RNA_PROTEIN,0c7344f665a1e6b733c71ebf8216779fef83d6815730ca99602ef872eb9caf0b,f4713deb5771d21d65ac3c9965369fde47d03c7aca3e20b754c0592b1ec56a7f,131
A1_K10,RETAINED_CARRIER,J03_EMISSION_LEAN__CLUSTER_GRAPH_ONLY__S0,7925732b44763c54e6a8705732bb9745f599dafa392f4c3c97a227c581749de5,0.2626168026171468,0.3869410737801912,0.3829928652557741,0.40250817796294025,0.4348532988104571,0.3869410737801912,3484,3484,10,65,65|163|199|229|260|265|311|512|706|774,65,65|163|199|229|260|265|311|512|706|774,0.6155583792178455,0.5749905213859672,0.43305955105321353,independent_evaluator_after_bank_lock,GEOM_LEIDEN_FEATURE,0,RNA_PROTEIN,0c7344f665a1e6b733c71ebf8216779fef83d6815730ca99602ef872eb9caf0b,f4713deb5771d21d65ac3c9965369fde47d03c7aca3e20b754c0592b1ec56a7f,9
