lane,family,start_candidate,profile_id,full_candidate_id,full_ari,full_nmi,input_start_ari,input_start_nmi,strongest_atomic_ari,strongest_atomic_nmi,delta_ari_vs_coordinatewise_atomic,delta_nmi_vs_coordinatewise_atomic,stage_a_best_head_ari,stage_a_best_head_nmi,delta_ari_vs_stage_a_best_head,delta_nmi_vs_stage_a_best_head,changed_spots_vs_start,min_cluster_size,strict_full_double_beats_each_matched_atomic,independent_lane_pass,partition_sha256
A1_K10,RNA_PROTEIN,GEOM_FEATURE_NCUT_K24,J03_EMISSION_LEAN,J03_EMISSION_LEAN__FULL__S0,0.2701451480852545,0.4008583904666125,0.26806593463595035,0.39594080155513667,0.27074609176270464,0.4060525270083146,-0.0006009436774501165,-0.0051941365417021435,0.26806593463595035,0.39594080155513667,0.0020792134493041736,0.004917588911475812,75,112,False,False,52c825f76ab00e952398ebd61bf73b6ba7768a1e7cd908f0154d3e4cc5176288
P22_K9,RNA_CHROMATIN,GEOM_LEIDEN_FEATURE,J01_GRAPH_LEAN,J01_GRAPH_LEAN__FULL__S0,0.504456292218086,0.6434614539729726,0.5034009988382184,0.641908045066574,0.5040003712992848,0.6431834157707748,0.00045592091880120034,0.00027803820219785,0.5034009988382184,0.641908045066574,0.001055293379867539,0.0015534089063986567,21,44,True,True,55efaa0eae424360e875d5c0f5ac88242ccdeef95d89f76c6bf2d8de72db5f9b
PLACENTA_K10,RNA_CHROMATIN,GEOM_LEIDEN_FEATURE,J03_EMISSION_LEAN,J03_EMISSION_LEAN__FULL__S0,0.5519462122941052,0.6285609087108122,0.5351464387496713,0.5920843173869431,0.5463922485617349,0.6259897224250125,0.005553963732370382,0.002571186285799665,0.5351464387496713,0.5920843173869431,0.01679977354443396,0.036476591323869045,50,44,True,True,f5413a022a5075336607f01b1b325e1364ef553e42af503250f42c0e27cc297e
TONSIL_S1_K4,RNA_PROTEIN,GEOM_FEATURE_NCUT_K24,J01_GRAPH_LEAN,J01_GRAPH_LEAN__FULL__S0,0.19789686750830782,0.2576556874630115,0.19314335941552432,0.2545209192485351,0.20580550747977536,0.26961026294582235,-0.00790863997146754,-0.01195457548281087,0.1943900653060564,0.2595074094203575,0.0035068022022514134,-0.0018517219573460086,77,678,False,False,071d8f2d4d6d8a63fa2be975545a9c7dca65d21d2c8c7b9bd9fdcef5f72204a7
