lane,representation_source,candidate_id,candidate_partition_sha256,ari,nmi,ami,fmi,homogeneity,v_measure,n_total,n_eval,observed_k_full,min_cluster_size_full,cluster_sizes_full,min_cluster_size_eval,cluster_sizes_eval,neighbor_agreement,moran_indicator_macro,geary_indicator_macro,label_access,start_candidate,training_seed,family,candidate_bank_sha256,checkpoint_bank_sha256,changed_spots_vs_start
A1_K10,RETAINED_CARRIER,J02_BALANCED__FULL__S0,7f420c4ff052fabdb80564f36b4f7262cac83fe5f11e4b7fba1ed17a5b384d3b,0.2696883599628288,0.3990524543497661,0.395258925534862,0.4047267175557355,0.458676546255442,0.39905245434976616,3484,3484,10,112,112|177|203|258|320|335|398|471|601|609,112,112|177|203|258|320|335|398|471|601|609,0.5988987717069039,0.556871796996565,0.449133481153875,independent_evaluator_after_bank_lock,GEOM_FEATURE_NCUT_K24,0,RNA_PROTEIN,5c7461d8641e68b76174e0aab501e3a8644e6df2dab6faf0376da49a5fc5d808,fa1a2fc97b5a8ead286e65511a33b4b8347cccf35281fc326ab2a867f7416001,82
A1_K10,RETAINED_CARRIER,J03_EMISSION_LEAN__EMISSION_ONLY__S0,e0981f5c2597e4588fdda6eb93e37eeae2de3625d3b4f04ad884e03ba62ffc79,0.26791581643755813,0.3954270750968489,0.39162006702930324,0.40287006521581203,0.4556952813074619,0.3954270750968489,3484,3484,10,117,117|183|217|264|319|342|392|468|588|594,117,117|183|217|264|319|342|392|468|588|594,0.5876041225469434,0.5435940566191233,0.4622090468463028,independent_evaluator_after_bank_lock,GEOM_FEATURE_NCUT_K24,0,RNA_PROTEIN,5c7461d8641e68b76174e0aab501e3a8644e6df2dab6faf0376da49a5fc5d808,fa1a2fc97b5a8ead286e65511a33b4b8347cccf35281fc326ab2a867f7416001,1
A1_K10,RETAINED_CARRIER,J03_EMISSION_LEAN__SHARED_GRAPH_ONLY__S0,bb4c6b7822e08ad0583b1ec761c9fed78101df6208f47d9b8c2f3ac2c2c330ca,0.27132993810324446,0.4051301014064948,0.4013738934609245,0.40622139255601275,0.465535535142356,0.4051301014064948,3484,3484,10,112,112|178|205|257|314|327|410|462|606|613,112,112|178|205|257|314|327|410|462|606|613,0.6317944373852887,0.5957617956450827,0.4103683936899561,independent_evaluator_after_bank_lock,GEOM_FEATURE_NCUT_K24,0,RNA_PROTEIN,5c7461d8641e68b76174e0aab501e3a8644e6df2dab6faf0376da49a5fc5d808,fa1a2fc97b5a8ead286e65511a33b4b8347cccf35281fc326ab2a867f7416001,140
A1_K10,RETAINED_CARRIER,J03_EMISSION_LEAN__CLUSTER_GRAPH_ONLY__S0,d05d0f12271a820288c4c330a6303aaf0321f602597f83ea64bc67cad3e0b696,0.26832908012324125,0.3971835934607491,0.3933802247948375,0.4034620673313184,0.4567761989212321,0.3971835934607491,3484,3484,10,113,113|178|205|260|321|335|399|469|600|604,113,113|178|205|260|321|335|399|469|600|604,0.5976281236764083,0.5554450812337615,0.45046820251912695,independent_evaluator_after_bank_lock,GEOM_FEATURE_NCUT_K24,0,RNA_PROTEIN,5c7461d8641e68b76174e0aab501e3a8644e6df2dab6faf0376da49a5fc5d808,fa1a2fc97b5a8ead286e65511a33b4b8347cccf35281fc326ab2a867f7416001,69
A1_K10,RETAINED_CARRIER,J03_EMISSION_LEAN__ADDITIVE_SHARED__S0,d459104443ad2f4d5d388f46156461e62fddce45fd19e171e7ebbf87a33d55d9,0.2719585365411752,0.4047734696728477,0.40101543939148643,0.40676150838255376,0.46517965532276745,0.4047734696728477,3484,3484,10,112,112|179|204|259|314|326|409|465|600|616,112,112|179|204|259|314|326|409|465|600|616,0.6278413101793026,0.590855039728844,0.41523533443157357,independent_evaluator_after_bank_lock,GEOM_FEATURE_NCUT_K24,0,RNA_PROTEIN,5c7461d8641e68b76174e0aab501e3a8644e6df2dab6faf0376da49a5fc5d808,fa1a2fc97b5a8ead286e65511a33b4b8347cccf35281fc326ab2a867f7416001,130
A1_K10,RETAINED_CARRIER,J03_EMISSION_LEAN__FULL__S0,7212d012af983948c185271c7cd29f66952393d42e917421b9544739e4159da1,0.2698383744873397,0.399980991141294,0.3961954334376567,0.40479769933373067,0.46002404117853857,0.399980991141294,3484,3484,10,114,114|178|207|259|320|335|395|470|599|607,114,114|178|207|259|320|335|395|470|599|607,0.5983340392489058,0.5557747359378593,0.4501282534642369,independent_evaluator_after_bank_lock,GEOM_FEATURE_NCUT_K24,0,RNA_PROTEIN,5c7461d8641e68b76174e0aab501e3a8644e6df2dab6faf0376da49a5fc5d808,fa1a2fc97b5a8ead286e65511a33b4b8347cccf35281fc326ab2a867f7416001,66
A1_K10,RETAINED_CARRIER,INPUT_GEOMETRY_START,e367c0a4541ec15c5b80cf90d1d2d4cbbfa928fe43305aae83d3ea72741e8988,0.2628398625298799,0.384972236638401,0.3810137018838378,0.4025657224341812,0.4329506167588187,0.384972236638401,3484,3484,10,66,66|167|199|229|261|266|311|509|705|771,66,66|167|199|229|261|266|311|509|705|771,0.6135818156148525,0.5710329905908964,0.43680421553031124,independent_evaluator_after_bank_lock,GEOM_LEIDEN_FEATURE,0,RNA_PROTEIN,9d2ce46b8c042aa76ee0e65db0d27095e4a807f84b7146c937a0f4d1ca030334,d0e0db508f8c6e25423f3f3c8d3cb34d816fd67a9da943f76408332d3cc1b124,0
A1_K10,RETAINED_CARRIER,J01_GRAPH_LEAN__EMISSION_ONLY__S0,e367c0a4541ec15c5b80cf90d1d2d4cbbfa928fe43305aae83d3ea72741e8988,0.2628398625298799,0.384972236638401,0.3810137018838378,0.4025657224341812,0.4329506167588187,0.384972236638401,3484,3484,10,66,66|167|199|229|261|266|311|509|705|771,66,66|167|199|229|261|266|311|509|705|771,0.6135818156148525,0.5710329905908964,0.43680421553031124,independent_evaluator_after_bank_lock,GEOM_LEIDEN_FEATURE,0,RNA_PROTEIN,9d2ce46b8c042aa76ee0e65db0d27095e4a807f84b7146c937a0f4d1ca030334,d0e0db508f8c6e25423f3f3c8d3cb34d816fd67a9da943f76408332d3cc1b124,0
A1_K10,RETAINED_CARRIER,J01_GRAPH_LEAN__SHARED_GRAPH_ONLY__S0,b4bd81b1953351da205a2b24f101363dd79db7372b009dae29ae08eecb4f9a59,0.2635855747131109,0.39632278192012016,0.39243645533173493,0.40326143500499706,0.4456634928517912,0.3963227819201201,3484,3484,10,67,67|161|220|231|254|258|300|513|709|771,67,67|161|220|231|254|258|300|513|709|771,0.6507129747282225,0.6235400794286112,0.384882028898763,independent_evaluator_after_bank_lock,GEOM_LEIDEN_FEATURE,0,RNA_PROTEIN,9d2ce46b8c042aa76ee0e65db0d27095e4a807f84b7146c937a0f4d1ca030334,d0e0db508f8c6e25423f3f3c8d3cb34d816fd67a9da943f76408332d3cc1b124,144
A1_K10,RETAINED_CARRIER,J01_GRAPH_LEAN__CLUSTER_GRAPH_ONLY__S0,fcf5ef4c9af450535a6650fa94a7636b8d0cf0b61e43f768523ec2f44c5c025b,0.2625010361887509,0.3874312747263827,0.3834845149294257,0.40252345175919874,0.43516913954720227,0.3874312747263828,3484,3484,10,64,64|164|198|227|259|265|309|512|712|774,64,64|164|198|227|259|265|309|512|712|774,0.6155583792178455,0.5754229181087341,0.43272811765385705,independent_evaluator_after_bank_lock,GEOM_LEIDEN_FEATURE,0,RNA_PROTEIN,9d2ce46b8c042aa76ee0e65db0d27095e4a807f84b7146c937a0f4d1ca030334,d0e0db508f8c6e25423f3f3c8d3cb34d816fd67a9da943f76408332d3cc1b124,17
A1_K10,RETAINED_CARRIER,J01_GRAPH_LEAN__ADDITIVE_SHARED__S0,fb8f2b1a6dd86ed72507b83740744e87693c8b77640b03daae2389f6f985facd,0.26291744269039213,0.3961471588750047,0.3922596547589344,0.4027059731937868,0.44546350195996787,0.3961471588750047,3484,3484,10,67,67|162|221|230|254|258|299|511|710|772,67,67|162|221|230|254|258|299|511|710|772,0.650571791613723,0.6231249901302737,0.38524411362552013,independent_evaluator_after_bank_lock,GEOM_LEIDEN_FEATURE,0,RNA_PROTEIN,9d2ce46b8c042aa76ee0e65db0d27095e4a807f84b7146c937a0f4d1ca030334,d0e0db508f8c6e25423f3f3c8d3cb34d816fd67a9da943f76408332d3cc1b124,142
A1_K10,RETAINED_CARRIER,J01_GRAPH_LEAN__FULL__S0,09e1a2adf3368eb9d514e5bd9cddce98ebb5de374e95a16ee0ae3fe606d63de4,0.262658713414572,0.3874967613187251,0.3835502214155593,0.40266753520630827,0.4352201342120817,0.3874967613187252,3484,3484,10,64,64|164|198|227|258|265|309|513|712|774,64,64|164|198|227|258|265|309|513|712|774,0.615981928561344,0.5758946015325079,0.43225849566159613,independent_evaluator_after_bank_lock,GEOM_LEIDEN_FEATURE,0,RNA_PROTEIN,9d2ce46b8c042aa76ee0e65db0d27095e4a807f84b7146c937a0f4d1ca030334,d0e0db508f8c6e25423f3f3c8d3cb34d816fd67a9da943f76408332d3cc1b124,18
A1_K10,RETAINED_CARRIER,J02_BALANCED__EMISSION_ONLY__S0,e367c0a4541ec15c5b80cf90d1d2d4cbbfa928fe43305aae83d3ea72741e8988,0.2628398625298799,0.384972236638401,0.3810137018838378,0.4025657224341812,0.4329506167588187,0.384972236638401,3484,3484,10,66,66|167|199|229|261|266|311|509|705|771,66,66|167|199|229|261|266|311|509|705|771,0.6135818156148525,0.5710329905908964,0.43680421553031124,independent_evaluator_after_bank_lock,GEOM_LEIDEN_FEATURE,0,RNA_PROTEIN,9d2ce46b8c042aa76ee0e65db0d27095e4a807f84b7146c937a0f4d1ca030334,d0e0db508f8c6e25423f3f3c8d3cb34d816fd67a9da943f76408332d3cc1b124,0
A1_K10,RETAINED_CARRIER,J02_BALANCED__SHARED_GRAPH_ONLY__S0,a7151fc0590c4ae4be40c7fa9b129c77b655478369fc4753e836522190ae957b,0.26409725030909303,0.39534981527932483,0.39146068988037186,0.4034950530136734,0.44496875221224585,0.3953498152793249,3484,3484,10,67,67|163|225|230|254|260|302|514|701|768,67,67|163|225|230|254|260|302|514|701|768,0.6426655372017507,0.6153350293313241,0.3929215970559218,independent_evaluator_after_bank_lock,GEOM_LEIDEN_FEATURE,0,RNA_PROTEIN,9d2ce46b8c042aa76ee0e65db0d27095e4a807f84b7146c937a0f4d1ca030334,d0e0db508f8c6e25423f3f3c8d3cb34d816fd67a9da943f76408332d3cc1b124,106
A1_K10,RETAINED_CARRIER,J02_BALANCED__CLUSTER_GRAPH_ONLY__S0,abd1908c868a4dc56a94ad42bdac7d8a0aced327a8cdb6958bd454ddaefe7809,0.2624781987678542,0.38712660131176063,0.383178680094294,0.4024535188600871,0.43491472449855917,0.3871266013117607,3484,3484,10,64,64|164|198|227|260|265|311|512|709|774,64,64|164|198|227|260|265|311|512|709|774,0.615981928561344,0.5757358163059793,0.4324108190963223,independent_evaluator_after_bank_lock,GEOM_LEIDEN_FEATURE,0,RNA_PROTEIN,9d2ce46b8c042aa76ee0e65db0d27095e4a807f84b7146c937a0f4d1ca030334,d0e0db508f8c6e25423f3f3c8d3cb34d816fd67a9da943f76408332d3cc1b124,14
A1_K10,RETAINED_CARRIER,J02_BALANCED__ADDITIVE_SHARED__S0,ef7e3a71c3780e134701cb24deafde630fb130398bd4b5ecb7f7ba7f54e625ef,0.2641830985883146,0.39531839985757755,0.3914284299534142,0.40360897817337943,0.4448602642577035,0.3953183998575776,3484,3484,10,67,67|163|223|229|257|259|302|512|702|770,67,67|163|223|229|257|259|302|512|702|770,0.6442185514612452,0.6159225855111204,0.3923095924876752,independent_evaluator_after_bank_lock,GEOM_LEIDEN_FEATURE,0,RNA_PROTEIN,9d2ce46b8c042aa76ee0e65db0d27095e4a807f84b7146c937a0f4d1ca030334,d0e0db508f8c6e25423f3f3c8d3cb34d816fd67a9da943f76408332d3cc1b124,111
A1_K10,RETAINED_CARRIER,J02_BALANCED__FULL__S0,5acde15d0c0bf2348b902acb93cde0044898e89b83ed0e9d693d32eb38af7cef,0.2632665631787875,0.3878030713208083,0.3838588002561,0.4031654372457487,0.4355966893867254,0.3878030713208084,3484,3484,10,64,64|164|198|227|258|266|309|513|711|774,64,64|164|198|227|258|266|309|513|711|774,0.6155583792178455,0.5756633034725792,0.4324715918792898,independent_evaluator_after_bank_lock,GEOM_LEIDEN_FEATURE,0,RNA_PROTEIN,9d2ce46b8c042aa76ee0e65db0d27095e4a807f84b7146c937a0f4d1ca030334,d0e0db508f8c6e25423f3f3c8d3cb34d816fd67a9da943f76408332d3cc1b124,18
A1_K10,RETAINED_CARRIER,J03_EMISSION_LEAN__EMISSION_ONLY__S0,1bb3747a36ed375440c98e7069acfe82546a72e7acc9174a3223610e96316d9f,0.2625829261404206,0.3847310706582012,0.3807711459596292,0.4023417324388188,0.43269815146271345,0.3847310706582012,3484,3484,10,66,66|167|201|228|261|266|310|509|705|771,66,66|167|201|228|261|266|310|509|705|771,0.6138641818438515,0.5717291318567226,0.4361252764566861,independent_evaluator_after_bank_lock,GEOM_LEIDEN_FEATURE,0,RNA_PROTEIN,9d2ce46b8c042aa76ee0e65db0d27095e4a807f84b7146c937a0f4d1ca030334,d0e0db508f8c6e25423f3f3c8d3cb34d816fd67a9da943f76408332d3cc1b124,2
A1_K10,RETAINED_CARRIER,J03_EMISSION_LEAN__SHARED_GRAPH_ONLY__S0,4469c0676b398f6287308f21310545a4e27e4de48927cbc57d6e7e79d407e226,0.2644626020773537,0.3947860888932999,0.39089179697232207,0.403875790417782,0.44415339854609315,0.39478608889329997,3484,3484,10,67,67|162|223|223|255|261|306|517|702|768,67,67|162|223|223|255|261|306|517|702|768,0.6370182126217704,0.6083810085619221,0.3999170242021196,independent_evaluator_after_bank_lock,GEOM_LEIDEN_FEATURE,0,RNA_PROTEIN,9d2ce46b8c042aa76ee0e65db0d27095e4a807f84b7146c937a0f4d1ca030334,d0e0db508f8c6e25423f3f3c8d3cb34d816fd67a9da943f76408332d3cc1b124,85
A1_K10,RETAINED_CARRIER,J03_EMISSION_LEAN__CLUSTER_GRAPH_ONLY__S0,548d997526fa0b3656975a9dd6e327d13b7a83d8c5551f95d47c86aa56ce7ee5,0.26230007946601125,0.38647866860518104,0.3825274302311156,0.4022455901200934,0.43432939602341003,0.386478668605181,3484,3484,10,65,65|164|198|229|260|265|311|511|707|774,65,65|164|198|229|260|265|311|511|707|774,0.615699562332345,0.5749288643906026,0.4331317345720911,independent_evaluator_after_bank_lock,GEOM_LEIDEN_FEATURE,0,RNA_PROTEIN,9d2ce46b8c042aa76ee0e65db0d27095e4a807f84b7146c937a0f4d1ca030334,d0e0db508f8c6e25423f3f3c8d3cb34d816fd67a9da943f76408332d3cc1b124,10
A1_K10,RETAINED_CARRIER,J03_EMISSION_LEAN__ADDITIVE_SHARED__S0,afb270b041d6e4d2f16c95ff90d13eadcdc4053923a21e11ef9f194ca453d087,0.26390621591442565,0.39414306991054704,0.3902461146324497,0.403330935139568,0.4436478659343141,0.39414306991054704,3484,3484,10,68,68|164|222|228|256|260|304|512|701|769,68,68|164|222|228|256|260|304|512|701|769,0.6367358463927715,0.6073946290271142,0.40081518747646794,independent_evaluator_after_bank_lock,GEOM_LEIDEN_FEATURE,0,RNA_PROTEIN,9d2ce46b8c042aa76ee0e65db0d27095e4a807f84b7146c937a0f4d1ca030334,d0e0db508f8c6e25423f3f3c8d3cb34d816fd67a9da943f76408332d3cc1b124,89
A1_K10,RETAINED_CARRIER,J03_EMISSION_LEAN__FULL__S0,8340e5eaaf4007f5c382a5cfecf1a1b683c9475fdf2fa4558a6283e596b30f6a,0.2628893455273273,0.3873885918561139,0.3834426510163307,0.40278522251599974,0.43529125076917025,0.3873885918561139,3484,3484,10,65,65|164|200|228|259|265|308|512|708|775,65,65|164|200|228|259|265|308|512|708|775,0.615981928561344,0.5756322564343921,0.43244959179965453,independent_evaluator_after_bank_lock,GEOM_LEIDEN_FEATURE,0,RNA_PROTEIN,9d2ce46b8c042aa76ee0e65db0d27095e4a807f84b7146c937a0f4d1ca030334,d0e0db508f8c6e25423f3f3c8d3cb34d816fd67a9da943f76408332d3cc1b124,15
P22_K9,RETAINED_CARRIER,INPUT_GEOMETRY_START,48c5940faa70dbff75be90ea60aaf2a2a187b2fd78e8cbc21a9c3975b2e3ac08,0.47633967387899295,0.6293803654615128,0.6287424646592623,0.55433701597936,0.6409325966536805,0.6293803654615127,9196,9196,9,446,446|627|673|683|700|1022|1335|1456|2254,446,446|627|673|683|700|1022|1335|1456|2254,0.9179939733103745,0.8970532315769092,0.10515316798542756,independent_evaluator_after_bank_lock,GEOM_FEATURE_NCUT_K24,0,RNA_CHROMATIN,0ee02ba52fd1d40cc9fb1709b5c33867c5f5ee85c451679e798292fe0267b099,7518b34c797c78a74552997dd9d83e0e3f8795ad333315030cc9e99a08ce9ecd,0
P22_K9,RETAINED_CARRIER,J01_GRAPH_LEAN__EMISSION_ONLY__S0,48c5940faa70dbff75be90ea60aaf2a2a187b2fd78e8cbc21a9c3975b2e3ac08,0.47633967387899295,0.6293803654615128,0.6287424646592623,0.55433701597936,0.6409325966536805,0.6293803654615127,9196,9196,9,446,446|627|673|683|700|1022|1335|1456|2254,446,446|627|673|683|700|1022|1335|1456|2254,0.9179939733103745,0.8970532315769092,0.10515316798542756,independent_evaluator_after_bank_lock,GEOM_FEATURE_NCUT_K24,0,RNA_CHROMATIN,0ee02ba52fd1d40cc9fb1709b5c33867c5f5ee85c451679e798292fe0267b099,7518b34c797c78a74552997dd9d83e0e3f8795ad333315030cc9e99a08ce9ecd,0
P22_K9,RETAINED_CARRIER,J01_GRAPH_LEAN__SHARED_GRAPH_ONLY__S0,12935ee7654e3c4563eca31c2879f4bccfdfdfec46fea835067a210511854d26,0.4765306193472933,0.6326265791231412,0.6319933745906678,0.5547435539585213,0.6433807051279512,0.6326265791231411,9196,9196,9,426,426|618|665|672|699|1028|1343|1479|2266,426,426|618|665|672|699|1028|1343|1479|2266,0.9283792509685751,0.9097211566010147,0.09258768239003883,independent_evaluator_after_bank_lock,GEOM_FEATURE_NCUT_K24,0,RNA_CHROMATIN,0ee02ba52fd1d40cc9fb1709b5c33867c5f5ee85c451679e798292fe0267b099,7518b34c797c78a74552997dd9d83e0e3f8795ad333315030cc9e99a08ce9ecd,113
P22_K9,RETAINED_CARRIER,J01_GRAPH_LEAN__CLUSTER_GRAPH_ONLY__S0,13700f69fa40652ebfa1dc168c99dede8bd7d9d5451dc285103cbf65f8ab35f7,0.47745174979514,0.6342127242282877,0.6335825013078159,0.5554548041672753,0.6452337961289285,0.6342127242282878,9196,9196,9,432,432|627|658|671|701|1030|1352|1464|2261,432,432|627|658|671|701|1030|1352|1464|2261,0.9304778303917348,0.9126785726821686,0.08971849464171419,independent_evaluator_after_bank_lock,GEOM_FEATURE_NCUT_K24,0,RNA_CHROMATIN,0ee02ba52fd1d40cc9fb1709b5c33867c5f5ee85c451679e798292fe0267b099,7518b34c797c78a74552997dd9d83e0e3f8795ad333315030cc9e99a08ce9ecd,105
P22_K9,RETAINED_CARRIER,J01_GRAPH_LEAN__ADDITIVE_SHARED__S0,5b91fb919758e9ed34cf8d8a7c556d3e4c44814a7b0cb951756697d0dd19a38d,0.4763317223150444,0.6326226089225783,0.6319894350169777,0.5545665379400609,0.6434119666962753,0.6326226089225782,9196,9196,9,427,427|619|665|674|699|1023|1345|1478|2266,427,427|619|665|674|699|1023|1345|1478|2266,0.9281102023245803,0.9094491708616458,0.09284465080821709,independent_evaluator_after_bank_lock,GEOM_FEATURE_NCUT_K24,0,RNA_CHROMATIN,0ee02ba52fd1d40cc9fb1709b5c33867c5f5ee85c451679e798292fe0267b099,7518b34c797c78a74552997dd9d83e0e3f8795ad333315030cc9e99a08ce9ecd,111
