step,fraction_of_training,state_sha256,state_file_saved
0,0.0,923869d99b630c8cb39ff6aeff4ac6f215938e04cf84fa567fcab15c02f5e27d,False
1,0.005,c66dff39419a87279a4b4754d87ef3cb2112d22954a9071595581ed19d7a35b3,False
5,0.025,28aaaea2b7267a9f6da8b75ea2379daab2de62f39b27778fbc01882bf68a883c,False
10,0.05,0624674c5c0138f9b852e53f218c697abb19bfa6159b076a44645013bcedc215,False
20,0.1,30ade664c8936b25e13127fc572d01f1dfdf7fc5e9c4d232ec535f9160e6fc78,False
40,0.2,3060cd4900513a905fd4eda82a6bb83274315a4bf7b24c0b76c5f572ad0a3927,False
80,0.4,ddb107d7489062a2ca6413691ebfd81d92f3437ed1e30abb1202f8bc913c927b,False
100,0.5,c2661b502283c6c56392e8dee6048d87e8217b65148fc487f741c4b616882082,False
200,1.0,781f06230fbd2e499ad7ef8a33659026032996c9da0bc2bc201dc60a3211761a,True
