stage,config_id,recipe_id,endpoint,head_id,unit_id,dataset,seed,status,success,training_runtime_seconds,peak_gpu_mib,ari,nmi,q,neighbor_agreement,moran_i,geary_c,boundary_disagreement
R1,R02__E1_ADAPTER_C06_MEAN__H02,R02,E1_ADAPTER_C06_MEAN,H02,u020,p22,0,success,True,56.10786676220596,258.35986328125,0.5049393284724745,0.6498424118737981,0.5773908701731363,0.9026827927432656,0.8602496177558985,0.1407128551260459,0.09731720725673443
R1,R02__E1_ADAPTER_C06_MEAN__H02,R02,E1_ADAPTER_C06_MEAN,H02,u021,p22,1,success,True,56.35910362750292,258.35986328125,0.48984404531808956,0.640229542847059,0.5650367940825742,0.9004288070368335,0.859236796033955,0.14202103140782146,0.09957119296316652
R1,R03__E0_ADAPTER_ONLY__H01,R03,E0_ADAPTER_ONLY,H01,u000,a1,0,success,True,20.597655463963747,521.42041015625,0.26180302129229155,0.3844992370741555,0.32315112918322353,0.6811037272464605,0.6243459221344717,0.3869476853924053,0.3188962727535395
R1,R03__E0_ADAPTER_ONLY__H01,R03,E0_ADAPTER_ONLY,H01,u001,a1,1,success,True,20.222469748929143,518.529296875,0.24544667856475677,0.3772016194308372,0.311324148997797,0.6881248194163536,0.6380090645473683,0.37387861476892414,0.3118751805836464
R1,R03__E0_ADAPTER_ONLY__H01,R03,E0_ADAPTER_ONLY,H01,u005,tonsil,0,success,True,26.75341360270977,692.15673828125,0.19684372071790773,0.27901288281923087,0.2379283017685693,0.73059803039738,0.6345415669400281,0.36396305364981896,0.26940196960262
R1,R03__E0_ADAPTER_ONLY__H01,R03,E0_ADAPTER_ONLY,H01,u006,tonsil,1,success,True,25.05915836803615,695.12744140625,0.1479677513210604,0.2518941665517983,0.19993095893642937,0.7115708388108581,0.5844774551295813,0.41219614436526697,0.28842916118914186
R1,R03__E0_ADAPTER_ONLY__H01,R03,E0_ADAPTER_ONLY,H01,u010,d1,0,success,True,21.186512626707554,493.60595703125,0.25115449800727113,0.37472981872399314,0.3129421583656321,0.6867740390372411,0.6414864153123094,0.3673538395324531,0.3132259609627589
R1,R03__E0_ADAPTER_ONLY__H01,R03,E0_ADAPTER_ONLY,H01,u011,d1,1,success,True,21.496064260601997,493.5859375,0.23705433060671696,0.36111405593550105,0.299084193271109,0.7020416716560891,0.6549105857015831,0.3525425218009374,0.2979583283439109
R1,R03__E0_ADAPTER_ONLY__H01,R03,E0_ADAPTER_ONLY,H01,u020,p22,0,success,True,83.18132578022778,2473.5244140625,0.4071912134471495,0.5798023908522965,0.49349680214972297,0.9132710280373831,0.8930014879001951,0.11296736669627655,0.08672897196261686
R1,R03__E0_ADAPTER_ONLY__H01,R03,E0_ADAPTER_ONLY,H01,u021,p22,1,success,True,82.33074829913676,2474.240234375,0.432656916963053,0.6099543910861464,0.5213056540245997,0.9160417811984607,0.8983778028735837,0.10581915050564933,0.08395821880153931
R1,R03__E0_ADAPTER_ONLY__H02,R03,E0_ADAPTER_ONLY,H02,u000,a1,0,success,True,20.597655463963747,521.42041015625,0.26180302129229155,0.3844992370741555,0.32315112918322353,0.6811037272464605,0.6243459221344717,0.3869476853924053,0.3188962727535395
R1,R03__E0_ADAPTER_ONLY__H02,R03,E0_ADAPTER_ONLY,H02,u001,a1,1,success,True,20.222469748929143,518.529296875,0.24544667856475677,0.3772016194308372,0.311324148997797,0.6881248194163536,0.6380090645473683,0.37387861476892414,0.3118751805836464
R1,R03__E0_ADAPTER_ONLY__H02,R03,E0_ADAPTER_ONLY,H02,u005,tonsil,0,success,True,26.75341360270977,692.15673828125,0.19684372071790773,0.27901288281923087,0.2379283017685693,0.73059803039738,0.6345415669400281,0.36396305364981896,0.26940196960262
R1,R03__E0_ADAPTER_ONLY__H02,R03,E0_ADAPTER_ONLY,H02,u006,tonsil,1,success,True,25.05915836803615,695.12744140625,0.1479677513210604,0.2518941665517983,0.19993095893642937,0.7115708388108581,0.5844774551295813,0.41219614436526697,0.28842916118914186
R1,R03__E0_ADAPTER_ONLY__H02,R03,E0_ADAPTER_ONLY,H02,u010,d1,0,success,True,21.186512626707554,493.60595703125,0.25115449800727113,0.37472981872399314,0.3129421583656321,0.6867740390372411,0.6414864153123094,0.3673538395324531,0.3132259609627589
R1,R03__E0_ADAPTER_ONLY__H02,R03,E0_ADAPTER_ONLY,H02,u011,d1,1,success,True,21.496064260601997,493.5859375,0.23705433060671696,0.36111405593550105,0.299084193271109,0.7020416716560891,0.6549105857015831,0.3525425218009374,0.2979583283439109
R1,R03__E0_ADAPTER_ONLY__H02,R03,E0_ADAPTER_ONLY,H02,u020,p22,0,success,True,83.18132578022778,2473.5244140625,0.4071912134471495,0.5798023908522965,0.49349680214972297,0.9132710280373831,0.8930014879001951,0.11296736669627655,0.08672897196261686
R1,R03__E0_ADAPTER_ONLY__H02,R03,E0_ADAPTER_ONLY,H02,u021,p22,1,success,True,82.33074829913676,2474.240234375,0.432656916963053,0.6099543910861464,0.5213056540245997,0.9160417811984607,0.8983778028735837,0.10581915050564933,0.08395821880153931
R1,R03__E1_ADAPTER_C06_MEAN__H01,R03,E1_ADAPTER_C06_MEAN,H01,u000,a1,0,success,True,20.597655463963747,521.42041015625,0.26442031907210023,0.39933171660999506,0.33187601784104764,0.6507078878936724,0.5902621065766016,0.4218764854177338,0.3492921121063276
R1,R03__E1_ADAPTER_C06_MEAN__H01,R03,E1_ADAPTER_C06_MEAN,H01,u001,a1,1,success,True,20.222469748929143,518.529296875,0.25656990679861397,0.39778227346533207,0.327176090131973,0.6645478185495521,0.6021940666031267,0.41063065747649874,0.33545218145044786
R1,R03__E1_ADAPTER_C06_MEAN__H01,R03,E1_ADAPTER_C06_MEAN,H01,u005,tonsil,0,success,True,26.75341360270977,692.15673828125,0.18555034565579118,0.2772197686278018,0.23138505714179647,0.713485089600775,0.6137565345947579,0.3849356783596557,0.28651491039922505
R1,R03__E1_ADAPTER_C06_MEAN__H01,R03,E1_ADAPTER_C06_MEAN,H01,u006,tonsil,1,success,True,25.05915836803615,695.12744140625,0.14026464667599023,0.2653589040618501,0.20281177536892014,0.7175903503309579,0.5864261199846892,0.4106803347881298,0.28240964966904214
R1,R03__E1_ADAPTER_C06_MEAN__H01,R03,E1_ADAPTER_C06_MEAN,H01,u010,d1,0,success,True,21.186512626707554,493.60595703125,0.22085060025660389,0.36492141125749034,0.2928860057570471,0.6802179379715004,0.634802989199159,0.3746145197293966,0.31978206202849957
R1,R03__E1_ADAPTER_C06_MEAN__H01,R03,E1_ADAPTER_C06_MEAN,H01,u011,d1,1,success,True,21.496064260601997,493.5859375,0.24145294375810913,0.3715807543986288,0.30651684907836896,0.6848281642917016,0.6334030378804199,0.3751292193486776,0.31517183570829843
R1,R03__E1_ADAPTER_C06_MEAN__H01,R03,E1_ADAPTER_C06_MEAN,H01,u020,p22,0,success,True,83.18132578022778,2473.5244140625,0.48067428205885954,0.635810677985389,0.5582424800221243,0.9120505772402419,0.8813356719793111,0.12048783948161443,0.08794942275975814
R1,R03__E1_ADAPTER_C06_MEAN__H01,R03,E1_ADAPTER_C06_MEAN,H01,u021,p22,1,success,True,82.33074829913676,2474.240234375,0.45980565118070593,0.6222216460519819,0.5410136486163439,0.9176580538757559,0.8804479715683352,0.12100091461762427,0.08234194612424406
R1,R03__E1_ADAPTER_C06_MEAN__H02,R03,E1_ADAPTER_C06_MEAN,H02,u000,a1,0,success,True,20.597655463963747,521.42041015625,0.26442031907210023,0.39933171660999506,0.33187601784104764,0.6507078878936724,0.5902621065766016,0.4218764854177338,0.3492921121063276
R1,R03__E1_ADAPTER_C06_MEAN__H02,R03,E1_ADAPTER_C06_MEAN,H02,u001,a1,1,success,True,20.222469748929143,518.529296875,0.25656990679861397,0.39778227346533207,0.327176090131973,0.6645478185495521,0.6021940666031267,0.41063065747649874,0.33545218145044786
R1,R03__E1_ADAPTER_C06_MEAN__H02,R03,E1_ADAPTER_C06_MEAN,H02,u005,tonsil,0,success,True,26.75341360270977,692.15673828125,0.18555034565579118,0.2772197686278018,0.23138505714179647,0.713485089600775,0.6137565345947579,0.3849356783596557,0.28651491039922505
R1,R03__E1_ADAPTER_C06_MEAN__H02,R03,E1_ADAPTER_C06_MEAN,H02,u006,tonsil,1,success,True,25.05915836803615,695.12744140625,0.14026464667599023,0.2653589040618501,0.20281177536892014,0.7175903503309579,0.5864261199846892,0.4106803347881298,0.28240964966904214
R1,R03__E1_ADAPTER_C06_MEAN__H02,R03,E1_ADAPTER_C06_MEAN,H02,u010,d1,0,success,True,21.186512626707554,493.60595703125,0.22085060025660389,0.36492141125749034,0.2928860057570471,0.6802179379715004,0.634802989199159,0.3746145197293966,0.31978206202849957
R1,R03__E1_ADAPTER_C06_MEAN__H02,R03,E1_ADAPTER_C06_MEAN,H02,u011,d1,1,success,True,21.496064260601997,493.5859375,0.24145294375810913,0.3715807543986288,0.30651684907836896,0.6848281642917016,0.6334030378804199,0.3751292193486776,0.31517183570829843
R1,R03__E1_ADAPTER_C06_MEAN__H02,R03,E1_ADAPTER_C06_MEAN,H02,u020,p22,0,success,True,83.18132578022778,2473.5244140625,0.48067428205885954,0.635810677985389,0.5582424800221243,0.9120505772402419,0.8813356719793111,0.12048783948161443,0.08794942275975814
R1,R03__E1_ADAPTER_C06_MEAN__H02,R03,E1_ADAPTER_C06_MEAN,H02,u021,p22,1,success,True,82.33074829913676,2474.240234375,0.45980565118070593,0.6222216460519819,0.5410136486163439,0.9176580538757559,0.8804479715683352,0.12100091461762427,0.08234194612424406
R1,R04__E0_ADAPTER_ONLY__H01,R04,E0_ADAPTER_ONLY,H01,u000,a1,0,success,True,11.447902644053102,393.22705078125,0.2694678234117201,0.394242855916992,0.33185533966435604,0.6678705576423,0.6237354722788018,0.38863059902702357,0.33212944235770003
R1,R04__E0_ADAPTER_ONLY__H01,R04,E0_ADAPTER_ONLY,H01,u001,a1,1,success,True,11.195238230749965,386.23388671875,0.2513303313660273,0.3789015208394544,0.31511592610274086,0.6870557642299914,0.6300640376539455,0.3814168639198806,0.3129442357700086
R1,R04__E0_ADAPTER_ONLY__H01,R04,E0_ADAPTER_ONLY,H01,u005,tonsil,0,success,True,14.3207201436162,428.4443359375,0.19705389138087975,0.2843586615871814,0.2407062764840306,0.7226642680873636,0.6256559114565223,0.372391835607791,0.2773357319126364
R1,R04__E0_ADAPTER_ONLY__H01,R04,E0_ADAPTER_ONLY,H01,u006,tonsil,1,success,True,14.265473935753107,432.5556640625,0.15331433969536126,0.23978369942158964,0.19654901955847545,0.7149842016651675,0.5960523451891084,0.4015849885581636,0.2850157983348325
R1,R04__E0_ADAPTER_ONLY__H01,R04,E0_ADAPTER_ONLY,H01,u010,d1,0,success,True,10.73285898566246,381.12646484375,0.22212523300435807,0.35368490184650503,0.28790506742543154,0.6878517542809245,0.6455638348006565,0.36216396999141487,0.3121482457190755
R1,R04__E0_ADAPTER_ONLY__H01,R04,E0_ADAPTER_ONLY,H01,u011,d1,1,success,True,10.893047651275992,381.107421875,0.25509198687256546,0.3667020774291517,0.31089703215085857,0.6895581367500898,0.624955764353441,0.3822760597243558,0.3104418632499102
R1,R04__E0_ADAPTER_ONLY__H01,R04,E0_ADAPTER_ONLY,H01,u020,p22,0,success,True,61.14605827257037,1327.5888671875,0.463633860591768,0.6318228756085078,0.5477283681001379,0.9195382078064871,0.9079266413507199,0.09590577513282889,0.0804617921935129
R1,R04__E0_ADAPTER_ONLY__H01,R04,E0_ADAPTER_ONLY,H01,u021,p22,1,success,True,60.785858104005456,1328.328125,0.4469069122862474,0.6251738498149702,0.5360403810506088,0.920197910940077,0.9057963066159458,0.09799109811526163,0.07980208905992303
R1,R04__E0_ADAPTER_ONLY__H02,R04,E0_ADAPTER_ONLY,H02,u000,a1,0,success,True,11.447902644053102,393.22705078125,0.2694678234117201,0.394242855916992,0.33185533966435604,0.6678705576423,0.6237354722788018,0.38863059902702357,0.33212944235770003
R1,R04__E0_ADAPTER_ONLY__H02,R04,E0_ADAPTER_ONLY,H02,u001,a1,1,success,True,11.195238230749965,386.23388671875,0.2513303313660273,0.3789015208394544,0.31511592610274086,0.6870557642299914,0.6300640376539455,0.3814168639198806,0.3129442357700086
R1,R04__E0_ADAPTER_ONLY__H02,R04,E0_ADAPTER_ONLY,H02,u005,tonsil,0,success,True,14.3207201436162,428.4443359375,0.19705389138087975,0.2843586615871814,0.2407062764840306,0.7226642680873636,0.6256559114565223,0.372391835607791,0.2773357319126364
R1,R04__E0_ADAPTER_ONLY__H02,R04,E0_ADAPTER_ONLY,H02,u006,tonsil,1,success,True,14.265473935753107,432.5556640625,0.15331433969536126,0.23978369942158964,0.19654901955847545,0.7149842016651675,0.5960523451891084,0.4015849885581636,0.2850157983348325
R1,R04__E0_ADAPTER_ONLY__H02,R04,E0_ADAPTER_ONLY,H02,u010,d1,0,success,True,10.73285898566246,381.12646484375,0.22212523300435807,0.35368490184650503,0.28790506742543154,0.6878517542809245,0.6455638348006565,0.36216396999141487,0.3121482457190755
R1,R04__E0_ADAPTER_ONLY__H02,R04,E0_ADAPTER_ONLY,H02,u011,d1,1,success,True,10.893047651275992,381.107421875,0.25509198687256546,0.3667020774291517,0.31089703215085857,0.6895581367500898,0.624955764353441,0.3822760597243558,0.3104418632499102
R1,R04__E0_ADAPTER_ONLY__H02,R04,E0_ADAPTER_ONLY,H02,u020,p22,0,success,True,61.14605827257037,1327.5888671875,0.463633860591768,0.6318228756085078,0.5477283681001379,0.9195382078064871,0.9079266413507199,0.09590577513282889,0.0804617921935129
R1,R04__E0_ADAPTER_ONLY__H02,R04,E0_ADAPTER_ONLY,H02,u021,p22,1,success,True,60.785858104005456,1328.328125,0.4469069122862474,0.6251738498149702,0.5360403810506088,0.920197910940077,0.9057963066159458,0.09799109811526163,0.07980208905992303
R1,R04__E1_ADAPTER_C06_MEAN__H01,R04,E1_ADAPTER_C06_MEAN,H01,u000,a1,0,success,True,11.447902644053102,393.22705078125,0.2715164406252825,0.404795010764133,0.33815572569470775,0.6479630164692285,0.592295071924189,0.41970401111771977,0.3520369835307715
R1,R04__E1_ADAPTER_C06_MEAN__H01,R04,E1_ADAPTER_C06_MEAN,H01,u001,a1,1,success,True,11.195238230749965,386.23388671875,0.25754087283708,0.39613091420588725,0.3268358935214836,0.6633342964461139,0.599752216447461,0.41239172879815333,0.33666570355388614
R1,R04__E1_ADAPTER_C06_MEAN__H01,R04,E1_ADAPTER_C06_MEAN,H01,u005,tonsil,0,success,True,14.3207201436162,428.4443359375,0.18686597659152906,0.27857581229081174,0.2327208944411704,0.7110865102977467,0.6109600995306522,0.38788965697457367,0.2889134897022533
R1,R04__E1_ADAPTER_C06_MEAN__H01,R04,E1_ADAPTER_C06_MEAN,H01,u006,tonsil,1,success,True,14.265473935753107,432.5556640625,0.13886227168242143,0.26307685501834094,0.2009695633503812,0.7225950782997763,0.5874818925437817,0.40988666872812285,0.2774049217002237
R1,R04__E1_ADAPTER_C06_MEAN__H01,R04,E1_ADAPTER_C06_MEAN,H01,u010,d1,0,success,True,10.73285898566246,381.12646484375,0.26058463640304,0.3839795398370029,0.32228208812002146,0.6651598610944797,0.6054929904150297,0.4040524961330676,0.33484013890552033
R1,R04__E1_ADAPTER_C06_MEAN__H01,R04,E1_ADAPTER_C06_MEAN,H01,u011,d1,1,success,True,10.893047651275992,381.107421875,0.2633569764346895,0.3888839583987954,0.3261204674167425,0.6578254101305233,0.5943620133505331,0.4140889907693269,0.3421745898694767
R1,R04__E1_ADAPTER_C06_MEAN__H01,R04,E1_ADAPTER_C06_MEAN,H01,u020,p22,0,success,True,61.14605827257037,1327.5888671875,0.4865488990669233,0.6429210894841193,0.5647349942755213,0.9102363936228697,0.8790398760151337,0.1226206589740691,0.08976360637713032
R1,R04__E1_ADAPTER_C06_MEAN__H01,R04,E1_ADAPTER_C06_MEAN,H01,u021,p22,1,success,True,60.785858104005456,1328.328125,0.4442581395975511,0.6135340202546379,0.5288960799260944,0.9160197910940077,0.8830899663648978,0.11846694148201589,0.08398020890599234
R1,R04__E1_ADAPTER_C06_MEAN__H02,R04,E1_ADAPTER_C06_MEAN,H02,u000,a1,0,success,True,11.447902644053102,393.22705078125,0.2715164406252825,0.404795010764133,0.33815572569470775,0.6479630164692285,0.592295071924189,0.41970401111771977,0.3520369835307715
R1,R04__E1_ADAPTER_C06_MEAN__H02,R04,E1_ADAPTER_C06_MEAN,H02,u001,a1,1,success,True,11.195238230749965,386.23388671875,0.25754087283708,0.39613091420588725,0.3268358935214836,0.6633342964461139,0.599752216447461,0.41239172879815333,0.33666570355388614
R1,R04__E1_ADAPTER_C06_MEAN__H02,R04,E1_ADAPTER_C06_MEAN,H02,u005,tonsil,0,success,True,14.3207201436162,428.4443359375,0.18686597659152906,0.27857581229081174,0.2327208944411704,0.7110865102977467,0.6109600995306522,0.38788965697457367,0.2889134897022533
R1,R04__E1_ADAPTER_C06_MEAN__H02,R04,E1_ADAPTER_C06_MEAN,H02,u006,tonsil,1,success,True,14.265473935753107,432.5556640625,0.13886227168242143,0.26307685501834094,0.2009695633503812,0.7225950782997763,0.5874818925437817,0.40988666872812285,0.2774049217002237
R1,R04__E1_ADAPTER_C06_MEAN__H02,R04,E1_ADAPTER_C06_MEAN,H02,u010,d1,0,success,True,10.73285898566246,381.12646484375,0.26058463640304,0.3839795398370029,0.32228208812002146,0.6651598610944797,0.6054929904150297,0.4040524961330676,0.33484013890552033
R1,R04__E1_ADAPTER_C06_MEAN__H02,R04,E1_ADAPTER_C06_MEAN,H02,u011,d1,1,success,True,10.893047651275992,381.107421875,0.2633569764346895,0.3888839583987954,0.3261204674167425,0.6578254101305233,0.5943620133505331,0.4140889907693269,0.3421745898694767
R1,R04__E1_ADAPTER_C06_MEAN__H02,R04,E1_ADAPTER_C06_MEAN,H02,u020,p22,0,success,True,61.14605827257037,1327.5888671875,0.4865488990669233,0.6429210894841193,0.5647349942755213,0.9102363936228697,0.8790398760151337,0.1226206589740691,0.08976360637713032
R1,R04__E1_ADAPTER_C06_MEAN__H02,R04,E1_ADAPTER_C06_MEAN,H02,u021,p22,1,success,True,60.785858104005456,1328.328125,0.4442581395975511,0.6135340202546379,0.5288960799260944,0.9160197910940077,0.8830899663648978,0.11846694148201589,0.08398020890599234
R1,R05__E0_ADAPTER_ONLY__H01,R05,E0_ADAPTER_ONLY,H01,u000,a1,0,success,True,11.772538263350725,398.33056640625,0.23954752718536254,0.36459928900350097,0.30207340809443173,0.6372724646056053,0.5875894941542344,0.4227397292620358,0.36272753539439473
R1,R05__E0_ADAPTER_ONLY__H01,R05,E0_ADAPTER_ONLY,H01,u001,a1,1,success,True,11.913762064650655,391.33740234375,0.22372326102552517,0.37330414673570067,0.29851370388061294,0.6125975151690263,0.5426514306966193,0.46702831023195107,0.3874024848309737
R1,R05__E0_ADAPTER_ONLY__H01,R05,E0_ADAPTER_ONLY,H01,u005,tonsil,0,success,True,14.67464811168611,434.78125,0.13311680033933915,0.25329556529435143,0.1932061828168453,0.7153993403906916,0.5877973106558385,0.40980029965743403,0.28460065960930836
R1,R05__E0_ADAPTER_ONLY__H01,R05,E0_ADAPTER_ONLY,H01,u006,tonsil,1,success,True,14.490053793415427,438.892578125,0.190105956239395,0.2700313268293822,0.2300686415343886,0.7073502617680297,0.6064218380542903,0.3920678896959699,0.29264973823197027
R1,R05__E0_ADAPTER_ONLY__H01,R05,E0_ADAPTER_ONLY,H01,u010,d1,0,success,True,11.178709218278527,386.04833984375,0.2078447504592447,0.3424478924959825,0.2751463214776136,0.6805771763860615,0.6409517745158273,0.3662097467309452,0.3194228236139385
R1,R05__E0_ADAPTER_ONLY__H01,R05,E0_ADAPTER_ONLY,H01,u011,d1,1,success,True,11.292084457352757,386.029296875,0.21770487341155842,0.35233327504833,0.2850190742299442,0.6447132079990421,0.5789801792256355,0.4287949988737174,0.3552867920009579
R1,R05__E0_ADAPTER_ONLY__H01,R05,E0_ADAPTER_ONLY,H01,u020,p22,0,success,True,61.04424177482724,1354.75341796875,0.3526046659153071,0.532580619869231,0.4425926428922691,0.8495656954370533,0.782426742168298,0.21808023789741657,0.1504343045629467
R1,R05__E0_ADAPTER_ONLY__H01,R05,E0_ADAPTER_ONLY,H01,u021,p22,1,success,True,60.07181429490447,1355.47509765625,0.392282300596785,0.5600279926277231,0.476155146612254,0.8549532710280374,0.7998125441036205,0.20220480036845914,0.14504672897196258
R1,R05__E0_ADAPTER_ONLY__H02,R05,E0_ADAPTER_ONLY,H02,u000,a1,0,success,True,11.772538263350725,398.33056640625,0.23954752718536254,0.36459928900350097,0.30207340809443173,0.6372724646056053,0.5875894941542344,0.4227397292620358,0.36272753539439473
R1,R05__E0_ADAPTER_ONLY__H02,R05,E0_ADAPTER_ONLY,H02,u001,a1,1,success,True,11.913762064650655,391.33740234375,0.22372326102552517,0.37330414673570067,0.29851370388061294,0.6125975151690263,0.5426514306966193,0.46702831023195107,0.3874024848309737
R1,R05__E0_ADAPTER_ONLY__H02,R05,E0_ADAPTER_ONLY,H02,u005,tonsil,0,success,True,14.67464811168611,434.78125,0.13311680033933915,0.25329556529435143,0.1932061828168453,0.7153993403906916,0.5877973106558385,0.40980029965743403,0.28460065960930836
R1,R05__E0_ADAPTER_ONLY__H02,R05,E0_ADAPTER_ONLY,H02,u006,tonsil,1,success,True,14.490053793415427,438.892578125,0.190105956239395,0.2700313268293822,0.2300686415343886,0.7073502617680297,0.6064218380542903,0.3920678896959699,0.29264973823197027
R1,R05__E0_ADAPTER_ONLY__H02,R05,E0_ADAPTER_ONLY,H02,u010,d1,0,success,True,11.178709218278527,386.04833984375,0.2078447504592447,0.3424478924959825,0.2751463214776136,0.6805771763860615,0.6409517745158273,0.3662097467309452,0.3194228236139385
R1,R05__E0_ADAPTER_ONLY__H02,R05,E0_ADAPTER_ONLY,H02,u011,d1,1,success,True,11.292084457352757,386.029296875,0.21770487341155842,0.35233327504833,0.2850190742299442,0.6447132079990421,0.5789801792256355,0.4287949988737174,0.3552867920009579
R1,R05__E0_ADAPTER_ONLY__H02,R05,E0_ADAPTER_ONLY,H02,u020,p22,0,success,True,61.04424177482724,1354.75341796875,0.3526046659153071,0.532580619869231,0.4425926428922691,0.8495656954370533,0.782426742168298,0.21808023789741657,0.1504343045629467
R1,R05__E0_ADAPTER_ONLY__H02,R05,E0_ADAPTER_ONLY,H02,u021,p22,1,success,True,60.07181429490447,1355.47509765625,0.392282300596785,0.5600279926277231,0.476155146612254,0.8549532710280374,0.7998125441036205,0.20220480036845914,0.14504672897196258
R1,R05__E1_ADAPTER_C06_MEAN__H01,R05,E1_ADAPTER_C06_MEAN,H01,u000,a1,0,success,True,11.772538263350725,398.33056640625,0.25909628789688366,0.39579609528270515,0.3274461915897944,0.6337185784455359,0.5718563545295023,0.4398964631055907,0.3662814215544641
R1,R05__E1_ADAPTER_C06_MEAN__H01,R05,E1_ADAPTER_C06_MEAN,H01,u001,a1,1,success,True,11.913762064650655,391.33740234375,0.24755003945094692,0.3903920266251721,0.3189710330380595,0.6418665125686218,0.5795943137981099,0.4326525525263839,0.3581334874313782
R1,R05__E1_ADAPTER_C06_MEAN__H01,R05,E1_ADAPTER_C06_MEAN,H01,u005,tonsil,0,success,True,14.67464811168611,434.78125,0.15040120735113835,0.25933319197576093,0.20486719966344963,0.7067044904172144,0.5758163735729265,0.42068342224138,0.2932955095827856
R1,R05__E1_ADAPTER_C06_MEAN__H01,R05,E1_ADAPTER_C06_MEAN,H01,u006,tonsil,1,success,True,14.490053793415427,438.892578125,0.14920252100171968,0.2709538191838991,0.21007817009280938,0.7061509721165156,0.5729549487749288,0.42345981801239857,0.29384902788348444
R1,R05__E1_ADAPTER_C06_MEAN__H01,R05,E1_ADAPTER_C06_MEAN,H01,u010,d1,0,success,True,11.178709218278527,386.04833984375,0.22781817636267374,0.3733131443285606,0.30056566034561716,0.6684828164291702,0.6183266741822935,0.3909866685714692,0.3315171835708298
R1,R05__E1_ADAPTER_C06_MEAN__H01,R05,E1_ADAPTER_C06_MEAN,H01,u011,d1,1,success,True,11.292084457352757,386.029296875,0.2623102364258917,0.38185323474600963,0.32208173558595066,0.6492036881810561,0.582254220992634,0.426152136408518,0.3507963118189439
R1,R05__E1_ADAPTER_C06_MEAN__H01,R05,E1_ADAPTER_C06_MEAN,H01,u020,p22,0,success,True,61.04424177482724,1354.75341796875,0.39001595852432264,0.575714440607987,0.4828651995661548,0.8883122594832326,0.8272789685422371,0.17400814299219797,0.11168774051676744
R1,R05__E1_ADAPTER_C06_MEAN__H01,R05,E1_ADAPTER_C06_MEAN,H01,u021,p22,1,success,True,60.07181429490447,1355.47509765625,0.43684232002609674,0.5993332015792898,0.5180877608026933,0.8982847718526663,0.8452050608282877,0.1556342518590821,0.10171522814733369
R1,R05__E1_ADAPTER_C06_MEAN__H02,R05,E1_ADAPTER_C06_MEAN,H02,u000,a1,0,success,True,11.772538263350725,398.33056640625,0.25909628789688366,0.39579609528270515,0.3274461915897944,0.6337185784455359,0.5718563545295023,0.4398964631055907,0.3662814215544641
R1,R05__E1_ADAPTER_C06_MEAN__H02,R05,E1_ADAPTER_C06_MEAN,H02,u001,a1,1,success,True,11.913762064650655,391.33740234375,0.24755003945094692,0.3903920266251721,0.3189710330380595,0.6418665125686218,0.5795943137981099,0.4326525525263839,0.3581334874313782
R1,R05__E1_ADAPTER_C06_MEAN__H02,R05,E1_ADAPTER_C06_MEAN,H02,u005,tonsil,0,success,True,14.67464811168611,434.78125,0.15040120735113835,0.25933319197576093,0.20486719966344963,0.7067044904172144,0.5758163735729265,0.42068342224138,0.2932955095827856
R1,R05__E1_ADAPTER_C06_MEAN__H02,R05,E1_ADAPTER_C06_MEAN,H02,u006,tonsil,1,success,True,14.490053793415427,438.892578125,0.14920252100171968,0.2709538191838991,0.21007817009280938,0.7061509721165156,0.5729549487749288,0.42345981801239857,0.29384902788348444
R1,R05__E1_ADAPTER_C06_MEAN__H02,R05,E1_ADAPTER_C06_MEAN,H02,u010,d1,0,success,True,11.178709218278527,386.04833984375,0.22781817636267374,0.3733131443285606,0.30056566034561716,0.6684828164291702,0.6183266741822935,0.3909866685714692,0.3315171835708298
R1,R05__E1_ADAPTER_C06_MEAN__H02,R05,E1_ADAPTER_C06_MEAN,H02,u011,d1,1,success,True,11.292084457352757,386.029296875,0.2623102364258917,0.38185323474600963,0.32208173558595066,0.6492036881810561,0.582254220992634,0.426152136408518,0.3507963118189439
R1,R05__E1_ADAPTER_C06_MEAN__H02,R05,E1_ADAPTER_C06_MEAN,H02,u020,p22,0,success,True,61.04424177482724,1354.75341796875,0.39001595852432264,0.575714440607987,0.4828651995661548,0.8883122594832326,0.8272789685422371,0.17400814299219797,0.11168774051676744
R1,R05__E1_ADAPTER_C06_MEAN__H02,R05,E1_ADAPTER_C06_MEAN,H02,u021,p22,1,success,True,60.07181429490447,1355.47509765625,0.43684232002609674,0.5993332015792898,0.5180877608026933,0.8982847718526663,0.8452050608282877,0.1556342518590821,0.10171522814733369
R1,R06__E0_ADAPTER_ONLY__H01,R06,E0_ADAPTER_ONLY,H01,u000,a1,0,success,True,11.857662118971348,393.3994140625,0.26163166483816097,0.3924864955967816,0.3270590802174713,0.6476740826350765,0.5928957796888192,0.41865117774355404,0.35232591736492347
R1,R06__E0_ADAPTER_ONLY__H01,R06,E0_ADAPTER_ONLY,H01,u001,a1,1,success,True,12.34171020053327,386.40625,0.2522440754648003,0.3867963894722319,0.31952023246851613,0.6611095059231435,0.6001857754059583,0.41218764375379546,0.33889049407685645
R1,R06__E0_ADAPTER_ONLY__H01,R06,E0_ADAPTER_ONLY,H01,u005,tonsil,0,success,True,14.878435658290982,428.552734375,0.15025949910792905,0.26033195360376826,0.20529572635584864,0.7121012938490279,0.5749798592460656,0.4214602050923019,0.28789870615097213
