ablation,ablation_config_json,absolute_ari,absolute_nmi,algorithm,ami,changed_observations,cluster_sizes,config_id,config_json,delta_ari,delta_nmi,evaluated_observations,failure,family,fmi,full_config_id,gearys_c,initial_partition_sha256,is_matched_full,k,lane,max_neighbor_mass,max_row_mass,mean_agreement_gate,mean_edge_conflict,mean_edge_weight,mean_neighbor_mass,mean_prototype_margin,mean_retained_weight,mean_self_return,mean_view1_weight,mean_view2_weight,min_cluster_size,min_neighbor_mass,min_row_mass,morans_i,night15d_ari,night15d_nmi,objective,observed_cardinality,partition_sha256,stage,status,study,sweeps_completed,total_moves,total_observations,wall_seconds
SINGLE_SCALE_DOMINANT,"{""beta"":0.13080288291405456,""conflict_center"":0.5806804407204382,""conflict_penalty"":0.004735959884525661,""conflict_temperature"":0.26048111646168104,""conflict_union_weight"":0.15361995378492538,""edge_floor"":0.20335664666256828,""high_weight"":0.0001,""low_weight"":0.0001,""mass_center"":0.3418775512451213,""mass_temperature"":0.08121357671397582,""move_fraction"":0.22969658898166767,""move_threshold"":0.09501316416470539,""neighbor_capacity"":0.7425880927111023,""retained_bias"":2.5402601959068383,""sweeps"":3,""trust_center"":0.9803271284800648,""trust_scale"":0.6663559752309198,""trust_temperature"":0.12517391037374992,""twohop_weight"":0.0001,""unary_temperature"":0.7235791314465172,""view_balance"":-0.48817760842571367}",0.2428978750629581,0.37154737763727874,CONTINUOUS_RELIABILITY_ENERGY,0.3674477873387223,272.0,"[31,247,238,238,1,478,134,796,141,1055]",D1__CEM_I02_000__SINGLE_SCALE_DOMINANT,"{""beta"":0.13080288291405456,""conflict_center"":0.5806804407204382,""conflict_penalty"":0.004735959884525661,""conflict_temperature"":0.26048111646168104,""conflict_union_weight"":0.15361995378492538,""edge_floor"":0.20335664666256828,""high_weight"":0.0001,""low_weight"":0.0001,""mass_center"":0.3418775512451213,""mass_temperature"":0.08121357671397582,""move_fraction"":0.22969658898166767,""move_threshold"":0.09501316416470539,""neighbor_capacity"":0.7425880927111023,""retained_bias"":2.5402601959068383,""sweeps"":3,""trust_center"":0.9803271284800648,""trust_scale"":0.6663559752309198,""trust_temperature"":0.12517391037374992,""twohop_weight"":0.0001,""unary_temperature"":0.7235791314465172,""view_balance"":-0.48817760842571367}",-0.0022947950704649,-0.012118065832962155,3359,,RNA_PROTEIN,0.4003600160829729,D1__CEM_I02_000,0.5457762460368352,89f269bf0e9579b2b148d72be71fb303aeb14eda36e37de1694a31707c2691ca,False,10,D1,0.7330867052078247,1.0000001192092896,0.7946847677230835,0.20454920828342438,0.4661575257778168,0.5734230875968933,0.2926141619682312,0.20528212189674377,0.4265769124031067,0.7581667304039001,0.036551039665937424,1.0,0.11805257946252823,0.9999998807907104,0.4579017876839928,0.245192670133423,0.3836654434702409,0.37293945723600563,10.0,cb954e3ed17c1e53824e611c784bf3fb9fd3e22fa8081e7a4faa7867fa79552d,MATCHED_ABLATION,PASS,LYMPH_NODE,3.0,272.0,3359,0.11072140000760555
TRUST_TERM_NEAR_ZERO,"{""beta"":0.13080288291405456,""conflict_center"":0.5806804407204382,""conflict_penalty"":0.004735959884525661,""conflict_temperature"":0.26048111646168104,""conflict_union_weight"":0.15361995378492538,""edge_floor"":0.20335664666256828,""high_weight"":1.3351894123609402,""low_weight"":0.6221123606382639,""mass_center"":0.3418775512451213,""mass_temperature"":0.08121357671397582,""move_fraction"":0.22969658898166767,""move_threshold"":0.09501316416470539,""neighbor_capacity"":0.7425880927111023,""retained_bias"":2.5402601959068383,""sweeps"":3,""trust_center"":0.9803271284800648,""trust_scale"":0.0001,""trust_temperature"":0.12517391037374992,""twohop_weight"":0.49402212117915084,""unary_temperature"":0.7235791314465172,""view_balance"":-0.48817760842571367}",0.2546579651152784,0.3890444821916162,CONTINUOUS_RELIABILITY_ENERGY,0.3850499187899952,220.0,"[44,246,227,210,1,480,140,822,145,1044]",D1__CEM_I02_000__TRUST_TERM_NEAR_ZERO,"{""beta"":0.13080288291405456,""conflict_center"":0.5806804407204382,""conflict_penalty"":0.004735959884525661,""conflict_temperature"":0.26048111646168104,""conflict_union_weight"":0.15361995378492538,""edge_floor"":0.20335664666256828,""high_weight"":1.3351894123609402,""low_weight"":0.6221123606382639,""mass_center"":0.3418775512451213,""mass_temperature"":0.08121357671397582,""move_fraction"":0.22969658898166767,""move_threshold"":0.09501316416470539,""neighbor_capacity"":0.7425880927111023,""retained_bias"":2.5402601959068383,""sweeps"":3,""trust_center"":0.9803271284800648,""trust_scale"":0.0001,""trust_temperature"":0.12517391037374992,""twohop_weight"":0.49402212117915084,""unary_temperature"":0.7235791314465172,""view_balance"":-0.48817760842571367}",0.009465294981855388,0.0053790387213752955,3359,,RNA_PROTEIN,0.4099142270841515,D1__CEM_I02_000,0.4884403851944813,89f269bf0e9579b2b148d72be71fb303aeb14eda36e37de1694a31707c2691ca,False,10,D1,0.7330867052078247,1.0000001192092896,0.7946847677230835,0.20454920828342438,0.4661575257778168,0.5734230875968933,0.25736138224601746,0.33614426851272583,0.4265769124031067,0.618897557258606,0.044958170503377914,1.0,0.11805257946252823,0.9999998807907104,0.5172905851406905,0.245192670133423,0.3836654434702409,0.39082353388234403,10.0,7fb5479ad72e345ef46e707f3ab50bd20f6a63e5004165884cd9fe966443cb8e,MATCHED_ABLATION,PASS,LYMPH_NODE,3.0,220.0,3359,0.11388529998657759
FULL,"{""beta"":2.180048327009905,""conflict_center"":0.10962038460018421,""conflict_penalty"":0.7493127183541577,""conflict_temperature"":0.14278795957123652,""conflict_union_weight"":0.6519598137654133,""edge_floor"":0.22331273938446566,""high_weight"":1.8545923311580061,""low_weight"":0.5726051293294784,""mass_center"":0.35199660029957824,""mass_temperature"":0.2803911187803372,""move_fraction"":0.25866872278640374,""move_threshold"":0.02548432304124774,""neighbor_capacity"":0.910126327403302,""retained_bias"":2.3249516541356927,""sweeps"":3,""trust_center"":0.4330324065826352,""trust_scale"":0.9129012310905698,""trust_temperature"":0.21275431456927918,""twohop_weight"":1.322270432989181,""unary_temperature"":0.8681809973990753,""view_balance"":0.8451478194496914}",0.540931814030495,0.6666169188694607,CONTINUOUS_RELIABILITY_ENERGY,0.6648597762110812,10.0,"[296,438,178,266,354,292,125]",MISAR_E15_5_S1__night15d_authority__G049_af33b6b74c20__FULL,"{""beta"":2.180048327009905,""conflict_center"":0.10962038460018421,""conflict_penalty"":0.7493127183541577,""conflict_temperature"":0.14278795957123652,""conflict_union_weight"":0.6519598137654133,""edge_floor"":0.22331273938446566,""high_weight"":1.8545923311580061,""low_weight"":0.5726051293294784,""mass_center"":0.35199660029957824,""mass_temperature"":0.2803911187803372,""move_fraction"":0.25866872278640374,""move_threshold"":0.02548432304124774,""neighbor_capacity"":0.910126327403302,""retained_bias"":2.3249516541356927,""sweeps"":3,""trust_center"":0.4330324065826352,""trust_scale"":0.9129012310905698,""trust_temperature"":0.21275431456927918,""twohop_weight"":1.322270432989181,""unary_temperature"":0.8681809973990753,""view_balance"":0.8451478194496914}",0.0002670824624728674,0.0007172163872398718,1949,,RNA_ATAC,0.6326254756290489,MISAR_E15_5_S1__night15d_authority__G049_af33b6b74c20,0.07909727558546888,c4d17e6e58188e9cb0e8bc589831ac4ca098048d6615532f65909593c1f1d167,True,7,MISAR_E15_5_S1,0.7664703726768494,1.0000001192092896,0.3657767176628113,0.21570195257663727,0.5463205575942993,0.47978606820106506,1.737865924835205,0.8340502381324768,0.5202139019966125,0.13898693025112152,0.026962781324982643,125.0,0.2296401858329773,0.9999998807907104,0.9227418137953123,0.5406647315680221,0.6658997024822209,0.7742477356348062,7.0,a6c7ab6ec779c52d006404217f934e40a1a93c5c9679c1d9a5df0ebb08e66ed6,MATCHED_ABLATION,PASS,MISAR_E15_5_S1,3.0,10.0,1949,0.04588119999971241
UNIFORM_EDGE_EVIDENCE,"{""beta"":2.180048327009905,""conflict_center"":0.10962038460018421,""conflict_penalty"":0.0001,""conflict_temperature"":0.14278795957123652,""conflict_union_weight"":0.6519598137654133,""edge_floor"":0.9999,""high_weight"":1.8545923311580061,""low_weight"":0.5726051293294784,""mass_center"":0.35199660029957824,""mass_temperature"":0.2803911187803372,""move_fraction"":0.25866872278640374,""move_threshold"":0.02548432304124774,""neighbor_capacity"":0.910126327403302,""retained_bias"":2.3249516541356927,""sweeps"":3,""trust_center"":0.4330324065826352,""trust_scale"":0.9129012310905698,""trust_temperature"":0.21275431456927918,""twohop_weight"":1.322270432989181,""unary_temperature"":0.8681809973990753,""view_balance"":0.8451478194496914}",0.5356238181345211,0.6610913450305406,CONTINUOUS_RELIABILITY_ENERGY,0.6593046962278083,56.0,"[288,447,175,279,368,259,133]",MISAR_E15_5_S1__night15d_authority__G049_af33b6b74c20__UNIFORM_EDGE_EVIDENCE,"{""beta"":2.180048327009905,""conflict_center"":0.10962038460018421,""conflict_penalty"":0.0001,""conflict_temperature"":0.14278795957123652,""conflict_union_weight"":0.6519598137654133,""edge_floor"":0.9999,""high_weight"":1.8545923311580061,""low_weight"":0.5726051293294784,""mass_center"":0.35199660029957824,""mass_temperature"":0.2803911187803372,""move_fraction"":0.25866872278640374,""move_threshold"":0.02548432304124774,""neighbor_capacity"":0.910126327403302,""retained_bias"":2.3249516541356927,""sweeps"":3,""trust_center"":0.4330324065826352,""trust_scale"":0.9129012310905698,""trust_temperature"":0.21275431456927918,""twohop_weight"":1.322270432989181,""unary_temperature"":0.8681809973990753,""view_balance"":0.8451478194496914}",-0.005040913433500993,-0.00480835745168029,1949,,RNA_ATAC,0.6282567214232392,MISAR_E15_5_S1__night15d_authority__G049_af33b6b74c20,0.07981489343090166,c4d17e6e58188e9cb0e8bc589831ac4ca098048d6615532f65909593c1f1d167,False,7,MISAR_E15_5_S1,0.8260959386825562,1.0000001192092896,0.3657767176628113,0.21570195257663727,0.9707939028739929,0.8198747038841248,1.7485512495040894,0.8381317853927612,0.18012534081935883,0.13562555611133575,0.02624271810054779,133.0,0.8147135972976685,0.9999998211860657,0.9222796148522702,0.5406647315680221,0.6658997024822209,0.7670057888952102,7.0,26b9067ce1c0c2a83b8a05b7a1c6b42ef8d9f969d015a9a3945e3bf32ab811e2,MATCHED_ABLATION,PASS,MISAR_E15_5_S1,3.0,56.0,1949,0.04568239999935031
NO_REJECTED_MASS_SELF_RETURN,"{""beta"":2.180048327009905,""conflict_center"":0.10962038460018421,""conflict_penalty"":0.7493127183541577,""conflict_temperature"":0.14278795957123652,""conflict_union_weight"":0.6519598137654133,""edge_floor"":0.22331273938446566,""high_weight"":1.8545923311580061,""low_weight"":0.5726051293294784,""mass_center"":-2.0,""mass_temperature"":0.005,""move_fraction"":0.25866872278640374,""move_threshold"":0.02548432304124774,""neighbor_capacity"":1.0,""retained_bias"":2.3249516541356927,""sweeps"":3,""trust_center"":0.4330324065826352,""trust_scale"":0.9129012310905698,""trust_temperature"":0.21275431456927918,""twohop_weight"":1.322270432989181,""unary_temperature"":0.8681809973990753,""view_balance"":0.8451478194496914}",0.5322716391682641,0.6573450233030321,CONTINUOUS_RELIABILITY_ENERGY,0.6555367272344165,70.0,"[288,457,169,279,368,253,135]",MISAR_E15_5_S1__night15d_authority__G049_af33b6b74c20__NO_REJECTED_MASS_SELF_RETURN,"{""beta"":2.180048327009905,""conflict_center"":0.10962038460018421,""conflict_penalty"":0.7493127183541577,""conflict_temperature"":0.14278795957123652,""conflict_union_weight"":0.6519598137654133,""edge_floor"":0.22331273938446566,""high_weight"":1.8545923311580061,""low_weight"":0.5726051293294784,""mass_center"":-2.0,""mass_temperature"":0.005,""move_fraction"":0.25866872278640374,""move_threshold"":0.02548432304124774,""neighbor_capacity"":1.0,""retained_bias"":2.3249516541356927,""sweeps"":3,""trust_center"":0.4330324065826352,""trust_scale"":0.9129012310905698,""trust_temperature"":0.21275431456927918,""twohop_weight"":1.322270432989181,""unary_temperature"":0.8681809973990753,""view_balance"":0.8451478194496914}",-0.00839309239975794,-0.008554679179188729,1949,,RNA_ATAC,0.6255219395494247,MISAR_E15_5_S1__night15d_authority__G049_af33b6b74c20,0.0815788744503404,c4d17e6e58188e9cb0e8bc589831ac4ca098048d6615532f65909593c1f1d167,False,7,MISAR_E15_5_S1,1.0,1.000000238418579,0.3657767176628113,0.21570195257663727,0.5463205575942993,1.0,1.752829670906067,0.8398689031600952,0.0,0.13440333306789398,0.02572774328291416,135.0,1.0,0.9999998211860657,0.9202660211542495,0.5406647315680221,0.6658997024822209,0.7623423973243254,7.0,6911d634d870a079ef44d10da8e9850c4f91cff7a73920f105d3ee99c9166872,MATCHED_ABLATION,PASS,MISAR_E15_5_S1,3.0,70.0,1949,0.046128200003295206
RETAINED_UNARY_DOMINANT,"{""beta"":2.180048327009905,""conflict_center"":0.10962038460018421,""conflict_penalty"":0.7493127183541577,""conflict_temperature"":0.14278795957123652,""conflict_union_weight"":0.6519598137654133,""edge_floor"":0.22331273938446566,""high_weight"":1.8545923311580061,""low_weight"":0.5726051293294784,""mass_center"":0.35199660029957824,""mass_temperature"":0.2803911187803372,""move_fraction"":0.25866872278640374,""move_threshold"":0.02548432304124774,""neighbor_capacity"":0.910126327403302,""retained_bias"":8.0,""sweeps"":3,""trust_center"":0.4330324065826352,""trust_scale"":0.9129012310905698,""trust_temperature"":0.21275431456927918,""twohop_weight"":1.322270432989181,""unary_temperature"":0.02,""view_balance"":0.0}",0.5243719436143941,0.6531157449072159,CONTINUOUS_RELIABILITY_ENERGY,0.6512937805519177,89.0,"[291,447,178,266,368,228,171]",MISAR_E15_5_S1__night15d_authority__G049_af33b6b74c20__RETAINED_UNARY_DOMINANT,"{""beta"":2.180048327009905,""conflict_center"":0.10962038460018421,""conflict_penalty"":0.7493127183541577,""conflict_temperature"":0.14278795957123652,""conflict_union_weight"":0.6519598137654133,""edge_floor"":0.22331273938446566,""high_weight"":1.8545923311580061,""low_weight"":0.5726051293294784,""mass_center"":0.35199660029957824,""mass_temperature"":0.2803911187803372,""move_fraction"":0.25866872278640374,""move_threshold"":0.02548432304124774,""neighbor_capacity"":0.910126327403302,""retained_bias"":8.0,""sweeps"":3,""trust_center"":0.4330324065826352,""trust_scale"":0.9129012310905698,""trust_temperature"":0.21275431456927918,""twohop_weight"":1.322270432989181,""unary_temperature"":0.02,""view_balance"":0.0}",-0.016292787953627985,-0.012783957575004945,1949,,RNA_ATAC,0.618926151707346,MISAR_E15_5_S1__night15d_authority__G049_af33b6b74c20,0.09637420569362676,c4d17e6e58188e9cb0e8bc589831ac4ca098048d6615532f65909593c1f1d167,False,7,MISAR_E15_5_S1,0.7664703726768494,1.0000001192092896,0.3657767176628113,0.21570195257663727,0.5463205575942993,0.47978606820106506,1.864100456237793,0.848869264125824,0.5202139019966125,0.07289985567331314,0.07823092490434647,171.0,0.2296401858329773,0.9999998807907104,0.9045924615617488,0.5406647315680221,0.6658997024822209,0.7529624543319197,7.0,89a54529362366709f63447eb5de4253413be6bfacbaf4c99688bb88e5f3b4c0,MATCHED_ABLATION,PASS,MISAR_E15_5_S1,3.0,102.0,1949,0.04564419999951497
SINGLE_SCALE_DOMINANT,"{""beta"":2.180048327009905,""conflict_center"":0.10962038460018421,""conflict_penalty"":0.7493127183541577,""conflict_temperature"":0.14278795957123652,""conflict_union_weight"":0.6519598137654133,""edge_floor"":0.22331273938446566,""high_weight"":0.0001,""low_weight"":0.0001,""mass_center"":0.35199660029957824,""mass_temperature"":0.2803911187803372,""move_fraction"":0.25866872278640374,""move_threshold"":0.02548432304124774,""neighbor_capacity"":0.910126327403302,""retained_bias"":2.3249516541356927,""sweeps"":3,""trust_center"":0.4330324065826352,""trust_scale"":0.9129012310905698,""trust_temperature"":0.21275431456927918,""twohop_weight"":0.0001,""unary_temperature"":0.8681809973990753,""view_balance"":0.8451478194496914}",0.540370776372905,0.6620412937205641,CONTINUOUS_RELIABILITY_ENERGY,0.6602604904449326,9.0,"[299,437,180,265,346,298,124]",MISAR_E15_5_S1__night15d_authority__G049_af33b6b74c20__SINGLE_SCALE_DOMINANT,"{""beta"":2.180048327009905,""conflict_center"":0.10962038460018421,""conflict_penalty"":0.7493127183541577,""conflict_temperature"":0.14278795957123652,""conflict_union_weight"":0.6519598137654133,""edge_floor"":0.22331273938446566,""high_weight"":0.0001,""low_weight"":0.0001,""mass_center"":0.35199660029957824,""mass_temperature"":0.2803911187803372,""move_fraction"":0.25866872278640374,""move_threshold"":0.02548432304124774,""neighbor_capacity"":0.910126327403302,""retained_bias"":2.3249516541356927,""sweeps"":3,""trust_center"":0.4330324065826352,""trust_scale"":0.9129012310905698,""trust_temperature"":0.21275431456927918,""twohop_weight"":0.0001,""unary_temperature"":0.8681809973990753,""view_balance"":0.8451478194496914}",-0.00029395519511710155,-0.003858408761656773,1949,,RNA_ATAC,0.6321598659395192,MISAR_E15_5_S1__night15d_authority__G049_af33b6b74c20,0.08482824731937987,c4d17e6e58188e9cb0e8bc589831ac4ca098048d6615532f65909593c1f1d167,False,7,MISAR_E15_5_S1,0.7664703726768494,1.0000001192092896,0.3657767176628113,0.21570195257663727,0.5463205575942993,0.47978606820106506,1.67577064037323,0.8452562093734741,0.5202139019966125,0.12677274644374847,0.027971012517809868,124.0,0.2296401858329773,0.9999998807907104,0.9170333973639249,0.5406647315680221,0.6658997024822209,0.7720852291751024,7.0,d79bbe4d6475b17175480ec796b8fce4d0914be547fe507d00bdd2964fc32aee,MATCHED_ABLATION,PASS,MISAR_E15_5_S1,2.0,9.0,1949,0.03358610000577755
TRUST_TERM_NEAR_ZERO,"{""beta"":2.180048327009905,""conflict_center"":0.10962038460018421,""conflict_penalty"":0.7493127183541577,""conflict_temperature"":0.14278795957123652,""conflict_union_weight"":0.6519598137654133,""edge_floor"":0.22331273938446566,""high_weight"":1.8545923311580061,""low_weight"":0.5726051293294784,""mass_center"":0.35199660029957824,""mass_temperature"":0.2803911187803372,""move_fraction"":0.25866872278640374,""move_threshold"":0.02548432304124774,""neighbor_capacity"":0.910126327403302,""retained_bias"":2.3249516541356927,""sweeps"":3,""trust_center"":0.4330324065826352,""trust_scale"":0.0001,""trust_temperature"":0.21275431456927918,""twohop_weight"":1.322270432989181,""unary_temperature"":0.8681809973990753,""view_balance"":0.8451478194496914}",0.540931814030495,0.6666169188694607,CONTINUOUS_RELIABILITY_ENERGY,0.6648597762110812,10.0,"[296,438,178,266,354,292,125]",MISAR_E15_5_S1__night15d_authority__G049_af33b6b74c20__TRUST_TERM_NEAR_ZERO,"{""beta"":2.180048327009905,""conflict_center"":0.10962038460018421,""conflict_penalty"":0.7493127183541577,""conflict_temperature"":0.14278795957123652,""conflict_union_weight"":0.6519598137654133,""edge_floor"":0.22331273938446566,""high_weight"":1.8545923311580061,""low_weight"":0.5726051293294784,""mass_center"":0.35199660029957824,""mass_temperature"":0.2803911187803372,""move_fraction"":0.25866872278640374,""move_threshold"":0.02548432304124774,""neighbor_capacity"":0.910126327403302,""retained_bias"":2.3249516541356927,""sweeps"":3,""trust_center"":0.4330324065826352,""trust_scale"":0.0001,""trust_temperature"":0.21275431456927918,""twohop_weight"":1.322270432989181,""unary_temperature"":0.8681809973990753,""view_balance"":0.8451478194496914}",0.0002670824624728674,0.0007172163872398718,1949,,RNA_ATAC,0.6326254756290489,MISAR_E15_5_S1__night15d_authority__G049_af33b6b74c20,0.07909727558546888,c4d17e6e58188e9cb0e8bc589831ac4ca098048d6615532f65909593c1f1d167,False,7,MISAR_E15_5_S1,0.7664703726768494,1.0000001192092896,0.3657767176628113,0.21570195257663727,0.5463205575942993,0.47978606820106506,1.737865924835205,0.8340502381324768,0.5202139019966125,0.13898693025112152,0.026962781324982643,125.0,0.2296401858329773,0.9999998807907104,0.9227418137953123,0.5406647315680221,0.6658997024822209,0.7742477356348062,7.0,a6c7ab6ec779c52d006404217f934e40a1a93c5c9679c1d9a5df0ebb08e66ed6,MATCHED_ABLATION,PASS,MISAR_E15_5_S1,3.0,10.0,1949,0.044900199995026924
FULL,"{""beta"":4.839347405697612,""conflict_center"":0.12918643017949344,""conflict_penalty"":0.004815765130396877,""conflict_temperature"":0.0499605269330666,""conflict_union_weight"":0.8779859833638175,""edge_floor"":0.004837918874818679,""high_weight"":0.048978973856951095,""low_weight"":0.19601159743558783,""mass_center"":-0.34486249982580897,""mass_temperature"":0.16049064222184575,""move_fraction"":0.0028892441257238584,""move_threshold"":0.5689292940920301,""neighbor_capacity"":0.8540840319724727,""retained_bias"":4.585069268422039,""sweeps"":4,""trust_center"":-0.4697594189519594,""trust_scale"":0.32941333760002184,""trust_temperature"":0.07678751289545846,""twohop_weight"":0.40738227197476373,""unary_temperature"":0.5082207234403688,""view_balance"":1.7511996014834468}",0.45236704915733733,0.5977075353765589,CONTINUOUS_RELIABILITY_ENERGY,0.5940944069932955,5.0,"[279,66,477,133,38,147,151,96,67,243,68,184]",MISAR_E15_5_S1_K12__CEM_I01_038__FULL,"{""beta"":4.839347405697612,""conflict_center"":0.12918643017949344,""conflict_penalty"":0.004815765130396877,""conflict_temperature"":0.0499605269330666,""conflict_union_weight"":0.8779859833638175,""edge_floor"":0.004837918874818679,""high_weight"":0.048978973856951095,""low_weight"":0.19601159743558783,""mass_center"":-0.34486249982580897,""mass_temperature"":0.16049064222184575,""move_fraction"":0.0028892441257238584,""move_threshold"":0.5689292940920301,""neighbor_capacity"":0.8540840319724727,""retained_bias"":4.585069268422039,""sweeps"":4,""trust_center"":-0.4697594189519594,""trust_scale"":0.32941333760002184,""trust_temperature"":0.07678751289545846,""twohop_weight"":0.40738227197476373,""unary_temperature"":0.5082207234403688,""view_balance"":1.7511996014834468}",0.0011719482021697036,0.0011956353568197686,1949,,RNA_ATAC,0.5594222114432833,MISAR_E15_5_S1_K12__CEM_I01_038,0.08925810752481184,d69bce79660adb10097944ec7afcb06025469f1b018218573ce9eec395c2f1db,True,12,MISAR_E15_5_S1_K12,0.8536309003829956,1.000000238418579,0.35827261209487915,0.21570195257663727,0.4657437801361084,0.8462842106819153,1.2487579584121704,0.9560942053794861,0.15371575951576233,0.03922368586063385,0.00468206312507391,38.0,0.8027155995368958,0.9999997615814209,0.9105400965255658,0.4511951009551676,0.5965119000197391,0.6615646865391329,12.0,2f126a0ca360975033a41e0386d0149e685fc3d896441c6bde4185a4ed595485,MATCHED_ABLATION,PASS,MISAR_E15_5_S1,2.0,5.0,1949,0.051550799995311536
UNIFORM_EDGE_EVIDENCE,"{""beta"":4.839347405697612,""conflict_center"":0.12918643017949344,""conflict_penalty"":0.0001,""conflict_temperature"":0.0499605269330666,""conflict_union_weight"":0.8779859833638175,""edge_floor"":0.9999,""high_weight"":0.048978973856951095,""low_weight"":0.19601159743558783,""mass_center"":-0.34486249982580897,""mass_temperature"":0.16049064222184575,""move_fraction"":0.0028892441257238584,""move_threshold"":0.5689292940920301,""neighbor_capacity"":0.8540840319724727,""retained_bias"":4.585069268422039,""sweeps"":4,""trust_center"":-0.4697594189519594,""trust_scale"":0.32941333760002184,""trust_temperature"":0.07678751289545846,""twohop_weight"":0.40738227197476373,""unary_temperature"":0.5082207234403688,""view_balance"":1.7511996014834468}",0.4518998628973125,0.5967744211122821,CONTINUOUS_RELIABILITY_ENERGY,0.5931520807651393,3.0,"[280,66,477,133,38,148,151,96,66,243,68,183]",MISAR_E15_5_S1_K12__CEM_I01_038__UNIFORM_EDGE_EVIDENCE,"{""beta"":4.839347405697612,""conflict_center"":0.12918643017949344,""conflict_penalty"":0.0001,""conflict_temperature"":0.0499605269330666,""conflict_union_weight"":0.8779859833638175,""edge_floor"":0.9999,""high_weight"":0.048978973856951095,""low_weight"":0.19601159743558783,""mass_center"":-0.34486249982580897,""mass_temperature"":0.16049064222184575,""move_fraction"":0.0028892441257238584,""move_threshold"":0.5689292940920301,""neighbor_capacity"":0.8540840319724727,""retained_bias"":4.585069268422039,""sweeps"":4,""trust_center"":-0.4697594189519594,""trust_scale"":0.32941333760002184,""trust_temperature"":0.07678751289545846,""twohop_weight"":0.40738227197476373,""unary_temperature"":0.5082207234403688,""view_balance"":1.7511996014834468}",0.0007047619421448603,0.00026252109254298883,1949,,RNA_ATAC,0.5590045171524003,MISAR_E15_5_S1_K12__CEM_I01_038,0.08941626397543767,d69bce79660adb10097944ec7afcb06025469f1b018218573ce9eec395c2f1db,False,12,MISAR_E15_5_S1_K12,0.8538796305656433,1.000000238418579,0.35827261209487915,0.21570195257663727,0.9731573462486267,0.8538520932197571,1.241990089416504,0.9564898014068604,0.14614787697792053,0.038739919662475586,0.004770284052938223,38.0,0.8538240790367126,0.9999998211860657,0.9102375228619,0.4511951009551676,0.5965119000197391,0.6607709102866112,12.0,d0a707ed01ae3d0bd865d7efe84b859aed50b9bfc2a123b82a65514f840bb204,MATCHED_ABLATION,PASS,MISAR_E15_5_S1,2.0,3.0,1949,0.052267099992604926
NO_REJECTED_MASS_SELF_RETURN,"{""beta"":4.839347405697612,""conflict_center"":0.12918643017949344,""conflict_penalty"":0.004815765130396877,""conflict_temperature"":0.0499605269330666,""conflict_union_weight"":0.8779859833638175,""edge_floor"":0.004837918874818679,""high_weight"":0.048978973856951095,""low_weight"":0.19601159743558783,""mass_center"":-2.0,""mass_temperature"":0.005,""move_fraction"":0.0028892441257238584,""move_threshold"":0.5689292940920301,""neighbor_capacity"":1.0,""retained_bias"":4.585069268422039,""sweeps"":4,""trust_center"":-0.4697594189519594,""trust_scale"":0.32941333760002184,""trust_temperature"":0.07678751289545846,""twohop_weight"":0.40738227197476373,""unary_temperature"":0.5082207234403688,""view_balance"":1.7511996014834468}",0.451054356511596,0.5955712584798035,CONTINUOUS_RELIABILITY_ENERGY,0.5919453873683639,14.0,"[277,67,477,133,42,146,151,96,68,242,68,182]",MISAR_E15_5_S1_K12__CEM_I01_038__NO_REJECTED_MASS_SELF_RETURN,"{""beta"":4.839347405697612,""conflict_center"":0.12918643017949344,""conflict_penalty"":0.004815765130396877,""conflict_temperature"":0.0499605269330666,""conflict_union_weight"":0.8779859833638175,""edge_floor"":0.004837918874818679,""high_weight"":0.048978973856951095,""low_weight"":0.19601159743558783,""mass_center"":-2.0,""mass_temperature"":0.005,""move_fraction"":0.0028892441257238584,""move_threshold"":0.5689292940920301,""neighbor_capacity"":1.0,""retained_bias"":4.585069268422039,""sweeps"":4,""trust_center"":-0.4697594189519594,""trust_scale"":0.32941333760002184,""trust_temperature"":0.07678751289545846,""twohop_weight"":0.40738227197476373,""unary_temperature"":0.5082207234403688,""view_balance"":1.7511996014834468}",-0.00014074444357164984,-0.0009406415399355605,1949,,RNA_ATAC,0.5583463104250421,MISAR_E15_5_S1_K12__CEM_I01_038,0.08924345972110283,d69bce79660adb10097944ec7afcb06025469f1b018218573ce9eec395c2f1db,False,12,MISAR_E15_5_S1_K12,1.0,1.000000238418579,0.35827261209487915,0.21570195257663727,0.4657437801361084,1.0,1.2561705112457275,0.9568713903427124,0.0,0.038820378482341766,0.004308247938752174,42.0,1.0,0.9999997615814209,0.9099967441788146,0.4511951009551676,0.5965119000197391,0.6595042969795272,12.0,a7fd3c12ac32d61ccbee71fb02783efed6c2e6c64138b6d51ac8a8d7b6076141,MATCHED_ABLATION,PASS,MISAR_E15_5_S1,4.0,14.0,1949,0.09581729999626987
