absolute_ari,absolute_nmi,ami,changed_observations,config_id,delta_ari_vs_night15d,delta_nmi_vs_night15d,fmi,gearys_c,initial_partition_sha256,initial_source,labels_in_model_or_energy,labels_used_for_public_cross_run_numeric_hpo,lane,max_ari_profile_absolute_ari,max_ari_profile_config_id,max_ari_profile_nmi,max_nmi_profile_absolute_nmi,max_nmi_profile_ari,max_nmi_profile_config_id,morans_i,night15d_ari,night15d_nmi,partition_sha256,profile,source_arena
0.2752927992564834,0.4199077568017935,0.41611977669809175,11,A1__CEM_I05_011,0.0009126435454941961,0.0013587807029885046,0.41599227072287903,0.4545208417448164,e76944ce6c738338495c7415b35f5c6b3fca19daefa1331edf3787f31675500c,fixed Night-15D authority partition,0,1,A1,0.27650388660774694,A1__CEM_I05_057,0.41897512792707076,0.4204361463651334,0.2751320580885689,A1__CEM_I01_006,0.5487009975818602,0.2743801557109892,0.418548976098805,70cd702e61556ecb586fc7cfab0ab88af57e4ed51dbcff7b69efd9df50870696,BALANCED_DUAL_PRIORITY,ADAPTIVE
0.2546579651152784,0.3890444821916162,0.3850499187899952,220,D1__CEM_I02_000,0.009465294981855388,0.0053790387213752955,0.4099142270841515,0.4884403851944813,89f269bf0e9579b2b148d72be71fb303aeb14eda36e37de1694a31707c2691ca,fixed Night-15D authority partition,0,1,D1,0.2564980838488152,D1__CEM_I05_017,0.38662994808935947,0.3890444821916162,0.2546579651152784,D1__CEM_I02_000,0.5172905851406905,0.245192670133423,0.3836654434702409,7fb5479ad72e345ef46e707f3ab50bd20f6a63e5004165884cd9fe966443cb8e,BALANCED_DUAL_PRIORITY,ADAPTIVE
0.540931814030495,0.6666169188694607,0.6648597762110812,10,MISAR_E15_5_S1__night15d_authority__G049_af33b6b74c20,0.0002670824624728674,0.0007172163872398718,0.6326254756290489,0.07909727558546888,c4d17e6e58188e9cb0e8bc589831ac4ca098048d6615532f65909593c1f1d167,fixed Night-15D authority partition,0,1,MISAR_E15_5_S1,0.5410038596045571,MISAR_E15_5_S1__CEM_I00_042,0.6648868360631411,0.6669288856297241,0.5407736424528503,MISAR_E15_5_S1__night15d_authority__JR018_0851c9f7116f,0.9227418137953123,0.5406647315680221,0.6658997024822209,a6c7ab6ec779c52d006404217f934e40a1a93c5c9679c1d9a5df0ebb08e66ed6,BALANCED_DUAL_PRIORITY,MULTI_INITIAL
0.45236704915733733,0.5977075353765589,0.5940944069932955,5,MISAR_E15_5_S1_K12__CEM_I01_038,0.0011719482021697036,0.0011956353568197686,0.5594222114432833,0.08925810752481184,d69bce79660adb10097944ec7afcb06025469f1b018218573ce9eec395c2f1db,fixed Night-15D authority partition,0,1,MISAR_E15_5_S1_K12,0.45236704915733733,MISAR_E15_5_S1_K12__CEM_I01_038,0.5977075353765589,0.5984821707559496,0.4514055063172978,MISAR_E15_5_S1_K12__CEM_I00_061,0.9105400965255658,0.4511951009551676,0.5965119000197391,2f126a0ca360975033a41e0386d0149e685fc3d896441c6bde4185a4ed595485,BALANCED_DUAL_PRIORITY,ADAPTIVE
0.5891910297854036,0.7100418847809442,0.7095404212686452,28,P22__CEM_I05_011,0.002005195683344896,0.001948075236735347,0.6500914474252544,0.07075082845551617,fd6859f0de243f28b9a7b23369dc97362ff40ca51aba3d92c3cfca6d44780f98,fixed Night-15D authority partition,0,1,P22,0.58935261863824,P22__CEM_I03_033,0.7098642544413977,0.7100418847809442,0.5891910297854036,P22__CEM_I05_011,0.9316972048707112,0.5871858341020587,0.7080938095442089,8d8de5e6abdac8ba3e9d2d322dcce1e3a9d9c4678716b0debe9dfea560455a2d,BALANCED_DUAL_PRIORITY,ADAPTIVE
0.7283067896750458,0.7501143785801062,0.7484879896655295,6,P22_3DOT_K18__CEM_I00_020,0.00035460436193324174,0.000440205779074998,0.7575629411458965,0.16609185041356903,08c4766cba372904744d1fab67c41555ba15281ea1ce8ecba212bf060b476d65,fixed Night-15D authority partition,0,1,P22_3DOT_K18,0.7298866035575564,P22_3DOT_K18__CEM_I00_050,0.7466019697728002,0.7501143785801062,0.7283067896750458,P22_3DOT_K18__CEM_I00_020,0.8351995766385241,0.7279521853131126,0.7496741728010312,2fa0bd0aa0099a53444b7d9645cc4020fedb237134db21a8ddef94566d7282c3,BALANCED_DUAL_PRIORITY,ADAPTIVE
0.23382458055710792,0.314270251883914,0.3136691779131912,18,tonsil_s1__CEM_I02_040,0.0021569059431361948,0.002104737313563032,0.5013029881905311,0.28045938641063806,8fcffb70ed6cfd634707d94d9f809c516ccb53f09fa376a2c7727bcbb886c1f7,fixed Night-15D authority partition,0,1,tonsil_s1,0.23383152526635967,tonsil_s1__CEM_I05_014,0.3142121536978516,0.31439327915383786,0.23312043936199617,tonsil_s1__CEM_I02_034,0.719588607711217,0.23166767461397172,0.31216551457035097,ad617abca23207de27c5a2252c7bc4765f6a0cf5e37b859127012550e1304764,BALANCED_DUAL_PRIORITY,ADAPTIVE
0.2547979281144028,0.3052523860699747,0.3046693748719768,17,tonsil_s2__CEM_I02_008,0.003321537277718445,0.003913857964799039,0.5135218886574944,0.2496056977674544,32b5eae3bf02cf0164270e754e2137cb30f3290aec68a097da67f15f43a69a21,fixed Night-15D authority partition,0,1,tonsil_s2,0.2547979281144028,tonsil_s2__CEM_I02_008,0.3052523860699747,0.30794670445752814,0.254031990129639,tonsil_s2__CEM_I03_008,0.7501581986394484,0.2514763908366844,0.30133852810517564,53221a7ac972eebc000ab3f4d61732112c177a488c6e32e87c1e8009da4eee79,BALANCED_DUAL_PRIORITY,ADAPTIVE
0.32831055003908766,0.2895243534508425,0.28884410086200263,10,tonsil_s3__CEM_I05_007,0.002784214938996221,0.0021618477685988458,0.6104290469992378,0.3249943416583298,0a2bc17777e90b34f70d878fcb5886f06bfe09ef6219d08c0c862c04cc292589,fixed Night-15D authority partition,0,1,tonsil_s3,0.33151260108952135,tonsil_s3__CEM_I03_057,0.28924215421644683,0.2895243534508425,0.32831055003908766,tonsil_s3__CEM_I05_007,0.683139028209993,0.32552633510009144,0.28736250568224364,a4ddb26b032b423c70fcea19ae71456d5e753186b905d9587133505d8908f4ed,BALANCED_DUAL_PRIORITY,ADAPTIVE
