corr1_raw_rms_gradient,corr1_weighted_gradient_influence,corr1_weighted_gradient_share,corr2_raw_rms_gradient,corr2_weighted_gradient_influence,corr2_weighted_gradient_share,dataset,diagnostic_grad_fields_unchanged,diagnostic_optimizer_state_unchanged,diagnostic_parameter_state_unchanged,diagnostic_rng_state_unchanged,fraction_of_training,mod2_recon_raw_rms_gradient,mod2_recon_weighted_gradient_influence,mod2_recon_weighted_gradient_share,rna_recon_raw_rms_gradient,rna_recon_weighted_gradient_influence,rna_recon_weighted_gradient_share,seed,step,variant
0.0026030060361033,0.0001283422665551,0.3419255196263152,2.4721597003777668e-05,2.263039607162892e-05,0.0602912052578944,placenta,True,True,True,True,0.4,0.0006698044014219,9.131507648271796e-05,0.2432788185383091,4.5900626414577176e-05,0.0001330637897714,0.3545044565774811,0,80,FULL_IGE
0.0027173217483303,0.0001339786490324,0.3688221177656487,2.0106574759954857e-05,1.8405758753856583e-05,0.0506681547523167,placenta,True,True,True,True,0.5,0.0006544311081753,8.921922066924049e-05,0.2456064615539401,4.196591956725327e-05,0.0001216572568842,0.3349032659280943,0,100,FULL_IGE
0.0023571617860964,0.0001162208162673,0.4044081936852107,1.1406479015765271e-05,1.0441604475230592e-05,0.036333167677025,placenta,True,True,True,True,1.0,0.0005579708662822,7.606870337298482e-05,0.2646927453707732,2.9201499914216516e-05,8.465379558226156e-05,0.294565893266991,0,200,FULL_IGE
0.0034898452143616,0.0001449877240134,0.2500000017954162,0.000142326302076,0.0001449877225997,0.2499999993577916,placenta,True,True,True,True,0.0,0.0013257255635415,0.0001449877242691,0.2500000022363065,5.122534805859977e-05,0.0001449877210064,0.2499999966104857,1,0,FULL_IGE
0.003133381622448,0.0001301782291188,0.2579752430489831,0.0001370777596636,0.0001396410354432,0.2767277624065196,placenta,True,True,True,True,0.005,0.0010538757305638,0.0001152569189574,0.2284055627611146,4.2234112885179824e-05,0.0001195390174596,0.2368914317833827,1,1,FULL_IGE
0.002049489985815,8.514729742420453e-05,0.2606268035240776,0.0001175261832604,0.0001197238557331,0.3664619637878523,placenta,True,True,True,True,0.025,0.0005043835679633,5.516181303949105e-05,0.1688444312853614,2.3554714366949907e-05,6.666903172849325e-05,0.2040668014027086,1,5,FULL_IGE
0.0014161864607085,5.883632055422053e-05,0.2270743208402996,9.70522921836524e-05,9.88671145919113e-05,0.381570137084106,placenta,True,True,True,True,0.05,0.0004073948241597,4.45546575085748e-05,0.1719553245126582,2.0084833226285704e-05,5.684791429708721e-05,0.2194002175629361,1,10,FULL_IGE
0.0011115338138403,4.6179342616543913e-05,0.2179908903679154,6.883261278141317e-05,7.011974330954465e-05,0.3310022276268013,placenta,True,True,True,True,0.1,0.0003750058642992,4.101244506976127e-05,0.1936004046475874,1.926560123113076e-05,5.452916812054192e-05,0.2574064773576957,1,20,FULL_IGE
0.0014220939578648,5.908175108615025e-05,0.2488097418381629,4.196799397962802e-05,4.275277148658042e-05,0.1800438517966609,placenta,True,True,True,True,0.2,0.0004471646372416,4.8904075557018105e-05,0.2059487098890003,3.063851430268042e-05,8.671894935076626e-05,0.3651976964761759,1,40,FULL_IGE
0.0028399967858922,0.0001179893791557,0.3472211022888071,2.32753810841231e-05,2.3710617410868472e-05,0.0697759982488381,placenta,True,True,True,True,0.4,0.0007213205988875,7.888709019216426e-05,0.2321502376644681,4.2122610157768346e-05,0.0001192234212373,0.3508526617978865,1,80,FULL_IGE
0.0029426924853559,0.0001222559339214,0.3725470609117767,1.8913345886782263e-05,1.9267014647799585e-05,0.0587118305782279,placenta,True,True,True,True,0.5,0.0007151457469708,7.821177868598055e-05,0.2383325483150334,3.830838038000852e-05,0.0001084276628123,0.3304085601949619,1,100,FULL_IGE
0.0025462311354217,0.0001057847080488,0.404024310274574,1.0921256153902776e-05,1.1125477403586736e-05,0.0424916173364386,placenta,True,True,True,True,1.0,0.0006180892476848,6.759721308960412e-05,0.2581745310711031,2.7317853259092298e-05,7.73201830135621e-05,0.2953095413178841,1,200,FULL_IGE
