lane,ablation,full_ari,full_nmi,ablated_ari,ablated_nmi,full_minus_ablated_ari,full_minus_ablated_nmi,full_partition_sha256,ablated_partition_sha256
P22_3DOT_K18,NO_SWITCH_TRUST,0.7279521853131126,0.7496741728010312,0.7279046281692131,0.7496888183635815,4.755714389947929e-05,-1.4645562550263946e-05,08c4766cba372904744d1fab67c41555ba15281ea1ce8ecba212bf060b476d65,47f47996637e968f027333c2ccf6362813413d1d8e9d19729f1a9929332755f4
P22_3DOT_K18,UNIT_EDGE_TEMPERATURE,0.7279521853131126,0.7496741728010312,0.7277576832096918,0.7493445352478706,0.00019450210342075724,0.00032963755316062215,08c4766cba372904744d1fab67c41555ba15281ea1ce8ecba212bf060b476d65,aa827a25d0a7fd63dbc956ad3129820531eb2777976b6a6ad47e08d827dd2026
tonsil_s1,NORMALIZATION_ROW,0.23166767461397172,0.31216551457035097,0.22762653800440563,0.31127328457183157,0.004041136609566093,0.0008922299985194004,8fcffb70ed6cfd634707d94d9f809c516ccb53f09fa376a2c7727bcbb886c1f7,da0722cdb7f452e98021428795fac5826bf49a1306a2174cb8fdc9d088c6bfdb
tonsil_s1,NORMALIZATION_MASS,0.23166767461397172,0.31216551457035097,0.23166767461397172,0.31216551457035097,0.0,0.0,8fcffb70ed6cfd634707d94d9f809c516ccb53f09fa376a2c7727bcbb886c1f7,8fcffb70ed6cfd634707d94d9f809c516ccb53f09fa376a2c7727bcbb886c1f7
tonsil_s1,NORMALIZATION_SELF,0.23166767461397172,0.31216551457035097,0.22087687489974425,0.3044483757224072,0.010790799714227473,0.007717138847943783,8fcffb70ed6cfd634707d94d9f809c516ccb53f09fa376a2c7727bcbb886c1f7,4ae7f40a11269f5e2e9ec471ff9a5457c70e5d5f43bd30b328acff1f42204ce6
tonsil_s1,NO_MULTISCALE_FEATURE,0.23166767461397172,0.31216551457035097,0.23166767461397172,0.31216551457035097,0.0,0.0,8fcffb70ed6cfd634707d94d9f809c516ccb53f09fa376a2c7727bcbb886c1f7,8fcffb70ed6cfd634707d94d9f809c516ccb53f09fa376a2c7727bcbb886c1f7
tonsil_s1,NO_MODALITY_MARGIN_UNARY,0.23166767461397172,0.31216551457035097,0.23166767461397172,0.31216551457035097,0.0,0.0,8fcffb70ed6cfd634707d94d9f809c516ccb53f09fa376a2c7727bcbb886c1f7,8fcffb70ed6cfd634707d94d9f809c516ccb53f09fa376a2c7727bcbb886c1f7
tonsil_s1,NO_MULTIMODAL_EDGE,0.23166767461397172,0.31216551457035097,0.22408159110898854,0.30603779464339176,0.007586083504983188,0.0061277199269592075,8fcffb70ed6cfd634707d94d9f809c516ccb53f09fa376a2c7727bcbb886c1f7,b7858ee5c8f5dfc79ffadb257491798cce2820bb1460bb2c47c9a08785a7139c
tonsil_s1,NO_SWITCH_TRUST,0.23166767461397172,0.31216551457035097,0.23166767461397172,0.31216551457035097,0.0,0.0,8fcffb70ed6cfd634707d94d9f809c516ccb53f09fa376a2c7727bcbb886c1f7,8fcffb70ed6cfd634707d94d9f809c516ccb53f09fa376a2c7727bcbb886c1f7
tonsil_s1,UNIT_EDGE_TEMPERATURE,0.23166767461397172,0.31216551457035097,0.23166767461397172,0.31216551457035097,0.0,0.0,8fcffb70ed6cfd634707d94d9f809c516ccb53f09fa376a2c7727bcbb886c1f7,8fcffb70ed6cfd634707d94d9f809c516ccb53f09fa376a2c7727bcbb886c1f7
