absolute_ari,absolute_nmi,changed_observations,collapse_guard_triggered,config_json,delta_vs_night15c_ari,delta_vs_night15c_nmi,k,lane,max_rejected_mass,max_row_mass,mean_rejected_mass,mean_retained_weight,mean_row_mass,mean_view1_weight,mean_view2_weight,min_row_mass,observed_cardinality,partition_sha256,steps_completed,variant,wall_seconds
0.5354769763781246,0.6540125822444057,0,False,"{""source"": ""night15c_authority""}",0.0,0.0,7,MISAR_E15_5_S1,,,,,,,,,7,f79bbf1e43bd2908184926494c78c1a326810443a3aef773dad398ee114d13cd,0,NIGHT15C_AUTHORITY,0.0
0.5406647315680221,0.6658997024822209,30,False,"{""beta"":10.0,""edge_mode"":""either"",""feature"":""retained_low_high"",""margin_temperature"":0.5,""normalization"":""row"",""retained_weight"":0.35,""steps"":2,""switch_penalty"":0.02,""tau"":1.4,""unary_mode"":""retained_dual_margin""}",0.005187755189897447,0.01188712023781513,7,MISAR_E15_5_S1,0.0,1.000000238418579,0.0,0.35,1.0,0.3201075494289398,0.32989245653152466,0.9999998211860657,7,c4d17e6e58188e9cb0e8bc589831ac4ca098048d6615532f65909593c1f1d167,2,FULL,0.03569750000315253
0.5406647315680221,0.6658997024822209,30,False,"{""beta"":10.0,""edge_mode"":""either"",""feature"":""retained_low_high"",""margin_temperature"":0.5,""normalization"":""row"",""retained_weight"":0.35,""steps"":2,""switch_penalty"":0.02,""tau"":1.4,""unary_mode"":""retained_dual_margin""}",0.005187755189897447,0.01188712023781513,7,MISAR_E15_5_S1,0.0,1.000000238418579,0.0,0.35,1.0,0.3201075494289398,0.32989245653152466,0.9999998211860657,7,c4d17e6e58188e9cb0e8bc589831ac4ca098048d6615532f65909593c1f1d167,2,NORMALIZATION_ROW,0.025151000008918345
0.5347469418125197,0.6593277192065327,39,False,"{""beta"":10.0,""edge_mode"":""either"",""feature"":""retained_low_high"",""margin_temperature"":0.5,""normalization"":""mass"",""retained_weight"":0.35,""steps"":2,""switch_penalty"":0.02,""tau"":1.4,""unary_mode"":""retained_dual_margin""}",-0.0007300345656049423,0.005315136962126932,7,MISAR_E15_5_S1,0.7524487972259521,0.9278794527053833,0.3982694149017334,0.35,0.6017305254936218,0.3216667175292969,0.3283332288265228,0.24755121767520905,7,e2f4785f32ce122b546d6fbbd1e5ee42821486d850ee28a4168e4071afb15f0c,2,NORMALIZATION_MASS,0.03715090001060162
0.5350634041326525,0.6538367499948943,1,False,"{""beta"":10.0,""edge_mode"":""either"",""feature"":""retained_low_high"",""margin_temperature"":0.5,""normalization"":""self"",""retained_weight"":0.35,""steps"":2,""switch_penalty"":0.02,""tau"":1.4,""unary_mode"":""retained_dual_margin""}",-0.0004135722454721158,-0.00017583224951145393,7,MISAR_E15_5_S1,0.7524487972259521,1.0000001192092896,0.3982694149017334,0.35,1.0,0.32086968421936035,0.32913029193878174,0.9999998807907104,7,0037a7e3c4a6a0fcced98a0c9fa1f44f48504fd1d55403e81760afe8ce2998c8,2,NORMALIZATION_SELF,0.03805939998710528
0.540039609696731,0.6651792568221949,31,False,"{""beta"":10.0,""edge_mode"":""either"",""feature"":""retained"",""margin_temperature"":0.5,""normalization"":""row"",""retained_weight"":0.35,""steps"":2,""switch_penalty"":0.02,""tau"":1.4,""unary_mode"":""retained_dual_margin""}",0.004562633318606402,0.011166674577789193,7,MISAR_E15_5_S1,0.0,1.000000238418579,0.0,0.35,1.0,0.3200368881225586,0.3299631178379059,0.9999998211860657,7,2ef042b8077466cf90c670df00b8d30d55f933bce40485d0eeda75d730ba3657,2,NO_MULTISCALE_FEATURE,0.024304799997480586
0.5342746520267219,0.6557269659057773,20,False,"{""beta"":10.0,""edge_mode"":""either"",""feature"":""retained_low_high"",""margin_temperature"":0.5,""normalization"":""row"",""retained_weight"":1.0,""steps"":2,""switch_penalty"":0.02,""tau"":1.4,""unary_mode"":""retained""}",-0.0012023243514027726,0.0017143836613715546,7,MISAR_E15_5_S1,0.0,1.000000238418579,0.0,1.0,1.0,0.0,0.0,0.9999998211860657,7,c24036708836d894c022fefda96937eb4614d3d5d5ed1372eda823dfcf15009d,2,NO_MODALITY_MARGIN_UNARY,0.02094750000105705
0.5379742995704129,0.6607338309712582,34,False,"{""beta"":10.0,""edge_mode"":""spatial"",""feature"":""retained_low_high"",""margin_temperature"":0.5,""normalization"":""row"",""retained_weight"":0.35,""steps"":2,""switch_penalty"":0.02,""tau"":1.4,""unary_mode"":""retained_dual_margin""}",0.0024973231922882366,0.006721248726852425,7,MISAR_E15_5_S1,0.0,1.0,0.0,0.35,1.0,0.31972536444664,0.3302746117115021,1.0,7,90f3a48a0f156d829566d4fee35422a2d45a0f5e9eb1d2c83e5dfda730807265,2,NO_MULTIMODAL_EDGE,0.039101800008211285
0.5388474828859928,0.6632551126834508,33,False,"{""beta"":10.0,""edge_mode"":""either"",""feature"":""retained_low_high"",""margin_temperature"":0.5,""normalization"":""row"",""retained_weight"":0.35,""steps"":2,""switch_penalty"":0.0,""tau"":1.4,""unary_mode"":""retained_dual_margin""}",0.0033705065078681873,0.009242530439045105,7,MISAR_E15_5_S1,0.0,1.000000238418579,0.0,0.35,1.0,0.3203936219215393,0.3296063244342804,0.9999998211860657,7,1eca09ed62f82401c691c30ad2c9f294aab1b029f28ee9ce9bb3d85ca9276b6d,2,NO_SWITCH_TRUST,0.025905299989972264
0.5378185285255498,0.6621478498399399,33,False,"{""beta"":10.0,""edge_mode"":""either"",""feature"":""retained_low_high"",""margin_temperature"":0.5,""normalization"":""row"",""retained_weight"":0.35,""steps"":2,""switch_penalty"":0.02,""tau"":1.0,""unary_mode"":""retained_dual_margin""}",0.002341552147425152,0.008135267595534179,7,MISAR_E15_5_S1,0.0,1.000000238418579,0.0,0.35,1.0,0.3205399215221405,0.3294600546360016,0.9999997615814209,7,73c8f8ceb4d68a086bac68b575982e6ef5daf1aed39905f8b6be8624ce43f19f,2,UNIT_EDGE_TEMPERATURE,0.03714620000391733
