corr1_raw_rms_gradient,corr1_weighted_gradient_influence,corr1_weighted_gradient_share,corr2_raw_rms_gradient,corr2_weighted_gradient_influence,corr2_weighted_gradient_share,diagnostic_grad_fields_unchanged,diagnostic_optimizer_state_unchanged,diagnostic_parameter_state_unchanged,diagnostic_rng_state_unchanged,fraction_of_training,mod2_recon_raw_rms_gradient,mod2_recon_weighted_gradient_influence,mod2_recon_weighted_gradient_share,rna_recon_raw_rms_gradient,rna_recon_weighted_gradient_influence,rna_recon_weighted_gradient_share,step
0.00017840558683913745,2.3013248151582075e-05,0.33333335075886894,0.00011858718178690722,2.3013248105900013e-05,0.3333333500971912,True,True,True,True,0.0,0.0002003792317130541,0.0,0.0,6.258796322904863e-06,2.301324458810074e-05,0.3333332991439398,0
0.0001658075498491418,2.1388177117595942e-05,0.3288643657684845,0.00011477038044590669,2.2272552569436265e-05,0.34246251256106053,True,True,True,True,0.000625,0.0001942458059908698,0.0,0.0,5.813452243664561e-06,2.1375739276749936e-05,0.3286731216704549,1
0.0001259578923408177,1.6247810869864525e-05,0.31012369348626007,0.00010048876796017946,1.9501036402731586e-05,0.3722183551042009,True,True,True,True,0.003125,0.00017587273541532552,0.0,0.0,4.526188154804122e-06,1.664254110284377e-05,0.317657951409539,5
9.588489095123672e-05,1.2368574485494323e-05,0.29192651473386805,8.493532316240128e-05,1.6482706102279103e-05,0.3890293866495393,True,True,True,True,0.00625,0.00016391749221791104,0.0,0.0,3.6762902110345433e-06,1.3517513821908794e-05,0.31904409861659266,10
6.857311374931292e-05,8.845519421219223e-06,0.27862677333499297,6.114858246245231e-05,1.1866607152037644e-05,0.37378861588101825,True,True,True,True,0.0125,0.00015490754134038194,0.0,0.0,3.001055314099262e-06,1.1034712810998054e-05,0.3475846107839889,20
5.9951589053164125e-05,7.733394566876154e-06,0.3031694640092968,3.559706525343643e-05,6.908032404305694e-06,0.27081309032679934,True,True,True,True,0.025,0.00015249229224473154,0.0,0.0,2.9554598417646503e-06,1.0867060805275108e-05,0.42601744566390387,40
7.153234878430762e-05,9.22724295020598e-06,0.3606718483388473,2.15994665168296e-05,4.191632471712552e-06,0.16384133801266706,True,True,True,True,0.05,0.00017959218717671164,0.0,0.0,3.308347748703153e-06,1.2164609933825354e-05,0.4754868136484856,80
4.7475035205360276e-05,6.123994127892265e-06,0.3955888959770597,1.1939515857137421e-05,2.317004557696361e-06,0.14967050193243486,True,True,True,True,0.2,0.0005136670164776152,0.0,0.0,1.914552901478463e-06,7.039704110091959e-06,0.4547406020905054,320
6.858689317289671e-05,8.84729688402147e-06,0.4739675089274046,1.1419134115544894e-05,2.2160183132423136e-06,0.11871656319817689,True,True,True,True,0.5,0.0009501274357096301,0.0,0.0,2.067789798664981e-06,7.6031476242976195e-06,0.4073159278744185,800
4.475011646453655e-05,5.7724959921751606e-06,0.4684702199724904,8.821891533714994e-06,1.7119926080504655e-06,0.13893774110399465,True,True,True,True,1.0,0.0019726001414788774,0.0,0.0,1.3156370813428587e-06,4.83752408291597e-06,0.3925920389235149,1600
