dataset,seed,night6c_fresh_ari,night6c_fresh_nmi,night6c_fresh_q,night5_c04_ari,night5_c04_nmi,night5_c04_q,night5_run_manifest_sha256,delta_fresh_minus_night5_ari,delta_fresh_minus_night5_nmi,delta_fresh_minus_night5_q,role,hard_gate,used_for_candidate_selection,triggers_rerun,historical_summary_path,historical_summary_sha256,provenance_note
a1,0,0.2775974946617373,0.3961175777608735,0.3368575362113054,0.2729580921127103,0.4024043549480489,0.3376812235303796,879e9fbaa45fd33177486be4e4ba2a9b5b56894e7f165afceb9b46c8ef91566c,0.00463940254902695,-0.0062867771871754075,-0.0008236873190742289,HISTORICAL_DRIFT_DIAGNOSTIC_ONLY,False,False,False,/root/autodl-fs/SpaLORA-night5a/outputs/night5a_handoff/per_run_summary.csv,826a9c5f997445c4fdfacd8118c262b9df7cb3c7ac0394c7a383bc7f69192ffe,"A1 canonical model-input SHA matches the locked Night-5 input; Night-6C uses its fresh content-addressed graph cache, current runner/code, checkpoint round-trip protocol, and current software environment. Exact execution-context parity is not asserted."
a1,1,0.2624608191534193,0.3855494280524003,0.3240051236029098,0.2622912490191753,0.3827997907127039,0.3225455198659396,b893c9e787aeeacb7d3324e9a7f485a0ec6400612dbff6adb65c48c5369d597e,0.00016957013424401257,0.0027496373396963536,0.001459603736970183,HISTORICAL_DRIFT_DIAGNOSTIC_ONLY,False,False,False,/root/autodl-fs/SpaLORA-night5a/outputs/night5a_handoff/per_run_summary.csv,826a9c5f997445c4fdfacd8118c262b9df7cb3c7ac0394c7a383bc7f69192ffe,"A1 canonical model-input SHA matches the locked Night-5 input; Night-6C uses its fresh content-addressed graph cache, current runner/code, checkpoint round-trip protocol, and current software environment. Exact execution-context parity is not asserted."
a1,2,0.2786746518016423,0.3910716010512209,0.3348731264264316,0.2736397135976252,0.3845672252890987,0.329103469443362,a0620c69aa36229d54e8dfd9bf833986474d23f6a03ee2ccdfba24cad8c7147d,0.005034938204017125,0.006504375762122205,0.005769656983069582,HISTORICAL_DRIFT_DIAGNOSTIC_ONLY,False,False,False,/root/autodl-fs/SpaLORA-night5a/outputs/night5a_handoff/per_run_summary.csv,826a9c5f997445c4fdfacd8118c262b9df7cb3c7ac0394c7a383bc7f69192ffe,"A1 canonical model-input SHA matches the locked Night-5 input; Night-6C uses its fresh content-addressed graph cache, current runner/code, checkpoint round-trip protocol, and current software environment. Exact execution-context parity is not asserted."
a1,3,0.267403875177611,0.3883494472917432,0.327876661234677,0.2390167014444714,0.3672017577971367,0.303109229620804,995199ba5fc379a6d227bb5e17f3e63b566f79d88ce3a25d155d098ad6f91ce5,0.028387173733139592,0.021147689494606492,0.024767431613873014,HISTORICAL_DRIFT_DIAGNOSTIC_ONLY,False,False,False,/root/autodl-fs/SpaLORA-night5a/outputs/night5a_handoff/per_run_summary.csv,826a9c5f997445c4fdfacd8118c262b9df7cb3c7ac0394c7a383bc7f69192ffe,"A1 canonical model-input SHA matches the locked Night-5 input; Night-6C uses its fresh content-addressed graph cache, current runner/code, checkpoint round-trip protocol, and current software environment. Exact execution-context parity is not asserted."
a1,4,0.2718407698686843,0.3876270073760756,0.3297338886223799,0.2632699714101443,0.3826214897455333,0.3229457305778388,d2b7c3984a0357517a7c2dedaa4517518940b9dc24645fb85af7be10a4efbaf8,0.008570798458539974,0.0050055176305423,0.006788158044541082,HISTORICAL_DRIFT_DIAGNOSTIC_ONLY,False,False,False,/root/autodl-fs/SpaLORA-night5a/outputs/night5a_handoff/per_run_summary.csv,826a9c5f997445c4fdfacd8118c262b9df7cb3c7ac0394c7a383bc7f69192ffe,"A1 canonical model-input SHA matches the locked Night-5 input; Night-6C uses its fresh content-addressed graph cache, current runner/code, checkpoint round-trip protocol, and current software environment. Exact execution-context parity is not asserted."
