lane,stage,candidate_id,parent_candidate_id,start_name,start_partition_sha256,config_json,complexity,status,failure,partition_key,exact_k,finite,min_cluster_size,cluster_sizes,normalized_cluster_entropy,graph_same_fraction,partition_sha256,repair_enabled,repair_threshold,repair_merged_clusters,repair_split_clusters,repair_boundary_moves,wall_seconds,absolute_ari,absolute_nmi,ami,fmi,morans_i,gearys_c,evaluated_observations,source_stage,source_directory
D1,coarse,COARSE_44c13fe1e522cdde,,extra::balanced,359e3185b2ab84c7ba897775c152b48261c2fdcc7b54d76de3c2667bb923a202,"{""boundary_refine_beta"":0.0,""boundary_refine_sweeps"":0,""enabled"":true,""feature_mode"":""molecular"",""merge_boundary_weight"":0.0,""merge_mode"":""pointwise"",""min_cluster_fraction_of_equal"":0.03,""seed"":0,""split_cluster_score"":""mean"",""split_mode"":""pca_quantile"",""split_quantile"":0.35}",1,PASS,,p_b72230901c722436feb453532077d48561f7182dc5ce727657f424c42a1979e3,1,1,44,"[44,245,227,210,480,140,822,145,366,680]",0.8940699677941836,0.5420849420849421,b72230901c722436feb453532077d48561f7182dc5ce727657f424c42a1979e3,1,11,1,1,0,0.0063691000104881,0.2265845533027289,0.3714832330736713,0.3672938738815492,0.3721309451731164,0.5295598484472472,0.4753178952469816,3359,coarse_d1,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\coarse_d1
D1,coarse,COARSE_02ffb0f806440225,,extra::balanced,359e3185b2ab84c7ba897775c152b48261c2fdcc7b54d76de3c2667bb923a202,"{""boundary_refine_beta"":0.0,""boundary_refine_sweeps"":0,""enabled"":true,""feature_mode"":""molecular"",""merge_boundary_weight"":0.25,""merge_mode"":""pointwise"",""min_cluster_fraction_of_equal"":0.05,""seed"":1,""split_cluster_score"":""mean"",""split_mode"":""pca_quantile"",""split_quantile"":0.5}",1,PASS,,p_b57c2fcf5cfb5521267c9bed3197fdae34c450224043174a21dfc11de900fae1,1,1,44,"[44,245,227,210,480,140,822,145,523,523]",0.9002585272879097,0.528957528957529,b57c2fcf5cfb5521267c9bed3197fdae34c450224043174a21dfc11de900fae1,1,17,1,1,0,0.004988200002117,0.2297390965068931,0.3715279637056796,0.3673560839635316,0.3733962528018105,0.5275781732531762,0.4774143110653221,3359,coarse_d1,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\coarse_d1
D1,coarse,COARSE_bc5a53d7fc02ff99,,extra::balanced,359e3185b2ab84c7ba897775c152b48261c2fdcc7b54d76de3c2667bb923a202,"{""boundary_refine_beta"":0.0,""boundary_refine_sweeps"":0,""enabled"":true,""feature_mode"":""molecular"",""merge_boundary_weight"":0.75,""merge_mode"":""pointwise"",""min_cluster_fraction_of_equal"":0.075,""seed"":2,""split_cluster_score"":""mean"",""split_mode"":""kmeans2"",""split_quantile"":0.5}",1,PASS,,p_9d0d9abfb8cdc07090fee15eb0a09f3c935931c4e6d0abaeacc7ed1c29fe063b,1,1,44,"[44,245,227,210,480,140,822,145,525,521]",0.9002575384305084,0.533075933075933,9d0d9abfb8cdc07090fee15eb0a09f3c935931c4e6d0abaeacc7ed1c29fe063b,1,26,1,1,0,0.1229406000056769,0.2327591757366191,0.373275103571041,0.3691148188322647,0.3759388954277879,0.5306747560686924,0.4743181918175061,3359,coarse_d1,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\coarse_d1
D1,coarse,COARSE_b7c7ae5fe4849572,,extra::balanced,359e3185b2ab84c7ba897775c152b48261c2fdcc7b54d76de3c2667bb923a202,"{""boundary_refine_beta"":0.0,""boundary_refine_sweeps"":0,""enabled"":true,""feature_mode"":""molecular"",""merge_boundary_weight"":0.25,""merge_mode"":""clusterwise"",""min_cluster_fraction_of_equal"":0.1,""seed"":3,""split_cluster_score"":""sse"",""split_mode"":""pca_quantile"",""split_quantile"":0.35}",1,PASS,,p_b72230901c722436feb453532077d48561f7182dc5ce727657f424c42a1979e3,1,1,44,"[44,245,227,210,480,140,822,145,366,680]",0.8940699677941836,0.5420849420849421,b72230901c722436feb453532077d48561f7182dc5ce727657f424c42a1979e3,1,34,1,1,0,0.0052626999968197,0.2265845533027289,0.3714832330736713,0.3672938738815492,0.3721309451731164,0.5295598484472472,0.4753178952469816,3359,coarse_d1,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\coarse_d1
D1,coarse,COARSE_385a9d82bad27a96,,extra::balanced,359e3185b2ab84c7ba897775c152b48261c2fdcc7b54d76de3c2667bb923a202,"{""boundary_refine_beta"":0.0,""boundary_refine_sweeps"":0,""enabled"":true,""feature_mode"":""molecular"",""merge_boundary_weight"":0.75,""merge_mode"":""clusterwise"",""min_cluster_fraction_of_equal"":0.15,""seed"":4,""split_cluster_score"":""mean"",""split_mode"":""pca_quantile"",""split_quantile"":0.65}",1,PASS,,p_f8b9f1dc6770ae42a5b0ced7153beb13924983b4a959683695316a0245d86605,1,1,140,"[245,227,210,480,140,534,189,680,366,288]",0.9496435204559084,0.5134277134277134,f8b9f1dc6770ae42a5b0ced7153beb13924983b4a959683695316a0245d86605,1,51,2,2,0,0.0102904000086709,0.224866261223756,0.3669998706252267,0.3629100391522287,0.3630451003759404,0.500023569812714,0.5005299898052915,3359,coarse_d1,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\coarse_d1
D1,coarse,COARSE_08c66b6f03956545,,extra::balanced,359e3185b2ab84c7ba897775c152b48261c2fdcc7b54d76de3c2667bb923a202,"{""boundary_refine_beta"":0.0,""boundary_refine_sweeps"":0,""enabled"":true,""feature_mode"":""molecular"",""merge_boundary_weight"":0.75,""merge_mode"":""pointwise"",""min_cluster_fraction_of_equal"":0.2,""seed"":5,""split_cluster_score"":""boundary"",""split_mode"":""kmeans2"",""split_quantile"":0.5}",1,PASS,,p_a5962dde2079ac9d869730414585a2f5056b2463a86262ea63b9b8cf2b3df226,1,1,140,"[245,229,210,480,140,390,187,553,493,432]",0.9602538051050232,0.5105105105105106,a5962dde2079ac9d869730414585a2f5056b2463a86262ea63b9b8cf2b3df226,1,68,2,2,0,0.0499103000038303,0.2128799553914737,0.364381384173946,0.3603022621239615,0.3507634743991148,0.5000614928100897,0.5012890786638946,3359,coarse_d1,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\coarse_d1
D1,coarse,COARSE_8717dda26c136a26,,extra::balanced,359e3185b2ab84c7ba897775c152b48261c2fdcc7b54d76de3c2667bb923a202,"{""boundary_refine_beta"":0.02,""boundary_refine_sweeps"":1,""enabled"":true,""feature_mode"":""molecular"",""merge_boundary_weight"":0.25,""merge_mode"":""pointwise"",""min_cluster_fraction_of_equal"":0.05,""seed"":6,""split_cluster_score"":""mean"",""split_mode"":""pca_quantile"",""split_quantile"":0.5}",2,PASS,,p_a97e60139b0cdf68a7c1146c6193c81618f40d745b747d6daec483a1b5771506,1,1,47,"[47,244,251,200,433,147,902,161,420,554]",0.8985246504526251,0.772972972972973,a97e60139b0cdf68a7c1146c6193c81618f40d745b747d6daec483a1b5771506,1,17,1,1,930,0.152350500022294,0.2035419804262836,0.3475034723108909,0.3431640183765942,0.3527395227759842,0.7447948716277434,0.2600829335582092,3359,coarse_d1,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\coarse_d1
D1,coarse,COARSE_4c7909b662df2d6c,,extra::balanced,359e3185b2ab84c7ba897775c152b48261c2fdcc7b54d76de3c2667bb923a202,"{""boundary_refine_beta"":0.05,""boundary_refine_sweeps"":1,""enabled"":true,""feature_mode"":""molecular"",""merge_boundary_weight"":0.75,""merge_mode"":""clusterwise"",""min_cluster_fraction_of_equal"":0.075,""seed"":7,""split_cluster_score"":""sse"",""split_mode"":""kmeans2"",""split_quantile"":0.5}",2,PASS,,p_140b0bb9504568fdc4205dd89aac1db90756f4ec7d7cd6080203ee882b8dd9e9,1,1,47,"[47,238,251,193,443,141,898,165,525,458]",0.8981277324006606,0.7789789789789789,140b0bb9504568fdc4205dd89aac1db90756f4ec7d7cd6080203ee882b8dd9e9,1,26,1,1,966,0.1770917999965604,0.2039798311276342,0.3481721799940904,0.343836452955831,0.3530302680146551,0.7533189221698373,0.2514013358551409,3359,coarse_d1,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\coarse_d1
D1,coarse,COARSE_329e7a598c342462,,extra::balanced,359e3185b2ab84c7ba897775c152b48261c2fdcc7b54d76de3c2667bb923a202,"{""boundary_refine_beta"":0.05,""boundary_refine_sweeps"":2,""enabled"":true,""feature_mode"":""molecular"",""merge_boundary_weight"":0.75,""merge_mode"":""pointwise"",""min_cluster_fraction_of_equal"":0.1,""seed"":8,""split_cluster_score"":""boundary"",""split_mode"":""pca_quantile"",""split_quantile"":0.4}",2,PASS,,p_8185297c072543beba060437bfb86038149da193258656e5ef81c58dcac1f23f,1,1,50,"[50,239,257,192,430,140,943,173,232,703]",0.8806813000247505,0.8267696267696267,8185297c072543beba060437bfb86038149da193258656e5ef81c58dcac1f23f,1,34,1,1,1252,0.2701026999857276,0.2026433821089692,0.340396213327685,0.3359564411616232,0.3563854021467793,0.7896962681908968,0.2142997624402459,3359,coarse_d1,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\coarse_d1
D1,coarse,COARSE_f3930b0a7cdbf527,,extra::balanced,359e3185b2ab84c7ba897775c152b48261c2fdcc7b54d76de3c2667bb923a202,"{""boundary_refine_beta"":0.1,""boundary_refine_sweeps"":1,""enabled"":true,""feature_mode"":""molecular"",""merge_boundary_weight"":0.25,""merge_mode"":""clusterwise"",""min_cluster_fraction_of_equal"":0.15,""seed"":9,""split_cluster_score"":""boundary"",""split_mode"":""pca_quantile"",""split_quantile"":0.6}",2,PASS,,p_20d5abd84bd56158b2cb519967c9de6384f68b9fd383de99938edc14d37cb858,1,1,132,"[241,255,216,487,132,507,224,586,433,278]",0.959480461295612,0.7655083655083655,20d5abd84bd56158b2cb519967c9de6384f68b9fd383de99938edc14d37cb858,1,51,2,2,1041,0.1597171000030357,0.1760144906811198,0.3374729335107784,0.3332184840585852,0.3182841448282462,0.7454715467810853,0.2554121722603625,3359,coarse_d1,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\coarse_d1
D1,coarse,COARSE_b08fc09f3126e1db,,extra::balanced,359e3185b2ab84c7ba897775c152b48261c2fdcc7b54d76de3c2667bb923a202,"{""boundary_refine_beta"":0.0,""boundary_refine_sweeps"":0,""enabled"":true,""feature_mode"":""molecular_coord_w0.03"",""merge_boundary_weight"":0.0,""merge_mode"":""pointwise"",""min_cluster_fraction_of_equal"":0.03,""seed"":0,""split_cluster_score"":""mean"",""split_mode"":""pca_quantile"",""split_quantile"":0.35}",1,PASS,,p_c4323d1cc8b6e611624fedb170b7f8dae275985ad2f6e91933aa1ef1e5eb68d2,1,1,44,"[44,245,227,210,480,140,822,145,366,680]",0.8940699677941836,0.5416559416559417,c4323d1cc8b6e611624fedb170b7f8dae275985ad2f6e91933aa1ef1e5eb68d2,1,11,1,1,0,0.0069014999899081,0.2265381185532092,0.3715124305938189,0.3673232660168699,0.3720921172242039,0.5292214234006889,0.4756187409518938,3359,coarse_d1,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\coarse_d1
D1,coarse,COARSE_9f5b288696c65321,,extra::balanced,359e3185b2ab84c7ba897775c152b48261c2fdcc7b54d76de3c2667bb923a202,"{""boundary_refine_beta"":0.0,""boundary_refine_sweeps"":0,""enabled"":true,""feature_mode"":""molecular_coord_w0.03"",""merge_boundary_weight"":0.25,""merge_mode"":""pointwise"",""min_cluster_fraction_of_equal"":0.05,""seed"":1,""split_cluster_score"":""mean"",""split_mode"":""pca_quantile"",""split_quantile"":0.5}",1,PASS,,p_fb6997a497ef43898fcba3a6d200a1f7a53f2dd278212cc1ce4218f1eebf593f,1,1,44,"[44,245,227,210,480,140,822,145,523,523]",0.9002585272879097,0.5287859287859288,fb6997a497ef43898fcba3a6d200a1f7a53f2dd278212cc1ce4218f1eebf593f,1,17,1,1,0,0.0049593999865464,0.2298935610611441,0.3716249805859378,0.3674537448545557,0.3735262873769736,0.5274476374005801,0.4775448080563961,3359,coarse_d1,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\coarse_d1
D1,coarse,COARSE_66781bf6145e92d0,,extra::balanced,359e3185b2ab84c7ba897775c152b48261c2fdcc7b54d76de3c2667bb923a202,"{""boundary_refine_beta"":0.0,""boundary_refine_sweeps"":0,""enabled"":true,""feature_mode"":""molecular_coord_w0.03"",""merge_boundary_weight"":0.75,""merge_mode"":""pointwise"",""min_cluster_fraction_of_equal"":0.075,""seed"":2,""split_cluster_score"":""mean"",""split_mode"":""kmeans2"",""split_quantile"":0.5}",1,PASS,,p_6f9f41ccc5b6678d3a47f1558f245a99336f0b6b19129f68fdf9f7da79ed7b68,1,1,44,"[44,245,227,210,480,140,822,145,518,528]",0.9002523468500667,0.5335049335049336,6f9f41ccc5b6678d3a47f1558f245a99336f0b6b19129f68fdf9f7da79ed7b68,1,26,1,1,0,0.0294984999927692,0.2333887112071104,0.3734708890375792,0.3693118895683866,0.3764699969912566,0.5311279746532894,0.473866514202105,3359,coarse_d1,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\coarse_d1
D1,coarse,COARSE_fd73c45ee55b6f98,,extra::balanced,359e3185b2ab84c7ba897775c152b48261c2fdcc7b54d76de3c2667bb923a202,"{""boundary_refine_beta"":0.0,""boundary_refine_sweeps"":0,""enabled"":true,""feature_mode"":""molecular_coord_w0.03"",""merge_boundary_weight"":0.25,""merge_mode"":""clusterwise"",""min_cluster_fraction_of_equal"":0.1,""seed"":3,""split_cluster_score"":""sse"",""split_mode"":""pca_quantile"",""split_quantile"":0.35}",1,PASS,,p_c4323d1cc8b6e611624fedb170b7f8dae275985ad2f6e91933aa1ef1e5eb68d2,1,1,44,"[44,245,227,210,480,140,822,145,366,680]",0.8940699677941836,0.5416559416559417,c4323d1cc8b6e611624fedb170b7f8dae275985ad2f6e91933aa1ef1e5eb68d2,1,34,1,1,0,0.00598029998946,0.2265381185532092,0.3715124305938189,0.3673232660168699,0.3720921172242039,0.5292214234006889,0.4756187409518938,3359,coarse_d1,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\coarse_d1
D1,coarse,COARSE_7cf9e0f99f0ae313,,extra::balanced,359e3185b2ab84c7ba897775c152b48261c2fdcc7b54d76de3c2667bb923a202,"{""boundary_refine_beta"":0.0,""boundary_refine_sweeps"":0,""enabled"":true,""feature_mode"":""molecular_coord_w0.03"",""merge_boundary_weight"":0.75,""merge_mode"":""clusterwise"",""min_cluster_fraction_of_equal"":0.15,""seed"":4,""split_cluster_score"":""mean"",""split_mode"":""pca_quantile"",""split_quantile"":0.65}",1,PASS,,p_842ddee2bdfc557e2be61e1539721e21e63561340ff4c0f7d60d071ea9095bf4,1,1,140,"[245,227,210,480,140,534,189,680,366,288]",0.9496435204559084,0.5142857142857142,842ddee2bdfc557e2be61e1539721e21e63561340ff4c0f7d60d071ea9095bf4,1,51,2,2,0,0.0124927000142633,0.224527404145224,0.3668643818239624,0.3627736749540444,0.3627482340427184,0.5007311379335938,0.499822632332855,3359,coarse_d1,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\coarse_d1
D1,coarse,COARSE_1162d41584b18f96,,extra::balanced,359e3185b2ab84c7ba897775c152b48261c2fdcc7b54d76de3c2667bb923a202,"{""boundary_refine_beta"":0.0,""boundary_refine_sweeps"":0,""enabled"":true,""feature_mode"":""molecular_coord_w0.03"",""merge_boundary_weight"":0.75,""merge_mode"":""pointwise"",""min_cluster_fraction_of_equal"":0.2,""seed"":5,""split_cluster_score"":""boundary"",""split_mode"":""kmeans2"",""split_quantile"":0.5}",1,PASS,,p_36c8e6a3998dfbed6e5ea0e25ae9706c60200866e217f6186572fe68562077b6,1,1,140,"[245,229,210,480,140,390,187,549,497,432]",0.9603092342540572,0.50999570999571,36c8e6a3998dfbed6e5ea0e25ae9706c60200866e217f6186572fe68562077b6,1,68,2,2,0,0.0497010000108275,0.2118893515854202,0.3642208425309245,0.3601408359127004,0.3498725421574752,0.499662722554168,0.5016988388539925,3359,coarse_d1,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\coarse_d1
D1,coarse,COARSE_2ffebcbb19e075e9,,extra::balanced,359e3185b2ab84c7ba897775c152b48261c2fdcc7b54d76de3c2667bb923a202,"{""boundary_refine_beta"":0.02,""boundary_refine_sweeps"":1,""enabled"":true,""feature_mode"":""molecular_coord_w0.03"",""merge_boundary_weight"":0.25,""merge_mode"":""pointwise"",""min_cluster_fraction_of_equal"":0.05,""seed"":6,""split_cluster_score"":""mean"",""split_mode"":""pca_quantile"",""split_quantile"":0.5}",2,PASS,,p_804dc4d3ac63203875bacfb3e947f5fb05b7a2b9332e54e0a8e565f1cae10b8c,1,1,47,"[47,244,251,200,432,147,902,161,427,548]",0.8987315404313433,0.7735735735735736,804dc4d3ac63203875bacfb3e947f5fb05b7a2b9332e54e0a8e565f1cae10b8c,1,17,1,1,932,0.1552075000072363,0.2034925575064028,0.3473721242774112,0.3430323919169935,0.3526500182563101,0.7455005493547755,0.2593852103860852,3359,coarse_d1,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\coarse_d1
D1,coarse,COARSE_cb690ad9d25d1444,,extra::balanced,359e3185b2ab84c7ba897775c152b48261c2fdcc7b54d76de3c2667bb923a202,"{""boundary_refine_beta"":0.05,""boundary_refine_sweeps"":1,""enabled"":true,""feature_mode"":""molecular_coord_w0.03"",""merge_boundary_weight"":0.75,""merge_mode"":""clusterwise"",""min_cluster_fraction_of_equal"":0.075,""seed"":7,""split_cluster_score"":""sse"",""split_mode"":""kmeans2"",""split_quantile"":0.5}",2,PASS,,p_daef88dc36e61067ce4099f13e28c838c827014b09556584389ec6952432d2ac,1,1,47,"[47,238,252,193,437,142,901,165,488,496]",0.8983462297957465,0.7779493779493779,daef88dc36e61067ce4099f13e28c838c827014b09556584389ec6952432d2ac,1,26,1,1,965,0.1860318999970331,0.2093237732409056,0.3518745752352726,0.3475640391376206,0.3574926841955105,0.7528712694932114,0.2516889364393796,3359,coarse_d1,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\coarse_d1
D1,coarse,COARSE_78877b72017d3411,,extra::balanced,359e3185b2ab84c7ba897775c152b48261c2fdcc7b54d76de3c2667bb923a202,"{""boundary_refine_beta"":0.05,""boundary_refine_sweeps"":2,""enabled"":true,""feature_mode"":""molecular_coord_w0.03"",""merge_boundary_weight"":0.75,""merge_mode"":""pointwise"",""min_cluster_fraction_of_equal"":0.1,""seed"":8,""split_cluster_score"":""boundary"",""split_mode"":""pca_quantile"",""split_quantile"":0.4}",2,PASS,,p_2a61d8c6f32e598da5988ff5f21c8f55cef070aa8f7fb161dc2cc7d63bb40767,1,1,50,"[50,239,257,192,431,140,939,173,252,686]",0.8836270558762581,0.8265122265122266,2a61d8c6f32e598da5988ff5f21c8f55cef070aa8f7fb161dc2cc7d63bb40767,1,34,1,1,1255,0.3012105000088922,0.2000779070284999,0.3393193392735625,0.3348807693867717,0.3535997181380409,0.7909122503095035,0.2132680582056584,3359,coarse_d1,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\coarse_d1
D1,coarse,COARSE_21e5bf623505dac5,,extra::balanced,359e3185b2ab84c7ba897775c152b48261c2fdcc7b54d76de3c2667bb923a202,"{""boundary_refine_beta"":0.1,""boundary_refine_sweeps"":1,""enabled"":true,""feature_mode"":""molecular_coord_w0.03"",""merge_boundary_weight"":0.25,""merge_mode"":""clusterwise"",""min_cluster_fraction_of_equal"":0.15,""seed"":9,""split_cluster_score"":""boundary"",""split_mode"":""pca_quantile"",""split_quantile"":0.6}",2,PASS,,p_806c0c7dccbecbf9ad42dd8f6cf70226f88d9b22e65740717af5853ed6c4cf29,1,1,132,"[241,255,216,483,132,507,224,595,430,276]",0.9590612645625576,0.767052767052767,806c0c7dccbecbf9ad42dd8f6cf70226f88d9b22e65740717af5853ed6c4cf29,1,51,2,2,1037,0.1633039999869652,0.1763211375129799,0.3377945610728936,0.3335410484943087,0.3186446911362695,0.7466554553631017,0.2541996897468541,3359,coarse_d1,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\coarse_d1
D1,coarse,COARSE_9bc4db13963b0345,,extra::balanced,359e3185b2ab84c7ba897775c152b48261c2fdcc7b54d76de3c2667bb923a202,"{""boundary_refine_beta"":0.0,""boundary_refine_sweeps"":0,""enabled"":true,""feature_mode"":""molecular_coord_w0.1"",""merge_boundary_weight"":0.0,""merge_mode"":""pointwise"",""min_cluster_fraction_of_equal"":0.03,""seed"":0,""split_cluster_score"":""mean"",""split_mode"":""pca_quantile"",""split_quantile"":0.35}",1,PASS,,p_b38faf14a6bb5cfeafe1dddc4e96cd42d925dad4fb175fc87830057fa986d5a9,1,1,44,"[44,245,227,210,480,140,822,145,366,680]",0.8940699677941836,0.541999141999142,b38faf14a6bb5cfeafe1dddc4e96cd42d925dad4fb175fc87830057fa986d5a9,1,11,1,1,0,0.0054385999974329,0.2265416011594231,0.3714404087263135,0.3672507640898203,0.3720950293203723,0.529502193407993,0.4753005759420484,3359,coarse_d1,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\coarse_d1
D1,coarse,COARSE_2df100490195f5fa,,extra::balanced,359e3185b2ab84c7ba897775c152b48261c2fdcc7b54d76de3c2667bb923a202,"{""boundary_refine_beta"":0.0,""boundary_refine_sweeps"":0,""enabled"":true,""feature_mode"":""molecular_coord_w0.1"",""merge_boundary_weight"":0.25,""merge_mode"":""pointwise"",""min_cluster_fraction_of_equal"":0.05,""seed"":1,""split_cluster_score"":""mean"",""split_mode"":""pca_quantile"",""split_quantile"":0.5}",1,PASS,,p_c59ad25fb1ba535a1d8af81dc19cf0f92698c3194be1aecf926d2f07ea06b3f6,1,1,44,"[44,245,227,210,480,140,822,145,523,523]",0.9002585272879097,0.5297297297297298,c59ad25fb1ba535a1d8af81dc19cf0f92698c3194be1aecf926d2f07ea06b3f6,1,17,1,1,0,0.0063885000126902,0.2298268604581721,0.3713477999914001,0.3671747242989051,0.3734701360831532,0.5281655845898588,0.4768270746054889,3359,coarse_d1,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\coarse_d1
D1,coarse,COARSE_d8ac723e749346ad,,extra::balanced,359e3185b2ab84c7ba897775c152b48261c2fdcc7b54d76de3c2667bb923a202,"{""boundary_refine_beta"":0.0,""boundary_refine_sweeps"":0,""enabled"":true,""feature_mode"":""molecular_coord_w0.1"",""merge_boundary_weight"":0.75,""merge_mode"":""pointwise"",""min_cluster_fraction_of_equal"":0.075,""seed"":2,""split_cluster_score"":""mean"",""split_mode"":""kmeans2"",""split_quantile"":0.5}",1,PASS,,p_c04a8f2f621479afa0d71e14ffa95651a2307565ff46bbd0e9354d3812d55ad3,1,1,44,"[44,245,227,210,480,140,822,145,473,573]",0.8996395480080256,0.5423423423423424,c04a8f2f621479afa0d71e14ffa95651a2307565ff46bbd0e9354d3812d55ad3,1,26,1,1,0,0.028409200021997,0.2370571384416815,0.374801967409088,0.370650110061926,0.3796898774111521,0.5375245794840877,0.46754450047153,3359,coarse_d1,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\coarse_d1
D1,coarse,COARSE_161d2b9f0b4da95c,,extra::balanced,359e3185b2ab84c7ba897775c152b48261c2fdcc7b54d76de3c2667bb923a202,"{""boundary_refine_beta"":0.0,""boundary_refine_sweeps"":0,""enabled"":true,""feature_mode"":""molecular_coord_w0.1"",""merge_boundary_weight"":0.25,""merge_mode"":""clusterwise"",""min_cluster_fraction_of_equal"":0.1,""seed"":3,""split_cluster_score"":""sse"",""split_mode"":""pca_quantile"",""split_quantile"":0.35}",1,PASS,,p_b38faf14a6bb5cfeafe1dddc4e96cd42d925dad4fb175fc87830057fa986d5a9,1,1,44,"[44,245,227,210,480,140,822,145,366,680]",0.8940699677941836,0.541999141999142,b38faf14a6bb5cfeafe1dddc4e96cd42d925dad4fb175fc87830057fa986d5a9,1,34,1,1,0,0.0057354999880772,0.2265416011594231,0.3714404087263135,0.3672507640898203,0.3720950293203723,0.529502193407993,0.4753005759420484,3359,coarse_d1,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\coarse_d1
D1,coarse,COARSE_8f6e519055a74d18,,extra::balanced,359e3185b2ab84c7ba897775c152b48261c2fdcc7b54d76de3c2667bb923a202,"{""boundary_refine_beta"":0.0,""boundary_refine_sweeps"":0,""enabled"":true,""feature_mode"":""molecular_coord_w0.1"",""merge_boundary_weight"":0.75,""merge_mode"":""clusterwise"",""min_cluster_fraction_of_equal"":0.15,""seed"":4,""split_cluster_score"":""mean"",""split_mode"":""pca_quantile"",""split_quantile"":0.65}",1,PASS,,p_d2f2843871ee530f0714bd75ce891e6aa02aa27670bfeda00be8f604190af99a,1,1,140,"[245,227,210,480,140,534,189,680,366,288]",0.9496435204559084,0.5157443157443158,d2f2843871ee530f0714bd75ce891e6aa02aa27670bfeda00be8f604190af99a,1,51,2,2,0,0.0100422000105027,0.2246566086427938,0.3666703946377956,0.3625784344112627,0.3628614276805657,0.5021106156377747,0.4985232347191815,3359,coarse_d1,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\coarse_d1
D1,coarse,COARSE_77f8882c20e153a3,,extra::balanced,359e3185b2ab84c7ba897775c152b48261c2fdcc7b54d76de3c2667bb923a202,"{""boundary_refine_beta"":0.0,""boundary_refine_sweeps"":0,""enabled"":true,""feature_mode"":""molecular_coord_w0.1"",""merge_boundary_weight"":0.75,""merge_mode"":""pointwise"",""min_cluster_fraction_of_equal"":0.2,""seed"":5,""split_cluster_score"":""boundary"",""split_mode"":""kmeans2"",""split_quantile"":0.5}",1,PASS,,p_ac3353eea4a4e5622f7716e0beaff0e4c506713e2fd9fa70edb78d381ab23d56,1,1,140,"[245,229,210,480,140,431,187,552,494,391]",0.960281314757804,0.5112827112827113,ac3353eea4a4e5622f7716e0beaff0e4c506713e2fd9fa70edb78d381ab23d56,1,68,2,2,0,0.0485693000082392,0.2128813108838478,0.3647169209835398,0.3606400237336476,0.3507602779428274,0.5006571500158323,0.5007080731828715,3359,coarse_d1,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\coarse_d1
D1,coarse,COARSE_45ea11a069b8a036,,extra::balanced,359e3185b2ab84c7ba897775c152b48261c2fdcc7b54d76de3c2667bb923a202,"{""boundary_refine_beta"":0.02,""boundary_refine_sweeps"":1,""enabled"":true,""feature_mode"":""molecular_coord_w0.1"",""merge_boundary_weight"":0.25,""merge_mode"":""pointwise"",""min_cluster_fraction_of_equal"":0.05,""seed"":6,""split_cluster_score"":""mean"",""split_mode"":""pca_quantile"",""split_quantile"":0.5}",2,PASS,,p_71421e60c685a3531da3570df1707e5cb8c0b8f31088247eab092806624d596b,1,1,47,"[47,242,246,200,432,148,898,161,434,551]",0.8986536311661367,0.774946374946375,71421e60c685a3531da3570df1707e5cb8c0b8f31088247eab092806624d596b,1,17,1,1,925,0.1513409999897703,0.2030631276296919,0.3479802783849318,0.3436444151765858,0.3522583477269348,0.7464738612146127,0.2582855358510958,3359,coarse_d1,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\coarse_d1
