fraction_of_training,state_file_saved,state_sha256,step
0.0,False,b5bfd7ee66b7bbe04e306e9af2333c7c7a10a9e603fc6843a886f9273083aae6,0
0.005,False,7703f0bb3fcbea2d3b4bc0c14f5d4d4acacfd7076efd4dc08eb729493af92b00,1
0.025,False,7e27340410f944e5f5acd8d857612c54e9ab58878e08cb14a0d992795e3377b2,5
0.05,False,5fc6d0f1af43707fd06bbfe142c6758cc51fa047fd8272278bd8d45b13a930f3,10
0.1,False,2109cf879ad297a3927b9bcfb6f2468da1643e14ab04b8e80bfe9f64e4af8921,20
0.2,False,755b3ebad9cd53f401881359513cfd9d339eff1f0d678ec1d2c30ea02e9fc6db,40
0.4,False,84e6af678212ac1e4300e955c61db9bd1d152f4f2c65b668780f6f7a17a222d8,80
0.5,False,63e4c9b356addf9e97a44c80316faa8ed82b7f761e156fe803b8c6d1525db78b,100
1.0,False,b39c66bc979c85a896a1dd54585f80e218b5c73cf6a963a6f93a5ae0e205c69d,200
