ami,ari,cpu_peak_rss_mib,dataset,embedding_davies_bouldin,embedding_silhouette,fmi,gpu_peak_allocated_mib,gpu_peak_reserved_mib,homogeneity,hungarian_balanced_accuracy,hungarian_macro_f1,hungarian_weighted_f1,n_observations_evaluated,n_observations_trained,nmi,runtime_seconds,seed,spatial_cluster_moran_mean,spatial_neighbor_agreement,v_measure,variant
0.3641771787037793,0.23483086988572793,1436.9140625,a1,1.9975520983577888,0.125228151679039,0.3748428786928593,599.73193359375,638.0,0.4211623040141006,0.40720066551785,0.3189300545706445,0.49680508310042576,3484,3484,0.36818556083842235,11.244683433324099,0,0.5046767086104069,0.5590317642556448,0.36818556083842235,C0
0.3485287426203135,0.1790590687718973,1420.1953125,a1,2.1929562178540762,0.09367630630731583,0.32065566941505325,599.73193359375,638.0,0.4121152241535024,0.4027662959272179,0.2836363188489127,0.41716183083639097,3484,3484,0.3525505207998339,11.393526148051023,1,0.5012846792525752,0.5382861334353871,0.35255052079983396,C0
0.3705998248144313,0.2273894030869899,1436.9140625,a1,2.2112214462911344,0.11231166124343872,0.36843764603946083,599.73193359375,638.0,0.42820092309980673,0.3828493976729241,0.3367823684450282,0.49419270265305865,3484,3484,0.3745700010418497,13.587238360196352,2,0.54526756600544,0.5936822298762597,0.3745700010418496,C0
0.35994057598484086,0.2173704085683602,1436.9140625,a1,2.176004675292622,0.08787252753973007,0.3609979267400335,599.73193359375,638.0,0.414308574572317,0.4619320731393527,0.31676852858786925,0.47366874416555443,3484,3484,0.36399571518949236,11.35947317443788,3,0.5472822324852461,0.6016073478760046,0.3639957151894923,C0
0.34169871616795405,0.20180720548977427,1275.26171875,a1,2.0602886801207543,0.1209801584482193,0.34358720968509954,599.12548828125,638.0,0.39952782001595133,0.320470614184181,0.28914221240646903,0.4623076661307335,3484,3484,0.3458089417987382,15.689648199826479,4,0.5473407431450432,0.5969511417272612,0.3458089417987382,C0
0.3674858888334025,0.23590817562826968,1413.59765625,a1,2.165984968003889,0.11678996682167053,0.3748801906116285,599.73193359375,638.0,0.42666470303601284,0.45738817161419715,0.3300106555141616,0.49572203787660923,3484,3484,0.371456788802982,16.398925479501486,0,0.5224210224973462,0.5775928052047455,0.37145678880298205,C1
0.3622103112600005,0.212161802418345,1436.9140625,a1,2.1770417984157557,0.09695655107498169,0.35404358944910436,599.73193359375,638.0,0.42074850074317965,0.4243540252450225,0.3045466941525663,0.4767381041413903,3484,3484,0.3662142247006837,11.382398249581456,1,0.521496970351189,0.5664306671769358,0.3662142247006837,C1
0.3607351313335176,0.26932717040617266,1436.9140625,a1,1.8353369267359665,0.09716498851776123,0.4190108087664182,599.73193359375,638.0,0.3964950394072455,0.3909756939273753,0.3438282637472152,0.540591995801846,3484,3484,0.36497525771612477,9.42106544226408,2,0.6183308447194666,0.7006952417400178,0.36497525771612477,C1
0.34923985335782964,0.22064323070864722,1420.1953125,a1,2.189789909253963,0.08625166863203049,0.3694051858660599,599.73193359375,638.0,0.39394292626963007,0.38208792749355613,0.3239281123062261,0.4727954741316499,3484,3484,0.3534455131301471,12.140991428866982,3,0.5311143640514591,0.5857890036994514,0.3534455131301471,C1
0.3396572078353178,0.19739379289088343,1420.1953125,a1,2.0383527599152886,0.1179845854640007,0.3396813902048006,599.73193359375,638.0,0.39714473013491364,0.319812044448168,0.287245557819308,0.4572335224943377,3484,3484,0.34378060012357375,10.59584617242217,4,0.5457263753523929,0.5956276310753923,0.34378060012357375,C1
0.3744541309083556,0.24227253608522722,1420.1953125,a1,1.9087904990002067,0.1543259173631668,0.3845369483630584,747.1728515625,840.0,0.42825629910281376,0.4269856053420099,0.3301737032845445,0.5060434374731085,3484,3484,0.3784402540802451,10.483221776783466,0,0.4673736833508636,0.5529563719862227,0.3784402540802452,IGE
0.37417940391874926,0.2612917888533778,1420.1953125,a1,1.7925608989637472,0.16971355676651,0.4011646032473045,747.1728515625,840.0,0.4276178262510125,0.3885243351171884,0.34273774148400105,0.5150679166467923,3484,3484,0.37817200424920216,16.876406881958246,1,0.4788501961955197,0.5766679423395842,0.3781720042492022,IGE
0.36055087057767304,0.24560192444896342,1436.9140625,a1,1.9453672236587944,0.12633776664733887,0.3883099340330396,747.1728515625,840.0,0.41100444138368836,0.43342434853292316,0.3510589434775992,0.5186005663213054,3484,3484,0.3646425650971038,9.418231796473265,2,0.49231128120401246,0.586506569715525,0.3646425650971038,IGE
0.36353882797687537,0.2497069974631136,1420.1953125,a1,2.0539773808348056,0.1622312068939209,0.39428409016700905,747.1728515625,840.0,0.41182367509413137,0.4661417785723522,0.34236032368312025,0.5063600106666353,3484,3484,0.367636709818452,12.351429672911763,3,0.49059083213010013,0.5908916953693073,0.367636709818452,IGE
0.36943001117406893,0.23542060893812203,1375.81640625,a1,2.0524771137022575,0.14427006244659424,0.37937477928279384,747.1728515625,840.0,0.42251231312500903,0.4816854287484061,0.34726552637106345,0.4918417899360001,3484,3484,0.3734507847867272,10.455779880285263,4,0.4883071809623184,0.576125781349662,0.37345078478672716,IGE
0.320227771214114,0.19370404168858862,1436.9140625,a1,2.1984700189122153,0.10707232356071472,0.33873457876416346,599.73193359375,638.0,0.3712951217240491,0.334273416607257,0.273043648506135,0.4529295721621362,3484,3484,0.32451058608307143,10.903566831722856,0,0.5276815771213593,0.5813400943997958,0.3245105860830714,ILN
0.3533499828800601,0.22606904800458136,1420.1953125,a1,2.316837326912725,0.09070121496915817,0.3771356507789106,599.73193359375,638.0,0.3928886574496595,0.4526729834409859,0.35626511502822966,0.5011028472663918,3484,3484,0.3575667030382593,14.084382385015488,1,0.5051876694102289,0.6017030233448144,0.3575667030382592,ILN
0.3258735970080589,0.20706179406736513,1436.9140625,a1,2.028055246001396,0.10791974514722824,0.3566406052892538,599.73193359375,638.0,0.3696453216812783,0.32882783047362063,0.3086114413141885,0.48930157825474024,3484,3484,0.33021309550271605,11.181247651576996,2,0.5412744382266033,0.6003635667814772,0.33021309550271605,ILN
0.3358482485520356,0.213398759414692,1436.9140625,a1,2.5368940282311905,0.07678475975990295,0.35945276196309783,599.73193359375,638.0,0.38360739286736645,0.35286420010966035,0.30350756123762507,0.48244737740105503,3484,3484,0.3400900713685006,12.13081369549036,3,0.5752389990549902,0.601097078709019,0.34009007136850067,ILN
0.3336260817485665,0.18445123284444695,1436.9140625,a1,2.352910789389825,0.10794925689697266,0.3264996978694693,599.73193359375,638.0,0.3931166175591814,0.34683688816711233,0.28891239145012465,0.43987691696781783,3484,3484,0.3377570708823997,22.605461109429598,4,0.5250519180371436,0.5834449547136115,0.3377570708823997,ILN
0.5280002713980517,0.45936894656627975,1436.9140625,placenta,3.0595335652725746,0.03997894376516342,0.5498965078483171,363.65185546875,386.0,0.564190935973232,0.5434444836266554,0.5345588446411906,0.7008537984005483,1662,1662,0.5341397812856752,8.268314423039556,0,0.4738228198538179,0.47833935018050544,0.5341397812856751,C0
0.5439688190228481,0.4478764796473973,1375.81640625,placenta,3.149522290382022,0.04147547855973244,0.5407109726118714,363.65185546875,386.0,0.5781390554304344,0.547100493870256,0.5332650005747622,0.687151489765416,1662,1662,0.5499424553860243,7.107673307880759,1,0.4544902091993787,0.4891696750902527,0.5499424553860244,C0
0.5212859373235134,0.45398467479172677,1436.9140625,placenta,3.3425647941794523,0.03635980561375618,0.5454418440251687,363.65185546875,386.0,0.5579511527557044,0.5676014007873565,0.5093811831221788,0.6624855152077458,1662,1662,0.5275141837942644,7.4080438911914825,2,0.48949019117735276,0.4963898916967509,0.5275141837942643,C0
0.5331882797422854,0.4889099432196879,1420.1953125,placenta,3.043297939620248,0.06345663964748383,0.5752145550633271,363.65185546875,386.0,0.569435036751636,0.5197189971497075,0.5242770647687232,0.6844856799266819,1662,1662,0.5392726035957096,8.232471991330385,3,0.403378920180787,0.4789410348977136,0.5392726035957096,C0
0.5782516150138602,0.4847832274559809,1436.9140625,placenta,3.121928337094809,0.039399657398462296,0.571898682145285,363.65185546875,386.0,0.6128109307105789,0.5596750196708208,0.5376709074981375,0.7088697898929466,1662,1662,0.5837821987211743,7.1863852720707655,4,0.4256284724604713,0.45607701564380265,0.5837821987211743,C0
0.723675308216483,0.6709190679799776,1419.01171875,placenta,2.4027541526290674,0.1473681479692459,0.7296767284212736,363.65185546875,386.0,0.771413244778352,0.6781635712580043,0.6366758211779151,0.8131037417534738,1662,1662,0.7272656263968593,7.300472730770707,0,0.3719168528163557,0.4296028880866426,0.7272656263968593,C1
0.7389809601622634,0.710868462642586,1436.9140625,placenta,2.150963306171513,0.14591489732265472,0.7621977779508206,363.65185546875,386.0,0.7735887667900535,0.6552640633279238,0.6229128237143673,0.8240990575123338,1662,1662,0.7424373925314763,6.937399150803685,1,0.38153834321727154,0.4332129963898917,0.7424373925314763,C1
0.7259474925568192,0.6559140870843205,1420.1953125,placenta,2.353349162139783,0.15282292664051056,0.7175325539097739,363.65185546875,386.0,0.7777213660236605,0.6832386793954308,0.6314972916577261,0.7951366763245237,1662,1662,0.7294869887224119,7.247004687786102,2,0.3666382233163772,0.427797833935018,0.7294869887224119,C1
0.7399406199703447,0.7161860969711895,1420.1953125,placenta,2.1042022366132587,0.18399633467197418,0.7665898675156295,363.65185546875,386.0,0.7746308075292899,0.6610189317782826,0.6202492165075909,0.8236515458642536,1662,1662,0.743385441654973,6.7969022784382105,3,0.3871954693192244,0.4326113116726835,0.7433854416549731,C1
0.7224950749120825,0.6586450437652053,1420.1953125,placenta,2.2775526119193774,0.15617258846759796,0.7195644778918215,363.65185546875,386.0,0.771234083077564,0.6623811419210308,0.6264113979228877,0.7956648696687697,1662,1662,0.7260938336175303,7.635726703330874,4,0.3693003290857317,0.43080625752105894,0.7260938336175303,C1
0.6710836959005966,0.6417898945638958,1436.9140625,placenta,1.5211630168374206,0.2379375398159027,0.7053725317361016,444.79833984375,514.0,0.7178041736680748,0.6207162517900924,0.5744049235658075,0.7797850158921563,1662,1662,0.6753457989565853,7.21368352137506,0,0.465665932140175,0.4741275571600481,0.6753457989565853,IGE
0.6656131064061881,0.5947618367263439,1436.9140625,placenta,1.61896230852964,0.2202547788619995,0.6652005649519123,444.79833984375,514.0,0.7110593715684098,0.5225286810538553,0.4804094490524293,0.7204271778762407,1662,1662,0.6699530655277202,6.403512919321656,1,0.4322920896542972,0.4548736462093863,0.6699530655277202,IGE
0.6731356670807538,0.6426609825353381,1419.01171875,placenta,1.497718932854776,0.24773038923740387,0.7063100531641296,444.79833984375,514.0,0.7209119972955865,0.6204200296684192,0.5721101348804637,0.7812262772656778,1662,1662,0.6773647836673715,7.129488453269005,2,0.48069810894372855,0.48194945848375453,0.6773647836673716,IGE
0.6441822028246463,0.5778018358286363,1436.9140625,placenta,1.6268940087512949,0.22350932657718658,0.6510805787818271,444.79833984375,514.0,0.6917982583793334,0.5729003094919162,0.5325542094616679,0.7305124835501912,1662,1662,0.6487749430124284,6.915815258398652,3,0.47380202521443626,0.4723225030084236,0.6487749430124283,IGE
0.6218014471966673,0.5650104380679436,1305.64453125,placenta,1.5989457051402078,0.22157606482505798,0.6397308151209882,444.79833984375,514.0,0.6619071495406643,0.5011596689065991,0.49181570680982967,0.6921840351561286,1662,1662,0.6267410924491954,7.560274345800281,4,0.4945690794538322,0.5030084235860409,0.6267410924491954,IGE
0.3577875512826252,0.23129898997823967,1420.1953125,placenta,3.8192137071508396,0.03274617716670036,0.3502385598853131,363.65185546875,386.0,0.39701006776241804,0.4393573425418146,0.3845057280901867,0.502207444076439,1662,1662,0.36590772137554417,7.810011584311724,0,0.4010762722548189,0.4554753309265945,0.3659077213755441,ILN
0.3622685033889416,0.2790014059515601,1436.9140625,placenta,3.918009269676002,0.03641212731599808,0.3943055669108382,363.65185546875,386.0,0.3965847608729971,0.40644855478963277,0.3781966769581383,0.5507732396386589,1662,1662,0.37045316067363776,9.641574118286371,1,0.3849643342107244,0.43200962695547535,0.37045316067363776,ILN
0.26646750905708233,0.1655879541132879,1436.9140625,placenta,3.8665315821699657,0.03046724759042263,0.3007941864321795,363.65185546875,386.0,0.2929462141643102,0.3986160179996546,0.34536516313944654,0.4180999923386925,1662,1662,0.27598497801882566,7.174551935866475,2,0.44857054761989357,0.49578820697954273,0.27598497801882566,ILN
0.4104890402033761,0.3020722989887651,1436.9140625,placenta,3.546627952210668,0.04164312779903412,0.4140863356838864,363.65185546875,386.0,0.44712330895582675,0.45370709184046154,0.4296640127727066,0.5706054993896351,1662,1662,0.41806715682682744,9.30098956823349,3,0.392597925924181,0.43922984356197353,0.4180671568268275,ILN
0.2776123601296125,0.17007805266916082,1420.1953125,placenta,3.9891425473109385,0.03514562547206879,0.2947797602341206,363.65185546875,386.0,0.31233929759551815,0.35813501634301725,0.32363834738332276,0.45598160074933924,1662,1662,0.28668716856997456,8.926089445129037,4,0.44531870800588236,0.4993983152827918,0.28668716856997456,ILN
0.5441652892449801,0.42084881408580294,1420.1953125,p22,2.582793166658506,0.1491033434867859,0.5140548684645311,1117.46923828125,1224.0,0.5419171645447053,0.554732687443407,0.5213708277348652,0.5922530176114293,9196,9196,0.5449682580448857,47.88591055944562,0,0.7472489655060423,0.803073347107438,0.5449682580448857,C0
0.5420070047764013,0.40005493040389073,1421.81640625,p22,2.5362165125512774,0.143804669380188,0.4928388627959266,1117.46923828125,1224.0,0.5454961813028215,0.5740749088468083,0.5317281676793009,0.5763283109788222,9196,9196,0.5428048863040104,52.08270048163831,1,0.788641786479763,0.8247947477163984,0.5428048863040105,C0
0.5475276784104852,0.4032240927275907,1436.9140625,p22,2.4774897144649017,0.1347551941871643,0.4963446263529874,1117.46923828125,1224.0,0.548956943415553,0.5595343647785112,0.5131526100950305,0.5668179341634241,9196,9196,0.5483191745999676,52.83393349684775,2,0.7903336172176617,0.8322028599391039,0.5483191745999677,C0
