corr1_raw_rms_gradient,corr1_weighted_gradient_influence,corr1_weighted_gradient_share,corr2_raw_rms_gradient,corr2_weighted_gradient_influence,corr2_weighted_gradient_share,dataset,diagnostic_grad_fields_unchanged,diagnostic_optimizer_state_unchanged,diagnostic_parameter_state_unchanged,diagnostic_rng_state_unchanged,fraction_of_training,mod2_recon_raw_rms_gradient,mod2_recon_weighted_gradient_influence,mod2_recon_weighted_gradient_share,rna_recon_raw_rms_gradient,rna_recon_weighted_gradient_influence,rna_recon_weighted_gradient_share,seed,step,variant
0.0016476346974077,0.0024714520461116,0.288266193353216,0.0002721559381659,0.002721559381659,0.3174383108787705,a1,True,True,True,True,0.05,0.0013407751316361,0.0033519378290904,0.3909646395400346,1.5030061632278228e-05,2.8557117101328628e-05,0.0033308562279787,2,10,C0
0.0017888295893555,0.0026832443840333,0.407326352082827,0.0001239334610007,0.0012393346100078,0.1881355454271585,a1,True,True,True,True,0.1,0.0010537995421112,0.0026344988552781,0.3999266017930842,1.598845131858871e-05,3.0378057505318547e-05,0.0046115006969301,2,20,C0
0.0014819830797186,0.002222974619578,0.4152905087813771,7.585142706430139e-05,0.000758514270643,0.1417037219404083,a1,True,True,True,True,0.2,0.0009347405414358,0.0023368513535895,0.4365646728629248,1.8146325537475183e-05,3.447801852120285e-05,0.0064410964152896,2,40,C0
0.0013258337347895,0.0019887506021842,0.4270898872437347,5.077800543098935e-05,0.0005077800543098,0.1090472208539572,a1,True,True,True,True,0.4,0.0008493232055689,0.0021233080139222,0.4559864767627416,1.930349881559261e-05,3.667664774962595e-05,0.0078764151395663,2,80,C0
0.0012783298517238,0.0019174947775857,0.4313165718624934,4.71796356406442e-05,0.0004717963564064,0.1061247151445451,a1,True,True,True,True,0.5,0.0008078694683059,0.0020196736707648,0.4543004414604112,1.932295767080519e-05,3.671361957452986e-05,0.00825827153255,2,100,C0
0.0010622782655266,0.0015934173982899,0.4367530487647013,3.840206890403548e-05,0.0003840206890403,0.1052594297684302,a1,True,True,True,True,1.0,0.0006550411579618,0.0016376028949047,0.4488642196219994,1.7518303753215012e-05,3.3284777131108524e-05,0.009123301844869,2,200,C0
0.0016573503173336,0.0024860254760004,0.1995900053932922,0.0005522681403314,0.0055226814033142,0.4433872547622725,a1,True,True,True,True,0.0,0.0017650971855516,0.0044127429638792,0.3542760926878357,1.8005950673563662e-05,3.421130627977096e-05,0.0027466471565996,3,0,C0
0.0014186955607063,0.0021280433410595,0.1853954045352615,0.0005236726368746,0.0052367263687467,0.4562242623737517,a1,True,True,True,True,0.005,0.0016323035280717,0.0040807588201793,0.3555162236034596,1.7302845059799133e-05,3.287540561361835e-05,0.0028641094875271,3,1,C0
0.001058194508003,0.0015872917620045,0.1769278331637524,0.0004197704789939,0.0041977047899394,0.4678981082892688,a1,True,True,True,True,0.025,0.0012630899731275,0.0031577249328187,0.3519765196697126,1.50981187248026e-05,2.868642557712494e-05,0.0031975388772661,3,5,C0
0.0012745900187431,0.0019118850281146,0.2463154824939655,0.0003152381844483,0.003152381844483,0.4061334461072443,a1,True,True,True,True,0.05,0.0010683795799553,0.0026709489498883,0.3441085994366851,1.406328804834817e-05,2.672024729186152e-05,0.0034424719621049,3,10,C0
0.0012152459664697,0.0018228689497046,0.299655793608965,0.0001910370217018,0.0019103702170182,0.3140398565460632,a1,True,True,True,True,0.1,0.0009284117948881,0.0023210294872203,0.3815468649545684,1.5231987869813577e-05,2.8940776952645796e-05,0.0047574848904032,3,20,C0
0.0011680540563462,0.0017520810845193,0.3529165384897147,0.0001257498511271,0.0012574985112719,0.2532942257497363,a1,True,True,True,True,0.2,0.0007676916541641,0.0019192291354103,0.3865846786556957,1.8825038678180125e-05,3.576757348854224e-05,0.0072045571048532,3,40,C0
0.0010531649294039,0.0015797473941058,0.3890997665514465,7.10835940396736e-05,0.0007108359403967,0.1750824843875078,a1,True,True,True,True,0.4,0.0006926731281335,0.0017316828203339,0.4265222298495646,1.986308628753933e-05,3.773986394632473e-05,0.009295519211481,3,80,C0
0.001011130741148,0.0015166961117221,0.3988429500264935,6.074844807047439e-05,0.0006074844807047,0.1597491419058811,a1,True,True,True,True,0.5,0.0006563750789469,0.0016409376973673,0.4315145446536247,1.9800995038630908e-05,3.762189057339872e-05,0.0098933634140005,3,100,C0
0.0008289197504419,0.0012433796256629,0.4114648578707412,4.44317985784083e-05,0.000444317985784,0.1470357347801798,a1,True,True,True,True,1.0,0.0005201283337518,0.0013003208343797,0.4303081024181421,1.7799103386395335e-05,3.381829643415113e-05,0.0111913049309368,3,200,C0
0.0012289514363186,0.0018434271544779,0.1629428717083529,0.0006234280979544,0.0062342809795446,0.5510560281029595,a1,True,True,True,True,0.0,0.0012781900323121,0.0031954750807803,0.2824521082213684,2.1132069479283807e-05,4.015093201063923e-05,0.0035489919673191,4,0,C0
0.0011171684149239,0.0016757526223859,0.1573320568195054,0.0005833530071156,0.0058335300711569,0.5476949714133756,a1,True,True,True,True,0.005,0.0012420027548356,0.003105006887089,0.2915210237230002,1.935099661257778e-05,3.676689356389778e-05,0.0034519480441186,4,1,C0
0.0010821506124589,0.0016232259186884,0.1847140253782493,0.0004411618344631,0.0044116183446311,0.5020174785822539,a1,True,True,True,True,0.025,0.0010898256452046,0.0027245641130117,0.3100401483991531,1.4931580840369078e-05,2.837000359670125e-05,0.0032283476403433,4,5,C0
0.0011908011825234,0.0017862017737851,0.2455134794330404,0.0003026020148113,0.0030260201481134,0.4159265466540535,a1,True,True,True,True,0.05,0.0009741028923039,0.0024352572307599,0.3347261685735219,1.4680188496905074e-05,2.789235814411964e-05,0.0038338053393842,4,10,C0
0.0011021992883266,0.0016532989324899,0.3044076353502083,0.0001537119794765,0.0015371197947657,0.2830165753932609,a1,True,True,True,True,0.1,0.0008841001347032,0.002210250336758,0.4069542811179537,1.6069230730867597e-05,3.053153838864843e-05,0.0056215081385768,4,20,C0
0.0010766829646877,0.0016150244470316,0.3572215069582696,9.421830080504416e-05,0.0009421830080504,0.2083981047995014,a1,True,True,True,True,0.2,0.0007705831240719,0.0019264578101799,0.4261063436586627,1.968818847689316e-05,3.7407558106097005e-05,0.0082740445835661,4,40,C0
0.0010232398744774,0.0015348598117161,0.3942839664755162,5.841737351024683e-05,0.0005841737351024,0.1500660422722821,a1,True,True,True,True,0.4,0.0006926730613029,0.0017316826532574,0.4448449949574237,2.2137604244502156e-05,4.206144806455409e-05,0.0108049962947779,4,80,C0
0.0009918316931539,0.0014877475397309,0.4015596780008275,5.207557250593694e-05,0.0005207557250593,0.1405577866455388,a1,True,True,True,True,0.5,0.000661819714356,0.0016545492858901,0.4465813323399497,2.203688570068876e-05,4.187008283130865e-05,0.0113012030136839,4,100,C0
0.0008299895153448,0.0012449842730173,0.4149683013471369,3.954191267126402e-05,0.0003954191267126,0.1317979727843777,a1,True,True,True,True,1.0,0.0005287682115072,0.0013219205287682,0.4406120850100418,1.993017718705695e-05,3.78673366554082e-05,0.0126216408584436,4,200,C0
0.0020378274502732,0.0030567411754099,0.237624360551342,0.0005607258151154,0.0056072581511541,0.4358959611409128,a1,True,True,True,True,0.0,0.0016345303329373,0.0040863258323434,0.3176620155891397,2.607016762773615e-05,0.0001134282387559,0.0088176627186053,0,0,C1
0.00180067931085,0.0027010189662751,0.2248139377428936,0.0005275258302526,0.0052752583025268,0.4390756253139019,a1,True,True,True,True,0.005,0.0015708766980411,0.0039271917451028,0.3268719885019979,2.551091733800952e-05,0.0001109950064003,0.0092384484412066,0,1,C1
0.0013059123338384,0.0019588685007576,0.2061976156085001,0.0004090429704241,0.0040904297042415,0.4305734925558057,a1,True,True,True,True,0.025,0.0013459196879243,0.0033647992198107,0.3541909913084876,1.9733850593006768e-05,8.585966721040978e-05,0.0090379005272064,0,5,C1
0.0012245591719143,0.0018368387578715,0.2404431334523219,0.0002917176750462,0.0029171767504622,0.381859929571703,a1,True,True,True,True,0.05,0.0011286795100444,0.0028216987751112,0.3693618137350709,1.4635019857440146e-05,6.367525327382614e-05,0.0083351232409041,0,10,C1
0.0012231670845224,0.0018347506267837,0.3186322710648688,0.0001514824393888,0.0015148243938884,0.2630722289138911,a1,True,True,True,True,0.1,0.0009365502092073,0.0023413755230183,0.4066153674643001,1.545815623027122e-05,6.725662299723455e-05,0.0116801325569399,0,20,C1
0.0011226454022359,0.0016839681033539,0.3647976929262509,8.814310410045333e-05,0.0008814310410045,0.1909442403283194,a1,True,True,True,True,0.2,0.0007879870149402,0.0019699675373507,0.4267536964232605,1.857166775871171e-05,8.08031461366369e-05,0.017504370322169,0,40,C1
0.0010261400920982,0.0015392101381473,0.3846397965343034,6.558731336993217e-05,0.0006558731336993,0.1638989391026708,a1,True,True,True,True,0.4,0.0006905557610893,0.0017263894027233,0.4314148225412259,1.8437567864506364e-05,8.021969324004395e-05,0.0200464418217996,0,80,C1
0.0009965760156213,0.001494864023432,0.3899667875886939,6.134776635238924e-05,0.0006134776635238,0.1600385787280931,a1,True,True,True,True,0.5,0.0006593981389576,0.0016484953473942,0.4300447565138897,1.7576683400350933e-05,7.647408600284357e-05,0.0199498771693232,0,100,C1
0.0008344064419775,0.0012516096629663,0.4033171882781448,4.78650328921064e-05,0.000478650328921,0.154239704710586,a1,True,True,True,True,1.0,0.0005133822634291,0.0012834556585729,0.4135792034942094,2.0587322874613457e-05,8.957302491151795e-05,0.0288639035170597,0,200,C1
