L_corr1_raw,L_corr2_raw,L_mod2_recon_raw,L_rna_recon_raw,checkpoint_state_sha256,corr1_coefficient,corr1_contribution,corr1_contribution_fraction,corr2_coefficient,corr2_contribution,corr2_contribution_fraction,cross_omics_modality2_attention,cross_omics_rna_attention,dataset,embedding_finite,embedding_l2_mean,fraction_of_training,gradient_norm,mod2_recon_coefficient,mod2_recon_contribution,mod2_recon_contribution_fraction,modality2_feature_attention,modality2_spatial_attention,rna_feature_attention,rna_recon_coefficient,rna_recon_contribution,rna_recon_contribution_fraction,rna_spatial_attention,seed,step,total_loss,variant,wall_seconds
0.1193561106920242,0.2282812595367431,1.0983879566192627,1.0017502307891846,e6e8dce7592354a79a3ac0dae7842cb11faeac18da92676cfa7f1906312019d8,1.5,0.1790341734886169,0.0251765713579961,10.0,2.282812595367432,0.3210191277133726,0.5020425915718079,0.4979573786258697,a1,True,2.0719311237335205,0.005,5.166379383397933,2.5,2.745969772338867,0.3861503229973321,0.4997595548629761,0.5002404451370239,0.4999596178531647,1.9,1.903325438499451,0.2676539779312991,0.5000404119491577,1,1,7.111141979694367,C0,0.1211689095944166
0.1144782304763794,0.1750295311212539,1.050498604774475,1.0016237497329712,dfcafc63ba7ac1617d612c1e1116db71e9324b2ab251ab5e4a2eeb468af5da65,1.5,0.1717173457145691,0.0266172972024591,10.0,1.7502952814102173,0.2713070686219261,0.5025131702423096,0.4974868297576904,a1,True,2.014564752578736,0.025,3.6758574052418935,2.5,2.626246452331543,0.4070851553040384,0.5001236796379089,0.4998762309551239,0.5004497170448303,1.9,1.9030851125717163,0.2949904788715764,0.4995502531528473,1,5,6.451344192028046,C0,0.2793365530669689
0.1244023814797401,0.1280326843261718,1.0157393217086792,1.001580834388733,45f052574b9e033e71783fb6217fc96df52e5553ae2c147a7b8be44a0adddfad,1.5,0.1866035759449005,0.0315780436078881,10.0,1.2803268432617188,0.2166636769104914,0.5028921365737915,0.4971078634262085,a1,True,1.9867411851882932,0.05,2.532906654261769,2.5,2.5393483638763428,0.4297219544912896,0.5005195140838623,0.4994804561138153,0.5008097887039185,1.9,1.903003573417664,0.3220363249903308,0.4991902112960815,1,10,5.909282356500626,C0,0.4564470015466213
0.1127716600894928,0.086250402033329,0.9795130491256714,1.0015661716461182,83c5466dae4fc1c02ee9ccb9afbb78d992e600a07a3e00f73c703904d4e5c12c,1.5,0.1691574901342392,0.0314219389617594,10.0,0.8625040054321289,0.1602148872713487,0.5076607465744019,0.4923392236232757,a1,True,1.969488501548767,0.1,1.279205210851731,2.5,2.4487826824188232,0.4548749210958136,0.5010262131690979,0.4989737868309021,0.5011301636695862,1.9,1.9029756784439087,0.3534882526710781,0.498869776725769,1,20,5.3834198564291,C0,0.732675101608038
0.1163629367947578,0.0626066476106643,0.9254640340805054,1.0019004344940186,6f9f41a1206d74daa6e7a7b5d18724501bb58a2dafcccff8f75fafe5b04f7c96,1.5,0.174544408917427,0.0347844797835048,10.0,0.6260664463043213,0.1247670766406832,0.5138798952102661,0.4861200749874115,a1,True,2.099400043487549,0.2,0.7916204501868863,2.5,2.313660144805908,0.4610830277065763,0.5010732412338257,0.4989267289638519,0.5014424920082092,1.9,1.9036108255386357,0.3793654158692355,0.4985574781894684,1,40,5.017881825566292,C0,1.1875391975045204
0.1176924929022789,0.0487690232694149,0.8724403977394104,1.0020982027053833,a12f30ebb15dd51945eccaff9a7e6a5d472867dd9a34f79c84a08473811ea5da,1.5,0.176538735628128,0.037171397335535,10.0,0.4876902401447296,0.1026864026672787,0.5147505402565002,0.4852494597434997,a1,True,2.2538864612579346,0.4,0.556089466688348,2.5,2.181101083755493,0.4592452456667745,0.4992337226867676,0.5007662773132324,0.5020086169242859,1.9,1.9039865732192995,0.4008969543304116,0.4979913532733917,1,80,4.74931663274765,C0,2.013064170256257
0.1174508705735206,0.0457539930939674,0.8542578816413879,1.002038598060608,94e9ab538cfc28168b56bb38c7fc957846f6aadb6e432eca2e0163c09f9db82c,1.5,0.1761763095855713,0.0376990112476605,10.0,0.4575399160385132,0.0979064806248059,0.5118734836578369,0.4881265163421631,a1,True,2.305833578109741,0.5,0.5170530103901024,2.5,2.1356446743011475,0.4569949999910718,0.4980781078338623,0.5019218325614929,0.5021930932998657,1.9,1.903873324394226,0.4073995081364616,0.4978069067001343,1,100,4.673234224319458,C0,2.4765920657664537
0.1119166314601898,0.0375084094703197,0.7912518978118896,1.0009255409240725,c10d2d8563d5266ec5dc2c1183aa6cc2b6e2aca2262cbc0f0fe750ed9d40fcbd,1.5,0.1678749471902847,0.0379563059896639,10.0,0.3750841021537781,0.0848060249101367,0.4917658865451813,0.5082340836524963,a1,True,2.5235378742218018,1.0,0.4152576157758973,2.5,1.978129744529724,0.4472525479666758,0.4928995966911316,0.5071004033088684,0.5006206631660461,1.9,1.9017585515975952,0.4299851211335235,0.4993793368339538,1,200,4.422847345471382,C0,4.501143639907241
0.1371061503887176,0.1959286630153656,1.1562365293502808,1.0022320747375488,8980e9d9cc800dd749bdbdce1623a945eaa8ab71e151915c05bf9bd1f3184072,1.5,0.2056592255830764,0.0295496807192826,10.0,1.9592866897583008,0.2815156769931071,0.4993995130062103,0.5006004571914673,a1,True,2.088461399078369,0.0,4.718885837707704,2.5,2.8905913829803467,0.4153280856465873,0.5019243359565735,0.4980756640434265,0.5012571215629578,1.9,1.904240965843201,0.2736065566410229,0.4987428486347198,2,0,6.959778264164925,C0,0.0323590785264968
0.1245529651641845,0.1846599876880645,1.137985110282898,1.0020672082901,b68f0e8f7c3f4b523939ec2afa7312fbed96ad94be78e046edf7ea320d4087f9,1.5,0.1868294477462768,0.0275465406662912,10.0,1.846599817276001,0.2722666987167871,0.5006363987922668,0.4993635714054107,a1,True,2.0460267066955566,0.005,4.71888583476764,2.5,2.8449628353118896,0.4194675164026322,0.5020503997802734,0.4979496002197265,0.5012310743331909,1.9,1.9039276838302608,0.2807192442142894,0.4987689256668091,2,1,6.782319784164429,C0,0.1268010698258876
0.1071037799119949,0.1455329656600952,1.0706567764282229,1.0015946626663208,6a95d90a93c5f38249abd3271efbfada8d1001c09648f9d35062d65747925518,1.5,0.160655677318573,0.0259303695133574,10.0,1.455329656600952,0.2348951272016301,0.5033100247383118,0.4966899454593658,a1,True,1.9321116209030151,0.025,3.483959351110576,2.5,2.6766419410705566,0.4320190593033334,0.5025542974472046,0.4974456429481506,0.5011125802993774,1.9,1.9030297994613647,0.307155443981679,0.4988873898983001,2,5,6.195657074451447,C0,0.2859795186668634
