corr1_gradient_share_latter_max,corr1_gradient_share_latter_min,corr1_gradient_share_persistent_above_090,corr1_gradient_share_persistent_below_001,corr1_scalar_latter_max,corr1_scalar_latter_min,corr2_gradient_share_latter_max,corr2_gradient_share_latter_min,corr2_gradient_share_persistent_above_090,corr2_gradient_share_persistent_below_001,corr2_scalar_latter_max,corr2_scalar_latter_min,cross_omics_modality2_attention_latter_mean,cross_omics_modality2_attention_persistent_above_095,cross_omics_modality2_attention_persistent_below_005,cross_omics_rna_attention_latter_mean,cross_omics_rna_attention_persistent_above_095,cross_omics_rna_attention_persistent_below_005,dataset,mod2_recon_gradient_share_latter_max,mod2_recon_gradient_share_latter_min,mod2_recon_gradient_share_persistent_above_090,mod2_recon_gradient_share_persistent_below_001,mod2_recon_scalar_latter_max,mod2_recon_scalar_latter_min,modality2_feature_attention_latter_mean,modality2_feature_attention_persistent_above_095,modality2_feature_attention_persistent_below_005,modality2_spatial_attention_latter_mean,modality2_spatial_attention_persistent_above_095,modality2_spatial_attention_persistent_below_005,rna_feature_attention_latter_mean,rna_feature_attention_persistent_above_095,rna_feature_attention_persistent_below_005,rna_recon_gradient_share_latter_max,rna_recon_gradient_share_latter_min,rna_recon_gradient_share_persistent_above_090,rna_recon_gradient_share_persistent_below_001,rna_recon_scalar_latter_max,rna_recon_scalar_latter_min,rna_spatial_attention_latter_mean,rna_spatial_attention_persistent_above_095,rna_spatial_attention_persistent_below_005,seed,variant
0.3777243555240328,0.3640446631411549,False,False,0.0023883688067861,0.002245836163315,0.0718804420133646,0.0717168656486221,False,False,0.0024937488207477,0.0020409243763239,0.451690137386322,False,False,0.5483098030090332,False,False,a1,0.2845128732368269,0.273338761225767,False,False,0.013854966303626,0.0130200399805944,0.5013786107301712,False,False,0.4986213594675064,False,False,0.5009633451700211,False,False,0.2907361336197133,0.266045905590518,False,False,0.9826931994797664,0.98126291606884,0.49903662502765656,False,False,0,IGE
0.3838283496272485,0.3633629505890056,False,False,0.0018808697813603,0.0018091484890456,0.0477784910082652,0.0470876393289758,False,False,0.0012900125531233,0.0010484681093981,0.48220349848270416,False,False,0.5177964568138123,False,False,a1,0.2960852932029244,0.2910274631189927,False,False,0.0082334748585695,0.0076422062616044,0.49705497920513153,False,False,0.5029450058937073,False,False,0.4982605576515198,False,False,0.2978310952837363,0.2729987178408513,False,False,0.9894284558476372,0.9886673640992616,0.5017393976449966,False,False,1,IGE
0.3930048592768053,0.3768865879203649,False,False,0.0022620471492184,0.002098299326777,0.0547310331676712,0.0534603348706145,False,False,0.001815184533992,0.0014713730539541,0.48223845660686493,False,False,0.5177615284919739,False,False,a1,0.303974473451816,0.2829093131744156,False,False,0.0095686905998405,0.008963962239901,0.49894219636917114,False,False,0.5010577589273453,False,False,0.4996674209833145,False,False,0.286743764034605,0.2482896341037072,False,False,0.9874663653793678,0.9863540777169488,0.5003325492143631,False,False,2,IGE
0.3859593701918478,0.378076392589443,False,False,0.0021515526091984,0.001935757399417,0.0682945888487388,0.0587860740761982,False,False,0.0016296004064997,0.0013134314083023,0.4799969345331192,False,False,0.5200030505657196,False,False,a1,0.2734823288253757,0.2342391797408025,False,False,0.0091221559302019,0.0086385602689155,0.4980046153068542,False,False,0.5019953846931458,False,False,0.5019011050462723,False,False,0.3193898388210155,0.2817722269065781,False,False,0.9881122509233652,0.9870966910540998,0.49809882044792175,False,False,3,IGE
0.3905896099168334,0.3901602171011032,False,False,0.0026406721520895,0.0024267416950519,0.05011184894306,0.0469571102952512,False,False,0.0015903284238397,0.0012880259670747,0.47934548556804657,False,False,0.5206545293331146,False,False,a1,0.3059747042028665,0.269648840826111,False,False,0.0141651863290835,0.0133330444296314,0.4991162121295929,False,False,0.5008837729692459,False,False,0.4949440658092499,False,False,0.2900790931297257,0.2564785755850489,False,False,0.9829521879082418,0.9816038130949872,0.5050559192895889,False,False,4,IGE
0.4460919198157861,0.4388332616343921,False,False,0.0958502416636839,0.0730378356101896,0.1143801527156647,0.0965511343806926,False,False,0.0986493451759952,0.0849886803231294,0.501557469367981,False,False,0.49844250082969666,False,False,a1,0.4524411117841168,0.4416282089134444,False,False,0.3883019313882327,0.3809458550370709,0.5008161067962646,False,False,0.49918386340141296,False,False,0.5020552277565002,False,False,0.0051583767364987,0.0049158340194045,False,True,0.4536715526784481,0.42455455812325,0.49794474244117737,False,False,0,ILN
0.4613929274684857,0.4585771178089566,False,False,0.1083120941395166,0.0798574144747493,0.0803950764570385,0.069984020764956,False,False,0.0848278384458156,0.0740061191976501,0.5128695070743561,False,False,0.4871304780244827,False,False,a1,0.4639567648288174,0.4565789484728653,False,False,0.3899270804611292,0.3814854000161825,0.49589115381240845,False,False,0.5041088163852692,False,False,0.5017178058624268,False,False,0.0046662869377409,0.0044488572611396,False,True,0.4562093858664713,0.4253746673984852,0.4982821643352508,False,False,1,ILN
0.4640698534960479,0.4609207679059042,False,False,0.1066400174992804,0.0810212932590395,0.080913321045511,0.0695053986906965,False,False,0.0927462441520868,0.0797476535012743,0.5256753265857697,False,False,0.47432468831539154,False,False,a1,0.4625409080209709,0.45440478073398,False,False,0.379898779888757,0.3712616209643369,0.49747225642204285,False,False,0.5025277435779572,False,False,0.5010846853256226,False,False,0.0038838397922844,0.0037611303146046,False,True,0.4593322733509291,0.4293521173842958,0.49891528487205505,False,False,2,ILN
0.4494098239298607,0.4435319050713477,False,False,0.1044591300338134,0.0788249254484524,0.1112503018884225,0.0927884777337317,False,False,0.0900750144898827,0.0783448892642659,0.5131936073303223,False,False,0.4868063479661941,False,False,a1,0.452906319544451,0.4407950760135269,False,False,0.3876389412059829,0.3804044218927552,0.499488890171051,False,False,0.5005110949277878,False,False,0.5015422105789185,False,False,0.0048953787919566,0.0044227170267027,False,True,0.4551912440812987,0.4250614335835486,0.49845775961875916,False,False,3,ILN
0.4472208253563151,0.4419075180573701,False,False,0.1054691768473314,0.0777459660743383,0.1080055487512619,0.0881922453438866,False,False,0.0846610525727879,0.0726820850162903,0.5093545615673065,False,False,0.4906454235315323,False,False,a1,0.4589830966724297,0.4447256580463163,False,False,0.3968254177413836,0.3878716404448388,0.49719181656837463,False,False,0.5028081834316254,False,False,0.5012194812297821,False,False,0.0056038326273686,0.0053612751450516,False,True,0.4527465311679877,0.4219981301350418,0.4987805038690567,False,False,4,ILN
0.3523681199456099,0.3484725516093708,False,False,0.025717932467063,0.0214341451329361,0.0984059493379595,0.0548483406410695,False,False,0.0319062228223021,0.0258546020815744,0.45831622183322906,False,False,0.5416837930679321,False,False,placenta,0.4785565646187987,0.4114262705680218,False,False,0.4945173943686576,0.460650093503111,0.5013180673122406,False,False,0.4986819326877594,False,False,0.5627647936344147,False,False,0.1852528371815377,0.0706693660976317,False,False,0.4877773719482514,0.452142237676104,0.4372352510690689,False,False,0,C0
0.3647542353393983,0.345088287470553,False,False,0.0247583202970482,0.0217181313015853,0.0907579092750382,0.0529772925071638,False,False,0.0320357035352382,0.0257920263977878,0.4679933935403824,False,False,0.5320066213607788,False,False,placenta,0.4742328912770396,0.4169596576253604,False,False,0.4952580611468188,0.4656571940900286,0.502871036529541,False,False,0.49712899327278137,False,False,0.5689523220062256,False,False,0.1849747623969229,0.0702549641085238,False,False,0.4837924592151352,0.4509881040163576,0.4310476928949356,False,False,1,C0
