step,fraction_of_training,state_sha256,state_file_saved
0,0.0,93423d0b3e69c181cac2f7edec8b556b4be6d5ca7ad0073e4f8a9ed0f08b9252,False
1,0.005,06cb041459a8ea4e732c58a8d9c5ba013997a4b47ae3a5dd3fa70432b7404cbe,False
5,0.025,937e1af67ecdc04964ca89362ad0f750cc0f38f6d9ed0e422a2057b3aeef63c1,False
10,0.05,afc3ae7e14ab7fe171a4d616d16d455639a632271c1de0d364aa4b74eb3f5417,False
20,0.1,2ca2f96a66a8a21a8e0af15564c57e8143a793d879a734f1679cb5c9ae411914,False
40,0.2,0a0b60760802b25ce823ec8a4735e09ee2052db105774afe4420bdc4f831d2ca,False
80,0.4,3b9510776cab64f9f5aa2840084a150830cab9f92615fa2556d3403de1907c6d,False
100,0.5,f5201f37a803cb097ee8601e2afba41a82eb9a487be507341276e8a43071d9b9,False
200,1.0,2d30a2759c9a8a698f06692c2f0e9897be5640f37c67fc9d59c01f7cf197b2cd,True
