fraction_of_training,state_file_saved,state_sha256,step
0.0,False,ab116fde7a1d5080986cfb07b9e615c489024f7aba859d8351fcf25b7519dafd,0
0.005,False,d478ffbad237a2fe35775a8d8f9282a889bca04216d9308066b106f7d767f581,1
0.025,False,5ba4f42a2ff5c8b21748c25f354f0628e660dea5da43d53e187b2fa48f5dd91e,5
0.05,False,d2532a9555d96397eddbdb79b685d53287c465f413991fefd9d68f234028b094,10
0.1,False,7e19babc054b60a2a982d705babbe7a54f5abb5e0bf1d53f54a737bdaff76cc7,20
0.2,False,e7a58d121bbfb67870826174987826678c68cfa23ce4cda10be6289cf50e5e47,40
0.4,False,137f5aa563c97f74e5832582b0699af9b83dfa225ae0a595e35fe92644e01736,80
0.5,False,2a29d54e46f29825a03d3d0919288dad59767d137c8a2147a4cf8c1728740bf1,100
1.0,False,9e06cf09f77b492376c19fc3b712408e65afa0d39a700ccfd381d849e0833620,200
