step,fraction_of_training,state_sha256,state_file_saved
0,0.0,83df6b876287736d702d6e5f18ebf7ea5cfae6056a685b573687256593c8199c,False
1,0.005,b19b8ffc72e8e0faf691b57e4321965f32f25469a64331034294c6ba5f936581,False
5,0.025,c4b6b69eeceb5872addb0a9e8e14e4a230b9c743d1a85a99ef57a9cc92aaa4c2,False
10,0.05,6ff418a7123951fbd7911a535aeb8003ec6bd44f3d9cb82af3fbf2b481fe58d8,False
20,0.1,312c3a7518871c55e61e9a110435990ceda5001b685d16eab832d74629cbdd6f,False
40,0.2,98fcc63c668b892b13d89b2a4549b5e22abd158619ae18d1dd7c62367b1e6d4f,False
80,0.4,a59c08ac99901e11dd7731072f66a31da51bbb1ea8e90b2f581bc247f571e687,False
100,0.5,9d63e24895679439206695d9ecf4a7fb8e4b6c2ae5164f608519b522c07662a4,False
200,1.0,a67aaace3d4e6afb439a1e26e0d46406f64ea328d041e612b1e820e282cf7a32,True
