experiment_version,evidence_status,superseded,lane,candidate_id,config_json,status,failure,config,config_sha256,training_seed,endpoint_seed,optimizer_steps,parameter_sha256_before,parameter_sha256_after,parameter_delta_l2,gradient_finite,embedding_sha256,teacher_sha256,embedding_delta_l2,partition_sha256,teacher_partition_sha256,same_head_teacher_partition_sha256,same_head_teacher_changed_from_input,changed_from_teacher,cluster_sizes,min_cluster_size,min_cluster_threshold,training_loss_rows,field,forward,wall_seconds,peak_gpu_mib,peak_rss_mib,producer_label_reads,dense_n_by_n_count,absolute_ari,absolute_nmi,ami,fmi,homogeneity,v_measure,morans_i_macro,gearys_c_macro,categorical_spatial_metric,neighbor_agreement,evaluated_observations,min_cluster_size_full,cluster_sizes_full,min_cluster_size_eval,cluster_sizes_eval,evaluator_label_reads,teacher_source,retained_embedding_sha256,retained_embedding_id
stage2,SUPERSEDED_PRE_TRUST_GATE_ENDPOINT,True,A1,RL_70aaaea34d00_t0_e0,"{""boundary_margin"":0.7,""content_scale"":0.25,""endpoint_core_quantile"":0.5,""endpoint_iterations"":1,""hidden_dim"":64,""lambda_anchor"":1.0,""lambda_boundary"":0.2,""lambda_conflict"":0.1,""lambda_reconstruct"":1.0,""lambda_support"":0.2,""lambda_variance"":0.05,""latent_dim"":32,""learning_rate"":0.003,""operation_mode"":""teacher"",""rank_mode"":""global"",""residual_scale"":0.0,""shuffle_edge_states"":false,""teacher_scale"":3.0,""training_steps"":0,""trust_enabled"":true,""unary_temperature"":1.0,""weight_decay"":0.0001}",PASS,,"{""latent_dim"":32,""hidden_dim"":64,""learning_rate"":0.003,""weight_decay"":0.0001,""training_steps"":0,""teacher_scale"":3.0,""content_scale"":0.25,""residual_scale"":0.0,""unary_temperature"":1.0,""boundary_margin"":0.7,""lambda_reconstruct"":1.0,""lambda_support"":0.2,""lambda_boundary"":0.2,""lambda_conflict"":0.1,""lambda_anchor"":1.0,""lambda_variance"":0.05,""endpoint_iterations"":1,""endpoint_core_quantile"":0.5,""rank_mode"":""global"",""operation_mode"":""teacher"",""trust_enabled"":true,""shuffle_edge_states"":false}",70aaaea34d00391414a7c884a1733214d3cf424d0cc818d5d7251431a5dbf4dc,0,0,0,NOT_APPLICABLE,NOT_APPLICABLE,0.0,True,917a80826645c3180214cdfe8f2739e2f66b19834fca5d8c06917309b796aeac,917a80826645c3180214cdfe8f2739e2f66b19834fca5d8c06917309b796aeac,0.0,8c3430f4db406f6d537ef7eb5e6691f8c5fd509adcd6aab968fd08b2481ebc2b,8c3430f4db406f6d537ef7eb5e6691f8c5fd509adcd6aab968fd08b2481ebc2b,a55ee2b87508375aa33ad641a0ac2b5764425daf541b4edd778c4f349cbc463f,8,0,"[274,773,569,182,307,790,168,114,121,186]",114,5,[],"{""rank_mode"":""global"",""support_mean"":0.28292030096054077,""boundary_mean"":0.28292030096054077,""conflict_mean"":0.43415936827659607,""rejected_mass_mean"":0.7171554565429688,""trust_mean"":0.612275242805481,""edge_count"":24178}","{""gate_mean"":[1.0,0.0,0.0,0.0],""alpha_mean"":0.0,""alpha_max"":0.0}",0.45564527064561844,0.0,420.8671875,0,0,0.2760037787216815,0.4216898282359678,0.41791929249969256,0.41628023289323707,0.46905020495327515,0.4216898282359678,0.5613222025437378,0.44184537481372066,one_vs_rest_macro,0.6077425758954421,3484,114,"[274,773,569,182,307,790,168,114,121,186]",114,"[274,773,569,182,307,790,168,114,121,186]",1,,,
stage2,SUPERSEDED_PRE_TRUST_GATE_ENDPOINT,True,A1,RL_ee5565be5216_t0_e0,"{""boundary_margin"":0.7,""content_scale"":0.25,""endpoint_core_quantile"":0.5,""endpoint_iterations"":1,""hidden_dim"":64,""lambda_anchor"":1.0,""lambda_boundary"":0.2,""lambda_conflict"":0.1,""lambda_reconstruct"":1.0,""lambda_support"":0.2,""lambda_variance"":0.05,""latent_dim"":32,""learning_rate"":0.003,""operation_mode"":""teacher_head"",""rank_mode"":""global"",""residual_scale"":0.0,""shuffle_edge_states"":false,""teacher_scale"":3.0,""training_steps"":0,""trust_enabled"":true,""unary_temperature"":1.0,""weight_decay"":0.0001}",PASS,,"{""latent_dim"":32,""hidden_dim"":64,""learning_rate"":0.003,""weight_decay"":0.0001,""training_steps"":0,""teacher_scale"":3.0,""content_scale"":0.25,""residual_scale"":0.0,""unary_temperature"":1.0,""boundary_margin"":0.7,""lambda_reconstruct"":1.0,""lambda_support"":0.2,""lambda_boundary"":0.2,""lambda_conflict"":0.1,""lambda_anchor"":1.0,""lambda_variance"":0.05,""endpoint_iterations"":1,""endpoint_core_quantile"":0.5,""rank_mode"":""global"",""operation_mode"":""teacher_head"",""trust_enabled"":true,""shuffle_edge_states"":false}",ee5565be5216632c17756812ad5acf35868613f844af3c6a8d425bc86ea828bc,0,0,0,NOT_APPLICABLE,NOT_APPLICABLE,0.0,True,917a80826645c3180214cdfe8f2739e2f66b19834fca5d8c06917309b796aeac,917a80826645c3180214cdfe8f2739e2f66b19834fca5d8c06917309b796aeac,0.0,a55ee2b87508375aa33ad641a0ac2b5764425daf541b4edd778c4f349cbc463f,8c3430f4db406f6d537ef7eb5e6691f8c5fd509adcd6aab968fd08b2481ebc2b,a55ee2b87508375aa33ad641a0ac2b5764425daf541b4edd778c4f349cbc463f,8,8,"[282,773,569,182,307,790,168,114,121,178]",114,5,[],"{""rank_mode"":""global"",""support_mean"":0.28292030096054077,""boundary_mean"":0.28292030096054077,""conflict_mean"":0.43415936827659607,""rejected_mass_mean"":0.7171554565429688,""trust_mean"":0.612275242805481,""edge_count"":24178}","{""gate_mean"":[1.0,0.0,0.0,0.0],""alpha_mean"":0.0,""alpha_max"":0.0}",0.6534035317599773,0.0,422.921875,0,0,0.27536565960045856,0.42092390988162914,0.41714747134603974,0.4157795904460794,0.46807690233466,0.4209239098816292,0.5585939455394594,0.4447054656952349,one_vs_rest_macro,0.6059227396807014,3484,114,"[282,773,569,182,307,790,168,114,121,178]",114,"[282,773,569,182,307,790,168,114,121,178]",1,,,
stage2,SUPERSEDED_PRE_TRUST_GATE_ENDPOINT,True,A1,RL_b63d76d2a8c0_t0_e0,"{""boundary_margin"":0.7,""content_scale"":0.25,""endpoint_core_quantile"":0.5,""endpoint_iterations"":1,""hidden_dim"":64,""lambda_anchor"":1.0,""lambda_boundary"":0.2,""lambda_conflict"":0.1,""lambda_reconstruct"":1.0,""lambda_support"":0.2,""lambda_variance"":0.05,""latent_dim"":32,""learning_rate"":0.003,""operation_mode"":""generic"",""rank_mode"":""global"",""residual_scale"":0.1,""shuffle_edge_states"":false,""teacher_scale"":3.0,""training_steps"":0,""trust_enabled"":true,""unary_temperature"":1.0,""weight_decay"":0.0001}",PASS,,"{""latent_dim"":32,""hidden_dim"":64,""learning_rate"":0.003,""weight_decay"":0.0001,""training_steps"":0,""teacher_scale"":3.0,""content_scale"":0.25,""residual_scale"":0.1,""unary_temperature"":1.0,""boundary_margin"":0.7,""lambda_reconstruct"":1.0,""lambda_support"":0.2,""lambda_boundary"":0.2,""lambda_conflict"":0.1,""lambda_anchor"":1.0,""lambda_variance"":0.05,""endpoint_iterations"":1,""endpoint_core_quantile"":0.5,""rank_mode"":""global"",""operation_mode"":""generic"",""trust_enabled"":true,""shuffle_edge_states"":false}",b63d76d2a8c0430430b7dc9f2bc35ee2768cb2cfaa6914c419f12d2d6e5a5c33,0,0,0,NOT_APPLICABLE,NOT_APPLICABLE,0.0,True,9404517aebabc3aadb5457b2fe199ec8098db685baa8c7a3381279c1be8687a3,917a80826645c3180214cdfe8f2739e2f66b19834fca5d8c06917309b796aeac,14.62397236823028,9c2fd52af173a1bd34471148eca0c3b6b7da78662d1e83b9bd222d491318d70d,8c3430f4db406f6d537ef7eb5e6691f8c5fd509adcd6aab968fd08b2481ebc2b,a55ee2b87508375aa33ad641a0ac2b5764425daf541b4edd778c4f349cbc463f,8,7,"[281,773,569,182,307,790,168,114,121,179]",114,5,[],"{""rank_mode"":""global"",""support_mean"":0.28292030096054077,""boundary_mean"":0.28292030096054077,""conflict_mean"":0.43415936827659607,""rejected_mass_mean"":0.7171554565429688,""trust_mean"":0.612275242805481,""edge_count"":24178}","{""gate_mean"":[1.0,0.0,0.0,0.0],""alpha_mean"":0.0,""alpha_max"":0.0}",0.3228905163705349,0.0,423.671875,0,0,0.2754402260964284,0.4210166545796182,0.4172409426842233,0.41583751808221925,0.46819635224430667,0.4210166545796182,0.5595651437794091,0.4437341160240259,one_vs_rest_macro,0.6065017784763008,3484,114,"[281,773,569,182,307,790,168,114,121,179]",114,"[281,773,569,182,307,790,168,114,121,179]",1,,,
stage2,SUPERSEDED_PRE_TRUST_GATE_ENDPOINT,True,A1,RL_0f325ffa2f98_t0_e0,"{""boundary_margin"":0.7,""content_scale"":0.25,""endpoint_core_quantile"":0.5,""endpoint_iterations"":1,""hidden_dim"":64,""lambda_anchor"":1.0,""lambda_boundary"":0.2,""lambda_conflict"":0.1,""lambda_reconstruct"":1.0,""lambda_support"":0.2,""lambda_variance"":0.05,""latent_dim"":32,""learning_rate"":0.003,""operation_mode"":""support"",""rank_mode"":""global"",""residual_scale"":0.2,""shuffle_edge_states"":false,""teacher_scale"":3.0,""training_steps"":40,""trust_enabled"":true,""unary_temperature"":1.0,""weight_decay"":0.0001}",PASS,,"{""latent_dim"":32,""hidden_dim"":64,""learning_rate"":0.003,""weight_decay"":0.0001,""training_steps"":40,""teacher_scale"":3.0,""content_scale"":0.25,""residual_scale"":0.2,""unary_temperature"":1.0,""boundary_margin"":0.7,""lambda_reconstruct"":1.0,""lambda_support"":0.2,""lambda_boundary"":0.2,""lambda_conflict"":0.1,""lambda_anchor"":1.0,""lambda_variance"":0.05,""endpoint_iterations"":1,""endpoint_core_quantile"":0.5,""rank_mode"":""global"",""operation_mode"":""support"",""trust_enabled"":true,""shuffle_edge_states"":false}",0f325ffa2f986ff306d022122778c9e0531cd0ef365ad2d491a4373e3012b26a,0,0,40,f65f6633cdc25304b25dfb0065b4935bb58a2d5dfb90ecf42b48762cf636cb03,27754593353bdf576183babe504b27a42602981ebadcd6d04285ff92607ee87f,8.6672945022583,True,c1d33a4a530be1e9badae1220db6eb784021ddbf5c7594237ff741d21e4f3927,917a80826645c3180214cdfe8f2739e2f66b19834fca5d8c06917309b796aeac,20.235473960628255,a55ee2b87508375aa33ad641a0ac2b5764425daf541b4edd778c4f349cbc463f,8c3430f4db406f6d537ef7eb5e6691f8c5fd509adcd6aab968fd08b2481ebc2b,a55ee2b87508375aa33ad641a0ac2b5764425daf541b4edd778c4f349cbc463f,8,8,"[282,773,569,182,307,790,168,114,121,178]",114,5,"[{""step"":1.0,""total"":5.342533588409424,""reconstruct"":5.286755561828613,""support"":0.2455178201198578,""boundary"":0.058927543461322784,""conflict_private"":0.9783722758293152,""anchor"":0.0006308634765446186,""variance"":0.12087090313434601},{""step"":40.0,""total"":3.5696399211883545,""reconstruct"":3.514979600906372,""support"":0.23417766392230988,""boundary"":0.058363910764455795,""conflict_private"":0.9818137288093567,""anchor"":0.0018059328431263566,""variance"":0.12037912756204605}]","{""rank_mode"":""global"",""support_mean"":0.28292030096054077,""boundary_mean"":0.28292030096054077,""conflict_mean"":0.43415936827659607,""rejected_mass_mean"":0.7171554565429688,""trust_mean"":0.612275242805481,""edge_count"":24178}","{""gate_mean"":[0.6421105265617371,0.2721751630306244,0.033517565578222275,0.052196744829416275],""alpha_mean"":0.056494150310754776,""alpha_max"":0.13469946384429932}",2.515541171655059,67.59619140625,909.6796875,0,0,0.27536565960045856,0.42092390988162914,0.41714747134603974,0.4157795904460794,0.46807690233466,0.4209239098816292,0.5585939455394594,0.4447054656952349,one_vs_rest_macro,0.6059227396807014,3484,114,"[282,773,569,182,307,790,168,114,121,178]",114,"[282,773,569,182,307,790,168,114,121,178]",1,,,
stage2,SUPERSEDED_PRE_TRUST_GATE_ENDPOINT,True,A1,RL_423eaeced4bc_t0_e0,"{""boundary_margin"":0.7,""content_scale"":0.25,""endpoint_core_quantile"":0.5,""endpoint_iterations"":1,""hidden_dim"":64,""lambda_anchor"":1.0,""lambda_boundary"":0.2,""lambda_conflict"":0.1,""lambda_reconstruct"":1.0,""lambda_support"":0.2,""lambda_variance"":0.05,""latent_dim"":32,""learning_rate"":0.003,""operation_mode"":""support_boundary"",""rank_mode"":""global"",""residual_scale"":0.2,""shuffle_edge_states"":false,""teacher_scale"":3.0,""training_steps"":40,""trust_enabled"":true,""unary_temperature"":1.0,""weight_decay"":0.0001}",PASS,,"{""latent_dim"":32,""hidden_dim"":64,""learning_rate"":0.003,""weight_decay"":0.0001,""training_steps"":40,""teacher_scale"":3.0,""content_scale"":0.25,""residual_scale"":0.2,""unary_temperature"":1.0,""boundary_margin"":0.7,""lambda_reconstruct"":1.0,""lambda_support"":0.2,""lambda_boundary"":0.2,""lambda_conflict"":0.1,""lambda_anchor"":1.0,""lambda_variance"":0.05,""endpoint_iterations"":1,""endpoint_core_quantile"":0.5,""rank_mode"":""global"",""operation_mode"":""support_boundary"",""trust_enabled"":true,""shuffle_edge_states"":false}",423eaeced4bca8c144599274d2ade7edb87047a751c2dd83a1377d25bd43de99,0,0,40,f65f6633cdc25304b25dfb0065b4935bb58a2d5dfb90ecf42b48762cf636cb03,b8c4dbeb09c009de5c83feccf47b389e4dceb60abe752d23e5cdb1ea53d83563,8.700350761413574,True,2c2e19da78d66c61c1210e74026050317726418cf910dfcdaea0c028b44b4e77,917a80826645c3180214cdfe8f2739e2f66b19834fca5d8c06917309b796aeac,20.274620622029783,a55ee2b87508375aa33ad641a0ac2b5764425daf541b4edd778c4f349cbc463f,8c3430f4db406f6d537ef7eb5e6691f8c5fd509adcd6aab968fd08b2481ebc2b,a55ee2b87508375aa33ad641a0ac2b5764425daf541b4edd778c4f349cbc463f,8,8,"[282,773,569,182,307,790,168,114,121,178]",114,5,"[{""step"":1.0,""total"":5.354283332824707,""reconstruct"":5.2867207527160645,""support"":0.2455921620130539,""boundary"":0.05886862799525261,""conflict_private"":0.9783722758293152,""anchor"":0.0006308634765446186,""variance"":0.12079679220914841},{""step"":40.0,""total"":3.580157995223999,""reconstruct"":3.5139358043670654,""support"":0.23539310693740845,""boundary"":0.0570065900683403,""conflict_private"":0.981925368309021,""anchor"":0.0018129954114556313,""variance"":0.11858387291431427}]","{""rank_mode"":""global"",""support_mean"":0.28292030096054077,""boundary_mean"":0.28292030096054077,""conflict_mean"":0.43415936827659607,""rejected_mass_mean"":0.7171554565429688,""trust_mean"":0.612275242805481,""edge_count"":24178}","{""gate_mean"":[0.5267770290374756,0.01696442998945713,0.4227769672870636,0.03348160535097122],""alpha_mean"":0.05660422518849373,""alpha_max"":0.1349770724773407}",0.807051595300436,67.55322265625,914.3203125,0,0,0.27536565960045856,0.42092390988162914,0.41714747134603974,0.4157795904460794,0.46807690233466,0.4209239098816292,0.5585939455394594,0.4447054656952349,one_vs_rest_macro,0.6059227396807014,3484,114,"[282,773,569,182,307,790,168,114,121,178]",114,"[282,773,569,182,307,790,168,114,121,178]",1,,,
stage2,SUPERSEDED_PRE_TRUST_GATE_ENDPOINT,True,A1,RL_54bc95aa2af1_t0_e0,"{""boundary_margin"":0.7,""content_scale"":0.25,""endpoint_core_quantile"":0.5,""endpoint_iterations"":1,""hidden_dim"":64,""lambda_anchor"":1.0,""lambda_boundary"":0.2,""lambda_conflict"":0.1,""lambda_reconstruct"":1.0,""lambda_support"":0.2,""lambda_variance"":0.05,""latent_dim"":32,""learning_rate"":0.003,""operation_mode"":""support_conflict"",""rank_mode"":""global"",""residual_scale"":0.2,""shuffle_edge_states"":false,""teacher_scale"":3.0,""training_steps"":40,""trust_enabled"":true,""unary_temperature"":1.0,""weight_decay"":0.0001}",PASS,,"{""latent_dim"":32,""hidden_dim"":64,""learning_rate"":0.003,""weight_decay"":0.0001,""training_steps"":40,""teacher_scale"":3.0,""content_scale"":0.25,""residual_scale"":0.2,""unary_temperature"":1.0,""boundary_margin"":0.7,""lambda_reconstruct"":1.0,""lambda_support"":0.2,""lambda_boundary"":0.2,""lambda_conflict"":0.1,""lambda_anchor"":1.0,""lambda_variance"":0.05,""endpoint_iterations"":1,""endpoint_core_quantile"":0.5,""rank_mode"":""global"",""operation_mode"":""support_conflict"",""trust_enabled"":true,""shuffle_edge_states"":false}",54bc95aa2af18a1a22d59b02de1b69164c3d22d71649f1da19ec040215ce8a39,0,0,40,f65f6633cdc25304b25dfb0065b4935bb58a2d5dfb90ecf42b48762cf636cb03,05896932f4d65f4a7d11227dfc54191f7ca8ea831d9257a39592517c00c8bcda,9.79647159576416,True,c33574827a664248a3ed2fc67c4188dfc05693e500e3411949494b020d92ed38,917a80826645c3180214cdfe8f2739e2f66b19834fca5d8c06917309b796aeac,20.25092145165342,a55ee2b87508375aa33ad641a0ac2b5764425daf541b4edd778c4f349cbc463f,8c3430f4db406f6d537ef7eb5e6691f8c5fd509adcd6aab968fd08b2481ebc2b,a55ee2b87508375aa33ad641a0ac2b5764425daf541b4edd778c4f349cbc463f,8,8,"[282,773,569,182,307,790,168,114,121,178]",114,5,"[{""step"":1.0,""total"":5.440363883972168,""reconstruct"":5.286746025085449,""support"":0.2455291450023651,""boundary"":0.05892185494303703,""conflict_private"":0.9783722758293152,""anchor"":0.0006308652809821069,""variance"":0.12087379395961761},{""step"":40.0,""total"":3.6599197387695312,""reconstruct"":3.5192782878875732,""support"":0.23320120573043823,""boundary"":0.05858936905860901,""conflict_private"":0.861624538898468,""anchor"":0.001808698638342321,""variance"":0.12059998512268066}]","{""rank_mode"":""global"",""support_mean"":0.28292030096054077,""boundary_mean"":0.28292030096054077,""conflict_mean"":0.43415936827659607,""rejected_mass_mean"":0.7171554565429688,""trust_mean"":0.612275242805481,""edge_count"":24178}","{""gate_mean"":[0.7011757493019104,0.17634300887584686,0.03978150337934494,0.0826997309923172],""alpha_mean"":0.05653732642531395,""alpha_max"":0.13480161130428314}",3.6990008372813463,73.6689453125,914.8515625,0,0,0.27536565960045856,0.42092390988162914,0.41714747134603974,0.4157795904460794,0.46807690233466,0.4209239098816292,0.5585939455394594,0.4447054656952349,one_vs_rest_macro,0.6059227396807014,3484,114,"[282,773,569,182,307,790,168,114,121,178]",114,"[282,773,569,182,307,790,168,114,121,178]",1,,,
stage2,SUPERSEDED_PRE_TRUST_GATE_ENDPOINT,True,A1,RL_faa88e8023de_t0_e0,"{""boundary_margin"":0.7,""content_scale"":0.25,""endpoint_core_quantile"":0.5,""endpoint_iterations"":1,""hidden_dim"":64,""lambda_anchor"":1.0,""lambda_boundary"":0.2,""lambda_conflict"":0.1,""lambda_reconstruct"":1.0,""lambda_support"":0.2,""lambda_variance"":0.05,""latent_dim"":32,""learning_rate"":0.003,""operation_mode"":""full"",""rank_mode"":""global"",""residual_scale"":0.2,""shuffle_edge_states"":false,""teacher_scale"":3.0,""training_steps"":40,""trust_enabled"":true,""unary_temperature"":1.0,""weight_decay"":0.0001}",PASS,,"{""latent_dim"":32,""hidden_dim"":64,""learning_rate"":0.003,""weight_decay"":0.0001,""training_steps"":40,""teacher_scale"":3.0,""content_scale"":0.25,""residual_scale"":0.2,""unary_temperature"":1.0,""boundary_margin"":0.7,""lambda_reconstruct"":1.0,""lambda_support"":0.2,""lambda_boundary"":0.2,""lambda_conflict"":0.1,""lambda_anchor"":1.0,""lambda_variance"":0.05,""endpoint_iterations"":1,""endpoint_core_quantile"":0.5,""rank_mode"":""global"",""operation_mode"":""full"",""trust_enabled"":true,""shuffle_edge_states"":false}",faa88e8023de3cb4a78e7d0ff9063601148d2954c9ebf0e09391b7e0cc63220c,0,0,40,f65f6633cdc25304b25dfb0065b4935bb58a2d5dfb90ecf42b48762cf636cb03,6ba62222c5fba8be782bda60fb20024a9b604ac80764706fba5d080b14c1c955,9.931925773620605,True,cc69ce11550eb4ef8c6ac5862dd5031d570d9c7a89f50763c6e7ffd254925cb1,917a80826645c3180214cdfe8f2739e2f66b19834fca5d8c06917309b796aeac,20.287500170894337,a55ee2b87508375aa33ad641a0ac2b5764425daf541b4edd778c4f349cbc463f,8c3430f4db406f6d537ef7eb5e6691f8c5fd509adcd6aab968fd08b2481ebc2b,a55ee2b87508375aa33ad641a0ac2b5764425daf541b4edd778c4f349cbc463f,8,8,"[282,773,569,182,307,790,168,114,121,178]",114,5,"[{""step"":1.0,""total"":5.452110767364502,""reconstruct"":5.286709308624268,""support"":0.2456033080816269,""boundary"":0.05886232852935791,""conflict_private"":0.9783722758293152,""anchor"":0.0006308653391897678,""variance"":0.12079955637454987},{""step"":40.0,""total"":3.670725107192993,""reconstruct"":3.518451690673828,""support"":0.23424647748470306,""boundary"":0.05740201100707054,""conflict_private"":0.8617945909500122,""anchor"":0.0018152743577957153,""variance"":0.11898071318864822}]","{""rank_mode"":""global"",""support_mean"":0.28292030096054077,""boundary_mean"":0.28292030096054077,""conflict_mean"":0.43415936827659607,""rejected_mass_mean"":0.7171554565429688,""trust_mean"":0.612275242805481,""edge_count"":24178}","{""gate_mean"":[0.6103817820549011,0.022585038095712662,0.28705331683158875,0.07997984439134598],""alpha_mean"":0.05664003640413284,""alpha_max"":0.13506272435188293}",1.2723671365529299,74.01513671875,914.8515625,0,0,0.27536565960045856,0.42092390988162914,0.41714747134603974,0.4157795904460794,0.46807690233466,0.4209239098816292,0.5585939455394594,0.4447054656952349,one_vs_rest_macro,0.6059227396807014,3484,114,"[282,773,569,182,307,790,168,114,121,178]",114,"[282,773,569,182,307,790,168,114,121,178]",1,,,
stage2,SUPERSEDED_PRE_TRUST_GATE_ENDPOINT,True,A1,RL_87130d0718df_t0_e0,"{""boundary_margin"":0.7,""content_scale"":0.25,""endpoint_core_quantile"":0.5,""endpoint_iterations"":1,""hidden_dim"":64,""lambda_anchor"":0.0,""lambda_boundary"":0.2,""lambda_conflict"":0.1,""lambda_reconstruct"":1.0,""lambda_support"":0.2,""lambda_variance"":0.05,""latent_dim"":32,""learning_rate"":0.003,""operation_mode"":""full_no_trust"",""rank_mode"":""global"",""residual_scale"":0.2,""shuffle_edge_states"":false,""teacher_scale"":3.0,""training_steps"":40,""trust_enabled"":false,""unary_temperature"":1.0,""weight_decay"":0.0001}",PASS,,"{""latent_dim"":32,""hidden_dim"":64,""learning_rate"":0.003,""weight_decay"":0.0001,""training_steps"":40,""teacher_scale"":3.0,""content_scale"":0.25,""residual_scale"":0.2,""unary_temperature"":1.0,""boundary_margin"":0.7,""lambda_reconstruct"":1.0,""lambda_support"":0.2,""lambda_boundary"":0.2,""lambda_conflict"":0.1,""lambda_anchor"":0.0,""lambda_variance"":0.05,""endpoint_iterations"":1,""endpoint_core_quantile"":0.5,""rank_mode"":""global"",""operation_mode"":""full_no_trust"",""trust_enabled"":false,""shuffle_edge_states"":false}",87130d0718df265eb9a83e79239093d8c870839b32edb6b617bd04e311320a15,0,0,40,f65f6633cdc25304b25dfb0065b4935bb58a2d5dfb90ecf42b48762cf636cb03,a64fe61d12817020eaac12c370940b31df03aca8ff2d8fff8af057a1b5eeaac1,9.874649047851562,True,9c49c69f1104f2185b0a41f371acbc28379d1ca3c183629a13e244bd88287e3b,917a80826645c3180214cdfe8f2739e2f66b19834fca5d8c06917309b796aeac,48.46608898381595,9c2fd52af173a1bd34471148eca0c3b6b7da78662d1e83b9bd222d491318d70d,8c3430f4db406f6d537ef7eb5e6691f8c5fd509adcd6aab968fd08b2481ebc2b,a55ee2b87508375aa33ad641a0ac2b5764425daf541b4edd778c4f349cbc463f,8,7,"[281,773,569,182,307,790,168,114,121,179]",114,5,"[{""step"":1.0,""total"":5.457774639129639,""reconstruct"":5.292654514312744,""support"":0.2514077126979828,""boundary"":0.05610192194581032,""conflict_private"":0.9783722758293152,""anchor"":0.00434140395373106,""variance"":0.1156143844127655},{""step"":40.0,""total"":3.538099527359009,""reconstruct"":3.3901374340057373,""support"":0.23417602479457855,""boundary"":0.04824323579668999,""conflict_private"":0.8632092475891113,""anchor"":0.01254061795771122,""variance"":0.10315132141113281}]","{""rank_mode"":""global"",""support_mean"":0.28292030096054077,""boundary_mean"":0.28292030096054077,""conflict_mean"":0.43415936827659607,""rejected_mass_mean"":0.7171554565429688,""trust_mean"":0.612275242805481,""edge_count"":24178}","{""gate_mean"":[0.5937981009483337,0.02599136345088482,0.2868715822696686,0.09333892166614532],""alpha_mean"":0.14511893689632416,""alpha_max"":0.1540755331516266}",1.2964425589889288,74.00146484375,914.8515625,0,0,0.2754402260964284,0.4210166545796182,0.4172409426842233,0.41583751808221925,0.46819635224430667,0.4210166545796182,0.5595651437794091,0.4437341160240259,one_vs_rest_macro,0.6065017784763008,3484,114,"[281,773,569,182,307,790,168,114,121,179]",114,"[281,773,569,182,307,790,168,114,121,179]",1,,,
