step,fraction_of_training,wall_seconds,gradient_norm,embedding_l2_mean,embedding_finite,total_loss,checkpoint_state_sha256,L_rna_recon_raw,rna_recon_coefficient,rna_recon_contribution,rna_recon_contribution_fraction,L_mod2_recon_raw,mod2_recon_coefficient,mod2_recon_contribution,mod2_recon_contribution_fraction,L_corr1_raw,corr1_coefficient,corr1_contribution,corr1_contribution_fraction,L_corr2_raw,corr2_coefficient,corr2_contribution,corr2_contribution_fraction,cross_omics_rna_attention,cross_omics_modality2_attention,rna_spatial_attention,rna_feature_attention,modality2_spatial_attention,modality2_feature_attention
0,0.0,0.03782622888684273,0.5906216980971489,2.243910074234009,True,6.888867616653442,5f4d40bae0f229a31cb71b7278d630d355323a2154e08dd82150b4ca2338aaea,1.0025205612182617,1.5,1.5037808418273926,0.21829144142530604,1.0298055410385132,5.0,5.1490278244018555,0.7474418309265192,0.08353601396083832,1.5,0.12530401349067688,0.018189348447887374,0.11075493693351746,1.0,0.11075493693351746,0.016077379200287394,0.5038464665412903,0.4961535334587097,0.5009216666221619,0.4990783631801605,0.5002117156982422,0.4997882544994354
1,0.000625,0.13601716421544552,0.5906216968801543,2.227888345718384,True,6.8691859766840935,f06fa82d928924cd7382162d6158f426a1008ca33def5a51db73731e05a307fe,1.0024266242980957,1.5,1.5036399364471436,0.2188963789233413,1.0267918109893799,5.0,5.13395881652832,0.747389695657446,0.08227945864200592,1.5,0.12341918796300888,0.01796707621280419,0.10816803574562073,1.0,0.10816803574562073,0.01574684920640856,0.5034674406051636,0.4965326189994812,0.5009049773216248,0.49909502267837524,0.5001459121704102,0.49985408782958984
5,0.003125,0.33137149550020695,0.4978597115590764,2.180666446685791,True,6.798877835273743,2514378439771b4354eb7e6fbf01dbfaab5d0b4a34fe3c39fa58926745fd0146,1.0021470785140991,1.5,1.503220558166504,0.22109833337018325,1.015730857849121,5.0,5.0786542892456055,0.7469841953765778,0.07900094240903854,1.5,0.11850140988826752,0.017429554223413444,0.09850157797336578,1.0,0.09850157797336578,0.014487917029825529,0.5018483400344849,0.4981516897678375,0.5008401274681091,0.49915990233421326,0.49988192319869995,0.5001180768013
10,0.00625,0.5473255999386311,0.4164569027012995,2.1542646884918213,True,6.72723089158535,5714f43cc1b10de41982d55cd3b7d4f6d95ab7bd07be2c714b884fb13c71f959,1.001970648765564,1.5,1.5029559135437012,0.2234137548963348,1.003904104232788,5.0,5.0195207595825195,0.7461496179447487,0.07787662744522095,1.5,0.11681494116783142,0.017364491133186395,0.08793927729129791,1.0,0.08793927729129791,0.013072136025730196,0.49976617097854614,0.5002338290214539,0.5007551312446594,0.49924492835998535,0.49955761432647705,0.500442385673523
20,0.0125,0.9002810940146446,0.33220647557811256,2.1504323482513428,True,6.617989860475063,dea82b34e55ee1cd4bc6cd64061863d575ee2299b1e9bdf7a3f8193b0a06fe94,1.001878261566162,1.5,1.5028173923492432,0.22708064291917265,0.9848395586013794,5.0,4.924197673797607,0.744062438536908,0.07961642742156982,1.5,0.11942464113235474,0.01804545544042009,0.071550153195858,1.0,0.071550153195858,0.010811463103499206,0.4967178702354431,0.5032821297645569,0.5005174875259399,0.49948248267173767,0.49898234009742737,0.501017689704895
40,0.025,1.5078456290066242,0.25761232264405964,2.1860339641571045,True,6.466743119060993,e22ae5fd77780a10825ab4b16fc3088b775ee660da4005aa1479cf4074f60614,1.0018906593322754,1.5,1.502835988998413,0.2323945703933626,0.9573115110397339,5.0,4.786557674407959,0.7401805802830457,0.08301344513893127,1.5,0.12452016770839691,0.019255468388928047,0.05282928794622421,1.0,0.05282928794622421,0.008169380934663649,0.4948347806930542,0.5051652193069458,0.4997839033603668,0.5002160668373108,0.4983709752559662,0.5016290545463562
80,0.05,2.624949252232909,0.2054669109063784,2.314318895339966,True,6.275065489113331,5135234e3549753669c2c4d226921f259e56b7daa69131727630ae0379b1c873,1.0015676021575928,1.5,1.5023514032363892,0.23941605164803978,0.9203233122825623,5.0,4.601616382598877,0.7333176666573861,0.08762078732252121,1.5,0.13143117725849152,0.02094498893860354,0.03966652601957321,1.0,0.03966652601957321,0.0063212927559706,0.4982242286205292,0.5017758011817932,0.4980854392051697,0.5019145607948303,0.4989420473575592,0.5010579824447632
320,0.2,8.832421476021409,0.08598957879239241,2.9976766109466553,True,5.776242541149259,b0e29c43c49dafce05d64f6cc065d50a913c7c44f839082075fd4d7f52ced744,0.9948683977127075,1.5,1.492302656173706,0.2583517997284084,0.8268015384674072,5.0,4.134007453918457,0.7156914593645063,0.08047805726528168,1.5,0.12071708589792252,0.02089889491965555,0.029215345159173012,1.0,0.029215345159173012,0.005057845987429786,0.5755122303962708,0.42448779940605164,0.5117515921592712,0.48824843764305115,0.5097566843032837,0.4902433454990387
800,0.5,21.26638501510024,0.03734315288489746,3.3449203968048096,True,5.478330235928297,c7c4d1e16590bdea8217c879732e227fb5b465784af3156bef1c0a2542c716a6,0.989318311214447,1.5,1.4839774370193481,0.27088134031918026,0.7791926860809326,5.0,3.895963430404663,0.711158922996999,0.05238691344857216,1.5,0.07858037203550339,0.014343854541691028,0.019808996468782425,1.0,0.019808996468782425,0.00361588214212972,0.6312597393989563,0.3687402904033661,0.6154257655143738,0.3845742344856262,0.5914031863212585,0.40859687328338623
1600,1.0,41.854313323274255,0.022803871937080878,3.5325515270233154,True,5.235445054247975,dcfee936e9ec8574e42be4307f9e9ca08331e4f766754fa0d39566beaed4c867,0.9860756993293762,1.5,1.4791135787963867,0.28251916761045026,0.7346489429473877,5.0,3.6732447147369385,0.7016107850767173,0.04675133153796196,1.5,0.07012699544429779,0.013394657897784185,0.012959765270352364,1.0,0.012959765270352364,0.002475389415048291,0.5890349745750427,0.4109649956226349,0.7592211961746216,0.2407788336277008,0.8242947459220886,0.17570528388023376
